name,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,turnover_ratio_vs_production
improved_phasejjj3_targeted_lookthrough_repair,0.06804911208923459,0.07453315964686542,0.9130045259270915,-0.11919620143195375,0.5709000058033074,-0.024748635119904886,0.11600155337327209,0.2645360154812049,0.059092389048974486,1.0324360507217107
improved_phaseggg_confirmed_only_robust_offense,0.07138099253495178,0.07624804196475395,0.9361682043972751,-0.11773854403501716,0.6062669886058897,-0.025377145718160805,0.12356621236292638,0.2665801265614856,0.06025656512327496,1.0997629651053822
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07793094556927382,0.8844162860138846,-0.1397540394638661,0.49317642416874635,-0.026181041847003924,0.11235713174891823,0.2839178772422698,0.07081167142134887,1.0
improved_phase2b_combo_abc,0.06858383853128158,0.07761648257042619,0.8836246665655231,-0.13674121541523387,0.5015593749332792,-0.026085048036177054,0.11304102891252374,0.28555249754723755,0.07075650850396528,1.0060868157896181
