decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,tiingo_symbol,tiingo_inventory_covers_execution,tradable_member,execution_price_available,panel_status,price_source,ticker_used
2024-04-01 00:00:00+00:00,0000950170-23-061086,0001333835,CASA SYSTEMS INC,3663,technology,10-Q,2-ACC,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,144.0,,,former_or_unmapped,CASA,last_filing_inline_xbrl,1,False,True,CASA,False,True,False,missing_validated_execution_price,,
2024-04-01 00:00:00+00:00,0001459417-24-000011,0001459417,"2U, INC.",7372,technology,10-K,2-ACC,2024-03-06,2024-03-07 00:00:00+00:00,20231231,2023,FY,2024Q1,25.0,,,former_or_unmapped,TWOU,last_filing_inline_xbrl,1,False,True,TWOU,False,True,False,missing_validated_execution_price,,
2024-04-01 00:00:00+00:00,0001628945-23-000175,0001628945,CUE HEALTH INC.,3826,technology,10-Q,2-ACC,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,144.0,,,former_or_unmapped,HLTH,last_filing_inline_xbrl,1,False,True,HLTH,False,True,False,missing_validated_execution_price,,
2024-04-01 00:00:00+00:00,0001739942-24-000020,0001739942,SOLARWINDS CORP,7372,technology,10-K,2-ACC,2024-02-16,2024-02-17 00:00:00+00:00,20231231,2023,FY,2024Q1,44.0,,,former_or_unmapped,SWI,last_filing_inline_xbrl,1,False,True,SWI,True,True,False,missing_validated_execution_price,,
2024-04-01 00:00:00+00:00,0001493152-24-009759,0001799332,GAN LTD,7370,technology,10-K,2-ACC,2024-03-13,2024-03-14 00:00:00+00:00,20231231,2023,FY,2024Q1,18.0,,,former_or_unmapped,GAN,last_filing_inline_xbrl,1,False,True,GAN,True,True,False,missing_validated_execution_price,,
2024-04-01 00:00:00+00:00,0001829126-23-007197,0001823882,AIRSPAN NETWORKS HOLDINGS INC.,3663,technology,10-Q,2-ACC,2023-11-08,2023-11-09 00:00:00+00:00,20230930,2023,Q3,2023Q4,144.0,,,former_or_unmapped,MIMO,last_filing_inline_xbrl,1,False,True,MIMO,False,True,False,missing_validated_execution_price,,
2024-04-01 00:00:00+00:00,0001842718-24-000013,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-K,1-LAF,2024-02-27,2024-02-28 00:00:00+00:00,20231231,2023,FY,2024Q1,33.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
2024-04-01 00:00:00+00:00,0001628280-24-007825,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-K,1-LAF,2024-02-29,2024-03-01 00:00:00+00:00,20231231,2023,FY,2024Q1,31.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
2024-07-01 00:00:00+00:00,0000351817-24-000084,0000351817,"SILVERBOW RESOURCES, INC.",1311,energy,10-Q,2-ACC,2024-05-02,2024-05-03 00:00:00+00:00,20240331,2024,Q1,2024Q2,59.0,,,former_or_unmapped,SBOW,last_filing_inline_xbrl,1,False,True,SBOW,True,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001628280-24-021847,0000890447,VERTEX ENERGY INC.,2911,energy,10-Q,2-ACC,2024-05-09,2024-05-10 00:00:00+00:00,20240331,2024,Q1,2024Q2,52.0,,,former_or_unmapped,VTNR,last_filing_inline_xbrl,1,False,True,VTNR,False,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0000950170-24-055809,0000949039,"DIAMOND OFFSHORE DRILLING, INC.",1381,energy,10-Q,1-LAF,2024-05-08,2024-05-09 00:00:00+00:00,20240331,2024,Q1,2024Q2,53.0,,,former_or_unmapped,DO,last_filing_inline_xbrl,1,False,True,DO,True,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001558370-24-005745,0001037676,"ARCH RESOURCES, INC.",1221,energy,10-Q,1-LAF,2024-04-25,2024-04-26 00:00:00+00:00,20240331,2024,Q1,2024Q2,66.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,ARCH,True,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001558370-24-007310,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2024-05-08,2024-05-09 00:00:00+00:00,20240331,2024,Q1,2024Q2,53.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001532286-24-000009,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-05-07,2024-05-08 00:00:00+00:00,20240331,2024,Q1,2024Q2,54.0,NINE,NYSE,current_ticker_available,NINE,current_sec_mapping,1,False,True,NINE,True,True,False,missing_validated_execution_price,yahoo_current_sec,NINE
2024-07-01 00:00:00+00:00,0000950170-24-003368,0000730255,CALAMP CORP.,3663,technology,10-Q,2-ACC,2024-01-09,2024-01-10 00:00:00+00:00,20231130,2024,Q2,2024Q1,173.0,,,former_or_unmapped,CAMP,last_filing_inline_xbrl,1,False,True,CAMP,False,True,False,missing_validated_execution_price,yahoo_recovered_former,CAMP
2024-07-01 00:00:00+00:00,0000895419-24-000038,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2024-05-02,2024-05-03 00:00:00+00:00,20240331,2024,Q3,2024Q2,59.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2024-07-01 00:00:00+00:00,0001101680-23-000043,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2023-05-09,2023-05-10 00:00:00+00:00,20230331,2023,Q1,2023Q2,418.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001166388-24-000090,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2024-06-04,2024-06-05 00:00:00+00:00,20240430,2025,Q1,2024Q2,26.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2024-07-01 00:00:00+00:00,0001169445-24-000047,0001169445,"TRUBRIDGE, INC.",7371,technology,10-Q,2-ACC,2024-05-10,2024-05-11 00:00:00+00:00,20240331,2024,Q1,2024Q2,51.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2024-07-01 00:00:00+00:00,0001459417-24-000036,0001459417,"2U, INC.",7372,technology,10-Q,2-ACC,2024-05-02,2024-05-03 00:00:00+00:00,20240331,2024,Q1,2024Q2,59.0,,,former_or_unmapped,TWOU,last_filing_inline_xbrl,1,False,True,TWOU,False,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001739942-24-000058,0001739942,SOLARWINDS CORP,7372,technology,10-Q,2-ACC,2024-05-03,2024-05-04 00:00:00+00:00,20240331,2024,Q1,2024Q2,58.0,,,former_or_unmapped,SWI,last_filing_inline_xbrl,1,False,True,SWI,True,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001493152-24-018495,0001799332,GAN LTD,7370,technology,10-Q,2-ACC,2024-05-09,2024-05-10 00:00:00+00:00,20240331,2024,Q1,2024Q2,52.0,,,former_or_unmapped,GAN,last_filing_inline_xbrl,1,False,True,GAN,True,True,False,missing_validated_execution_price,,
2024-07-01 00:00:00+00:00,0001842718-24-000048,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-Q,1-LAF,2024-05-09,2024-05-10 00:00:00+00:00,20240331,2024,Q1,2024Q2,52.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
2024-07-01 00:00:00+00:00,0001628280-24-020003,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2024-05-02,2024-05-03 00:00:00+00:00,20240331,2024,Q1,2024Q2,59.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
2024-10-01 00:00:00+00:00,0001628280-24-035766,0000890447,VERTEX ENERGY INC.,2911,energy,10-Q,2-ACC,2024-08-08,2024-08-09 00:00:00+00:00,20240630,2024,Q2,2024Q3,53.0,,,former_or_unmapped,VTNR,last_filing_inline_xbrl,1,False,True,VTNR,False,True,False,missing_validated_execution_price,,
2024-10-01 00:00:00+00:00,0001558370-24-010161,0001037676,"ARCH RESOURCES, INC.",1221,energy,10-Q,1-LAF,2024-07-25,2024-07-26 00:00:00+00:00,20240630,2024,Q2,2024Q3,67.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,ARCH,True,True,False,missing_validated_execution_price,,
2024-10-01 00:00:00+00:00,0001558370-24-011336,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2024-08-07,2024-08-08 00:00:00+00:00,20240630,2024,Q2,2024Q3,54.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2024-10-01 00:00:00+00:00,0001532286-24-000014,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-08-06,2024-08-07 00:00:00+00:00,20240630,2024,Q2,2024Q3,55.0,NINE,NYSE,current_ticker_available,NINE,current_sec_mapping,1,False,True,NINE,True,True,False,missing_validated_execution_price,yahoo_current_sec,NINE
2024-10-01 00:00:00+00:00,0000895419-24-000062,0000895419,"WOLFSPEED, INC.",3674,technology,10-K,1-LAF,2024-08-22,2024-08-23 00:00:00+00:00,20240630,2024,FY,2024Q3,39.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2024-10-01 00:00:00+00:00,0001101680-24-000107,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2024-09-03,2024-09-04 00:00:00+00:00,20240630,2024,Q2,2024Q3,27.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2024-10-01 00:00:00+00:00,0001166388-24-000148,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2024-09-05,2024-09-06 00:00:00+00:00,20240731,2025,Q2,2024Q3,25.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2024-10-01 00:00:00+00:00,0001169445-24-000064,0001169445,"TRUBRIDGE, INC.",7371,technology,10-Q,2-ACC,2024-08-14,2024-08-15 00:00:00+00:00,20240630,2024,Q2,2024Q3,47.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2024-10-01 00:00:00+00:00,0001739942-24-000096,0001739942,SOLARWINDS CORP,7372,technology,10-Q,2-ACC,2024-08-02,2024-08-03 00:00:00+00:00,20240630,2024,Q2,2024Q3,59.0,,,former_or_unmapped,SWI,last_filing_inline_xbrl,1,False,True,SWI,True,True,False,missing_validated_execution_price,,
2024-10-01 00:00:00+00:00,0001493152-24-030983,0001799332,GAN LTD,7370,technology,10-Q,2-ACC,2024-08-09,2024-08-10 00:00:00+00:00,20240630,2024,Q2,2024Q3,52.0,,,former_or_unmapped,GAN,last_filing_inline_xbrl,1,False,True,GAN,True,True,False,missing_validated_execution_price,,
2024-10-01 00:00:00+00:00,0001842718-24-000077,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-Q,1-LAF,2024-08-01,2024-08-02 00:00:00+00:00,20240630,2024,Q2,2024Q3,60.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
2024-10-01 00:00:00+00:00,0001628280-24-034169,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2024-08-01,2024-08-02 00:00:00+00:00,20240630,2024,Q2,2024Q3,60.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
2025-01-01 00:00:00+00:00,0001628280-24-035766,0000890447,VERTEX ENERGY INC.,2911,energy,10-Q,2-ACC,2024-08-08,2024-08-09 00:00:00+00:00,20240630,2024,Q2,2024Q3,145.0,,,former_or_unmapped,VTNR,last_filing_inline_xbrl,1,False,True,VTNR,False,True,False,missing_validated_execution_price,,
2025-01-01 00:00:00+00:00,0001558370-24-014411,0001037676,"ARCH RESOURCES, INC.",1221,energy,10-Q,1-LAF,2024-11-05,2024-11-06 00:00:00+00:00,20240930,2024,Q3,2024Q4,56.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,ARCH,True,True,False,missing_validated_execution_price,,
2025-01-01 00:00:00+00:00,0001558370-24-015020,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2025-01-01 00:00:00+00:00,0001532286-24-000018,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,61.0,NINE,NYSE,current_ticker_available,NINE,current_sec_mapping,1,False,True,NINE,True,True,False,missing_validated_execution_price,yahoo_current_sec,NINE
2025-01-01 00:00:00+00:00,0000895419-24-000093,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2024-11-07,2024-11-08 00:00:00+00:00,20240930,2025,Q1,2024Q4,54.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2025-01-01 00:00:00+00:00,0001101680-24-000175,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2025-01-01 00:00:00+00:00,0001166388-24-000176,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2024-12-04,2024-12-05 00:00:00+00:00,20241031,2025,Q3,2024Q4,27.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2025-01-01 00:00:00+00:00,0001169445-24-000073,0001169445,"TRUBRIDGE, INC.",7371,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2025-01-01 00:00:00+00:00,0001739942-24-000123,0001739942,SOLARWINDS CORP,7372,technology,10-Q,2-ACC,2024-11-01,2024-11-02 00:00:00+00:00,20240930,2024,Q3,2024Q4,60.0,,,former_or_unmapped,SWI,last_filing_inline_xbrl,1,False,True,SWI,True,True,False,missing_validated_execution_price,,
2025-01-01 00:00:00+00:00,0001493152-24-044300,0001799332,GAN LTD,7370,technology,10-Q,2-ACC,2024-11-08,2024-11-09 00:00:00+00:00,20240930,2024,Q3,2024Q4,53.0,,,former_or_unmapped,GAN,last_filing_inline_xbrl,1,False,True,GAN,True,True,False,missing_validated_execution_price,,
2025-01-01 00:00:00+00:00,0001842718-24-000111,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-Q,1-LAF,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,49.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
2025-01-01 00:00:00+00:00,0001628280-24-045742,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2024-11-06,2024-11-07 00:00:00+00:00,20240930,2024,Q3,2024Q4,55.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
2025-04-01 00:00:00+00:00,0001558370-25-001925,0001323468,GLOBAL PARTNERS LP,5171,energy,10-K,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2025-04-01 00:00:00+00:00,0001532286-24-000018,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,151.0,NINE,NYSE,current_ticker_available,NINE,current_sec_mapping,1,False,True,NINE,True,True,False,missing_validated_execution_price,yahoo_current_sec,NINE
2025-04-01 00:00:00+00:00,0000895419-25-000018,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2025-01-30,2025-01-31 00:00:00+00:00,20241231,2025,Q2,2025Q1,60.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2025-04-01 00:00:00+00:00,0001101680-24-000175,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,139.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2025-04-01 00:00:00+00:00,0001166388-25-000014,0001166388,VERINT SYSTEMS INC,7373,technology,10-K,1-LAF,2025-03-26,2025-03-27 00:00:00+00:00,20250131,2024,FY,2025Q1,5.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2025-04-01 00:00:00+00:00,0001169445-25-000042,0001169445,"TRUBRIDGE, INC.",7371,technology,10-K,2-ACC,2025-03-17,2025-03-18 00:00:00+00:00,20241231,2024,FY,2025Q1,14.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2025-04-01 00:00:00+00:00,0001739942-25-000013,0001739942,SOLARWINDS CORP,7372,technology,10-K,2-ACC,2025-02-19,2025-02-20 00:00:00+00:00,20241231,2024,FY,2025Q1,40.0,,,former_or_unmapped,SWI,last_filing_inline_xbrl,1,False,True,SWI,True,True,False,missing_validated_execution_price,,
2025-04-01 00:00:00+00:00,0001493152-25-010404,0001799332,GAN LTD,7370,technology,10-K,2-ACC,2025-03-14,2025-03-15 00:00:00+00:00,20241231,2024,FY,2025Q1,17.0,,,former_or_unmapped,GAN,last_filing_inline_xbrl,1,False,True,GAN,True,True,False,missing_validated_execution_price,,
2025-04-01 00:00:00+00:00,0001842718-25-000023,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-K,1-LAF,2025-02-28,2025-03-01 00:00:00+00:00,20241231,2024,FY,2025Q1,31.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
2025-04-01 00:00:00+00:00,0001628280-25-008169,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-K,1-LAF,2025-02-26,2025-02-27 00:00:00+00:00,20241231,2024,FY,2025Q1,33.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
2025-07-01 00:00:00+00:00,0001558370-25-006925,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2025-05-08,2025-05-09 00:00:00+00:00,20250331,2025,Q1,2025Q2,53.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2025-07-01 00:00:00+00:00,0001532286-24-000018,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,242.0,NINE,NYSE,current_ticker_available,NINE,current_sec_mapping,1,False,True,NINE,True,True,False,missing_validated_execution_price,yahoo_current_sec,NINE
2025-07-01 00:00:00+00:00,0000895419-25-000071,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2025-05-09,2025-05-10 00:00:00+00:00,20250331,2025,Q3,2025Q2,52.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2025-07-01 00:00:00+00:00,0001101680-24-000175,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,230.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2025-07-01 00:00:00+00:00,0001166388-25-000098,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2025-06-04,2025-06-05 00:00:00+00:00,20250430,2026,Q1,2025Q2,26.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2025-07-01 00:00:00+00:00,0001169445-25-000061,0001169445,"TRUBRIDGE, INC.",7371,technology,10-Q,2-ACC,2025-05-09,2025-05-10 00:00:00+00:00,20250331,2025,Q1,2025Q2,52.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2025-07-01 00:00:00+00:00,0001842718-25-000058,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-Q,1-LAF,2025-05-12,2025-05-13 00:00:00+00:00,20250331,2025,Q1,2025Q2,49.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
2025-07-01 00:00:00+00:00,0001628280-25-021833,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2025-05-02,2025-05-03 00:00:00+00:00,20250331,2025,Q1,2025Q2,59.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
2025-10-01 00:00:00+00:00,0001558370-25-010710,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2025-08-07,2025-08-08 00:00:00+00:00,20250630,2025,Q2,2025Q3,54.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2025-10-01 00:00:00+00:00,0001532286-24-000018,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,334.0,NINE,NYSE,current_ticker_available,NINE,current_sec_mapping,1,False,True,NINE,True,True,False,missing_validated_execution_price,yahoo_current_sec,NINE
2025-10-01 00:00:00+00:00,0001101680-24-000175,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,322.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2025-10-01 00:00:00+00:00,0001166388-25-000117,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2025-09-02,2025-09-03 00:00:00+00:00,20250731,2026,Q2,2025Q3,28.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2025-10-01 00:00:00+00:00,0001169445-25-000073,0001169445,"TRUBRIDGE, INC.",7371,technology,10-Q,2-ACC,2025-08-08,2025-08-09 00:00:00+00:00,20250630,2025,Q2,2025Q3,53.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2025-10-01 00:00:00+00:00,0001842718-25-000098,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-Q,1-LAF,2025-08-07,2025-08-08 00:00:00+00:00,20250630,2025,Q2,2025Q3,54.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
2025-10-01 00:00:00+00:00,0001866368-25-000018,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2025-08-06,2025-08-07 00:00:00+00:00,20250630,2025,Q2,2025Q3,55.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
2026-01-01 00:00:00+00:00,0001104659-25-108244,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2025-11-07,2025-11-08 00:00:00+00:00,20250930,2025,Q3,2025Q4,54.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2026-01-01 00:00:00+00:00,0001532286-24-000018,0001532286,"NINE ENERGY SERVICE, INC.",1389,energy,10-Q,2-ACC,2024-10-31,2024-11-01 00:00:00+00:00,20240930,2024,Q3,2024Q4,426.0,NINE,NYSE,current_ticker_available,NINE,current_sec_mapping,1,False,True,NINE,True,True,False,missing_validated_execution_price,yahoo_current_sec,NINE
2026-01-01 00:00:00+00:00,0001101680-24-000175,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2024-11-12,2024-11-13 00:00:00+00:00,20240930,2024,Q3,2024Q4,414.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2026-01-01 00:00:00+00:00,0001169445-25-000077,0001169445,"TRUBRIDGE, INC.",7371,technology,10-Q,2-ACC,2025-11-07,2025-11-08 00:00:00+00:00,20250930,2025,Q3,2025Q4,54.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2026-01-01 00:00:00+00:00,0001866368-25-000031,0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",7372,technology,10-Q,1-LAF,2025-11-05,2025-11-06 00:00:00+00:00,20250930,2025,Q3,2025Q4,56.0,,,former_or_unmapped,CWAN,last_filing_inline_xbrl,1,False,True,CWAN,True,True,False,missing_validated_execution_price,yahoo_recovered_former,CWAN
