cost_bps,cagr,sharpe,annualised_volatility,max_drawdown,recent_52w_return
0.0,0.22038519897989906,0.8389284768813003,0.28664245246968245,-0.48029901239703066,0.134830315080408
10.0,0.11310730885934772,0.5172474951822879,0.2866277494643202,-0.5402887581283641,0.03274544987329797
50.0,-0.23090073182566007,-0.7697391514777681,0.28659401891581765,-0.9843281787200286,-0.2928795387935784
100.0,-0.5173183245692419,-2.378430032381277,0.28660830070966903,-0.9999892891318407,-0.5613059780674622
200.0,-0.812300338011839,-5.5916620855450905,0.28682493172847856,-0.9999999999961542,-0.8334006826105504
