panel_name,market_state,ann_return_state,ann_vol_state,sharpe_state
reference_current_core_blend,calm_trend,0.023524582495921376,0.11174517206189045,0.21051990042927496
reference_current_core_blend,neutral_mixed,0.14501330926732847,0.10624418875103141,1.3649057983505068
reference_current_core_blend,recovery_confirmed,0.0514022236442615,0.08576304496311557,0.5993516632527244
reference_current_core_blend,recovery_fragile,0.10582164700558261,0.07017510132203186,1.5079657173556416
reference_current_core_blend,stressed_panic,0.04062351064859637,0.14168906168886047,0.28670886915605975
active_prior_redesigned_blend,calm_trend,0.04247438557240524,0.09351915072946412,0.45417847832340574
active_prior_redesigned_blend,neutral_mixed,0.11599340443745598,0.08213348618297651,1.412254731024646
active_prior_redesigned_blend,recovery_confirmed,0.019881930549658033,0.08580022903649007,0.23172351371232852
active_prior_redesigned_blend,recovery_fragile,0.09048230520004097,0.059996694836475434,1.5081214964700287
active_prior_redesigned_blend,stressed_panic,0.03372762316441302,0.10021645241427166,0.3365477658797063
refined_redesigned_blend,calm_trend,0.04673340803490822,0.09116714238106652,0.5126124041441246
refined_redesigned_blend,neutral_mixed,0.11495228637600308,0.08041441447558047,1.4294985187128455
refined_redesigned_blend,recovery_confirmed,0.021475038476092223,0.07890091874924678,0.272177292945619
refined_redesigned_blend,recovery_fragile,0.08813903998710804,0.056450607063556174,1.561347956592827
refined_redesigned_blend,stressed_panic,0.03448787891858607,0.09895355944827988,0.34852590559525926
