Date,signal_name,weight,strategy_name
2006-07-14,xsmom_global,0.1,composite_ic_weighted
2006-07-21,xsmom_global,0.1,composite_ic_weighted
2006-07-28,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-08-04,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-08-11,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-08-18,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-08-25,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-09-01,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-09-08,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-09-15,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-09-22,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-09-29,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-10-06,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-10-13,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-10-20,xsmom_global,0.08333333333333333,composite_ic_weighted
2006-10-27,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-11-03,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-11-10,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-11-17,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-11-24,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-12-01,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-12-08,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-12-15,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-12-22,xsmom_global,0.16666666666666666,composite_ic_weighted
2006-12-29,xsmom_global,0.4171195360755477,composite_ic_weighted
2007-01-05,xsmom_global,0.22182255122731248,composite_ic_weighted
2007-01-12,xsmom_global,0.32169664632447525,composite_ic_weighted
2007-01-19,xsmom_global,0.3294465169633315,composite_ic_weighted
2007-01-26,xsmom_global,0.3275275450484876,composite_ic_weighted
2007-02-02,xsmom_global,0.3595249916916856,composite_ic_weighted
2007-02-09,xsmom_global,0.31643029553854873,composite_ic_weighted
2007-02-16,xsmom_global,0.29300969494081297,composite_ic_weighted
2007-02-23,xsmom_global,0.22007816382461665,composite_ic_weighted
2007-03-02,xsmom_global,0.16385382668149773,composite_ic_weighted
2007-03-09,xsmom_global,0.1762477119287218,composite_ic_weighted
