strategy_name,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,turnover,avg_bil,observations
composite_structural_defense_sleeve,0.02265270161664712,0.034777667584542385,0.651357701363376,-0.11250072074746331,0.20135605768692727,-0.010916281451589956,0.0353852884710565,0.647835297345174,1109
composite_recovery_confirmed_offense_sleeve,0.006229874671997537,0.03193115026483324,0.19510335895599384,-0.14994944041899383,0.04154650163808421,-0.009300970689559285,0.13811241358581303,0.918018018018018,1109
composite_calm_carry_sleeve,0.007926098271487492,0.028716371479291392,0.2760132239271017,-0.11112797588185452,0.07132405866830605,-0.011410484978835133,0.16771866546438233,0.7342342342342343,1109
composite_macro_trend_diversifier_sleeve,0.026776931857486863,0.07087849118836259,0.37778642587531996,-0.1800858482023452,0.1486898172442745,-0.024746354286411264,0.12911476546208003,0.3979279279279279,1109
