annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_weight,average_ml_sleeve_exposure,active_weeks,strategy_name,strategy_family,task_id,model_name,threshold,sleeve_size,split
0.03995614056477437,0.05828015278057658,0.6855874368622249,-0.08939163438060249,0.4469785214425461,-0.02054949700496392,0.16400425985090522,0.008528221512247072,0.48242811501597443,0.0,939.0,task_a_core_production_risk_filter__gradient_boosting__thr0.50__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.5,,train
0.038204897781858094,0.06554963614256779,0.582839204458191,-0.0813901723161925,0.4694043112900163,-0.0242792853014904,0.0,0.0,0.0,0.0,104.0,task_a_core_production_risk_filter__gradient_boosting__thr0.50__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.5,,validation
0.045853816743522735,0.08260784923438456,0.5550782058666238,-0.139754039463866,0.32810369503042836,-0.026983146433778697,0.2469879518072289,0.012843373493975905,0.12951807228915663,0.0,332.0,task_a_core_production_risk_filter__gradient_boosting__thr0.50__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.5,,holdout
0.020168536500922096,0.05192622620202873,0.38840751535558576,-0.11923768856286177,0.16914565137925583,-0.01855314893114312,0.21938232161874335,0.011407880724174653,0.6091586794462194,0.0,939.0,task_a_core_production_risk_filter__gradient_boosting__thr0.60__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.6,,train
0.01772672067662362,0.06154649167839756,0.28802162711811546,-0.06846092648323021,0.2589319424557576,-0.02309387665989827,0.40384615384615385,0.020999999999999998,0.18269230769230768,0.0,104.0,task_a_core_production_risk_filter__gradient_boosting__thr0.60__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.6,,validation
0.0139602147393596,0.07215386964477516,0.19347839288575833,-0.14771935939841574,0.09450497752097158,-0.02475187162507873,0.5060240963855421,0.02631325301204819,0.47289156626506024,0.0,332.0,task_a_core_production_risk_filter__gradient_boosting__thr0.60__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.6,,holdout
0.015290067811030372,0.03587692661981827,0.4261810932986718,-0.076260325173241,0.20049832958744723,-0.01129225495699154,0.20234291799787008,0.010521831735889242,0.7987220447284346,0.0,939.0,task_a_core_production_risk_filter__gradient_boosting__thr0.70__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.7,,train
0.0027033733549506334,0.04660401422158874,0.05800730688341282,-0.051093743160870786,0.05291006662868581,-0.017797964843598267,0.6346153846153846,0.033,0.6634615384615384,0.0,104.0,task_a_core_production_risk_filter__gradient_boosting__thr0.70__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.7,,validation
-0.0016293867438267329,0.04968598972914291,-0.032793685960753424,-0.10901420672283513,-0.014946554149308197,-0.018662661104833233,0.26506024096385544,0.013783132530120482,0.8493975903614458,0.0,332.0,task_a_core_production_risk_filter__gradient_boosting__thr0.70__production_or_bil,production_bil_filter,task_a_core_production_risk_filter,gradient_boosting,0.7,,holdout
0.025364908763594096,0.05397918283588248,0.46990168118537834,-0.09406981791898628,0.2696391820959893,-0.0195195009991922,0.1810436634717785,0.009414270500532482,0.5654952076677316,0.0,939.0,task_b_production_beats_bil__gradient_boosting__thr0.50__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.5,,train
0.02296160441499495,0.06435145020747726,0.35681564814722616,-0.08177178143965469,0.280801078449538,-0.024612618634823735,0.15384615384615385,0.008,0.0673076923076923,0.0,104.0,task_b_production_beats_bil__gradient_boosting__thr0.50__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.5,,validation
0.031911803742147304,0.08183299800741278,0.38996253979667955,-0.14202649492762642,0.22468908888027447,-0.027304706748258446,0.463855421686747,0.024120481927710845,0.19879518072289157,0.0,332.0,task_b_production_beats_bil__gradient_boosting__thr0.50__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.5,,holdout
0.018802561711945387,0.047924652811014455,0.3923358983129455,-0.12442993553295756,0.1511096315481509,-0.017245283426554663,0.2066027689030884,0.010743343982960596,0.6645367412140575,0.0,939.0,task_b_production_beats_bil__gradient_boosting__thr0.60__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.6,,train
0.0060803407884855165,0.05581622621335471,0.10893500333117685,-0.07083296741188272,0.08584054869718048,-0.021469718023984733,0.6153846153846154,0.032,0.4807692307692308,0.0,104.0,task_b_production_beats_bil__gradient_boosting__thr0.60__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.6,,validation
-0.017408682248181928,0.06906812433218044,-0.2520508905737117,-0.20140443278454445,-0.08643644038761122,-0.025671462753554405,0.5602409638554217,0.02913253012048193,0.5662650602409639,0.0,332.0,task_b_production_beats_bil__gradient_boosting__thr0.60__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.6,,holdout
0.008254576272917591,0.035285758933087503,0.2339350639608112,-0.10321284354726845,0.07997625091238997,-0.011331711345690327,0.20873269435569755,0.010854100106496272,0.8232161874334398,0.0,939.0,task_b_production_beats_bil__gradient_boosting__thr0.70__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.7,,train
-0.008189618650623398,0.03366040168656945,-0.24330127509711416,-0.04323134336911816,-0.1894370614555911,-0.012837773172024952,0.3076923076923077,0.016,0.8173076923076923,0.0,104.0,task_b_production_beats_bil__gradient_boosting__thr0.70__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.7,,validation
0.015024265616167432,0.03432794908748811,0.4376686057729995,-0.06315324547384737,0.23790171832719487,-0.010382295911288558,0.3132530120481928,0.016289156626506023,0.891566265060241,0.0,332.0,task_b_production_beats_bil__gradient_boosting__thr0.70__production_or_bil,production_bil_filter,task_b_production_beats_bil,gradient_boosting,0.7,,holdout
0.044820709789202384,0.060390668494692316,0.7421793947046909,-0.09798772940297462,0.45741145409010525,-0.02166299274805261,0.10010649627263046,0.005205537806176784,0.0,0.0,939.0,task_c_phase4b_beats_production__random_forest__thr0.50__phase4b_switch,phase4b_switch,task_c_phase4b_beats_production,random_forest,0.5,,train
