sleeve_name,bucket,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_weight_in_production,corr_with_production,corr_with_spy,corr_with_bil,helps_in_states,hurts_in_states
cash::BIL,cash,0.011727597128162329,0.003449203945692913,3.4000880530149007,-0.004669882347962062,2.5113260365714045,-0.0006022155849385607,0.2211194788802588,-0.009799452224875375,-0.166026814259991,0.9999999999999999,calm_trend|neutral_healthy_proxy|neutral_mixed|recovery_confirmed|recovery_fragile|stressed_panic,
composite_regime_conditioned,composite,0.07276061441440414,0.08031777101305507,0.9059092837944598,-0.12187109564754173,0.597029295812947,-0.026767689903000436,0.25430484674051596,0.9048598251174185,-0.05275618132124936,-0.005207753956523086,neutral_healthy_proxy|neutral_mixed|recovery_fragile|stressed_panic,
taa_10m_sma,defense,0.07332500645199685,0.12490879912657775,0.5870283516030934,-0.3831163779257546,0.19139094718160746,-0.04272815776680715,0.1337725320855525,0.7637347600394474,0.009432173577199277,-0.011917041387690354,calm_trend|neutral_healthy_proxy|neutral_mixed|recovery_fragile,stressed_panic
composite_selective_signals,offense,0.07777059972242308,0.09705275439127582,0.8013229527611837,-0.2202925323824808,0.3530333002273296,-0.029671501042229605,0.18088699166718644,0.8127419435551935,-0.03742422273579509,-0.01495199746541257,calm_trend|neutral_healthy_proxy|neutral_mixed|stressed_panic,recovery_confirmed
dual_momentum_topn,offense,0.09182964134627107,0.1261842661914393,0.7277424049600018,-0.18076637731704193,0.5080017794748036,-0.042021375020712695,0.10733436601176252,0.8576087008729895,-0.060133050821001385,-0.028174839814583748,neutral_healthy_proxy|neutral_mixed|recovery_fragile,
cta_trend_long_only,offense,0.08449008981477125,0.12754880831619014,0.6624137922584313,-0.257054365007779,0.3286856841050507,-0.042362840112646016,0.10258178461472352,0.8781788461957046,-0.020277094931891386,-0.03130555413241573,neutral_healthy_proxy|neutral_mixed|recovery_confirmed|recovery_fragile,
