state,n_weeks,bucket_offense,bucket_defense,bucket_composite,bucket_cash,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,prod_ann_return,prod_sharpe,spy_ann_return,spy_sharpe
calm_trend,295,0.4860551496231372,0.16945186108466728,0.31097656350895186,0.033516425783243604,0.06848068479538143,0.09618626161545958,0.6927430908894723,0.23877622431514572,0.06848068479538143,0.039271310846719365,0.42482057382356136,0.1558732531867168,1.4721229874988722
neutral_healthy_proxy,293,0.4253970555563971,0.15053865180273343,0.2748308920328668,0.14923340060800244,0.21306891728727764,0.08628317246103223,0.5263438401479297,0.26058724256479227,0.21306891728727764,0.0977527898006793,1.2446353828005612,0.268404509090165,2.168963626593615
neutral_mixed,200,0.34552910137255316,0.11154105320324462,0.21126220643528348,0.3316676389889186,0.3859881889121024,0.06482284412769075,0.3827083017667637,0.23130350932113344,0.3859881889121024,0.12228047650979453,1.7313175611775662,-0.18937169541791232,-1.1453153433292738
recovery_confirmed,44,0.42720297040177857,0.17788775316154726,0.3310716607801548,0.06383761565651912,0.12567720750750142,0.05956006771272775,0.47173555146715745,0.40258724102534066,0.12567720750750142,0.028077843703231305,0.41785488392283765,0.33709752187037895,3.4058414560610166
recovery_fragile,49,0.45843794814584216,0.1390698256782358,0.2789790554315232,0.12351317074439862,0.21821790033286736,0.06231161074691929,0.45575818827943004,0.3260239113877022,0.21821790033286736,0.06883008890469657,1.3132199192284053,0.431157760797524,4.08861439817027
stressed_panic,229,0.2419112275012731,0.07616459990740157,0.17259945067106483,0.5093247219202602,0.6074136983844914,0.027539553880161514,0.21406535671666055,0.17852094489884762,0.6074136983844914,0.03544786173244997,0.5237400843528168,-0.05043290529775709,-0.17135284207320065
