Date,incumbent_1.25x_8%,incumbent_1.25x_12%,incumbent_1.30x_8%,incumbent_1.30x_12%,incumbent_1.35x_8%,incumbent_1.35x_12%,sector_1.25x_8%,sector_1.25x_12%,sector_1.35x_8%,sector_1.35x_12%,alpha10_1.25x,alpha20_1.25x,alpha30_1.25x,alpha10_1.35x,alpha20_1.35x,alpha30_1.35x,alpha20_1.35x_strict,alpha30_1.35x_strict,ir13_skip4_s3_n2__1.00x,ir13_skip4_s3_n2__1.25x,ir13_skip4_s3_n3__1.00x,ir13_skip4_s3_n3__1.25x,ir13_skip4_s4_n2__1.00x,ir13_skip4_s4_n2__1.25x,ir13_skip4_s4_n3__1.00x,ir13_skip4_s4_n3__1.25x,ir26_skip4_s3_n2__1.00x,ir26_skip4_s3_n2__1.25x,ir26_skip4_s3_n3__1.00x,ir26_skip4_s3_n3__1.25x,ir26_skip4_s4_n2__1.00x,ir26_skip4_s4_n2__1.25x,ir26_skip4_s4_n3__1.00x,ir26_skip4_s4_n3__1.25x,ir13_reversal50_s3_n2__1.00x,ir13_reversal50_s3_n2__1.25x,ir13_reversal50_s3_n3__1.00x,ir13_reversal50_s3_n3__1.25x,ir13_reversal50_s4_n2__1.00x,ir13_reversal50_s4_n2__1.25x,ir13_reversal50_s4_n3__1.00x,ir13_reversal50_s4_n3__1.25x,ir26_reversal50_s3_n2__1.00x,ir26_reversal50_s3_n2__1.25x,ir26_reversal50_s3_n3__1.00x,ir26_reversal50_s3_n3__1.25x,ir26_reversal50_s4_n2__1.00x,ir26_reversal50_s4_n2__1.25x,ir26_reversal50_s4_n3__1.00x,ir26_reversal50_s4_n3__1.25x
2022-12-02 00:00:00+00:00,-0.0010096153846153846,-0.001201923076923077,-0.0012115384615384618,-0.0014423076923076924,-0.0014134615384615388,-0.001682692307692308,-0.0010096153846153846,-0.001201923076923077,-0.0014134615384615388,-0.001682692307692308,-0.0010096153846153846,-0.0010096153846153846,-0.0010096153846153846,-0.0014134615384615388,-0.0014134615384615388,-0.0014134615384615388,-0.0014134615384615388,-0.0014134615384615388,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846,0.0,-0.0010096153846153846
2022-12-09 00:00:00+00:00,-0.0003846153846153846,-0.0005769230769230769,-0.00046153846153846164,-0.0006923076923076924,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0005769230769230769,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0003846153846153846,-0.0003846153846153846,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2022-12-16 00:00:00+00:00,-0.0003846153846153846,-0.0005769230769230769,-0.00046153846153846164,-0.0006923076923076924,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0005769230769230769,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0003846153846153846,-0.0003846153846153846,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2022-12-23 00:00:00+00:00,-0.0003846153846153846,-0.0005769230769230769,-0.00046153846153846164,-0.0006923076923076924,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0005769230769230769,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0003846153846153846,-0.0003846153846153846,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2022-12-30 00:00:00+00:00,-0.0003846153846153846,-0.0005769230769230769,-0.00046153846153846164,-0.0006923076923076924,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0005769230769230769,-0.0005384615384615387,-0.0008076923076923079,-0.0003846153846153846,-0.0003846153846153846,-0.0003846153846153846,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,-0.0005384615384615387,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2023-01-06 00:00:00+00:00,0.039496416226297223,0.03930410853398953,0.04101473441381065,0.04078396518304142,0.04253305260132408,0.04226382183209331,-0.007256490384615439,-0.007448798076923132,-0.007960086538461598,-0.008229317307692368,0.039496416226297223,0.039496416226297223,0.039496416226297223,0.04253305260132408,0.04253305260132408,0.04253305260132408,0.04253305260132408,0.04253305260132408,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2023-01-13 00:00:00+00:00,0.004964354893718116,0.004772047201410423,0.0051013906279283785,0.004870621397159148,0.005238426362138641,0.004969195592907872,0.04996643094724422,0.04977412325493653,0.05384066849994684,0.05357143773071607,0.004964354893718116,0.004964354893718116,0.004964354893718116,0.005238426362138641,0.005238426362138641,0.005238426362138641,0.005238426362138641,0.005238426362138641,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2023-01-20 00:00:00+00:00,0.025205740029858013,0.025013432337550323,0.026152431169513875,0.025921661938744643,0.027099122309169735,0.026829891539938967,0.0062226042339955535,0.0060302965416878605,0.006597335649638275,0.006328104880407506,0.025205740029858013,0.025205740029858013,0.025205740029858013,0.027099122309169735,0.027099122309169735,0.027099122309169735,0.027099122309169735,0.027099122309169735,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2023-01-27 00:00:00+00:00,0.019680643158485313,0.019488335466177623,0.020406330423286267,0.020175561192517035,0.02113201768808722,0.02086278691885645,0.029453324973154935,0.029261017280847245,0.031686514047930416,0.031417283278699644,0.019680643158485313,0.019680643158485313,0.019680643158485313,0.02113201768808722,0.02113201768808722,0.02113201768808722,0.02113201768808722,0.02113201768808722,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
2023-02-03 00:00:00+00:00,-0.010260091477007984,-0.010452399169315677,-0.010732033597626766,-0.010962802828395997,-0.011203975718245548,-0.011473206487476318,0.027699348787588493,0.027507041095280804,0.02979221976751865,0.029522988998287883,-0.010260091477007984,-0.010260091477007984,-0.010260091477007984,-0.011203975718245548,-0.011203975718245548,-0.011203975718245548,-0.011203975718245548,-0.011203975718245548,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846,0.0,-0.0003846153846153846
