Date,candidate,core_weight,source_weight,source_beta,risk_on,exposure,financing_cost,exposure_change_cost
2022-12-02 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.000625
2022-12-09 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2022-12-16 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2022-12-23 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2022-12-30 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-01-06 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-01-13 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-01-20 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-01-27 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-02-03 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-02-10 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-02-17 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-02-24 00:00:00+00:00,alpha10_1.25x,1.0,0.0,1.0,False,1.25,0.0003846153846153846,0.0
2023-03-03 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-03-10 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-03-17 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-03-24 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-03-31 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-04-07 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-04-14 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-04-21 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-04-28 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-05-05 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-05-12 00:00:00+00:00,alpha10_1.25x,1.0,0.1,0.0,True,1.25,0.0003846153846153846,0.0
2023-05-19 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-05-26 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-06-02 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-06-09 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-06-16 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-06-23 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-06-30 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-07-07 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-07-14 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-07-21 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-07-28 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-08-04 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-08-11 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-08-18 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-08-25 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-09-01 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-09-08 00:00:00+00:00,alpha10_1.25x,1.0,0.1,0.0,True,1.25,0.0003846153846153846,0.0
2023-09-15 00:00:00+00:00,alpha10_1.25x,1.0,0.1,0.0,True,1.25,0.0003846153846153846,0.0
2023-09-22 00:00:00+00:00,alpha10_1.25x,1.0,0.1,0.0,True,1.25,0.0003846153846153846,0.0
2023-09-29 00:00:00+00:00,alpha10_1.25x,1.0,0.1,0.0,True,1.25,0.0003846153846153846,0.0
2023-10-06 00:00:00+00:00,alpha10_1.25x,0.9992210796404842,0.1,0.007789203595157649,True,1.25,0.0003846153846153846,0.0
2023-10-13 00:00:00+00:00,alpha10_1.25x,1.0,0.1,0.0,True,1.25,0.0003846153846153846,0.0
2023-10-20 00:00:00+00:00,alpha10_1.25x,1.0,0.1,0.0,True,1.25,0.0003846153846153846,0.0
2023-10-27 00:00:00+00:00,alpha10_1.25x,0.9973872220733593,0.1,0.0261277792664071,True,1.25,0.0003846153846153846,0.0
2023-11-03 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.0,False,1.25,0.0003846153846153846,0.0
2023-11-10 00:00:00+00:00,alpha10_1.25x,0.9872540432725609,0.1,0.12745956727439023,True,1.25,0.0003846153846153846,0.0
2023-11-17 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.17182434760542245,False,1.25,0.0003846153846153846,0.0
2023-11-24 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.14604184614655488,False,1.25,0.0003846153846153846,0.0
2023-12-01 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.12767056088573298,False,1.25,0.0003846153846153846,0.0
2023-12-08 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.13544860221576036,False,1.25,0.0003846153846153846,0.0
2023-12-15 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.14919291197692558,False,1.25,0.0003846153846153846,0.0
2023-12-22 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.255138458374982,False,1.25,0.0003846153846153846,0.0
2023-12-29 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3304417639118154,False,1.25,0.0003846153846153846,0.0
2024-01-05 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.338796668527522,False,1.25,0.0003846153846153846,0.0
2024-01-12 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.30446317233244813,False,1.25,0.0003846153846153846,0.0
2024-01-19 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3638373597018737,False,1.25,0.0003846153846153846,0.0
2024-01-26 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.381513946446851,False,1.25,0.0003846153846153846,0.0
2024-02-02 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.4480908665345416,False,1.25,0.0003846153846153846,0.0
2024-02-09 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.36632347900429696,False,1.25,0.0003846153846153846,0.0
2024-02-16 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.28273691020457,False,1.25,0.0003846153846153846,0.0
2024-02-23 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3214607512342206,False,1.25,0.0003846153846153846,0.0
2024-03-01 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3207112481279695,False,1.25,0.0003846153846153846,0.0
2024-03-08 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3560837318692284,False,1.25,0.0003846153846153846,0.0
2024-03-15 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.33271564273974136,False,1.25,0.0003846153846153846,0.0
2024-03-22 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.2737330506609648,False,1.25,0.0003846153846153846,0.0
2024-03-29 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.2195188454709236,False,1.25,0.0003846153846153846,0.0
2024-04-05 00:00:00+00:00,alpha10_1.25x,0.9785222186573133,0.1,0.2147778134268679,True,1.25,0.0003846153846153846,0.0
2024-04-12 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.2931349550180856,False,1.25,0.0003846153846153846,0.0
2024-04-19 00:00:00+00:00,alpha10_1.25x,0.9616291027778717,0.1,0.38370897222128303,True,1.25,0.0003846153846153846,0.0
2024-04-26 00:00:00+00:00,alpha10_1.25x,0.9708773610623181,0.1,0.29122638937681866,True,1.25,0.0003846153846153846,0.0
2024-05-03 00:00:00+00:00,alpha10_1.25x,0.9500031467127327,0.1,0.49996853287267373,True,1.25,0.0003846153846153846,0.0
2024-05-10 00:00:00+00:00,alpha10_1.25x,0.9743967297624618,0.1,0.2560327023753819,True,1.25,0.0003846153846153846,0.0
2024-05-17 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.24670072998398004,False,1.25,0.0003846153846153846,0.0
2024-05-24 00:00:00+00:00,alpha10_1.25x,0.9774785030777606,0.1,0.22521496922239406,True,1.25,0.0003846153846153846,0.0
2024-05-31 00:00:00+00:00,alpha10_1.25x,0.9776354143398427,0.1,0.2236458566015736,True,1.25,0.0003846153846153846,0.0
2024-06-07 00:00:00+00:00,alpha10_1.25x,0.9768429122470156,0.1,0.23157087752984462,True,1.25,0.0003846153846153846,0.0
2024-06-14 00:00:00+00:00,alpha10_1.25x,0.9746723772158296,0.1,0.2532762278417043,True,1.25,0.0003846153846153846,0.0
2024-06-21 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.21971597465920495,False,1.25,0.0003846153846153846,0.0
2024-06-28 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.22040396658313074,False,1.25,0.0003846153846153846,0.0
2024-07-05 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.21540675985210803,False,1.25,0.0003846153846153846,0.0
2024-07-12 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3415064952892931,False,1.25,0.0003846153846153846,0.0
2024-07-19 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.20651493630234596,False,1.25,0.0003846153846153846,0.0
2024-07-26 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3403519383415633,False,1.25,0.0003846153846153846,0.0
2024-08-02 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.25132598120477967,False,1.25,0.0003846153846153846,0.0
2024-08-09 00:00:00+00:00,alpha10_1.25x,0.9628861600406592,0.1,0.37113839959340783,True,1.25,0.0003846153846153846,0.0
2024-08-16 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3662614323924748,False,1.25,0.0003846153846153846,0.0
2024-08-23 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.48209208564613987,False,1.25,0.0003846153846153846,0.0
2024-08-30 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.49768910851274567,False,1.25,0.0003846153846153846,0.0
2024-09-06 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.4121508687237668,False,1.25,0.0003846153846153846,0.0
2024-09-13 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.27890407905711645,False,1.25,0.0003846153846153846,0.0
2024-09-20 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3821137257756376,False,1.25,0.0003846153846153846,0.0
2024-09-27 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.385900041095846,False,1.25,0.0003846153846153846,0.0
2024-10-04 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.3997252467876884,False,1.25,0.0003846153846153846,0.0
2024-10-11 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.38867506750238046,False,1.25,0.0003846153846153846,0.0
2024-10-18 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.38244749144238166,False,1.25,0.0003846153846153846,0.0
2024-10-25 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.4040238137420388,False,1.25,0.0003846153846153846,0.0
2024-11-01 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.41231157087281545,False,1.25,0.0003846153846153846,0.0
2024-11-08 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.28959733538062277,False,1.25,0.0003846153846153846,0.0
2024-11-15 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.2386600941716844,False,1.25,0.0003846153846153846,0.0
2024-11-22 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.2430064205288513,False,1.25,0.0003846153846153846,0.0
2024-11-29 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.2776373165534382,False,1.25,0.0003846153846153846,0.0
2024-12-06 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.27777848317962917,False,1.25,0.0003846153846153846,0.0
2024-12-13 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.2615282523482546,False,1.25,0.0003846153846153846,0.0
2024-12-20 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.29273788330734074,False,1.25,0.0003846153846153846,0.0
2024-12-27 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.29716335166919833,False,1.25,0.0003846153846153846,0.0
2025-01-03 00:00:00+00:00,alpha10_1.25x,1.0,0.0,0.31509149901936356,False,1.25,0.0003846153846153846,0.0
