Date,risk_on,reason,maximum_positive_issuer_share,maximum_positive_sector_share,positive_issuer_breadth,annualized_source_volatility,guard
2023-04-21 00:00:00+00:00,False,sector,0.20408825909740586,0.932913466883661,19.0,0.16728274075621694,balanced
2023-04-28 00:00:00+00:00,False,sector,0.2013631508033576,0.9572865162955851,14.0,0.16881348772740218,balanced
2023-05-05 00:00:00+00:00,False,sector,0.23980167040209338,0.8194572825156944,10.0,0.16373587396778314,balanced
2023-05-12 00:00:00+00:00,True,pass,0.27598331435239537,0.6756577780035796,6.0,0.1583233563969374,balanced
2023-05-19 00:00:00+00:00,False,sector,0.25050600796101163,0.7849252769243787,11.0,0.15673665196645853,balanced
2023-05-26 00:00:00+00:00,False,sector,0.2174444323365015,0.7804721738302454,14.0,0.16534919284156013,balanced
2023-06-02 00:00:00+00:00,False,sector,0.2543544512628275,0.8887696251206562,14.0,0.15835297243805405,balanced
2023-06-09 00:00:00+00:00,False,sector,0.2471170527822066,0.9395957058428159,13.0,0.15447643991903895,balanced
2023-06-16 00:00:00+00:00,False,sector,0.20428569253898074,0.9025053068423505,19.0,0.1209700938145695,balanced
2023-06-23 00:00:00+00:00,False,sector,0.15989874947306537,0.8392958342617228,21.0,0.13129384588488316,balanced
2023-06-30 00:00:00+00:00,False,sector,0.21274956476011056,0.8581931220640513,18.0,0.15328592683503617,balanced
2023-07-07 00:00:00+00:00,False,sector,0.14394864074587893,0.8707340318647842,22.0,0.14328973191834207,balanced
2023-07-14 00:00:00+00:00,False,sector,0.15961555884630657,0.8948939278892486,22.0,0.1393544952023214,balanced
2023-07-21 00:00:00+00:00,False,sector,0.12513499671211328,0.9377186685859245,25.0,0.14527648429908854,balanced
2023-07-28 00:00:00+00:00,False,sector,0.13287070276769383,0.8627672240680905,26.0,0.14679921649165376,balanced
2023-08-04 00:00:00+00:00,False,sector,0.11905886195531185,0.8745614297602969,27.0,0.14877942613861017,balanced
2023-08-11 00:00:00+00:00,False,sector,0.14497682496739409,0.823639473150714,26.0,0.16971498078162958,balanced
2023-08-18 00:00:00+00:00,False,sector,0.09764538632540368,0.7738636989718801,27.0,0.17870426997563668,balanced
2023-08-25 00:00:00+00:00,False,sector,0.12814110958101152,0.7725276727643609,21.0,0.18272588630518766,balanced
2023-09-01 00:00:00+00:00,False,sector,0.12240558696854904,0.7339599363049865,22.0,0.17716536678026254,balanced
2023-09-08 00:00:00+00:00,True,pass,0.1087105701046711,0.6558837375011343,24.0,0.18816717224603283,balanced
2023-09-15 00:00:00+00:00,True,pass,0.11019043803951112,0.6714047509539178,21.0,0.19272051480521665,balanced
2023-09-22 00:00:00+00:00,True,pass,0.15071367588413737,0.5555144130958322,18.0,0.1801426794805301,balanced
2023-09-29 00:00:00+00:00,True,pass,0.1573260412899712,0.5947686769332925,18.0,0.17810028838353534,balanced
2023-10-06 00:00:00+00:00,True,pass,0.239866636125866,0.5994029536332532,13.0,0.16494234040798778,balanced
2023-10-13 00:00:00+00:00,True,pass,0.17855110754540315,0.6364362147983631,16.0,0.1684449249889647,balanced
2023-10-20 00:00:00+00:00,True,pass,0.1524816294670669,0.5845974827740957,13.0,0.15727392906021015,balanced
2023-10-27 00:00:00+00:00,True,pass,0.24234489906662848,0.5024855043367572,13.0,0.16101979008428147,balanced
2023-11-03 00:00:00+00:00,False,issuer,0.3665854432860685,0.6069955746909527,8.0,0.1516239695608858,balanced
2023-11-10 00:00:00+00:00,True,pass,0.1989450017069443,0.5663166472295875,16.0,0.19854897934986385,balanced
2023-11-17 00:00:00+00:00,False,sector,0.17883068300725433,0.9005832640186013,15.0,0.2057954516125546,balanced
2023-11-24 00:00:00+00:00,False,sector,0.14031802780898645,0.9162134836825865,18.0,0.19722764443561472,balanced
2023-12-01 00:00:00+00:00,False,sector,0.15720059833232322,0.9009082350675518,18.0,0.19621407200796215,balanced
2023-12-08 00:00:00+00:00,False,sector,0.1791229627217036,0.9510363632320713,18.0,0.18494057562701932,balanced
2023-12-15 00:00:00+00:00,False,sector,0.17823899645522828,0.9488661670099742,19.0,0.17876218206689182,balanced
2023-12-22 00:00:00+00:00,False,sector,0.13134191159738784,0.9486272933874822,20.0,0.17771828100615347,balanced
2023-12-29 00:00:00+00:00,False,sector,0.1186715956666642,0.9271733490529589,22.0,0.16194448156492208,balanced
2024-01-05 00:00:00+00:00,False,sector,0.12878178195644235,0.9704246657259026,22.0,0.1604030901141253,balanced
2024-01-12 00:00:00+00:00,False,sector,0.15190649084014787,0.9272550985531356,21.0,0.1872842521536049,balanced
2024-01-19 00:00:00+00:00,False,sector,0.15077928619286016,0.9485119197360825,22.0,0.19485930893458098,balanced
2024-01-26 00:00:00+00:00,False,sector,0.1182644670338769,0.9558613371562673,23.0,0.1893195451910262,balanced
2024-02-02 00:00:00+00:00,False,sector,0.12945908068016992,0.952189834606255,23.0,0.17730883655217136,balanced
2024-02-09 00:00:00+00:00,False,sector,0.12428544476493189,0.9480533300290703,22.0,0.14683937319338217,balanced
2024-02-16 00:00:00+00:00,False,sector,0.14871309953162223,0.9535961784652633,23.0,0.14171658139763083,balanced
2024-02-23 00:00:00+00:00,False,sector,0.13457810701631298,0.9579486131626335,22.0,0.154608137030343,balanced
2024-03-01 00:00:00+00:00,False,sector,0.1420599626338626,0.959094251590635,20.0,0.15529601179923458,balanced
2024-03-08 00:00:00+00:00,False,sector,0.12216805919842859,0.9256285570163755,19.0,0.1558543183547592,balanced
2024-03-15 00:00:00+00:00,False,sector,0.14391586293198658,0.8440305129657184,19.0,0.1594218833666375,balanced
2024-03-22 00:00:00+00:00,False,sector,0.18035583109257977,0.8356472382772169,16.0,0.15577041363502292,balanced
2024-03-29 00:00:00+00:00,False,sector,0.23704223024849885,0.8502755014620474,14.0,0.1612566091416167,balanced
2024-04-05 00:00:00+00:00,True,pass,0.1696052331905309,0.6777075678819043,15.0,0.16100318110247555,balanced
2024-04-12 00:00:00+00:00,False,sector,0.13565453205763653,0.7194159107277369,18.0,0.14325126554780745,balanced
2024-04-19 00:00:00+00:00,True,pass,0.15608626114123367,0.606178710210836,15.0,0.13617549228342518,balanced
2024-04-26 00:00:00+00:00,True,pass,0.14454093460542466,0.611775294196937,11.0,0.13786495983818978,balanced
2024-05-03 00:00:00+00:00,True,pass,0.18024771231316464,0.53182429940765,17.0,0.15525869001437917,balanced
2024-05-10 00:00:00+00:00,True,pass,0.14932471054447127,0.5232605191710938,15.0,0.15498091762567742,balanced
2024-05-17 00:00:00+00:00,False,sector,0.1973928866226794,0.8256125150204612,12.0,0.14767478167055348,balanced
2024-05-24 00:00:00+00:00,True,pass,0.16907479521618526,0.6360789059149873,15.0,0.15182269284827232,balanced
2024-05-31 00:00:00+00:00,True,pass,0.17246185535705638,0.5204619666688839,15.0,0.15182650072952894,balanced
2024-06-07 00:00:00+00:00,True,pass,0.22103033644739623,0.5221519699962093,13.0,0.15014953934139816,balanced
2024-06-14 00:00:00+00:00,True,pass,0.278351368081746,0.6391919837365008,13.0,0.1485820209354477,balanced
2024-06-21 00:00:00+00:00,False,issuer|sector,0.30269463256905316,0.8118131857073755,15.0,0.14750883324046277,balanced
2024-06-28 00:00:00+00:00,False,sector,0.2589987346410496,0.8282351269605734,12.0,0.14049958348347188,balanced
2024-07-05 00:00:00+00:00,False,sector,0.23493556978101737,0.8636637187943484,12.0,0.1405650710487513,balanced
2024-07-12 00:00:00+00:00,False,sector,0.21382541836850996,0.8805037781674265,12.0,0.14197743322780929,balanced
2024-07-19 00:00:00+00:00,False,sector,0.1501779363264669,0.8728121219160206,14.0,0.13428636375639355,balanced
2024-07-26 00:00:00+00:00,False,sector,0.16276875626053158,0.8290248690914858,17.0,0.14355953209273778,balanced
2024-08-02 00:00:00+00:00,False,sector,0.16133272198637363,0.7116079821822876,15.0,0.13166680327518734,balanced
2024-08-09 00:00:00+00:00,True,pass,0.19691035234467408,0.694784695822165,11.0,0.19996686645908002,balanced
2024-08-16 00:00:00+00:00,False,sector,0.2053278964848041,0.7717784905763084,13.0,0.19530525234007481,balanced
2024-08-23 00:00:00+00:00,False,sector,0.19356814005329445,0.925430394754163,13.0,0.2200868375838621,balanced
2024-08-30 00:00:00+00:00,False,sector,0.20125014394591678,0.9005022266883329,16.0,0.2234153889057627,balanced
2024-09-06 00:00:00+00:00,False,sector,0.14825637771996716,0.9702426880843282,19.0,0.2233151758425847,balanced
2024-09-13 00:00:00+00:00,False,sector,0.158526123298545,0.957835338906023,17.0,0.2491955194554542,balanced
2024-09-20 00:00:00+00:00,False,sector,0.14013306934561154,0.8835293177109785,18.0,0.2694159430724527,balanced
2024-09-27 00:00:00+00:00,False,sector,0.15086866563665788,0.843261801648468,19.0,0.27333862329397685,balanced
2024-10-04 00:00:00+00:00,False,sector,0.16827242800061873,0.8435412848693488,22.0,0.27439028075749783,balanced
2024-10-11 00:00:00+00:00,False,sector,0.19043795091627622,0.7751195401406105,19.0,0.26987690130186054,balanced
2024-10-18 00:00:00+00:00,False,sector,0.16284412372032622,0.8105599212198314,20.0,0.2716455198256457,balanced
2024-10-25 00:00:00+00:00,False,sector,0.11866205158721198,0.8586281207180748,21.0,0.25396543987717424,balanced
2024-11-01 00:00:00+00:00,False,sector,0.1280200568143634,0.8897983499935053,21.0,0.2582541184573342,balanced
2024-11-08 00:00:00+00:00,False,sector,0.11818122710974074,0.9072132015441098,24.0,0.2091573984231053,balanced
2024-11-15 00:00:00+00:00,False,sector,0.09647413457343401,0.8360707294453502,24.0,0.23231855403900206,balanced
2024-11-22 00:00:00+00:00,False,sector,0.0980856933617844,0.7927778633143346,21.0,0.22897918660062178,balanced
2024-11-29 00:00:00+00:00,False,sector,0.1458617648770227,0.7932912351182583,22.0,0.2456442934362425,balanced
2024-12-06 00:00:00+00:00,False,sector,0.1696612826326661,0.7953818853549868,22.0,0.24439834422134843,balanced
2024-12-13 00:00:00+00:00,False,sector,0.15434670032348646,0.8298240137745048,24.0,0.2016613207238153,balanced
2024-12-20 00:00:00+00:00,False,sector,0.15086761039957164,0.7939829468134062,22.0,0.1996152560454399,balanced
2024-12-27 00:00:00+00:00,False,sector,0.2052046647053725,0.8547106957221644,20.0,0.20284978732545655,balanced
2025-01-03 00:00:00+00:00,False,sector,0.11853569683451594,0.8009506117115893,21.0,0.20231483614049636,balanced
2025-01-10 00:00:00+00:00,False,sector,0.11235138841728952,0.7460098666409036,21.0,0.20267350674267218,balanced
2025-01-17 00:00:00+00:00,True,pass,0.1380008283208183,0.6955939421636668,15.0,0.20998039461525295,balanced
2025-01-24 00:00:00+00:00,True,pass,0.1151440449385732,0.6045960262207238,16.0,0.21433654572836738,balanced
2025-01-31 00:00:00+00:00,True,pass,0.10476770909297352,0.632195489195195,21.0,0.20954170974852737,balanced
2025-02-07 00:00:00+00:00,True,pass,0.10063297096578647,0.67333526216863,20.0,0.2048266298640642,balanced
2025-02-14 00:00:00+00:00,False,sector,0.13754934800275306,0.7944540594198526,17.0,0.17039004735394453,balanced
2025-02-21 00:00:00+00:00,False,sector,0.11639752747876018,0.8411087135033305,20.0,0.15896560440701993,balanced
2025-02-28 00:00:00+00:00,False,sector,0.16296564338563857,0.8650311231467546,12.0,0.15012333178245957,balanced
2025-03-07 00:00:00+00:00,False,sector,0.22788008242936103,0.9186149176110986,8.0,0.16260196758706633,balanced
2025-03-14 00:00:00+00:00,False,sector,0.2176566062673729,0.8130141209648927,7.0,0.15992433899692687,balanced
2025-03-21 00:00:00+00:00,True,pass,0.2575816868857053,0.6303363585144347,10.0,0.15464009483809962,balanced
2025-03-28 00:00:00+00:00,True,pass,0.23096173891909558,0.5793861148562012,11.0,0.15518170486294416,balanced
2025-04-04 00:00:00+00:00,True,pass,0.2878471578789013,0.624848941016824,6.0,0.15544908572315622,balanced
2025-04-11 00:00:00+00:00,False,issuer|sector|breadth,0.8499094509453115,0.8499094509453115,2.0,0.2804063122904954,balanced
2025-04-18 00:00:00+00:00,False,issuer|sector|breadth,0.46812065549873866,0.8699831936054536,4.0,0.32868785546528867,balanced
2025-04-25 00:00:00+00:00,False,issuer|sector|breadth,0.7568544720973465,0.8321229208999859,3.0,0.32329028852541364,balanced
2025-05-02 00:00:00+00:00,False,issuer|sector|breadth,0.4983219589211424,1.0,3.0,0.33331299874425957,balanced
2025-05-09 00:00:00+00:00,False,issuer|sector,0.41082007854858116,0.9087763886487121,8.0,0.3452992117975079,balanced
2025-05-16 00:00:00+00:00,False,sector,0.2738794201485511,0.8473263687871193,10.0,0.34649722347959366,balanced
2025-05-23 00:00:00+00:00,False,sector,0.19275752922379538,0.9281730364662445,15.0,0.3699768743652895,balanced
2025-05-30 00:00:00+00:00,False,sector,0.20519786535796508,0.9168469018079612,15.0,0.3661695076639956,balanced
2025-06-06 00:00:00+00:00,False,sector,0.16293922829046034,0.8593439229612451,22.0,0.3590342788731019,balanced
2025-06-13 00:00:00+00:00,False,sector,0.1326048048732587,0.7864761235463675,24.0,0.3577625346781234,balanced
2025-06-20 00:00:00+00:00,False,sector,0.15202282305614576,0.8429070037608609,26.0,0.3582424063435316,balanced
2025-06-27 00:00:00+00:00,False,sector,0.14246546952833497,0.8087438638579526,25.0,0.3583123754917366,balanced
2025-07-04 00:00:00+00:00,False,sector,0.09191302443762489,0.9124470151400539,24.0,0.3563414029795137,balanced
2025-07-11 00:00:00+00:00,False,sector,0.06067119584979458,0.9112535708510365,28.0,0.19940084584983359,balanced
2025-07-18 00:00:00+00:00,False,sector,0.08056120323091077,0.8852903341982266,27.0,0.17605914854727434,balanced
2025-07-25 00:00:00+00:00,False,sector,0.07621002583832447,0.9097655529645456,27.0,0.17465405775083798,balanced
2025-08-01 00:00:00+00:00,False,sector,0.09150502717458622,0.9217065561242137,25.0,0.17258406461540216,balanced
2025-08-08 00:00:00+00:00,False,sector,0.1151051603586568,0.9370801542689398,18.0,0.17993811364812445,balanced
2025-08-15 00:00:00+00:00,False,sector,0.22078521109328555,0.9955335744784031,15.0,0.1815726230443139,balanced
2025-08-22 00:00:00+00:00,False,sector,0.1490727094499266,0.9916440438118058,15.0,0.1332181149657282,balanced
2025-08-29 00:00:00+00:00,False,sector,0.14088181506495642,0.9732492287768731,20.0,0.10991521587795422,balanced
2025-09-05 00:00:00+00:00,False,sector,0.15084921963588752,0.935551833238375,19.0,0.10721893999979429,balanced
2025-09-12 00:00:00+00:00,False,sector,0.2598216101070832,0.9834560169015558,16.0,0.09467604697604089,balanced
2025-09-19 00:00:00+00:00,False,sector,0.19645394460550963,0.9999999999999999,17.0,0.1232360785826257,balanced
2025-09-26 00:00:00+00:00,False,sector,0.18035699143370199,0.9961561237342031,19.0,0.133014186531271,balanced
2025-10-03 00:00:00+00:00,False,sector,0.21320973615455988,0.8796564038397187,24.0,0.13084387609673792,balanced
2025-10-10 00:00:00+00:00,False,sector,0.24875771068069927,0.9326036406916264,18.0,0.13266248228966918,balanced
2025-10-17 00:00:00+00:00,False,sector,0.22648810238742198,0.992009263011195,15.0,0.15173850081789986,balanced
2025-10-24 00:00:00+00:00,False,sector,0.2138491261216344,0.971123544755545,17.0,0.15762765659661954,balanced
2025-10-31 00:00:00+00:00,False,sector,0.24078097124558054,0.9700407105645307,18.0,0.16026375288235079,balanced
2025-11-07 00:00:00+00:00,False,sector,0.19099981855279896,0.951241681203003,17.0,0.1404032494365737,balanced
2025-11-14 00:00:00+00:00,False,sector,0.19457062851576443,0.8851001898812408,21.0,0.17009046706418415,balanced
2025-11-21 00:00:00+00:00,False,sector,0.1761757134234569,0.8382876120923388,18.0,0.16987073821346008,balanced
2025-11-28 00:00:00+00:00,False,sector,0.2689014239417577,0.8018697291256788,13.0,0.21890589458388554,balanced
2025-12-05 00:00:00+00:00,False,issuer|sector,0.32205395945856014,0.8577363599284059,14.0,0.2673715589311129,balanced
2025-12-12 00:00:00+00:00,False,sector,0.20784879679186646,0.8299150426457981,14.0,0.26802754293893366,balanced
2025-12-19 00:00:00+00:00,False,sector,0.2352405640132817,0.8445234087730517,15.0,0.2578601895133016,balanced
2025-12-26 00:00:00+00:00,False,sector,0.2995551409516778,0.7475725246425565,12.0,0.2562929286523242,balanced
2026-01-02 00:00:00+00:00,False,issuer|sector,0.4539517260342599,0.9819722221731463,8.0,0.27241807328258577,balanced
2026-01-09 00:00:00+00:00,False,issuer|sector,0.615675098839758,1.0,7.0,0.27961850080507256,balanced
2026-01-16 00:00:00+00:00,False,issuer|sector,0.3930701000672966,0.9758007799326085,12.0,0.2733602042687567,balanced
2026-01-23 00:00:00+00:00,False,issuer|sector,0.3990433567194682,0.9617240200934547,10.0,0.2799538453640952,balanced
2026-01-30 00:00:00+00:00,False,issuer|sector,0.36421915469725913,0.8351721270207351,10.0,0.28552214945006144,balanced
2026-02-06 00:00:00+00:00,False,sector,0.2901048452377167,0.7637805806516946,11.0,0.3034008416127074,balanced
2026-02-13 00:00:00+00:00,False,sector,0.2942405372411109,0.7114806011777759,10.0,0.29658527607208185,balanced
2026-02-20 00:00:00+00:00,False,sector,0.26201817539108935,0.787637795898425,9.0,0.30834490868671394,balanced
2026-02-27 00:00:00+00:00,False,sector,0.2118345839659956,0.7134483360538222,10.0,0.27082389090157083,balanced
2026-03-06 00:00:00+00:00,True,pass,0.2799577839467833,0.6900051680957394,10.0,0.24185726113806766,balanced
2026-03-13 00:00:00+00:00,True,pass,0.18820692112517026,0.6783618693471489,9.0,0.2673759382284836,balanced
2026-03-20 00:00:00+00:00,False,sector,0.15333165315881364,0.7404126076113211,11.0,0.2668946662140153,balanced
2026-03-27 00:00:00+00:00,False,sector,0.1838282416452868,0.7961417173598069,9.0,0.2886127047804863,balanced
2026-04-03 00:00:00+00:00,False,sector,0.1870184854496648,0.7868386044340482,8.0,0.27808645557596334,balanced
2026-04-10 00:00:00+00:00,True,pass,0.18843248088625703,0.6934108556544868,8.0,0.2758626750077189,balanced
2026-04-17 00:00:00+00:00,True,pass,0.15688740062401066,0.6171333431199743,10.0,0.2690636094382295,balanced
2026-04-24 00:00:00+00:00,True,pass,0.1707702167679669,0.5043602884505533,10.0,0.3043011027736389,balanced
2026-05-01 00:00:00+00:00,True,pass,0.2624617089455038,0.5139547576678718,11.0,0.30675853286558047,balanced
2026-05-08 00:00:00+00:00,True,pass,0.15133152912662262,0.6101851349396791,13.0,0.2946588444326536,balanced
2026-05-15 00:00:00+00:00,False,sector,0.1447247930499535,0.8841336159192695,16.0,0.29903350587057476,balanced
2026-05-22 00:00:00+00:00,False,sector,0.18202324893836852,0.8262388896195506,14.0,0.2848720706806709,balanced
2026-05-29 00:00:00+00:00,False,sector,0.16963887773452033,0.9027534347299708,20.0,0.2808098544147748,balanced
2026-06-05 00:00:00+00:00,False,sector,0.165722203971568,0.9414077913076123,20.0,0.3365122767923999,balanced
2026-06-12 00:00:00+00:00,False,sector,0.16243851743881924,0.949399350554216,16.0,0.3602633701723899,balanced
2026-06-19 00:00:00+00:00,False,sector,0.14118812175466447,0.9563185754115389,16.0,0.3604133353197845,balanced
2026-06-26 00:00:00+00:00,False,sector,0.14614356690615785,0.98447122954021,16.0,0.3311730930524183,balanced
2026-07-03 00:00:00+00:00,False,sector,0.1486517288241421,0.9964377659858209,19.0,0.3121775139703456,balanced
2026-07-10 00:00:00+00:00,False,sector,0.15534015291755596,0.9949946804775425,18.0,0.31243625137492415,balanced
2026-07-17 00:00:00+00:00,False,sector,0.13812375006042865,0.9853819591252614,21.0,0.3172492112927444,balanced
2026-07-24 00:00:00+00:00,False,sector,0.16603805965954332,0.9595732451096995,20.0,0.29361474100485624,balanced
2026-07-31 00:00:00+00:00,False,sector,0.15373470545531642,0.9699151832958727,17.0,0.306591142339517,balanced
2026-08-07 00:00:00+00:00,False,sector,0.16276804977457388,0.9852788632213406,18.0,0.30609023357246345,balanced
2022-12-02 00:00:00+00:00,False,no_target,,,,,strict
2022-12-09 00:00:00+00:00,False,no_target,,,,,strict
2022-12-16 00:00:00+00:00,False,no_target,,,,,strict
2022-12-23 00:00:00+00:00,False,no_target,,,,,strict
2022-12-30 00:00:00+00:00,False,no_target,,,,,strict
2023-01-06 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-01-13 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-01-20 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-01-27 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-02-03 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-02-10 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-02-17 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-02-24 00:00:00+00:00,False,insufficient_history,,,,,strict
2023-03-03 00:00:00+00:00,False,sector,0.16590277464661848,0.9429499809391051,19.0,0.11937590555070807,strict
2023-03-10 00:00:00+00:00,False,sector,0.13923184957428986,0.9131654815150433,19.0,0.12357893065893895,strict
2023-03-17 00:00:00+00:00,False,sector,0.21890175136551487,0.9362382886047371,17.0,0.14462732767785166,strict
2023-03-24 00:00:00+00:00,False,issuer|sector,0.25546142552262613,0.9875578859189241,19.0,0.14322295374865146,strict
2023-03-31 00:00:00+00:00,False,issuer|sector,0.23307361699660348,0.9640791122107941,19.0,0.14130783049292892,strict
2023-04-07 00:00:00+00:00,False,sector,0.16787145574821105,0.9412732306738132,21.0,0.1508857907618858,strict
2023-04-14 00:00:00+00:00,False,sector,0.20363888576963168,0.9373958977163805,18.0,0.15136383910559056,strict
2023-04-21 00:00:00+00:00,False,sector,0.19770258454091452,0.912015295115299,18.0,0.14739671520031258,strict
2023-04-28 00:00:00+00:00,False,sector,0.21806465684589998,0.9308110911212211,18.0,0.14474331812253105,strict
2023-05-05 00:00:00+00:00,False,issuer|sector,0.27080697495065176,0.9117970319979232,14.0,0.14131247692365065,strict
2023-05-12 00:00:00+00:00,False,issuer|sector,0.2723043670823136,0.9126659774572589,14.0,0.13812164735080043,strict
2023-05-19 00:00:00+00:00,False,issuer|sector,0.23740298794220022,0.9221366704710164,15.0,0.13559791297265225,strict
2023-05-26 00:00:00+00:00,False,sector,0.18201279196263925,0.9212920063952303,17.0,0.13769001911254092,strict
2023-06-02 00:00:00+00:00,False,sector,0.1937654446996066,0.9381615407971365,19.0,0.13863089126346662,strict
2023-06-09 00:00:00+00:00,False,sector,0.16718962219481986,0.9377256918525889,18.0,0.1392576950032256,strict
2023-06-16 00:00:00+00:00,False,sector,0.14498664185687468,0.8847803990187566,22.0,0.13975979903723088,strict
2023-06-23 00:00:00+00:00,False,sector,0.12685767733959186,0.9008465603179378,23.0,0.1458347546707721,strict
2023-06-30 00:00:00+00:00,False,sector,0.13900978089188795,0.9392285872743816,20.0,0.1546633499571496,strict
2023-07-07 00:00:00+00:00,False,sector,0.12294884543611186,0.9728345466461237,25.0,0.15735116963933216,strict
2023-07-14 00:00:00+00:00,False,sector,0.114971341888963,0.9599153743145249,24.0,0.15827685001700834,strict
2023-07-21 00:00:00+00:00,False,sector,0.11381412656264751,0.973547946888203,24.0,0.15442380706994466,strict
2023-07-28 00:00:00+00:00,False,sector,0.12085504783524591,0.9509043727927771,24.0,0.156179438106746,strict
2023-08-04 00:00:00+00:00,False,sector,0.1282346332116469,0.9035308060659024,25.0,0.15583591125953902,strict
2023-08-11 00:00:00+00:00,False,sector,0.14857334657088273,0.8453039072620921,23.0,0.16268842817918505,strict
2023-08-18 00:00:00+00:00,False,sector,0.14434661307006807,0.8591047766545826,21.0,0.165631167637226,strict
2023-08-25 00:00:00+00:00,False,sector,0.12669262984323304,0.774265075818728,21.0,0.17089970152561298,strict
2023-09-01 00:00:00+00:00,False,sector,0.1271290943791661,0.869146611018519,22.0,0.16661053147585614,strict
2023-09-08 00:00:00+00:00,False,sector,0.12342531776822555,0.8716549604115047,25.0,0.1695816347013888,strict
2023-09-15 00:00:00+00:00,False,sector,0.0946370210818763,0.8306149950027171,24.0,0.16076559692208253,strict
2023-09-22 00:00:00+00:00,False,sector,0.10374652975332352,0.7987587947724573,24.0,0.16295389951227338,strict
2023-09-29 00:00:00+00:00,False,sector,0.11671105506738262,0.8208872377540265,23.0,0.16705738249765312,strict
2023-10-06 00:00:00+00:00,False,sector,0.19590621865499439,0.6290497093999986,20.0,0.15745070926322738,strict
2023-10-13 00:00:00+00:00,False,issuer|sector,0.22452435024152387,0.6815752338008679,20.0,0.1562224590127985,strict
2023-10-20 00:00:00+00:00,False,sector,0.20425099809913383,0.6671517405368634,20.0,0.1568073606332502,strict
2023-10-27 00:00:00+00:00,False,sector,0.19907360219287493,0.6288776629029427,19.0,0.16018659283186248,strict
2023-11-03 00:00:00+00:00,False,sector,0.21827603604267312,0.6747361603753548,20.0,0.16269735860517318,strict
2023-11-10 00:00:00+00:00,False,sector,0.1897175025378001,0.6470620069212535,20.0,0.18412302163103306,strict
2023-11-17 00:00:00+00:00,False,issuer|sector,0.24738426335588673,0.7551447034922951,20.0,0.18925714870079408,strict
2023-11-24 00:00:00+00:00,False,issuer|sector,0.2238274788628677,0.8072159454688617,21.0,0.18694496537056474,strict
2023-12-01 00:00:00+00:00,False,sector,0.17409105127156466,0.7256375080801313,23.0,0.1839183349410947,strict
2023-12-08 00:00:00+00:00,False,sector,0.2035387901826715,0.7577513506499796,22.0,0.18280819275706825,strict
2023-12-15 00:00:00+00:00,False,issuer|sector,0.25787871281325664,0.879117924752025,19.0,0.18252089134681984,strict
2023-12-22 00:00:00+00:00,False,issuer|sector,0.250200935201698,0.8571814968763609,20.0,0.18011295112912165,strict
2023-12-29 00:00:00+00:00,False,sector,0.20544447356317955,0.7956411355124076,22.0,0.17371745213261913,strict
2024-01-05 00:00:00+00:00,False,issuer|sector,0.22493090338433205,0.8801471510919896,21.0,0.17003867733956826,strict
2024-01-12 00:00:00+00:00,False,issuer|sector,0.2421503124311286,0.8549048840859081,21.0,0.1785925896578163,strict
