candidate,family,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,severe_200bps_recent_cagr,worst_delay_recent_cagr,worst_five_issuer_recent_cagr,rolling_26w_outperformance_share,rolling_26w_windows,raw_bootstrap_probability,familywise_bootstrap_probability,all_historical_promotion_gates,removed_issuers,base_variant,exposure
ir13_reversal50_s4_n2__1.25x,industry_residual_sec_acceleration,0.7119987637610925,2.5062161742286557,-0.07369662605819993,0.4161661419733824,1.4181575620383622,-0.34713976727926443,0.5825697699141879,0.6196190047348942,0.004514244838858206,0.49404761904761907,168,0.03,0.0,False,0001418819|0001288403|0001164727|0000874238|0000700923,ir13_reversal50_s4_n2,1.25
ir13_reversal50_s3_n2__1.25x,industry_residual_sec_acceleration,0.605732535605199,1.7639723821983275,-0.13190421697247634,0.245735450136634,0.8747062045802699,-0.375789357932219,0.4801692559851958,0.5316819770638974,-0.16440848972387723,0.35119047619047616,168,0.0302,0.0,False,0001418819|0001288403|0001164727|0001511737|0000874238,ir13_reversal50_s3_n2,1.25
ir13_reversal50_s4_n2__1.00x,industry_residual_sec_acceleration,0.568805559292406,2.59491954361389,-0.05834099022517225,0.3506899136409687,1.4921908307829066,-0.2837538740207415,0.47297374604187703,0.5001706054555233,0.02227807504290702,0.47023809523809523,168,0.0042,0.0,False,0001418819|0001288403|0001164727|0000874238|0000700923,ir13_reversal50_s4_n2,1.0
ir13_reversal50_s4_n3__1.25x,industry_residual_sec_acceleration,0.5378020764834006,2.118271142509413,-0.08295187688986616,0.36245757240304766,1.331749593723659,-0.3251518862589198,0.41856950008596816,0.5079721364761549,0.07762218525749476,0.47023809523809523,168,0.0018,0.0,False,0001418819|0001288403|0001164727|0000874238|0000700923,ir13_reversal50_s4_n3,1.25
ir13_reversal50_s3_n3__1.25x,industry_residual_sec_acceleration,0.5201776209645754,1.698490038064563,-0.10770262028039279,0.28593097557411173,1.0467127028728769,-0.3049089313519737,0.40438174493777024,0.5026419868717775,-0.020323242388311513,0.44047619047619047,168,0.0084,0.0,False,0001418819|0001288403|0001164727|0001511737|0000874238,ir13_reversal50_s3_n3,1.25
ir13_reversal50_s3_n2__1.00x,industry_residual_sec_acceleration,0.4942190696689115,1.8321828250666594,-0.10423263741704414,0.22086168519958904,0.9407172044575303,-0.29364118787401716,0.4000693510224709,0.43832023190807634,-0.1174520968548678,0.3273809523809524,168,0.0052,0.0,False,0001418819|0001288403|0001164727|0001511737|0000874238,ir13_reversal50_s3_n2,1.0
ir13_reversal50_s4_n3__1.00x,industry_residual_sec_acceleration,0.4390474869648442,2.2114921354598076,-0.06583734128869789,0.30871086119741276,1.409911650893486,-0.26195519315786053,0.34899464476242836,0.41625084365271414,0.08150132067969151,0.4523809523809524,168,0.0,0.0,False,0001418819|0001288403|0001164727|0000874238|0000700923,ir13_reversal50_s4_n3,1.0
ir13_reversal50_s3_n3__1.00x,industry_residual_sec_acceleration,0.42862443478507406,1.773096863821262,-0.08434285328008506,0.25063079787955433,1.1192609024113696,-0.24745604216867378,0.3409309490433514,0.4151531687760892,0.003171959889474163,0.39880952380952384,168,0.0016,0.0,False,0001418819|0001288403|0001164727|0001511737|0000874238,ir13_reversal50_s3_n3,1.0
ir26_skip4_s3_n3__1.25x,industry_residual_sec_acceleration,0.3823480490174265,1.36160708614316,-0.13613362307411425,0.19134977418764887,0.7790685777866192,-0.3049089313519737,0.27521980042888217,0.36607274010363167,-0.013731024720638918,0.27976190476190477,168,0.0172,0.0,False,0001288403|0001164727|0001418819|0001324424|0001755672,ir26_skip4_s3_n3,1.25
ir26_reversal50_s4_n3__1.25x,industry_residual_sec_acceleration,0.3794285776966948,1.4737895813261843,-0.13147587178312403,0.2536568953974443,1.0088456732921192,-0.27484468503597637,0.27850455382687134,0.3489178813057441,0.0688740610127121,0.39880952380952384,168,0.0006,0.0,False,0001288403|0001164727|0001418819|0001324424|0001755672,ir26_reversal50_s4_n3,1.25
ir26_skip4_s3_n3__1.00x,industry_residual_sec_acceleration,0.32375739477824017,1.4375457423518354,-0.10686121002094007,0.17627620011433498,0.8527501690246321,-0.2474560421686739,0.2413641880929398,0.31122844413712114,0.008409452375985449,0.25,168,0.0022,0.0,False,0001288403|0001164727|0001418819|0001324424|0001755672,ir26_skip4_s3_n3,1.0
ir26_reversal50_s4_n3__1.00x,industry_residual_sec_acceleration,0.3201764495024584,1.5579747990238735,-0.10505542989015804,0.22423996364201582,1.0872180611783107,-0.2181590829204596,0.24255429231350223,0.2965614938959207,0.07520508122917846,0.34523809523809523,168,0.0,0.0,False,0001288403|0001164727|0001418819|0001324424|0001755672,ir26_reversal50_s4_n3,1.0
ir26_skip4_s4_n3__1.25x,industry_residual_sec_acceleration,0.30525080414549177,1.2417941208085996,-0.15964799394845997,0.20803676504464552,0.8803292237646495,-0.30699943306063604,0.20171402279728023,0.3107424877697522,0.0027589129914513677,0.32142857142857145,168,0.0038,0.0,False,0001288403|0001164727|0001418819|0001511737|0001324424,ir26_skip4_s4_n3,1.25
ir13_skip4_s4_n2__1.25x,industry_residual_sec_acceleration,0.3040005507226926,1.3346894800934586,-0.1757781306497751,0.47661783781421385,1.5249826762982408,-0.29421573315816796,0.19885472143431238,0.2505001079820992,-0.12669956679358052,0.7023809523809523,168,0.001,0.0,False,0001288403|0001164727|0001418819|0001625297|0001600620,ir13_skip4_s4_n2,1.25
ir26_skip4_s4_n2__1.25x,industry_residual_sec_acceleration,0.2807672215526609,1.1320151115131591,-0.13136713750236872,0.14376910709036372,0.6423739337886494,-0.36028787056466194,0.1759209104410573,0.2506060833514563,-0.1253300569606548,0.2619047619047619,168,0.001,0.0,False,0001288403|0001164727|0001418819|0001511737|0001625297,ir26_skip4_s4_n2,1.25
ir26_reversal50_s4_n2__1.25x,industry_residual_sec_acceleration,0.27847144984353167,1.096492159712621,-0.13136713750236872,0.2238292530106547,0.8708868751628283,-0.3410225304610355,0.1850927649573193,0.1902457512760234,-0.10297208367202326,0.38095238095238093,168,0.0,0.0,False,0001288403|0001164727|0001418819|0001625297|0000700923,ir26_reversal50_s4_n2,1.25
ir26_skip4_s4_n3__1.00x,industry_residual_sec_acceleration,0.263040730908507,1.3261171342175935,-0.12727819194966739,0.18826081975268805,0.9606133431001954,-0.2464088526294792,0.18253878437325288,0.2671615461067538,0.0216624251835158,0.2976190476190476,168,0.0006,0.0,False,0001288403|0001164727|0001418819|0001511737|0001324424,ir26_skip4_s4_n3,1.0
ir26_reversal50_s3_n3__1.25x,industry_residual_sec_acceleration,0.2626717096631639,0.9385332953585637,-0.17600856095560613,0.26165455468376697,0.9370179696057332,-0.3064740465390855,0.17144338472944942,0.2636360161908511,-0.03163056495743244,0.42857142857142855,168,0.0018,0.0,False,0001164727|0001418819|0001324424|0001755672|0001879016,ir26_reversal50_s3_n3,1.25
ir13_skip4_s4_n2__1.00x,industry_residual_sec_acceleration,0.26116929006518386,1.4270431320236343,-0.13683569148390917,0.39725074531408144,1.5963231554937771,-0.23829662136479912,0.1791182316893094,0.21954158889819753,-0.08604458358224787,0.6607142857142857,168,0.0,0.0,False,0001288403|0001164727|0001418819|0001625297|0001600620,ir13_skip4_s4_n2,1.0
ir26_skip4_s3_n2__1.25x,industry_residual_sec_acceleration,0.24924434323557554,0.9763256085234548,-0.18024186049986712,0.07574692501992719,0.39890801347765725,-0.41512163462160245,0.14970759221406316,0.19554190282716877,-0.19471663238173387,0.1488095238095238,168,0.0008,0.0,False,0001288403|0001164727|0001418819|0001803696|0000700923,ir26_skip4_s3_n2,1.25
ir26_skip4_s4_n2__1.00x,industry_residual_sec_acceleration,0.24437639045864268,1.2136737118488388,-0.10240294661284499,0.1380425074488747,0.7186866574490918,-0.28200678898783393,0.1624268873434882,0.22066290908712638,-0.08430006873913654,0.25595238095238093,168,0.0002,0.0,False,0001288403|0001164727|0001418819|0001511737|0001625297,ir26_skip4_s4_n2,1.0
ir26_reversal50_s4_n2__1.00x,industry_residual_sec_acceleration,0.2429301795533385,1.1755879093278891,-0.10240294661284532,0.20179050921987818,0.9439815742874074,-0.26503323831482806,0.16995648022616194,0.17337597681956085,-0.06554186534899475,0.35714285714285715,168,0.0,0.0,False,0001288403|0001164727|0001418819|0001625297|0000700923,ir26_reversal50_s4_n2,1.0
ir13_skip4_s4_n3__1.25x,industry_residual_sec_acceleration,0.24013542765876505,1.1349793528635796,-0.14122307729456018,0.39413307131398034,1.3943572081382667,-0.2913336852559142,0.1353489280275768,0.23333490365977272,-0.05494340459084901,0.6190476190476191,168,0.0,0.0,False,0001288403|0001164727|0001418819|0001625297|0001324424,ir13_skip4_s4_n3,1.25
ir26_reversal50_s3_n3__1.00x,industry_residual_sec_acceleration,0.23273956272808505,1.0066394010231556,-0.1368348022807172,0.2325250838311801,1.0054070285815355,-0.2461032938107539,0.16098848465921778,0.2333766532362711,-0.005665685250113794,0.36904761904761907,168,0.0,0.0,False,0001164727|0001418819|0001324424|0001755672|0001879016,ir26_reversal50_s3_n3,1.0
ir26_skip4_s3_n2__1.00x,industry_residual_sec_acceleration,0.22072279816830553,1.0523483262419782,-0.14278640633037787,0.08493078603404891,0.46832629321221236,-0.32980791322139125,0.14263298288889414,0.1784702030397849,-0.1434113700826043,0.13690476190476192,168,0.0,0.0,False,0001288403|0001164727|0001418819|0001803696|0000700923,ir26_skip4_s3_n2,1.0
ir13_skip4_s4_n3__1.00x,industry_residual_sec_acceleration,0.21116160673720685,1.2307789580968125,-0.10823879915246792,0.33326141536457543,1.4707597946956634,-0.2318753413831075,0.12875452565741452,0.20567521110290699,-0.026330687245920248,0.5952380952380952,168,0.0,0.0,False,0001288403|0001164727|0001418819|0001625297|0001324424,ir13_skip4_s4_n3,1.0
ir13_skip4_s3_n2__1.25x,industry_residual_sec_acceleration,0.1441818498073304,0.678128763596417,-0.20860639676283188,0.4637914050331593,1.3355634578545834,-0.3273363137387497,0.06092081297245211,0.11683322697842291,-0.21605831343487725,0.6845238095238095,168,0.0,0.0,False,0001288403|0001164727|0000700923|0000723125|0000879169,ir13_skip4_s3_n2,1.25
ir13_skip4_s3_n2__1.00x,industry_residual_sec_acceleration,0.13685904022124906,0.761234972038396,-0.16450886024663613,0.3903371255026784,1.3974532772529615,-0.2664481120159288,0.07030056633322368,0.11509619638882285,-0.16181555878664955,0.6726190476190477,168,0.0,0.0,False,0001288403|0001164727|0000700923|0000723125|0000879169,ir13_skip4_s3_n2,1.0
