n_obs,brier,auc,log_loss,pos_rate,pred_mean,refined_state,predictor
295,0.28491619520485084,0.4632936507936508,0.8006860636530625,0.023728813559322035,0.5204502236675921,calm_trend,baseline_existing
169,0.21619989878174428,0.5849319846529473,0.6218547048671947,0.2781065088757396,0.43030907565384857,neutral_deteriorating,baseline_existing
210,0.22518545146254212,0.49226804123711343,0.6458941126042581,0.0761904761904762,0.45764810703143916,neutral_healthy,baseline_existing
111,0.6768842807878142,0.5,1.9479640779928404,0.17117117117117117,0.9026167805344051,neutral_mixed,baseline_existing
43,0.2835316750103786,,,0.0,0.5187396085541434,recovery_confirmed,baseline_existing
49,0.2941989739522479,0.6181818181818182,0.8248591969566598,0.10204081632653061,0.5350628428877364,recovery_fragile,baseline_existing
228,0.11736471098497868,0.632370283018868,0.3902759719850856,0.9298245614035088,0.7371039500212359,stressed_panic,baseline_existing
