variant,market_state,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks
exact_ggg,calm_trend,0.040850501925236316,0.07939880250537516,0.5144977082301815,-0.13932214620799088,0.2932089623730855,-0.02702585504492946,0.06496956464325289,0.0191660215697596,295
exact_ggg,neutral_mixed,0.11211233905762019,0.0766294451079553,1.4630451636401218,-0.09121696089228437,1.229073386801503,-0.024705687820416808,0.05872521062517772,0.02889280362758744,493
exact_ggg,recovery_confirmed,0.025704515117367377,0.0738110818862114,0.3482473696428669,-0.05379827566557094,0.47779440510613597,-0.022095707267119416,0.08582789004709,0.00377642716207196,44
exact_ggg,recovery_fragile,0.0666705276141002,0.05777556935179047,1.1539570853581569,-0.03219421138249978,2.0708855645503137,-0.0171346657959875,0.10214778239171207,0.005005241337193892,49
exact_ggg,stressed_panic,0.035802805834723284,0.07431976239783682,0.48174004705598167,-0.1216216745899299,0.29437849754526985,-0.023120023505570565,0.05126093521751634,0.011738754164811245,229
phase2b_pinned,calm_trend,0.035583518685472715,0.09244211148547124,0.3849275845572311,-0.16468334175541066,0.21607236230560412,-0.031200121149341727,0.06221673587774532,0.01835393708393487,295
phase2b_pinned,neutral_mixed,0.11043252730450415,0.07544864485219145,1.463678075608227,-0.08966981616920866,1.2315462663168155,-0.023941949335295417,0.051695143394426796,0.025434010550057985,493
phase2b_pinned,recovery_confirmed,0.02614725720969413,0.0671952028887052,0.3891238672647747,-0.04965947265532489,0.5265311090026328,-0.020330486395663337,0.057686505167191184,0.002538206227356412,44
phase2b_pinned,recovery_fragile,0.06973508185847477,0.05241322332754348,1.3304864198616944,-0.030884521733533066,2.2579297960362927,-0.014782139062603854,0.09516440829708406,0.004663056006557119,49
phase2b_pinned,stressed_panic,0.03369319983341268,0.06768216294968685,0.49781505739494947,-0.12080985474854278,0.27889446522009903,-0.020652243634167223,0.04964628057966477,0.01136899825274323,229
c4_regime_multiplier_confidence_offset,calm_trend,0.041149279109647274,0.0797843922023042,0.5157560015661669,-0.14046794546887797,0.29294426548556796,-0.02713346328411786,0.06595043204950216,0.01945537745460314,295
c4_regime_multiplier_confidence_offset,neutral_mixed,0.11309555300312346,0.07707220871957492,1.467397326247889,-0.09252363428141397,1.22234231157781,-0.024791021348691367,0.060792689496208106,0.02991000323213439,493
c4_regime_multiplier_confidence_offset,recovery_confirmed,0.02651526732119258,0.07466354515615066,0.3551300338838558,-0.054534479411919246,0.4862110651302433,-0.022262456278262566,0.0871843458970144,0.003836111219468634,44
c4_regime_multiplier_confidence_offset,recovery_fragile,0.06660269435683697,0.058027784004884,1.1477724937976477,-0.0324472599925949,2.0526446415517676,-0.017165436589667633,0.10618554345373431,0.005203091629232981,49
c4_regime_multiplier_confidence_offset,stressed_panic,0.03451508505691048,0.07296594112015603,0.4730300812549387,-0.12162524270279795,0.2837822502130676,-0.02278761878816525,0.05243968508327613,0.012008687884070238,229
c4_offensive_sleeve_budget_offset,calm_trend,0.04069760339673434,0.07986142292880566,0.5096027832238248,-0.14099271964001725,0.28865038918777863,-0.02721744241080449,0.06581311260658988,0.019414868218944017,295
c4_offensive_sleeve_budget_offset,neutral_mixed,0.11276134626405265,0.07696091907857526,1.4651767106487645,-0.09237011843464149,1.220755674832651,-0.02476803310980004,0.059940425422622366,0.029490689307930203,493
c4_offensive_sleeve_budget_offset,recovery_confirmed,0.026312933549830664,0.07449079084798445,0.3532374035809103,-0.054398152925151044,0.48371005511962617,-0.022273747765043917,0.08701962391671744,0.0038288634523355675,44
c4_offensive_sleeve_budget_offset,recovery_fragile,0.06653088661639917,0.05795835465520734,1.1479084769088008,-0.0323899483275768,2.0540596713380603,-0.01720084121871836,0.10384101884707851,0.005088209923506848,49
c4_offensive_sleeve_budget_offset,stressed_panic,0.035060497360343446,0.07368594746012977,0.4758098194952856,-0.1215664566252751,0.28840601538972516,-0.022955239696234506,0.051761930571259294,0.01185348210081838,229
c4_transition_aware_rerisk_timing,calm_trend,0.04079699930564362,0.07943603478045573,0.5135830283875301,-0.13954608947808833,0.29235501659865293,-0.027042897647378807,0.06536217772670208,0.019281842429377118,295
c4_transition_aware_rerisk_timing,neutral_mixed,0.11221058556381736,0.07664547698290225,1.4640209700677944,-0.09124036601355123,1.2298348907012449,-0.02469836027653127,0.05929995404203333,0.0291755773886804,493
c4_transition_aware_rerisk_timing,recovery_confirmed,0.026804450325386586,0.07403253216714735,0.36206313009622165,-0.0535909093435204,0.500167857827691,-0.022095707267119416,0.08722204456374856,0.003837769960804937,44
