variant,insertion_point,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks,avg_BIL,avg_SPY,avg_offense,avg_defense,holdout_2020_ann_return,holdout_2020_ann_vol,holdout_2020_sharpe,holdout_2020_max_drawdown,holdout_2020_cvar_5,holdout_2020_avg_turnover,y2022_ann_return,y2022_ann_vol,y2022_sharpe,y2022_max_drawdown,y2022_cvar_5,y2022_avg_turnover,stressed_panic_ann_return,stressed_panic_sharpe,stressed_panic_max_drawdown,stressed_panic_cvar_5,stressed_panic_avg_turnover,delta_vs_exact_ggg_ann_return,delta_vs_exact_ggg_sharpe,delta_vs_exact_ggg_max_drawdown,delta_vs_exact_ggg_cvar_5,delta_vs_exact_ggg_avg_turnover,delta_vs_exact_ggg_avg_BIL,delta_vs_exact_ggg_avg_SPY,delta_vs_exact_ggg_avg_offense,beat_exact_ggg_sharpe,delta_vs_phase2b_ann_return,delta_vs_phase2b_sharpe,delta_vs_phase2b_max_drawdown,delta_vs_phase2b_cvar_5,delta_vs_phase2b_avg_turnover,acceptance_verdict,acceptance_reason
exact_ggg,benchmark_exact_ggg,0.07138099253495311,0.07621368826084113,0.9365901869314063,-0.11773854403501682,0.6062669886059027,-0.02537714571816087,0.06183881682725351,0.06857924786142414,1110,0.2665801265614856,0.06025656512327496,0.4162378001730258,0.5447233297452163,0.09549685056514079,0.08810823405283164,1.0838584110978637,-0.11773854403501693,-0.02657510073117919,0.06409908154980386,-0.012933042242853965,0.06063304919209958,-0.21330021193357906,-0.06841790904172218,-0.015625505689319016,0.043061529768836766,0.035802805834723284,0.48174004705598167,-0.1216216745899299,-0.023120023505570565,0.05126093521751634,,,,,,,,,,,,,,,benchmark,Benchmark row.
phase2b_pinned,benchmark_phase2b,0.06892339744592846,0.07789583362986206,0.8848149411100988,-0.139754039463866,0.4931764241687547,-0.02618104184700399,0.056229222831965395,0.062358208120649614,1110,0.2839178772422698,0.07081167142134887,0.4282601994194929,0.5250188292725647,0.08067462219628951,0.0860435891927348,0.937601777810326,-0.139754039463866,-0.02729826697079917,0.05597522886750208,0.005105952407714165,0.057984324863937585,0.08805746069641193,-0.0456592004786156,-0.015643191461468985,0.0400422700860334,0.03369319983341268,0.49781505739494947,-0.12080985474854278,-0.020652243634167223,0.04964628057966477,,,,,,,,,,,,,,,benchmark,Benchmark row.
c4_regime_multiplier_confidence_offset,regime_multiplier_offset,0.07163884176566859,0.0762957873387113,0.9389619566756886,-0.11744180689905381,0.6099943764254683,-0.02543608369946539,0.06349258017990025,0.07041327141950939,1110,0.2652404890716984,0.06048756963481958,0.4178998900253373,0.5431389431836516,0.0952407125730812,0.08814398596375814,1.080512885045169,-0.11744180689905359,-0.026757120242751738,0.06599810206374994,-0.012278751017578582,0.05908651368722698,-0.20780970565594464,-0.06625498327715829,-0.015261676749786611,0.044019492075197654,0.03451508505691048,0.4730300812549387,-0.12162524270279795,-0.02278761878816525,0.05243968508327613,0.00025784923071547894,0.002371769744282326,0.00029673713596301,-5.893798130451877e-05,0.0016537633526467477,-0.0013396374897872154,0.0002310045115446191,0.0016620898523114769,False,0.0027154443197401346,0.05414701556558976,0.022312232564812184,0.0007449581475385998,0.0072633573479348595,promising,Accepted by C5 gate.
c4_offensive_sleeve_budget_offset,offensive_sleeve_budget_offset,0.07147731324281237,0.07639952064740876,0.9355727972782334,-0.11801972117804482,0.6056387231671352,-0.02546391490253816,0.06282787466504511,0.06967611300353502,1110,0.2651277067981608,0.060508541422631706,0.41823565583717676,0.5427651399610339,0.0952205797349368,0.0882561743991896,1.0789112533276897,-0.11801972117804471,-0.026713650560092072,0.06516288611734972,-0.012619854882800596,0.06030374622739048,-0.20927149094874226,-0.06776895056431986,-0.015470572767921178,0.043423658400537184,0.035060497360343446,0.4758098194952856,-0.1215664566252751,-0.022955239696234506,0.051761930571259294,9.632070785925428e-05,-0.0010173896531728843,-0.0002811771430279997,-8.676918437728817e-05,0.0009890578377916015,-0.0014524197633248304,0.0002519762993567487,0.0019978556641509493,False,0.00255391579688391,0.05075785616813455,0.021734318285821175,0.0007171269444658304,0.006598651833079713,promising,Accepted by C5 gate.
c4_transition_aware_rerisk_timing,rerisk_timing_offset,0.07144837433788598,0.07624197075006439,0.937126541129259,-0.11773854403501693,0.6068392888962202,-0.025383001376204258,0.062343464419220264,0.06913890204091527,1110,0.26630211507733037,0.06029419797596588,0.4165562553259018,0.544408387176709,0.09555423178506794,0.08815550224583207,1.0839281650123622,-0.11773854403501693,-0.026587191875101515,0.06471257415786942,-0.012914085658437546,0.06063202185782631,-0.21299117632460432,-0.06841790904172218,-0.015625505689319016,0.043101116587478276,0.035795454162259155,0.48164067134270677,-0.12162167458993,-0.023120023505570565,0.05139742331122913,6.738180293286433e-05,0.0005363541978526953,-1.1102230246251565e-16,-5.855658043386197e-06,0.0005046475919667573,-0.00027801148415523835,3.763285269092059e-05,0.0003184551528759849,False,0.00252497689195752,0.05231160001916013,0.022015495428849063,0.0007980404707997324,0.006114241587254869,promising,Accepted by C5 gate.
c4_deterioration_aware_derisk_timing,derisk_timing_offset,0.0707242663733556,0.07516144284108452,0.9409647247311294,-0.11603227081708167,0.6095223843791562,-0.024975934836318523,0.0647754373983077,0.07183596007472323,1110,0.27648503711812167,0.0587418143656525,0.4063328896163902,0.5546282403018523,0.09503018434650645,0.08713603504437847,1.0905956909573344,-0.11603227081708167,-0.026105624414113262,0.06713783241821542,-0.012842216925865957,0.06039420691047861,-0.2126398802603994,-0.06867297113754134,-0.01545427165841543,0.04394085891188562,0.03571426016140511,0.48052107843870046,-0.12166725692926428,-0.02312777066534522,0.05289954836204392,-0.0006567261615975095,0.004374537799723077,0.0017062732179351503,0.0004012108818423482,0.002936620571054191,0.00990491055663606,-0.00151475075762246,-0.009904910556635615,False,0.001800868927427146,0.05614978362103051,0.023721768646784325,0.0012051070106854668,0.008546214566342303,research-only,no accepted risk-adjusted improvement
c4_combined_conservative_confidence_modifier,combined_native_offsets,0.07139212700793385,0.07615511704649193,0.9374567301150581,-0.11575012356589254,0.6167779766325069,-0.025382777075246634,0.06315569257607459,0.07003966306686671,1110,0.2670450279924317,0.06043143994056689,0.4166883047563487,0.5447779433248742,0.09535837191699148,0.08780951186028246,1.0859685915202482,-0.11575012356589254,-0.026483910044003363,0.06589920010747564,-0.012920604618099296,0.06001844722821615,-0.21527722250076808,-0.06798147923177822,-0.015512219192159083,0.04336338981492156,0.035182144202213106,0.47882206568285535,-0.12074520913118292,-0.02287825687994233,0.05187035219011567,1.113447298073389e-05,0.0008665431836518689,0.0019884204691242857,-5.631357085762734e-06,0.0013168757488210836,0.00046490143094607417,0.000174874817291934,0.0004505045833229082,False,0.0024687295620053895,0.052641789004959305,0.02400391589797346,0.0007982647717573559,0.0069264697441091955,promising,Accepted by C5 gate.
c4_final_bounded_safety_check,final_post_allocation_modifier,0.07179021826215348,0.07632974071034307,0.940527474534255,-0.11662281653708206,0.6155760973182006,-0.025448120618713693,0.0631148428030353,0.06999436066856615,1110,0.26460245518203984,0.06062168399902799,0.4179826267581758,0.5434013469599722,0.09543278823521129,0.08808536429602136,1.0834125396189318,-0.11662281653708206,-0.026705460959812504,0.06585344905662839,-0.01285812108877915,0.0593402421770079,-0.2166846749702209,-0.06709554600817369,-0.015430269279241312,0.04375252408547393,0.03492250236988337,0.4778592018917879,-0.12075620413073329,-0.022800128835966008,0.05211041753900388,0.00040922572720036854,0.003937287602848727,0.0011157274979347598,-7.097490055282124e-05,0.0012760259757817888,-0.0019776713794457668,0.0003651188757530302,0.0017448265851500167,False,0.002866820816225024,0.05571253342415616,0.023131222926783934,0.0007329212282902973,0.006885619971069901,promising,Accepted by C5 gate.
