delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.061363913409200554,0.06120427681737284,0.0001596365918277165,0.7816140526776331,0.00044121403705521534,-0.14925369622262719
1,0.0510505841270541,0.05096981042411386,8.077370294024e-05,0.6412663496036849,-0.0003169501740148961,-0.14430554714404364
