delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.0620152319970233,0.06120427681737284,0.0008109551796504633,0.7852231985866697,0.004050359946091819,-0.15030559026503354
1,0.05232093937193527,0.05096981042411386,0.0013511289478214117,0.6544648193489303,0.012881519571230515,-0.14551581802278668
