min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06393821457004623,0.06120427681737284,0.0027339377526733877,0.8363891623226056,0.05521632368202778
0.005,0.0641211949812468,0.06140025913952463,0.002720935841722172,0.8379835251992998,0.054290248605530556
