min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06038883936824169,0.06120427681737284,-0.0008154374491311511,0.7815097940226752,0.0003369553820973259
0.005,0.0605087426385873,0.06140025913952463,-0.0008915165009373283,0.7829501313491243,-0.000743145244644916
0.01,0.06038519366443307,0.061040243626481194,-0.0006550499620481265,0.7796887338843602,0.002293934657435659
