halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06548754659529554,0.06275440458600534,0.0027331420092902015,0.8551622713704256,0.8008624109549246,0.054299860415500945,-0.1269898717704222,-0.02607231212694212,0.515691099473561
5,0.06378509995269632,0.06120427681737284,0.0025808231353234845,0.8329380569702381,0.7811728386405778,0.0517652183296603,-0.1272686069736152,-0.026109790734183624,0.5011848677334858
10,0.062085148576246585,0.05965622791986869,0.0024289206563778976,0.8107235226864593,0.7614888286344553,0.04923469405200398,-0.12754733310736455,-0.026148103648792838,0.4867616363564861
