min_trade_size,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe
0.0,0.06395892852159091,0.06120427681737284,0.0027546517042180696,0.8357546135406787,0.054581774900100855
0.005,0.06419090876361189,0.06140025913952463,0.0027906496240872602,0.838364061835432,0.0546707852416628
