delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.06389974191842596,0.06120427681737284,0.0026954651010531183,0.8343247420524641,0.05315190341188625,-0.12726860697361486
1,0.05459428419770451,0.05096981042411386,0.003624473773590653,0.7013642390696917,0.05978093929199191,-0.12917364517062524
5,0.04339269510127863,0.04110622911434891,0.00228646598692972,0.5001367273385711,0.040244186621135214,-0.19587509225187139
