halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.0705065960283886,0.06275440458600534,0.0077521914423832605,0.8534131273927271,0.8008624109549246,0.052550716437802514,-0.15396511288691883,-0.02755558405268277,0.4579387804571861
5,0.06833568458957351,0.06120427681737284,0.007131407772200671,0.8271408886577034,0.7811728386405778,0.04596805001712556,-0.1542310495141065,-0.027613308500892726,0.4430734589750898
10,0.0661689147228719,0.05965622791986869,0.006512686803003209,0.8008990609675366,0.7614888286344553,0.039410232333081274,-0.15449696791459488,-0.027672684886651446,0.4282861703761703
