series,metric,point_estimate,ci_lo_5pct,ci_hi_95pct,n_samples
candidate,ann_return,0.03755115356151406,0.024581023084842637,0.05208893251253575,1000
candidate,sharpe,0.9622910914697694,0.6143838700109148,1.3614315492354963,1000
candidate,max_drawdown,-0.06921339312914843,-0.10654142814637571,-0.050693849804349767,1000
candidate,cvar_5,-0.012674002278747447,-0.014968473966226994,-0.01061597437303115,1000
production,ann_return,0.06898764270531332,0.04592930760813796,0.09446031328669531,1000
production,sharpe,0.8852468248276507,0.5721725271687458,1.2544836411914937,1000
production,max_drawdown,-0.139754039463866,-0.1913316711632996,-0.09066387170558143,1000
production,cvar_5,-0.026181041847003924,-0.030385209222383493,-0.022159609447855694,1000
