halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06788684560607905,0.06275440458600534,0.005132441020073708,0.8596199377453488,0.8008624109549246,0.05875752679042423,-0.1348269511645609,-0.026761595238965135,0.5035109451019243
5,0.06614351548452335,0.06120427681737284,0.004939238667150514,0.8375529571355331,0.7811728386405778,0.05638011849495528,-0.13509139790401503,-0.02680244085779795,0.4896204829527307
10,0.06440279068139465,0.05965622791986869,0.004746562761525963,0.8154956420420708,0.7614888286344553,0.054006813407615484,-0.13535583546678553,-0.026843286476630774,0.47580357698873066
