halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.0649817914470312,0.06275440458600534,0.0022273868610258596,0.8536586678280013,0.8008624109549246,0.05279625687307665,-0.12672954957012694,-0.025839492718317036,0.5127595865956498
5,0.06331841748059808,0.06120427681737284,0.002114140663225239,0.8318217461125177,0.7811728386405778,0.05064890747193984,-0.12700851825622228,-0.025875080557585133,0.4985367780833554
10,0.061657423529972055,0.05965622791986869,0.002001195610103368,0.8099931343306446,0.7614888286344553,0.04850430569618924,-0.12728747794655415,-0.025911353552636674,0.48439504438811304
