halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.03881602899976855,0.06275440458600534,-0.023938375586236793,0.9947083079098196,0.8008624109549246,0.19384589695489496,-0.06897401718332496,-0.012646148773589494,0.562763060423174
5,0.037551153561514505,0.06120427681737284,-0.023653123255858333,0.9622910914697763,0.7811728386405778,0.18111825282919847,-0.06921339312914809,-0.012674002278747477,0.5425417229790522
10,0.0362877397099699,0.05965622791986869,-0.023368488209898786,0.9298826631933234,0.7614888286344553,0.16839383455886803,-0.06945273271807428,-0.012701855783905461,0.5224810931093347
25,0.03250625162667364,0.05502452880984299,-0.022518277183169344,0.8327399085064305,0.7024824519013524,0.13025745660507815,-0.07039940621142693,-0.012785416299379408,0.4617404233360901
50,0.02623285368359296,0.047346368805796235,-0.021113515122203275,0.6712887918622197,0.6043644109214964,0.06692438094072328,-0.07676026918347956,-0.012924683825169326,0.34175041284559265
