delay_weeks,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,delta_sharpe,cand_max_dd
0,0.06204004725829271,0.06120427681737284,0.0008357704409198696,0.7853411693254213,0.004168330684843458,-0.15030559026503343
1,0.052363862990979504,0.05096981042411386,0.0013940525668656445,0.6548220306255538,0.013238730847853986,-0.14551581802278657
