halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06549984825968114,0.06275440458600534,0.002745443673675796,0.8565997928083091,0.8008624109549246,0.055737381853384504,-0.12672954957012683,-0.02596906516503052,0.5168474793910339
5,0.06380405884559659,0.06120427681737284,0.0025997820282237516,0.8344307998224296,0.7811728386405778,0.053257961181851776,-0.12700851825622217,-0.02600646184293775,0.5023604693732486
10,0.06211074392830995,0.05965622791986869,0.0024545160084412654,0.8122710941150137,0.7614888286344553,0.05078226548055842,-0.12728747794655437,-0.026043858520844964,0.48795643475934913
