series,metric,point_estimate,ci_lo_5pct,ci_hi_95pct,n_samples
candidate,ann_return,0.07138099253495178,0.04854176951840762,0.09680117970393205,1000
candidate,sharpe,0.9365901869313925,0.6242054782163426,1.2942219054702848,1000
candidate,max_drawdown,-0.11773854403501716,-0.1788672928244869,-0.08891005209250369,1000
candidate,cvar_5,-0.025377145718160805,-0.028935908881253216,-0.021717293260848158,1000
production,ann_return,0.06892339744592735,0.045706976865022855,0.09518378340047362,1000
production,sharpe,0.8848149411100881,0.577060406598984,1.2466381123904844,1000
production,max_drawdown,-0.1397540394638661,-0.1920631028549463,-0.091536133611998,1000
production,cvar_5,-0.026181041847003924,-0.03033614274894128,-0.02210856994591511,1000
