halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06406568892987874,0.06275440458600534,0.0013112843438733979,0.8483247527767488,0.8008624109549246,0.04746234182182418,-0.12672954957012705,-0.025660608779582292,0.5055307869963458
5,0.06242669133473089,0.06120427681737284,0.0012224145173580503,0.8266316774266759,0.7811728386405778,0.04545883878609802,-0.12700851825622217,-0.025699402781011675,0.4915157832862332
10,0.0607900032076214,0.05965622791986869,0.001133775287752714,0.8049464514456334,0.7614888286344553,0.04345762281117804,-0.12728747794655437,-0.02573936376721242,0.47758038880419945
