halfspread_bps,cand_ann_return,prod_ann_return,delta_ann_return,cand_sharpe,prod_sharpe,delta_sharpe,cand_max_dd,cand_cvar5,cand_calmar
0,0.06495176515678569,0.06275440458600534,0.002197360570780349,0.8365746645795628,0.8008624109549246,0.035712253624638146,-0.13015915741314665,-0.026560771704962908,0.4990180210726016
5,0.0632523561703926,0.06120427681737284,0.0020480793530197605,0.8147207872925737,0.7811728386405778,0.03354794865199584,-0.13043648295048593,-0.02660171371321613,0.48492840913537494
10,0.06155543180938938,0.05965622791986869,0.0018992038895206953,0.7928752995391252,0.7614888286344553,0.03138647090466984,-0.1307137998102692,-0.026642655721469347,0.4709176223071853
