Date,gross_return,net_return,turnover,cost,wealth,drawdown
2023-01-06,0.019891031610912657,0.019891031610912657,0.0,0.0,1.0198910316109127,0.0
2023-01-13,0.005210033749892817,0.005210033749892817,0.0,0.0,1.0252046983068186,0.0
2023-01-20,0.02572432493789134,0.02572432493789134,0.0,0.0,1.051577397093916,0.0
2023-01-27,0.0207063878920124,0.0207063878920124,0.0,0.0,1.0733517665766152,0.0
2023-02-03,-0.010057657682336352,-0.010057657682336352,0.0,0.0,1.0625563619356566,-0.010057657682336352
2023-02-10,-0.0036424829814352133,-0.0036424829814352133,0.0,0.0,1.0586860184704903,-0.013663505816830623
2023-02-17,-0.024451168962285053,-0.024451168962285053,0.0,0.0,1.0327999077548595,-0.037780586089771084
2023-02-24,0.027581000299945035,0.027581000299945035,0.0,0.0,1.0612855623204296,-0.011241612146100088
2023-03-03,-0.038635415925461714,-0.038635415925461714,0.0,0.0,1.0202823532044922,-0.049442703710624536
2023-03-10,0.020005878299415025,0.020005878299415025,0.0,0.0,1.0406939977937422,-0.030425970124438262
2023-03-17,0.021627373818189577,0.021627373818189577,0.0,0.0,1.0632014759143735,-0.009456630135911026
2023-03-24,0.04017584423555487,0.04017584423555487,0.0,0.0,1.1059164928017216,0.0
2023-03-31,-0.014746976757350816,-0.014746976757350816,0.0,0.0,1.0896075679868036,-0.014746976757350816
2023-04-07,-0.0044601791137939845,-0.006960179113793985,0.5,0.0025,1.08202370414987,-0.021604514271526765
2023-04-14,-0.020188434058912262,-0.020221954689554122,0.006704126128372179,3.352063064186089e-05,1.0601430698315277,-0.0413895834523923
2023-04-21,0.008375209187430819,0.005911196158845389,0.4928026057170859,0.0024640130285854297,1.0664097834737425,-0.03572304924026681
2023-04-28,0.000916941833745355,0.000916941833745355,0.0,0.0,1.067387619216125,-0.0348388633647988
2023-05-05,-0.0033071716207890844,-0.0033071716207890844,0.0,0.0,1.0638575851734717,-0.03803081688536725
2023-05-12,0.029725025001889005,0.029725025001889005,0.0,0.0,1.0954807784912024,-0.009436258866238112
2023-05-19,0.02886825195582121,0.02886825195582121,0.0,0.0,1.1271053936174456,0.0
2023-05-26,0.016920528697382142,0.016920528697382142,0.0,0.0,1.1461766127751238,0.0
2023-06-02,-0.0038472199842909394,-0.0038472199842909394,0.0,0.0,1.1417670192049285,-0.0038472199842909394
2023-06-09,0.037306489503586615,0.037306489503586615,0.0,0.0,1.1843623385224387,0.0
2023-06-16,-0.02886114805928164,-0.02886114805928164,0.0,0.0,1.1501802817145055,-0.02886114805928164
2023-06-23,0.030984652407201274,0.030984652407201274,0.0,0.0,1.1858182179490462,0.0
2023-06-30,-0.011224118348369339,-0.011224118348369339,0.0,0.0,1.1725084539311337,-0.011224118348369339
2023-07-07,0.031658800765200557,0.031658800765200557,0.0,0.0,1.2096286654696529,0.0
2023-07-14,-0.006494694611756779,-0.006494694611756779,0.0,0.0,1.2017724966938006,-0.006494694611756779
2023-07-21,0.01521306741548667,0.01521306741548667,0.0,0.0,1.220055142704081,0.0
2023-07-28,-0.028245428733263914,-0.030745428733263913,0.5,0.0025,1.1825440242634206,-0.030745428733263913
2023-08-04,-0.016574314599468218,-0.016585666562138557,0.0022703925340680498,1.1351962670340248e-05,1.162930743381938,-0.04682116186612262
2023-08-11,-0.027243890787411316,-0.027252632048446856,0.0017482522071080586,8.741261035540293e-06,1.1312378197347233,-0.07279779401815123
2023-08-18,0.0194678843219363,0.019451582249450317,0.003260414497196551,1.6302072485982756e-05,1.153242185228982,-0.054762244046623554
2023-08-25,0.04807122582914948,0.048067670380919525,0.0007110896459905647,3.5554482299528234e-06,1.20867585045794,-0.009326867161856711
2023-09-01,-0.017792303627887272,-0.017817474776532616,0.00503422972906839,2.517114864534195e-05,1.1871402989794015,-0.026978160717988864
2023-09-08,-0.012608368094131236,-0.012612713767096717,0.000869134593096399,4.345672965481995e-06,1.1721672381869888,-0.0392506066659869
2023-09-15,-0.00987138406431949,-0.00987641029542996,0.0010052462220941083,5.026231110470541e-06,1.160590433607793,-0.0487393618656391
2023-09-22,0.003276446526033811,0.00323692625266081,0.007904054674600175,3.952027337300088e-05,1.164347179250925,-0.04566020133293913
2023-09-29,0.0004135497687640098,0.0003983313247397646,0.0030436888048490374,1.5218444024245185e-05,1.164810975205293,-0.0452800578966841
2023-10-06,-0.012011945044807756,-0.012044742584551682,0.0065595079487850705,3.2797539743925354e-05,1.1507811268492847,-0.05677941383965668
2023-10-13,-0.021539008351928915,-0.023978904935945455,0.4879793168033084,0.0024398965840165417,1.1231866556064856,-0.07939681060882231
2023-10-20,-0.018119028466797138,-0.018119028466797138,0.0,0.0,1.102835604620025,-0.09607724600402523
2023-10-27,0.061905725723452765,0.061905725723452765,0.0,0.0,1.1711074430776904,-0.04011925191996235
2023-11-03,0.035849893333590455,0.035849893333590455,0.0,0.0,1.2130915199941994,-0.005707629488326038
2023-11-10,0.01881029933718903,0.01881029933718903,0.0,0.0,1.2359101346086958,0.0
2023-11-17,0.00792961504086187,0.00792961504086187,0.0,0.0,1.2457104262012426,0.0
2023-11-24,0.004920099835690195,0.004920099835690195,0.0,0.0,1.251839445864513,0.0
2023-12-01,0.001283921234800145,0.001283921234800145,0.0,0.0,1.2534467091116188,0.0
2023-12-08,0.030365623113662643,0.030365623113662643,0.0,0.0,1.291508399473563,0.0
2023-12-15,0.003772749744287429,0.003772749744287429,0.0,0.0,1.296380937457422,0.0
