block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.07687559426947785,2.178550840773892e-16,0.07439716955300701,0.17638276923931978,0.9765
13,0.07687559426947785,1.089275420386946e-16,0.07687559426947774,0.19086913102096464,0.95525
