candidate,cost_bps,window,mean_trend_weight,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover
cross::breadth_boost,50,trailing_3y,0.8318471337579619,157,2023-08-11,2026-08-07,0.28167634026579424,1.4610364701429892,2.3818384647510102,-0.15233979815658594,4.162484928628884
cross::breadth_boost,50,post_2024,0.8852941176470589,136,2024-01-05,2026-08-07,0.30848570031360456,1.5452208208352978,2.515108881907514,-0.1523397981565855,4.135090302567659
cross::breadth_boost,100,full,0.7407275953859805,1127,2005-01-07,2026-08-07,0.06512171388584265,0.46715529382805043,0.6657666988700381,-0.40422084321452634,4.482000904312267
cross::breadth_boost,100,trailing_1y,0.909433962264151,53,2025-08-08,2026-08-07,0.43096746381382367,1.6615726305749117,2.744088221458071,-0.16286226285485306,4.126566624407118
cross::breadth_boost,100,trailing_2y,0.8514285714285715,105,2024-08-09,2026-08-07,0.3299216252750523,1.5608347094383561,2.5598475262132987,-0.16286226285485328,4.323277005436094
cross::breadth_boost,100,trailing_3y,0.8318471337579619,157,2023-08-11,2026-08-07,0.2551791863341626,1.3394848909436488,2.1547156965506744,-0.16286226285485328,4.162484928628884
cross::breadth_boost,100,post_2024,0.8852941176470589,136,2024-01-05,2026-08-07,0.2815755861391642,1.4252995767766472,2.2924962948270604,-0.16286226285485317,4.135090302567659
cross::risk_on_confirmation,50,full,0.5757763975155279,1127,2005-01-07,2026-08-07,0.07841356380965503,0.5717219469113762,0.8154642922394405,-0.25631024790811674,4.227911106149718
cross::risk_on_confirmation,50,trailing_1y,0.7226415094339622,53,2025-08-08,2026-08-07,0.27208652121878174,1.1859083293725572,1.7878794836451486,-0.18475032026198412,3.4452984920066347
cross::risk_on_confirmation,50,trailing_2y,0.6733333333333332,105,2024-08-09,2026-08-07,0.23967952090481304,1.2466048504392482,1.9087748570859806,-0.18475032026198412,4.070817924519339
cross::risk_on_confirmation,50,trailing_3y,0.7369426751592356,157,2023-08-11,2026-08-07,0.20883429734486958,1.1753101235180126,1.8165826007036274,-0.1847503202619839,4.313417593277652
cross::risk_on_confirmation,50,post_2024,0.7014705882352942,136,2024-01-05,2026-08-07,0.2098561664055143,1.1716766584040537,1.777460628339795,-0.18475032026198424,4.367222481738617
cross::risk_on_confirmation,100,full,0.5757763975155279,1127,2005-01-07,2026-08-07,0.05583918545080935,0.4322803097413822,0.6087985199869584,-0.33427793164730335,4.227911106149718
cross::risk_on_confirmation,100,trailing_1y,0.7226415094339622,53,2025-08-08,2026-08-07,0.250553782165998,1.1109198958529871,1.6638787878080643,-0.19054854445285896,3.4452984920066347
cross::risk_on_confirmation,100,trailing_2y,0.6733333333333332,105,2024-08-09,2026-08-07,0.21458456318295016,1.1319058930576116,1.7137355278333366,-0.19054854445285907,4.070817924519339
cross::risk_on_confirmation,100,trailing_3y,0.7369426751592356,157,2023-08-11,2026-08-07,0.18298196013485324,1.0476724855558721,1.5959961639597502,-0.1905485444528593,4.313417593277652
cross::risk_on_confirmation,100,post_2024,0.7014705882352942,136,2024-01-05,2026-08-07,0.1836129676785987,1.042104532083335,1.5608462716452522,-0.19054854445285907,4.367222481738617
cross::commodity_confirmation,50,full,0.4580301685891747,1127,2005-01-07,2026-08-07,0.08399959985316197,0.6101846599737433,0.8843796640786973,-0.2612628876427364,3.6286037417149144
cross::commodity_confirmation,50,trailing_1y,0.5924528301886791,53,2025-08-08,2026-08-07,0.3001233765140594,1.4672684644453162,2.213328077064326,-0.14891955965064618,4.09985707026061
cross::commodity_confirmation,50,trailing_2y,0.5200000000000001,105,2024-08-09,2026-08-07,0.2531460258369158,1.4356053948648477,2.1990830083387913,-0.1489195596506463,3.9320876082124014
cross::commodity_confirmation,50,trailing_3y,0.48025477707006364,157,2023-08-11,2026-08-07,0.21755282584242752,1.3508573954704046,2.095079216365725,-0.14891955965064607,3.6565878259075015
cross::commodity_confirmation,50,post_2024,0.49264705882352944,136,2024-01-05,2026-08-07,0.23084165767862852,1.4104060863908705,2.1576940427786226,-0.14891955965064596,3.7683927474607692
cross::commodity_confirmation,100,full,0.4580301685891747,1127,2005-01-07,2026-08-07,0.0645323221935672,0.4898232419756268,0.7018800308125812,-0.2958717107411164,3.6286037417149144
cross::commodity_confirmation,100,trailing_1y,0.5924528301886791,53,2025-08-08,2026-08-07,0.2739949613176309,1.3641842083575606,2.038096500149987,-0.15763018445481447,4.09985707026061
cross::commodity_confirmation,100,trailing_2y,0.5200000000000001,105,2024-08-09,2026-08-07,0.22872064810390946,1.3134032721149118,1.986090064927374,-0.15763018445481436,3.9320876082124014
cross::commodity_confirmation,100,trailing_3y,0.48025477707006364,157,2023-08-11,2026-08-07,0.1955103641215763,1.2303729455941863,1.8822930463969767,-0.15763018445481447,3.6565878259075015
cross::commodity_confirmation,100,post_2024,0.49264705882352944,136,2024-01-05,2026-08-07,0.2078551414988441,1.285732196300859,1.9414344340893337,-0.15763018445481425,3.7683927474607692
cross::equity_leadership,50,full,0.6923691215616683,1127,2005-01-07,2026-08-07,0.07249112781229639,0.5182221657064909,0.7310029529887994,-0.29419104843334565,4.336101657871971
cross::equity_leadership,50,trailing_1y,0.8245283018867924,53,2025-08-08,2026-08-07,0.37026086269196434,1.5181934478889858,2.3997051315250193,-0.1735156326806666,3.36865823786937
cross::equity_leadership,50,trailing_2y,0.7619047619047622,105,2024-08-09,2026-08-07,0.28834690328406376,1.4366102743567257,2.2958506444525333,-0.1735156326806666,4.05034081063243
cross::equity_leadership,50,trailing_3y,0.7375796178343951,157,2023-08-11,2026-08-07,0.2263177507975631,1.2466390389281843,1.97604842867085,-0.1735156326806666,4.128284958098532
cross::equity_leadership,50,post_2024,0.760294117647059,136,2024-01-05,2026-08-07,0.24819670783028536,1.327227910643973,2.093417395897164,-0.17351563268066672,4.12799458567451
cross::equity_leadership,100,full,0.6923691215616683,1127,2005-01-07,2026-08-07,0.04945746971179288,0.38181470293516917,0.5322664618487304,-0.3872081052250811,4.336101657871971
cross::equity_leadership,100,trailing_1y,0.8245283018867924,53,2025-08-08,2026-08-07,0.3474119104758573,1.4412346775741531,2.260550506460667,-0.18004098934138724,3.36865823786937
cross::equity_leadership,100,trailing_2y,0.7619047619047622,105,2024-08-09,2026-08-07,0.2623741613877584,1.3219733221021261,2.088144429375242,-0.18004098934138713,4.05034081063243
cross::equity_leadership,100,trailing_3y,0.7375796178343951,157,2023-08-11,2026-08-07,0.20115662993627148,1.1237970663990329,1.7573879383448743,-0.1800409893413869,4.128284958098532
cross::equity_leadership,100,post_2024,0.760294117647059,136,2024-01-05,2026-08-07,0.2225557578904187,1.204890657151875,1.876782555141054,-0.18004098934138713,4.12799458567451
cross::confirmation_count,50,full,0.44418811002661945,1127,2005-01-07,2026-08-07,0.07878021703285243,0.5978333097109997,0.8530962479629371,-0.27113914236882986,3.868041135780719
cross::confirmation_count,50,trailing_1y,0.6377358490566039,53,2025-08-08,2026-08-07,0.3141480592524215,1.4528201875728188,2.2146536738459837,-0.16022801787879837,3.6391102109417153
cross::confirmation_count,50,trailing_2y,0.5695238095238095,105,2024-08-09,2026-08-07,0.26336117271550075,1.4365096953529193,2.2268577529020064,-0.16022801787879848,3.929809548560232
cross::confirmation_count,50,trailing_3y,0.5464968152866243,157,2023-08-11,2026-08-07,0.2173350662528415,1.3019942627033632,2.0303895264841967,-0.1602280178787986,3.7701210270261014
cross::confirmation_count,50,post_2024,0.5764705882352941,136,2024-01-05,2026-08-07,0.23808538104482446,1.3913904642378867,2.1480790752275567,-0.1602280178787986,3.7862957697561685
cross::confirmation_count,100,full,0.44418811002661945,1127,2005-01-07,2026-08-07,0.05812101388055879,0.46333778913563173,0.6534842467743331,-0.3337916009559879,3.868041135780719
cross::confirmation_count,100,trailing_1y,0.6377358490566039,53,2025-08-08,2026-08-07,0.2906051895271309,1.3640508277817562,2.0592721721217764,-0.16936880276316935,3.6391102109417153
cross::confirmation_count,100,trailing_2y,0.5695238095238095,105,2024-08-09,2026-08-07,0.23872677817962962,1.3179332319414474,2.0183753008800234,-0.16936880276316946,3.929809548560232
cross::confirmation_count,100,trailing_3y,0.5464968152866243,157,2023-08-11,2026-08-07,0.19457844254440726,1.1813556877140379,1.8180510910139425,-0.16936880276316935,3.7701210270261014
cross::confirmation_count,100,post_2024,0.5764705882352941,136,2024-01-05,2026-08-07,0.21482526663778345,1.270553801514682,1.9374573466913845,-0.16936880276316946,3.7862957697561685
cross::dual_breadth_risk,50,full,0.5730257320319433,1127,2005-01-07,2026-08-07,0.0807381497549331,0.5843359154517745,0.8373527270930762,-0.26126288764273653,4.28881693043243
cross::dual_breadth_risk,50,trailing_1y,0.7169811320754716,53,2025-08-08,2026-08-07,0.34101489259031137,1.4613603776730237,2.3148896887969426,-0.15233979815658605,4.414093356878828
cross::dual_breadth_risk,50,trailing_2y,0.6457142857142858,105,2024-08-09,2026-08-07,0.28566863394381525,1.482372140220776,2.349392075898986,-0.15233979815658605,4.606654937214428
cross::dual_breadth_risk,50,trailing_3y,0.6560509554140127,157,2023-08-11,2026-08-07,0.2332108996290123,1.3304564282154243,2.1015381782074827,-0.15233979815658616,4.585844263398519
cross::dual_breadth_risk,50,post_2024,0.6867647058823529,136,2024-01-05,2026-08-07,0.24574935343016602,1.3669355554401414,2.1349979239628203,-0.15233979815658594,4.711796590612342
cross::dual_breadth_risk,100,full,0.5730257320319433,1127,2005-01-07,2026-08-07,0.05780111466195503,0.44347380973755846,0.6277269385885813,-0.33073839660388016,4.28881693043243
cross::dual_breadth_risk,100,trailing_1y,0.7169811320754716,53,2025-08-08,2026-08-07,0.3118153105880128,1.3579389392568817,2.132192616262755,-0.1628622628548534,4.414093356878828
cross::dual_breadth_risk,100,trailing_2y,0.6457142857142858,105,2024-08-09,2026-08-07,0.25623777591584274,1.3457051090021128,2.104947545841937,-0.16286226285485328,4.606654937214428
cross::dual_breadth_risk,100,trailing_3y,0.6560509554140127,157,2023-08-11,2026-08-07,0.20517397090350742,1.1880646871708622,1.8482816199428094,-0.16286226285485306,4.585844263398519
cross::dual_breadth_risk,100,post_2024,0.6867647058823529,136,2024-01-05,2026-08-07,0.2166020805105393,1.221290984795595,1.8803246450416247,-0.1628622628548534,4.711796590612342
ml::ridge_0p1_balanced,50,full,0.566282165039929,1127,2005-01-07,2026-08-07,0.0698346709462696,0.5139735310028367,0.71928433331675,-0.3060956143214171,3.6478652394696875
ml::ridge_0p1_balanced,50,trailing_1y,0.7056603773584906,53,2025-08-08,2026-08-07,0.28609472591531837,1.3667681377939394,2.0342987544121485,-0.17478569835077495,3.555431730742884
ml::ridge_0p1_balanced,50,trailing_2y,0.5047619047619047,105,2024-08-09,2026-08-07,0.24101047862191582,1.35634266516849,2.0623930049892913,-0.17478569835077507,3.837497207503805
ml::ridge_0p1_balanced,50,trailing_3y,0.5031847133757962,157,2023-08-11,2026-08-07,0.2013274297473513,1.2466310445776352,1.9210162028479074,-0.17478569835077462,3.7789856448864594
ml::ridge_0p1_balanced,50,post_2024,0.5,136,2024-01-05,2026-08-07,0.21770531275558036,1.3222025148285501,2.015990988908894,-0.17478569835077484,3.79174621572074
ml::ridge_0p1_balanced,100,full,0.566282165039929,1127,2005-01-07,2026-08-07,0.050502905536272236,0.39588109355629825,0.5487609262862961,-0.33532334752671944,3.6478652394696875
ml::ridge_0p1_balanced,100,trailing_1y,0.7056603773584906,53,2025-08-08,2026-08-07,0.26353412742970317,1.277202186294623,1.8925266674051715,-0.18193627596678796,3.555431730742884
ml::ridge_0p1_balanced,100,trailing_2y,0.5047619047619047,105,2024-08-09,2026-08-07,0.21734020710950142,1.237371987193715,1.8655304258720729,-0.18193627596678774,3.837497207503805
ml::ridge_0p1_balanced,100,trailing_3y,0.5031847133757962,157,2023-08-11,2026-08-07,0.17882414988012285,1.1231073071683755,1.7115618046786087,-0.18193627596678785,3.7789856448864594
ml::ridge_0p1_balanced,100,post_2024,0.5,136,2024-01-05,2026-08-07,0.1947628309514169,1.1966818276555564,1.8068156787295482,-0.18193627596678785,3.79174621572074
ml::ridge_1_balanced,50,full,0.566637089618456,1127,2005-01-07,2026-08-07,0.06882386046259725,0.5106475749642003,0.7133997378321699,-0.3060956143214171,3.6916613274017296
ml::ridge_1_balanced,50,trailing_1y,0.7358490566037738,53,2025-08-08,2026-08-07,0.2793997525397873,1.3353773337641686,1.9807597343477015,-0.17916387613572338,3.4492543060347445
ml::ridge_1_balanced,50,trailing_2y,0.5352380952380952,105,2024-08-09,2026-08-07,0.23405909366304756,1.3173154128065325,1.9927043853240092,-0.1791638761357237,3.8567024587871943
ml::ridge_1_balanced,50,trailing_3y,0.5235668789808917,157,2023-08-11,2026-08-07,0.1968228880848477,1.2185215977834247,1.8694711205171008,-0.17916387613572382,3.7918299212224844
ml::ridge_1_balanced,50,post_2024,0.5235294117647059,136,2024-01-05,2026-08-07,0.2124358506882169,1.289727271966272,1.9572043808808692,-0.1791638761357236,3.80657379943218
ml::ridge_1_balanced,100,full,0.566637089618456,1127,2005-01-07,2026-08-07,0.04928216492529547,0.3902438508883626,0.5397910830683785,-0.33532334752671944,3.6916613274017296
ml::ridge_1_balanced,100,trailing_1y,0.7358490566037738,53,2025-08-08,2026-08-07,0.2575914438951252,1.2481424603473548,1.8443227390350192,-0.18585762605556932,3.4492543060347445
ml::ridge_1_balanced,100,trailing_2y,0.5352380952380952,105,2024-08-09,2026-08-07,0.21040011089267652,1.1984706016198436,1.7993234027359637,-0.18585762605556944,3.8567024587871943
ml::ridge_1_balanced,100,trailing_3y,0.5235668789808917,157,2023-08-11,2026-08-07,0.1743252837679794,1.0950667272150851,1.662877722915624,-0.18585762605556944,3.7918299212224844
ml::ridge_1_balanced,100,post_2024,0.5235294117647059,136,2024-01-05,2026-08-07,0.18950061859050749,1.1643673749253927,1.7513193984812483,-0.1858576260555691,3.80657379943218
ml::ridge_10_balanced,50,full,0.5790594498669033,1127,2005-01-07,2026-08-07,0.0651785375388283,0.4866929313230108,0.6755643366520367,-0.3060956143214171,3.8260556280475972
ml::ridge_10_balanced,50,trailing_1y,0.7509433962264153,53,2025-08-08,2026-08-07,0.247309173971338,1.0881853445530734,1.643596844032317,-0.1923296764468423,4.352757521707092
ml::ridge_10_balanced,50,trailing_2y,0.5504761904761906,105,2024-08-09,2026-08-07,0.21811552610159546,1.145656483080827,1.7484602558313964,-0.1923296764468423,4.365131001204622
ml::ridge_10_balanced,50,trailing_3y,0.5643312101910829,157,2023-08-11,2026-08-07,0.1823869569091714,1.0675479384600708,1.6377453722500532,-0.1923296764468423,4.570527548004566
ml::ridge_10_balanced,50,post_2024,0.5529411764705883,136,2024-01-05,2026-08-07,0.19478980431078474,1.1108886991859455,1.684556937755979,-0.19232967644684207,4.497060766106588
ml::ridge_10_balanced,100,full,0.5790594498669033,1127,2005-01-07,2026-08-07,0.04499696476605641,0.36255681001697837,0.4981778715126784,-0.33532334752671944,3.8260556280475972
ml::ridge_10_balanced,100,trailing_1y,0.7509433962264153,53,2025-08-08,2026-08-07,0.22054640276977944,0.9918915266714218,1.4895897939566576,-0.19935221898771038,4.352757521707092
ml::ridge_10_balanced,100,trailing_2y,0.5504761904761906,105,2024-08-09,2026-08-07,0.19172356623973918,1.024942468576298,1.5501077009106128,-0.19935221898771038,4.365131001204622
ml::ridge_10_balanced,100,trailing_3y,0.5643312101910829,157,2023-08-11,2026-08-07,0.15564970257619426,0.9310263520983856,1.41098640522664,-0.19935221898771027,4.570527548004566
ml::ridge_10_balanced,100,post_2024,0.5529411764705883,136,2024-01-05,2026-08-07,0.1681522105161395,0.9774491009769509,1.4665117385736253,-0.1993522189877105,4.497060766106588
ml::ridge_0p1_aggressive,50,full,0.6877551020408165,1127,2005-01-07,2026-08-07,0.07251056121145294,0.5111112561854515,0.7178089209195594,-0.3360423527799322,3.7731502328707864
ml::ridge_0p1_aggressive,50,trailing_1y,0.89811320754717,53,2025-08-08,2026-08-07,0.32401118122007966,1.37340226745505,2.1135032792056716,-0.18194515760220464,3.5605808385126236
ml::ridge_0p1_aggressive,50,trailing_2y,0.7057142857142856,105,2024-08-09,2026-08-07,0.26136651590031645,1.346718527335977,2.0967459625214007,-0.18194515760220475,3.9080095127469825
ml::ridge_0p1_aggressive,50,trailing_3y,0.7000000000000001,157,2023-08-11,2026-08-07,0.21640793863693641,1.2366098533197625,1.9373608247098246,-0.18194515760220498,3.9765897797707543
ml::ridge_0p1_aggressive,50,post_2024,0.6933823529411764,136,2024-01-05,2026-08-07,0.2337487843529895,1.304286548236896,2.027165204731496,-0.18194515760220464,3.9824054944435843
ml::ridge_0p1_aggressive,100,full,0.6877551020408165,1127,2005-01-07,2026-08-07,0.052466801513597394,0.39518794753721453,0.5497861658656382,-0.3563795132589538,3.7731502328707864
ml::ridge_0p1_aggressive,100,trailing_1y,0.89811320754717,53,2025-08-08,2026-08-07,0.30069708044054066,1.2919260427883605,1.979134748846121,-0.18782720786656404,3.5605808385126236
ml::ridge_0p1_aggressive,100,trailing_2y,0.7057142857142856,105,2024-08-09,2026-08-07,0.23682979822259775,1.2346672718049367,1.905143457472166,-0.18782720786656426,3.9080095127469825
ml::ridge_0p1_aggressive,100,trailing_3y,0.7000000000000001,157,2023-08-11,2026-08-07,0.1924153201156753,1.1158490435015593,1.7280460674090574,-0.18782720786656415,3.9765897797707543
ml::ridge_0p1_aggressive,100,post_2024,0.6933823529411764,136,2024-01-05,2026-08-07,0.20930858645109285,1.1822403303147546,1.8182148942784477,-0.18782720786656426,3.9824054944435843
ml::ridge_1_aggressive,50,full,0.6890860692102929,1127,2005-01-07,2026-08-07,0.07170435375686712,0.5075586996718686,0.7118037356012661,-0.3360423527799322,3.8296576082768237
ml::ridge_1_aggressive,50,trailing_1y,0.89811320754717,53,2025-08-08,2026-08-07,0.32401118122007966,1.37340226745505,2.1135032792056716,-0.18194515760220464,3.5605808385126236
ml::ridge_1_aggressive,50,trailing_2y,0.7285714285714285,105,2024-08-09,2026-08-07,0.25380998111601927,1.3115307192871937,2.0376691612715017,-0.18194515760220487,4.243312146716029
ml::ridge_1_aggressive,50,trailing_3y,0.7152866242038217,157,2023-08-11,2026-08-07,0.21152948616690725,1.2111095792229778,1.893958902508555,-0.18194515760220475,4.200836764272346
ml::ridge_1_aggressive,50,post_2024,0.7110294117647058,136,2024-01-05,2026-08-07,0.22803852719146933,1.2751025784153065,1.9779744315168655,-0.18194515760220464,4.241278851552039
ml::ridge_1_aggressive,100,full,0.6890860692102929,1127,2005-01-07,2026-08-07,0.05137960189430579,0.38957413594945856,0.5410266054581848,-0.3563795132589538,3.8296576082768237
ml::ridge_1_aggressive,100,trailing_1y,0.89811320754717,53,2025-08-08,2026-08-07,0.30069708044054066,1.2919260427883605,1.979134748846121,-0.18782720786656404,3.5605808385126236
ml::ridge_1_aggressive,100,trailing_2y,0.7285714285714285,105,2024-08-09,2026-08-07,0.22733800864552633,1.190165953989891,1.8317375968689211,-0.18782720786656426,4.243312146716029
ml::ridge_1_aggressive,100,trailing_3y,0.7152866242038217,157,2023-08-11,2026-08-07,0.18628746009071762,1.0835591527150843,1.6743089324088165,-0.18782720786656404,4.200836764272346
ml::ridge_1_aggressive,100,post_2024,0.7110294117647058,136,2024-01-05,2026-08-07,0.20213714308487885,1.1453758881738114,1.7573615015569524,-0.18782720786656404,4.241278851552039
ml::ridge_10_aggressive,50,full,0.6898846495119787,1127,2005-01-07,2026-08-07,0.06883355885663489,0.4925256292426716,0.6861633178139943,-0.3360423527799322,3.8861657470657915
ml::ridge_10_aggressive,50,trailing_1y,0.8358490566037735,53,2025-08-08,2026-08-07,0.2973447660319959,1.2402838726740377,1.9057313536356664,-0.1920142129983724,3.787117716404479
ml::ridge_10_aggressive,50,trailing_2y,0.6857142857142857,105,2024-08-09,2026-08-07,0.24406209602437023,1.2363135092853157,1.9176809372693877,-0.19201421299837207,4.266449121817585
ml::ridge_10_aggressive,50,trailing_3y,0.7038216560509554,157,2023-08-11,2026-08-07,0.19880898887604026,1.121812039856858,1.7401501518890035,-0.19201421299837207,4.370294956066303
ml::ridge_10_aggressive,50,post_2024,0.6911764705882353,136,2024-01-05,2026-08-07,0.21195947782918245,1.1658054650673857,1.7928784779594886,-0.1920142129983723,4.343124513472752
ml::ridge_10_aggressive,100,full,0.6898846495119787,1127,2005-01-07,2026-08-07,0.04825922521943515,0.3722275371476664,0.5133568730146912,-0.3563795132589538,3.8861657470657915
ml::ridge_10_aggressive,100,trailing_1y,0.8358490566037735,53,2025-08-08,2026-08-07,0.2730692691576797,1.1575467907556334,1.7692743805109505,-0.19823227918146713,3.787117716404479
ml::ridge_10_aggressive,100,trailing_2y,0.6857142857142857,105,2024-08-09,2026-08-07,0.21765754741988652,1.1188502832989349,1.71877029675025,-0.19823227918146724,4.266449121817585
ml::ridge_10_aggressive,100,trailing_3y,0.7038216560509554,157,2023-08-11,2026-08-07,0.1728453152135565,0.9937777951053497,1.5215097310074739,-0.19823227918146713,4.370294956066303
ml::ridge_10_aggressive,100,post_2024,0.6911764705882353,136,2024-01-05,2026-08-07,0.18579076894120972,1.0383312220312533,1.5789364983343444,-0.19823227918146724,4.343124513472752
