block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,-0.01435728481750594,-0.04984087986297054,-0.011406365031721094,0.010072953372824022,0.2126
13,-0.01435728481750594,-0.03914271100183301,-0.014357284817505832,0.00503756659511744,0.1188
