variant,label,production_pin,turnover_alpha,transaction_cost_bps,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,holdout_ann_return,holdout_ann_vol,holdout_sharpe,holdout_max_drawdown,holdout_cvar_5,avg_turnover,annual_turnover,cost_drag,avg_weekly_cost,avg_BIL_cash,avg_SPY,avg_offensive_exposure,avg_defensive_exposure,note,delta_ann_return_vs_production,delta_ann_vol_vs_production,delta_sharpe_vs_production,delta_max_drawdown_vs_production,delta_calmar_vs_production,delta_cvar_5_vs_production,delta_avg_turnover_vs_production,turnover_ratio_vs_production,holdout_ann_return_delta_vs_production,holdout_sharpe_delta_vs_production,holdout_max_drawdown_delta_vs_production,extra_turnover,return_gained_per_extra_turnover,sharpe_gained_per_extra_turnover,cost_sensitivity_2x_ann_return_delta,cost_sensitivity_3x_ann_return_delta
lower_penalty_50,50% lower turnover penalty,improved_phase2b_regime_confidence_boost,0.7,10.0,0.05811253472408384,0.07917128162122423,0.7340102816840726,-0.15663347941532313,0.3710096649899154,-0.02749856049671937,0.11646899659343823,0.07731507653755207,1.5064202456925595,-0.06414151860586448,-0.021366361246734394,0.05356234903398631,2.785242149767288,0.0029445843923250337,5.351409466548721e-05,0.2866864410947548,0.07086754215596953,0.5509740038910984,0.16233955501414693,Research proxy: move 50% of the way from production's 0.40 sleeve reallocation speed toward no smoothing.,-0.010810862721843506,0.0012403360519504109,-0.150406004329812,-0.01687943995145702,-0.12216675917883096,-0.0013175186497154448,-0.002666873797979058,0.9525713914640309,-0.007874009200590892,-0.11326264236422445,-0.0014995296564657146,-0.002666873797979058,4.053758648060481,56.39787096179385,-0.0029370048684564942,-0.005866448301145244
turnover_cap_2x,2x higher turnover cap if caps exist,improved_phase2b_regime_confidence_boost,0.8,10.0,0.058765052451532185,0.0788629216503934,0.745154392225577,-0.15383544049217202,0.38199944215404946,-0.02733003280033799,0.11631541228930264,0.07713844820584624,1.5078785611412808,-0.0641506440849059,-0.021375131368777937,0.054582805953091,2.838305909560732,0.0030024854685686275,5.4533632254034156e-05,0.28578049775319475,0.07082633240397034,0.5513710775299953,0.1628484247168101,Research proxy: double the effective sleeve-change speed from 0.40 to 0.80. No explicit hard turnover cap was found.,-0.010158344994395163,0.0009319760811195704,-0.13926189378830756,-0.014081401028305907,-0.11117698201469689,-0.001148990953334067,-0.0016464168788743669,0.9707195512234893,-0.008027593504726482,-0.11180432691550313,-0.001508655135507131,-0.0016464168788743669,6.16997136310962,84.58483120236173,-0.0029946305459880307,-0.005981425177069344
lower_penalty_75,75% lower turnover penalty,improved_phase2b_regime_confidence_boost,0.85,10.0,0.059097017882598024,0.07871567003124617,0.750765608158318,-0.15243259297507672,0.3876927941011972,-0.02724973582349102,0.11625552802770045,0.07704560917412552,1.5089182793656581,-0.06413616380513854,-0.021377621441663594,0.05510702236509803,2.8655651629850976,0.0030322407561593767,5.505737639900334e-05,0.28542095279766583,0.07079610212855993,0.5514913409645948,0.16308770623773944,Research proxy: move 75% of the way from production's 0.40 sleeve reallocation speed toward no smoothing.,-0.009826379563329324,0.0007847244619723498,-0.1336506778555665,-0.01267855351121061,-0.10548363006754913,-0.001068693976487095,-0.0011222004668673402,0.9800423977009088,-0.008087477766328677,-0.11076460869112581,-0.0014941748557397716,-0.0011222004668673402,8.75634955914783,119.09697224476906,-0.003024243563315876,-0.006040509418489215
production_current,Current production turnover setting,improved_phase2b_regime_confidence_boost,,10.0,0.06892339744592735,0.07793094556927382,0.8844162860138846,-0.1397540394638661,0.49317642416874635,-0.026181041847003924,0.12434300579402913,0.0767699694248235,1.619682888056784,-0.06264198894939876,-0.021010819552750686,0.05622922283196537,2.923919587262199,0.0031218166559014993,5.617856587445017e-05,0.2839178772422698,0.07081167142134887,0.5521546755369809,0.16392744722074884,"Existing production artifact, unchanged.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,-0.003113457946032794,-0.0062185777803625
turnover_cap_4x,4x higher turnover cap if caps exist,improved_phase2b_regime_confidence_boost,1.0,10.0,0.060116105377794105,0.07831821770195467,0.7675877610822306,-0.14823914488960033,0.4055346205792336,-0.027027006011796577,0.11614583293326364,0.07677293096604623,1.512848753744084,-0.06406069188159413,-0.021382346513132908,0.0569549615242949,2.9616579992633345,0.0031368540212945994,5.69036507481469e-05,0.28461990348660726,0.07068172232827562,0.5516441895625829,0.1637359069508098,Research proxy: four times the 0.40 speed saturates at immediate movement to the saved target sleeve.,-0.008807292068133243,0.0003872721326808465,-0.11682852493165397,-0.008485105425734218,-0.08764180358951273,-0.0008459641647926529,0.0007257386923295306,1.0129067886016905,-0.00819717286076549,-0.10683413431269995,-0.0014187029321953704,0.0007257386923295306,-12.13562424219513,-160.97877399460265,,
no_penalty_no_cap,No turnover penalty / no turnover cap,improved_phase2b_regime_confidence_boost,1.0,10.0,0.060116105377794105,0.07831821770195467,0.7675877610822306,-0.14823914488960033,0.4055346205792336,-0.027027006011796577,0.11614583293326364,0.07677293096604623,1.512848753744084,-0.06406069188159413,-0.021382346513132908,0.0569549615242949,2.9616579992633345,0.0031368540212945994,5.69036507481469e-05,0.28461990348660726,0.07068172232827562,0.5516441895625829,0.1637359069508098,Immediate movement to the saved target sleeve at rebalance dates; risk overlay gross exposure is held to production to isolate turnover smoothing.,-0.008807292068133243,0.0003872721326808465,-0.11682852493165397,-0.008485105425734218,-0.08764180358951273,-0.0008459641647926529,0.0007257386923295306,1.0129067886016905,-0.00819717286076549,-0.10683413431269995,-0.0014187029321953704,0.0007257386923295306,-12.13562424219513,-160.97877399460265,-0.0031283441900051834,-0.0062481997922840815
