date,market_state,breadth_quality_score,path_clarity_r2,state_persistence_score,credit_confirmation,leadership_quality_score,deployment_quality_composite
2005-11-25,neutral_mixed,0.875,0.008239514113410241,0.5,,0.625,0.0
2005-12-02,neutral_mixed,0.875,0.07016171643548609,0.5833333333333334,,0.5,0.0
2005-12-09,neutral_mixed,0.875,0.17818239050436943,0.6666666666666666,,0.75,0.0
2005-12-16,neutral_mixed,0.875,0.3972500205317576,0.75,,0.75,0.0
2005-12-23,neutral_mixed,0.875,0.6236813957673675,0.8333333333333334,,0.625,0.0
2005-12-30,neutral_mixed,1.0,0.7151634193069838,0.9166666666666666,,0.625,0.0
2006-01-06,neutral_mixed,0.625,0.7799005065015093,1.0,,0.625,3.0
2006-01-13,calm_trend,1.0,0.7948720316045927,1.0,,0.625,3.0
2006-01-20,calm_trend,1.0,0.7746734104016431,0.08333333333333333,,0.625,1.0924258349809168
2006-01-27,neutral_mixed,0.5,0.6316309565155416,0.16666666666666666,,0.375,-0.960158207510183
2006-02-03,neutral_mixed,1.0,0.6079724825010293,0.08333333333333333,,0.625,0.9990908059287639
2006-02-10,neutral_mixed,0.375,0.3956000295234651,0.16666666666666666,,0.5,-1.54678739373115
2006-02-17,neutral_mixed,0.75,0.20648393072254792,0.25,,0.5,0.6148733932157835
2006-02-24,neutral_mixed,0.875,0.20006094197154303,0.3333333333333333,,0.5,1.482302354303748
2006-03-03,neutral_mixed,0.875,0.33023111603514493,0.4166666666666667,,0.5,1.7304413465598614
2006-03-10,neutral_mixed,0.875,0.3720782844080116,0.5,,0.5,1.957703127333951
2006-03-17,neutral_mixed,0.75,0.33221514148541165,0.5833333333333334,,0.5,1.6980636335670019
2006-03-24,neutral_mixed,0.875,0.43318143407867404,0.6666666666666666,,0.5,2.399766366935138
2006-03-31,neutral_mixed,0.875,0.5148693970594684,0.75,,0.75,3.0
2006-04-07,neutral_mixed,1.0,0.44829360261807116,0.8333333333333334,,0.625,3.0
2006-04-14,neutral_mixed,1.0,0.552241186492842,0.9166666666666666,,0.625,3.0
2006-04-21,neutral_mixed,1.0,0.5912381645952086,1.0,,0.625,3.0
2006-04-28,neutral_mixed,1.0,0.5807397188401168,1.0,,0.5,2.8500819239960693
2006-05-05,neutral_mixed,0.875,0.7002429011145186,1.0,,0.625,3.0
2006-05-12,neutral_mixed,0.875,0.6996857952258789,1.0,,0.625,2.957250116699649
2006-05-19,neutral_mixed,0.5,0.4117628274104424,1.0,,0.5,0.6928175552149777
2006-05-26,stressed_panic,0.0,0.04612870638200404,1.0,,0.375,-1.9826487901624479
2006-06-02,neutral_mixed,0.0,0.0009082793636547703,0.08333333333333333,,0.5,-3.0
2006-06-09,neutral_mixed,0.125,0.025278444336905077,0.08333333333333333,,0.375,-3.0
2006-06-16,neutral_mixed,0.0,0.30050815334038855,0.16666666666666666,,0.25,-2.7482742102131574
2006-06-23,stressed_panic,0.0,0.4160537653623053,0.25,,0.25,-2.1667579861351696
2006-06-30,neutral_mixed,0.0,0.5269656871904936,0.08333333333333333,,0.25,-2.0732140034291664
2006-07-07,neutral_mixed,0.125,0.4916994553361431,0.08333333333333333,,0.25,-1.8777597413997031
2006-07-14,neutral_mixed,0.0,0.4985910778855426,0.16666666666666666,,0.0,-2.515764245065976
2006-07-21,stressed_panic,0.0,0.6687529679555791,0.25,,0.0,-1.83740255283414
2006-07-28,neutral_mixed,0.0,0.6607920970181071,0.08333333333333333,,0.0,-2.004493794242687
2006-08-04,neutral_mixed,0.375,0.3481138580082102,0.08333333333333333,,0.125,-1.7721620100705906
2006-08-11,neutral_mixed,0.375,0.050579282479405935,0.16666666666666666,,0.125,-2.2180927152859424
2006-08-18,recovery_fragile,0.375,1.3217293205015269e-05,0.25,,0.125,-2.089333711805306
2006-08-25,neutral_mixed,0.625,0.08419118299562804,0.08333333333333333,,0.25,-1.4286640665894201
2006-09-01,recovery_fragile,0.375,0.28286989033747495,0.08333333333333333,,0.25,-1.3018193836839755
2006-09-08,recovery_fragile,0.75,0.635267279708164,0.08333333333333333,,0.375,0.3191379470776764
2006-09-15,neutral_mixed,0.5,0.6672603729489001,0.16666666666666666,,0.5,0.477880993731777
2006-09-22,neutral_mixed,1.0,0.7123356352841188,0.08333333333333333,,0.625,1.4390738464346402
2006-09-29,neutral_mixed,0.625,0.7108249595226368,0.16666666666666666,,0.5,0.6958580204634895
2006-10-06,neutral_mixed,1.0,0.8343077036698671,0.25,,0.625,1.8599615350247443
2006-10-13,neutral_mixed,1.0,0.9017530456108169,0.3333333333333333,,0.75,2.3099004989897756
2006-10-20,neutral_mixed,1.0,0.9010506859077779,0.4166666666666667,,1.0,2.80918032019169
2006-10-27,neutral_mixed,1.0,0.9102254194205328,0.5,,0.875,2.486116245169972
2006-11-03,neutral_mixed,1.0,0.9311232411251421,0.5833333333333334,,0.875,2.478918353405818
2006-11-10,recovery_confirmed,1.0,0.9156469842308835,0.6666666666666666,,1.0,2.637203652077239
2006-11-17,recovery_confirmed,1.0,0.9131853653097803,0.08333333333333333,,1.0,1.7801970093477013
2006-11-24,calm_trend,1.0,0.9386943277131878,0.16666666666666666,,0.875,1.6141030910685084
2006-12-01,calm_trend,1.0,0.9368223759301418,0.08333333333333333,,0.875,1.4464339728548594
2006-12-08,recovery_confirmed,1.0,0.9305922283648822,0.16666666666666666,,0.875,1.4810326285116446
2006-12-15,calm_trend,1.0,0.9301964334859657,0.08333333333333333,,1.0,1.5378885279443948
2006-12-22,calm_trend,1.0,0.9305536612953609,0.08333333333333333,,1.0,1.4738713571273123
2006-12-29,calm_trend,0.75,0.9141916739775414,0.16666666666666666,,0.875,1.0338717583479489
2007-01-05,calm_trend,0.875,0.90183162381156,0.25,,0.75,1.0007211600594461
2007-01-12,calm_trend,0.875,0.8220926009323176,0.3333333333333333,,0.625,0.7423127363713385
2007-01-19,calm_trend,1.0,0.8300004047787682,0.4166666666666667,,0.75,1.1793892628505482
2007-01-26,calm_trend,0.75,0.8136735631340829,0.5,,0.625,0.7597565474542144
2007-02-02,calm_trend,0.75,0.7574481110822475,0.5833333333333334,,0.625,0.7630831281875017
2007-02-09,calm_trend,1.0,0.777632388538705,0.6666666666666666,,0.75,1.352458075532897
2007-02-16,calm_trend,0.875,0.7638517242100668,0.75,,0.5,0.8418823654460523
2007-02-23,calm_trend,1.0,0.7911302361758817,0.8333333333333334,,0.375,0.875839253681479
2007-03-02,calm_trend,1.0,0.796457979278128,0.9166666666666666,,0.5,1.1867313710825838
2007-03-09,neutral_mixed,0.0,0.14621227856743926,1.0,,0.375,-0.975098949027323
2007-03-16,neutral_mixed,0.125,0.02055372161974697,0.08333333333333333,,0.25,-2.324922712951375
2007-03-23,neutral_mixed,0.0,0.005456208411384753,0.16666666666666666,,0.25,-2.283271322817437
2007-03-30,neutral_mixed,0.875,0.006052701673132023,0.25,,0.5,-0.8481854319178489
2007-04-06,neutral_mixed,0.375,0.01795846926250907,0.3333333333333333,,0.25,-1.6293665143453568
2007-04-13,neutral_mixed,1.0,0.02053054090754833,0.4166666666666667,,0.375,-0.669829088137094
2007-04-20,neutral_mixed,1.0,0.0020744838516574254,0.5,,0.375,-0.5851519608883374
2007-04-27,neutral_mixed,1.0,0.0835332304288128,0.5833333333333334,,0.5,-0.14458142615997582
2007-05-04,neutral_mixed,1.0,0.18536893501164955,0.6666666666666666,,0.875,0.7548203956108176
2007-05-11,neutral_mixed,1.0,0.39511769615057984,0.75,,0.75,0.9180907900669036
2007-05-18,neutral_mixed,1.0,0.5491531319945286,0.8333333333333334,0.0,0.75,1.2179166350248192
2007-05-25,neutral_mixed,1.0,0.7783772899716704,0.9166666666666666,2.0,0.75,1.6106112456498871
2007-06-01,neutral_mixed,1.0,0.9441664140526829,1.0,2.0,0.75,1.890642288021209
2007-06-08,neutral_mixed,1.0,0.9405601697195816,1.0,2.0,0.875,2.0330708673357987
2007-06-15,neutral_mixed,1.0,0.8658261748057259,1.0,0.0,0.875,1.871508388501541
2007-06-22,neutral_mixed,1.0,0.8552323921363818,1.0,0.0,0.875,1.8035674635505543
2007-06-29,neutral_mixed,0.75,0.7319080258759733,1.0,0.0,1.0,1.5640747355207711
2007-07-06,neutral_mixed,0.75,0.5726934259983634,1.0,0.0,1.0,1.3140118699385794
2007-07-13,neutral_mixed,1.0,0.5132938576945903,1.0,0.0,1.0,1.4288662234284544
2007-07-20,neutral_mixed,1.0,0.5171727541101966,1.0,-2.0,1.0,1.3962860822305503
2007-07-27,neutral_mixed,0.875,0.46165115931171014,1.0,-2.0,0.875,0.9877419778937723
2007-08-03,stressed_panic,0.25,0.0006931450033214324,1.0,0.0,0.5,-0.7980548325369424
2007-08-10,stressed_panic,0.0,0.13945953508006328,0.08333333333333333,-2.0,0.5,-1.8410125396576418
2007-08-17,stressed_panic,0.0,0.32931532352955567,0.16666666666666666,0.0,0.5,-1.4682740214686754
2007-08-24,stressed_panic,0.0,0.4365167029562733,0.25,0.0,0.5,-1.214946775268184
2007-08-31,stressed_panic,0.125,0.4446550543899366,0.3333333333333333,0.0,0.5,-0.9854533674756252
2007-09-07,stressed_panic,0.375,0.37612309177357356,0.4166666666666667,0.0,0.5,-0.7480161051719222
2007-09-14,stressed_panic,0.0,0.4365791693640347,0.5,0.0,0.375,-1.1043247510336691
2007-09-21,stressed_panic,0.5,0.27881824016948,0.5833333333333334,0.0,0.375,-0.7550769224162437
2007-09-28,recovery_fragile,0.875,0.08592365275392032,0.6666666666666666,0.0,0.5,-0.3696793389823711
2007-10-05,recovery_fragile,0.875,0.004953813937484339,0.08333333333333333,0.0,0.5,-1.1243500203641486
2007-10-12,stressed_panic,0.875,0.08665262575406799,0.16666666666666666,0.0,0.5,-0.9072809124936501
2007-10-19,stressed_panic,0.875,0.4509743435100532,0.08333333333333333,0.0,0.375,-0.7071592343333637
2007-10-26,stressed_panic,0.75,0.7329795780567295,0.16666666666666666,-2.0,0.25,-0.5455526170523891
2007-11-02,stressed_panic,0.875,0.7430367129176693,0.25,-2.0,0.5,0.08584163026786895
2007-11-09,stressed_panic,0.75,0.6103759859533956,0.3333333333333333,-2.0,0.5,-0.11777962402353268
2007-11-16,stressed_panic,0.125,0.19745877727349176,0.4166666666666667,-2.0,0.375,-1.3683185654208783
2007-11-23,stressed_panic,0.125,0.010856062236668145,0.5,0.0,0.5,-1.299114139390309
2007-11-30,stressed_panic,0.0,0.02896250198381336,0.5833333333333334,0.0,0.375,-1.4765900892725914
2007-12-07,stressed_panic,0.125,0.09720805306660658,0.6666666666666666,-2.0,0.25,-1.355498788021711
2007-12-14,stressed_panic,0.625,0.2211965493637389,0.75,2.0,0.5,-0.2105463170829711
2007-12-21,stressed_panic,0.0,0.4183298364035201,0.8333333333333334,2.0,0.375,-0.6403841061698624
2007-12-28,neutral_mixed,0.5,0.39306276613312857,0.9166666666666666,2.0,0.25,-0.31125594211568713
2008-01-04,stressed_panic,0.375,0.35805400409559485,0.08333333333333333,0.0,0.125,-1.6234286058702276
2008-01-11,stressed_panic,0.0,0.36321190687835203,0.08333333333333333,-2.0,0.0,-2.1172848904486674
2008-01-18,stressed_panic,0.0,0.34846558382109816,0.16666666666666666,-2.0,0.0,-1.9892516882696762
2008-01-25,stressed_panic,0.0,0.473507574817854,0.25,-2.0,0.0,-1.688518036751051
2008-02-01,stressed_panic,0.0,0.5035708435927209,0.3333333333333333,-2.0,0.0,-1.522036214180954
2008-02-08,stressed_panic,0.0,0.4385471674057513,0.4166666666666667,-2.0,0.0,-1.484675950220751
2008-02-15,stressed_panic,0.0,0.5903308151652116,0.5,-2.0,0.0,-1.1661664192698753
2008-02-22,stressed_panic,0.0,0.6625458040379572,0.5833333333333334,0.0,0.0,-0.9578815589852312
2008-02-29,stressed_panic,0.0,0.7406068808633511,0.6666666666666666,0.0,0.125,-0.5659052195518077
2008-03-07,stressed_panic,0.0,0.719820912285348,0.75,0.0,0.0,-0.6721621055181122
2008-03-14,stressed_panic,0.0,0.7056849611837663,0.8333333333333334,0.0,0.0,-0.5850071828125887
2008-03-21,stressed_panic,0.0,0.692656826861445,0.9166666666666666,0.0,0.0,-0.4979853792046073
2008-03-28,stressed_panic,0.0,0.5780183015161425,1.0,0.0,0.125,-0.37208059917490205
2008-04-04,stressed_panic,0.0,0.46622197268028415,1.0,2.0,0.0,-0.6968626285326549
2008-04-11,stressed_panic,0.0,0.12077686303901271,1.0,0.0,0.25,-0.7985034200875021
2008-04-18,stressed_panic,0.0,0.009987470975368697,1.0,0.0,0.125,-1.1156443444482234
2008-04-25,stressed_panic,0.125,0.003071736771252791,1.0,0.0,0.75,-0.09877435956581467
2008-05-02,stressed_panic,0.25,0.04747568480383606,1.0,0.0,0.875,0.25536676665889196
2008-05-09,neutral_mixed,0.5,0.3933556872595465,1.0,2.0,0.75,1.4616075842891332
2008-05-16,recovery_fragile,0.375,0.45979151865100487,0.08333333333333333,0.0,0.75,-0.2303948337779244
2008-05-23,neutral_mixed,0.75,0.6487471884883202,0.08333333333333333,0.0,0.875,0.5544669025687311
2008-05-30,neutral_mixed,0.375,0.7103824383074732,0.08333333333333333,0.0,0.625,-0.07567668049541733
2008-06-06,neutral_mixed,0.75,0.7597747976447872,0.16666666666666666,0.0,0.875,0.7960303931450825
2008-06-13,neutral_mixed,0.125,0.5253279849716771,0.25,0.0,0.875,-0.026655122815329495
2008-06-20,neutral_mixed,0.125,0.26080103342464744,0.3333333333333333,0.0,0.875,-0.2995325558060566
2008-06-27,neutral_mixed,0.0,0.008873784340845929,0.4166666666666667,0.0,0.625,-1.0253747721010453
2008-07-04,neutral_mixed,0.0,0.18767934542605877,0.5,0.0,0.5,-0.8569672140106502
2008-07-11,stressed_panic,0.0,0.3929300367007566,0.5833333333333334,0.0,0.125,-1.0153870295860015
2008-07-18,stressed_panic,0.0,0.7354876011365422,0.08333333333333333,0.0,0.375,-0.7421690803973439
2008-07-25,stressed_panic,0.0,0.8387487129271973,0.16666666666666666,0.0,0.25,-0.6814788961420061
2008-08-01,stressed_panic,0.0,0.8841850296171473,0.25,2.0,0.125,-0.026369051880433075
2008-08-08,neutral_mixed,0.0,0.8544130277996055,0.3333333333333333,0.0,0.125,-0.6581506200220086
2008-08-15,neutral_mixed,0.25,0.7438322260551671,0.08333333333333333,0.0,0.375,-0.4901261857479993
2008-08-22,neutral_mixed,0.25,0.5353234482479641,0.16666666666666666,0.0,0.5,-0.49531483195752296
2008-08-29,neutral_mixed,0.25,0.3618488001442469,0.25,-2.0,0.375,-1.5063518437253385
2008-09-05,stressed_panic,0.125,0.16291062427905512,0.3333333333333333,-2.0,0.25,-1.9485243117926465
2008-09-12,stressed_panic,0.125,0.10491709930994197,0.08333333333333333,0.0,0.375,-1.4246447259321242
2008-09-19,stressed_panic,0.25,0.006386976236335064,0.16666666666666666,0.0,0.5,-1.1454892953136409
2008-09-26,stressed_panic,0.125,0.003588191649777838,0.25,0.0,0.25,-1.5209979934829445
2008-10-03,stressed_panic,0.0,0.030820899812034168,0.3333333333333333,0.0,0.375,-1.306801961244954
2008-10-10,stressed_panic,0.0,0.23914305597670754,0.4166666666666667,0.0,0.25,-1.1013677504691604
2008-10-17,stressed_panic,0.0,0.4204913706973232,0.5,0.0,0.25,-0.7524542729745486
2008-10-24,stressed_panic,0.0,0.5831253378993411,0.5833333333333334,0.0,0.25,-0.4305098426509746
2008-10-31,stressed_panic,0.0,0.7229723100214231,0.6666666666666666,0.0,0.25,-0.14090677545666513
2008-11-07,stressed_panic,0.0,0.7904869714072337,0.75,0.0,0.25,0.04822185691089094
2008-11-14,stressed_panic,0.0,0.8122486964931191,0.8333333333333334,0.0,0.0,-0.19307599661319072
2008-11-21,stressed_panic,0.0,0.8302059637439135,0.9166666666666666,0.0,0.0,-0.06768638133577187
2008-11-28,stressed_panic,0.0,0.8446681095888148,1.0,-2.0,0.0,-0.6743082677198977
2008-12-05,stressed_panic,0.0,0.7728107203882459,1.0,-2.0,0.0,-0.7538564393939202
2008-12-12,stressed_panic,0.0,0.700699136809798,1.0,-2.0,0.0,-0.8334097417810754
2008-12-19,stressed_panic,0.0,0.579826793910331,1.0,-2.0,0.0,-0.9795643023690009
2008-12-26,stressed_panic,0.0,0.4302108402604029,1.0,0.0,0.0,-0.46309169506195036
2009-01-02,stressed_panic,0.0,0.2701727710889135,1.0,0.0,0.0,-0.6793056408366837
2009-01-09,stressed_panic,0.0,0.009629967039224304,1.0,0.0,0.0,-1.029594885680481
2009-01-16,stressed_panic,0.0,0.014784771339339121,1.0,0.0,0.25,-0.6537147978315758
2009-01-23,stressed_panic,0.0,0.01199978852138617,1.0,0.0,0.0,-1.007312278477066
2009-01-30,stressed_panic,0.0,0.10092719216255402,1.0,0.0,0.25,-0.5185728408278428
2009-02-06,stressed_panic,0.0,0.04987846528978497,1.0,0.0,0.0,-0.9407000760251677
2009-02-13,stressed_panic,0.0,3.649378357349439e-05,1.0,0.0,0.375,-0.4622811983563828
2009-02-20,stressed_panic,0.0,0.022922339691183385,1.0,0.0,0.375,-0.4267253303216507
2009-02-27,stressed_panic,0.0,0.5086700742012524,1.0,0.0,0.5,0.42305069112391425
2009-03-06,stressed_panic,0.0,0.594654024219549,1.0,0.0,0.375,0.3558832829040108
2009-03-13,stressed_panic,0.0,0.7118622507702609,1.0,0.0,0.375,0.5144346465289539
2009-03-20,stressed_panic,0.0,0.7475018223298173,1.0,0.0,0.375,0.5589615409606501
2009-03-27,stressed_panic,0.0,0.72725783851997,1.0,0.0,0.375,0.52587654980728
2009-04-03,stressed_panic,0.0,0.5595427275075766,1.0,2.0,0.375,1.049745498337242
2009-04-10,stressed_panic,0.0,0.2310163377930013,1.0,0.0,0.375,-0.1867691489096792
2009-04-17,stressed_panic,0.0,0.020804823000466325,1.0,0.0,0.625,-0.10589548276832492
2009-04-24,stressed_panic,0.0,0.019819590830826028,1.0,0.0,0.75,0.08105169613711535
2009-05-01,stressed_panic,0.125,0.11141180244653809,1.0,0.0,1.0,0.7012486628195462
2009-05-08,neutral_mixed,0.5,0.25857593595792555,1.0,0.0,1.0,1.2688704585627624
2009-05-15,stressed_panic,0.625,0.6330967637515241,0.08333333333333333,0.0,1.0,0.841665630468777
2009-05-22,neutral_mixed,0.125,0.8225540509341077,0.08333333333333333,-2.0,1.0,-0.19542921158404367
2009-05-29,neutral_mixed,0.625,0.8407871862444648,0.08333333333333333,0.0,1.0,1.1222612078411376
2009-06-05,recovery_fragile,0.75,0.8273283702731826,0.16666666666666666,0.0,1.0,1.3090369566057491
2009-06-12,recovery_fragile,1.0,0.863305256838392,0.08333333333333333,0.0,1.0,1.4934734141103663
2009-06-19,recovery_fragile,1.0,0.8607620138250556,0.16666666666666666,0.0,1.0,1.5607551498304144
2009-06-26,recovery_fragile,0.875,0.8313230200515224,0.25,0.0,1.0,1.4680781179050166
2009-07-03,neutral_mixed,0.75,0.7468082609100494,0.3333333333333333,0.0,1.0,1.3039663726989643
2009-07-10,neutral_mixed,0.5,0.5280709935805906,0.08333333333333333,-2.0,0.875,-0.5092392612675547
2009-07-17,neutral_mixed,0.0,0.21162500469900228,0.16666666666666666,-2.0,0.5,-1.8493982015255797
2009-07-24,neutral_mixed,1.0,0.20873303614218353,0.25,0.0,0.75,0.38103212511218176
2009-07-31,recovery_fragile,1.0,0.24548572447976977,0.3333333333333333,0.0,0.75,0.521674164683119
2009-08-07,recovery_fragile,1.0,0.2879391319298857,0.08333333333333333,0.0,0.75,0.29016413825640797
2009-08-14,recovery_fragile,1.0,0.49543086716491813,0.16666666666666666,0.0,0.875,0.8431228657799615
2009-08-21,recovery_fragile,1.0,0.5249225138349171,0.25,0.0,1.0,1.1412433981748817
2009-08-28,neutral_mixed,1.0,0.5535524793625786,0.3333333333333333,0.0,1.0,1.2602240255383614
2009-09-04,calm_trend,1.0,0.635307929023648,0.08333333333333333,-2.0,1.0,0.2748897013247846
2009-09-11,calm_trend,1.0,0.7231482396582302,0.08333333333333333,-2.0,0.75,0.05792135432722549
2009-09-18,neutral_mixed,1.0,0.8378576595399682,0.16666666666666666,0.0,1.0,1.4503884569911747
2009-09-25,calm_trend,1.0,0.8754865298216818,0.08333333333333333,0.0,1.0,1.3885175024312955
2009-10-02,calm_trend,1.0,0.8484968605827355,0.08333333333333333,0.0,1.0,1.3332545354777958
2009-10-09,calm_trend,1.0,0.7241251434580772,0.16666666666666666,0.0,1.0,1.239386842504912
2009-10-16,calm_trend,1.0,0.7886645009676231,0.25,2.0,1.0,2.182006505258464
2009-10-23,calm_trend,1.0,0.8099964785808685,0.3333333333333333,2.0,0.875,2.0883553843262694
2009-10-30,calm_trend,1.0,0.7991105723131765,0.4166666666666667,2.0,0.75,1.95735908571773
2009-11-06,calm_trend,0.0,0.5406633784824821,0.5,0.0,0.75,-0.016162781870559393
2009-11-13,calm_trend,0.875,0.5078909576417727,0.5833333333333334,0.0,0.875,1.0228688120911684
2009-11-20,calm_trend,0.875,0.5072606512007242,0.6666666666666666,0.0,0.875,1.1061756218447383
2009-11-27,calm_trend,0.875,0.5303741719677338,0.75,0.0,0.75,1.0572685052686814
2009-12-04,calm_trend,0.75,0.5372048469612745,0.8333333333333334,0.0,0.75,1.0345609409650756
2009-12-11,calm_trend,1.0,0.5202022857715339,0.9166666666666666,0.0,0.75,1.329455865654984
2009-12-18,calm_trend,0.875,0.5413573858432748,1.0,2.0,0.75,2.072601124012902
2009-12-25,calm_trend,0.75,0.6390340409318658,1.0,0.0,0.75,1.309933200457703
2010-01-01,calm_trend,1.0,0.6602213138391041,1.0,2.0,0.75,2.292474644392036
2010-01-08,calm_trend,1.0,0.6142540038744855,1.0,2.0,0.875,2.3419074631623964
2010-01-15,calm_trend,1.0,0.6888105711145622,1.0,0.0,0.75,1.5238643728320078
2010-01-22,calm_trend,1.0,0.8096834280563641,1.0,0.0,0.75,1.6672850961456265
2010-01-29,calm_trend,0.125,0.611607479435999,1.0,-2.0,0.625,-0.29336741586668114
2010-02-05,calm_trend,0.0,0.17873454177088266,1.0,-2.0,0.75,-0.8196747392950526
2010-02-12,calm_trend,0.0,0.00021701598524187925,1.0,0.0,0.5,-0.6501163995379349
2010-02-19,calm_trend,0.0,0.04518318138462663,1.0,0.0,0.5,-0.5852263390871518
2010-02-26,calm_trend,0.625,0.061481584298256835,1.0,2.0,0.75,1.059235019968017
2010-03-05,calm_trend,0.375,0.1024803550007883,1.0,0.0,0.75,0.15262794468776222
2010-03-12,calm_trend,1.0,0.011293004332659206,1.0,0.0,0.625,0.4399049953253473
2010-03-19,calm_trend,1.0,0.010369849058273243,1.0,0.0,0.75,0.6001867517227244
2010-03-26,calm_trend,1.0,0.06728685895440067,1.0,0.0,0.75,0.6719769316585494
2010-04-02,calm_trend,1.0,0.21894743455502994,1.0,0.0,0.625,0.7042313295131692
2010-04-09,calm_trend,1.0,0.36590830952116643,1.0,0.0,0.75,1.0584510282667818
2010-04-16,calm_trend,1.0,0.6795025214586353,1.0,2.0,0.875,2.348858178793604
2010-04-23,calm_trend,1.0,0.9246379301964884,1.0,0.0,0.875,1.9130823151125784
2010-04-30,calm_trend,1.0,0.97144841356524,1.0,0.0,0.875,1.946856031924191
2010-05-07,calm_trend,0.875,0.9194150681150589,1.0,0.0,0.875,1.7439041994771651
2010-05-14,neutral_mixed,0.0,0.46028515971364914,1.0,-2.0,0.75,-0.5293277106209985
2010-05-21,neutral_mixed,0.0,0.18783323341826758,0.08333333333333333,-2.0,0.75,-1.836068698623786
2010-05-28,neutral_mixed,0.0,2.3503458146740284e-05,0.16666666666666666,-2.0,0.5,-2.2762523998396915
2010-06-04,neutral_mixed,0.0,0.16559362903032868,0.25,0.0,0.625,-1.0931921937459679
2010-06-11,neutral_mixed,0.0,0.41794980536497994,0.3333333333333333,-2.0,0.5,-1.5354320630360134
2010-06-18,neutral_mixed,0.0,0.573864254213635,0.4166666666666667,-2.0,0.25,-1.5488364691676506
2010-06-25,neutral_mixed,0.0,0.5995716013359836,0.5,0.0,0.375,-0.5620490970035902
