variant,symbol,cost_bps,sessions,total_return,cagr,annual_volatility,sharpe_zero_rf,max_drawdown,hit_rate,mean_session_bps,traded_share
orb_momentum,EFA,0.0,730,0.10896620568714788,0.03634903502813347,0.08975314235287682,0.44220177078969203,-0.10804001190511403,0.5095890410958904,1.5749602572373582,0.9849315068493151
orb_momentum,EFA,1.0,730,0.03141723226736648,0.010735739653983334,0.08975293468579479,0.16335511784026346,-0.12980333042019976,0.4945205479452055,0.5818095723058522,0.9931506849315068
orb_momentum,EFA,2.0,730,-0.04071576838103219,-0.014246991911088802,0.08975291827202113,-0.11549257938053986,-0.15798034538024097,0.4863013698630137,-0.41134111262565504,0.9931506849315068
orb_momentum,EFA,5.0,730,-0.22826681397611948,-0.08556455306389688,0.08975401654548679,-0.9520241110957305,-0.25181748238184487,0.44931506849315067,-3.39079316742018,0.9931506849315068
orb_momentum,EFA,10.0,730,-0.4630457756792158,-0.19318704413435073,0.08975967183679401,-2.346097861222751,-0.46049444599952594,0.40273972602739727,-8.356546592077715,0.9931506849315068
orb_momentum,EWJ,0.0,730,0.08100297247493504,0.027252547957610673,0.09881235274103864,0.3210302193458905,-0.11911220154222235,0.5136986301369864,1.258799653751553,0.9849315068493151
orb_momentum,EWJ,1.0,730,0.005406627269102238,0.0018631034382463607,0.09881221941503356,0.06774824059104834,-0.1281504398501756,0.5054794520547945,0.2656489688200457,0.9931506849315068
orb_momentum,EWJ,2.0,730,-0.06490991897042442,-0.022901264347159556,0.09881225980800566,-0.18553409548198058,-0.14373815980859672,0.4917808219178082,-0.7275017161114601,0.9931506849315068
orb_momentum,EWJ,5.0,730,-0.2477370532463401,-0.09359533310627488,0.09881342329407361,-0.945369889157898,-0.2721607036974115,0.46164383561643835,-3.7069537709059848,0.9931506849315068
orb_momentum,EWJ,10.0,730,-0.47660005841669584,-0.20027652914491567,0.09881883661700223,-2.211645358417403,-0.48054398101425366,0.42054794520547945,-8.67270719556352,0.9931506849315068
orb_momentum,GLD,0.0,730,-0.022654042695649412,-0.00787903770019227,0.09829744109583088,-0.03126808566624159,-0.1688060196692921,0.5068493150684932,-0.12196717495860224,0.9931506849315068
orb_momentum,GLD,1.0,730,-0.09110155714461765,-0.03243695024160542,0.09829752820037227,-0.2862278546803721,-0.17866008100450415,0.4931506849315068,-1.1164877229038068,0.9945205479452055
orb_momentum,GLD,2.0,730,-0.15476155217138876,-0.05638934787860783,0.098297755200249,-0.5411864016327033,-0.18928527105720638,0.48904109589041095,-2.1110082708490117,0.9945205479452055
orb_momentum,GLD,5.0,730,-0.32024569532205993,-0.12476035718692913,0.09829927555921328,-1.3060438250403752,-0.33966959232466876,0.4589041095890411,-5.094569914684634,0.9945205479452055
orb_momentum,GLD,10.0,730,-0.5273096919431522,-0.22792037280943778,0.09830460718962002,-2.5806801750583275,-0.53667102881543,0.4095890410958904,-10.067172654410662,0.9945205479452055
orb_momentum,HYG,0.0,730,0.1307202768815381,0.04332232522206092,0.033470445461856464,1.2838028042049194,-0.022125822339713497,0.5027397260273972,1.7051369738856805,0.9452054794520548
orb_momentum,HYG,1.0,730,0.05396943782355268,0.01831081635015175,0.03346703315889416,0.5588038368279924,-0.026188869152588223,0.4917808219178082,0.7421232752555438,0.963013698630137
orb_momentum,HYG,2.0,730,-0.01757862628283724,-0.006103504638278245,0.033466306340243356,-0.16632963950210736,-0.04034681218165115,0.45616438356164385,-0.22089042337459389,0.963013698630137
orb_momentum,HYG,5.0,730,-0.2044108812529397,-0.07590367833413825,0.033480237308044156,-2.3407920787541268,-0.19962740918178634,0.3726027397260274,-3.109931519265006,0.963013698630137
orb_momentum,HYG,10.0,730,-0.4403118506871737,-0.18155478016623827,0.03355705477120625,-5.951356627526124,-0.43666336912580883,0.2356164383561644,-7.925000012415691,0.963013698630137
orb_momentum,IAU,0.0,730,-0.002989127470476749,-0.0010328746643570863,0.09610711827593238,0.037321560582273906,-0.13910999940265,0.5013698630136987,0.14233601734614976,0.9821917808219178
orb_momentum,IAU,1.0,730,-0.0723482164044531,-0.025591378887469096,0.09610723206080915,-0.22165290763853893,-0.15023269717208132,0.49726027397260275,-0.8453352155305618,0.9876712328767123
orb_momentum,IAU,2.0,730,-0.13688842408069446,-0.04954850567005342,0.09610766556615202,-0.48062516374481057,-0.16699142554085544,0.4876712328767123,-1.8330064484072741,0.9876712328767123
orb_momentum,IAU,5.0,730,-0.3048252099254334,-0.11795653118613769,0.09611088434576091,-1.2575028159198658,-0.32544475760314695,0.4506849315068493,-4.7960201470374155,0.9876712328767123
orb_momentum,IAU,10.0,730,-0.5153705877558419,-0.2212434219029722,0.09612264235661529,-2.552013521826851,-0.5254997317316514,0.4136986301369863,-9.734376311420977,0.9876712328767123
orb_momentum,IEF,0.0,730,-0.024301462951261565,-0.008456652370468332,0.03225455990645903,-0.2471825357247199,-0.10846975132241654,0.4904109589041096,-0.3163795200937867,0.9712328767123287
orb_momentum,IEF,1.0,730,-0.09181557756851799,-0.032699410749556956,0.0322556848920927,-1.0145187396438715,-0.14513210785185926,0.4821917808219178,-1.2985713009157043,0.9821917808219178
orb_momentum,IEF,2.0,730,-0.15466407050672393,-0.05635178163150656,0.03225817814072316,-1.7817258435692802,-0.1867070318752968,0.4534246575342466,-2.2807630817376228,0.9821917808219178
orb_momentum,IEF,5.0,730,-0.31832640280727864,-0.1239080565026548,0.03227386342340755,-4.081597748671915,-0.33487129092478296,0.3835616438356164,-5.227338424203378,0.9821917808219178
orb_momentum,IEF,10.0,730,-0.5238329263963282,-0.2259647025565269,0.032327307123187814,-7.90307376051845,-0.5261555588854332,0.26438356164383564,-10.138297328312968,0.9821917808219178
orb_momentum,IWM,0.0,730,0.06365555478202611,0.021531719358277135,0.14156075482960034,0.22062287830368466,-0.16572733390548944,0.5150684931506849,1.2393468724344705,0.9958904109589041
orb_momentum,IWM,1.0,730,-0.01102745920030701,-0.0038205672555486903,0.14156071865428288,0.04309516325738516,-0.17870994524508055,0.510958904109589,0.2420865984618686,0.9972602739726028
orb_momentum,IWM,2.0,730,-0.08047341037380207,-0.02854610481024844,0.14156073118342427,-0.13443259627002277,-0.197481716439749,0.5,-0.755173675510734,0.9972602739726028
orb_momentum,IWM,5.0,730,-0.2609301457683886,-0.0991146781031026,0.14156106099722102,-0.6670143093732043,-0.3142292888406991,0.4904109589041096,-3.7469544974285474,0.9972602739726028
orb_momentum,IWM,10.0,730,-0.48655864670644544,-0.20556228582427927,0.14156258476496608,-1.554634285755231,-0.51327547410873,0.4506849315068493,-8.733255867291563,0.9972602739726028
orb_momentum,LQD,0.0,730,0.07235462373553103,0.024408071803881937,0.042783763966587465,0.5849982577632208,-0.06516654145377587,0.5164383561643836,0.9931915627383543,0.9821917808219178
orb_momentum,LQD,1.0,730,-0.002437104799806966,-0.0008419741107700274,0.042783482315975965,0.0016378100339161181,-0.08014083775268321,0.4917808219178082,0.002780603834245168,0.9904109589041096
orb_momentum,LQD,2.0,730,-0.07201916891657034,-0.025472078469335302,0.04278376082129387,-0.5817227020251451,-0.13048201796574388,0.4780821917808219,-0.9876303550698653,0.9904109589041096
orb_momentum,LQD,5.0,730,-0.2530073756161292,-0.09579251593433724,0.042787957053444285,-2.331575525241879,-0.2900546641534073,0.4123287671232877,-3.9588632317821952,0.9904109589041096
orb_momentum,LQD,10.0,730,-0.4797457514270089,-0.2019390103662806,0.04280614854729905,-5.245861678368585,-0.4945594298311917,0.3219178082191781,-8.910918026302744,0.9904109589041096
orb_momentum,MBB,0.0,730,-0.05753546973076429,-0.020248037690316245,0.03437145006998795,-0.5779531844123214,-0.10632693947498062,0.4643835616438356,-0.788297183365819,0.9821917808219178
orb_momentum,MBB,1.0,730,-0.12301614116490689,-0.04430263634628373,0.034372738817853486,-1.3010276480540064,-0.15696434996011965,0.44931506849315067,-1.774598553228832,0.9863013698630136
orb_momentum,MBB,2.0,730,-0.18395321587282076,-0.06776897107338353,0.034375019367321825,-2.023989494186433,-0.2057457147775522,0.4246575342465753,-2.7608999230918467,0.9863013698630136
orb_momentum,MBB,5.0,730,-0.34254405698600976,-0.13477995683876698,0.03438780942302052,-4.191574399242373,-0.3519916552952498,0.36027397260273974,-5.719804032680889,0.9863013698630136
orb_momentum,MBB,10.0,730,-0.5414464799414085,-0.23597075325076533,0.03442892697037377,-7.796148699530155,-0.5411087946153472,0.2452054794520548,-10.651310881995958,0.9863013698630136
orb_momentum,PDBC,0.0,730,-0.12079955462630454,-0.04346946920647066,0.09667953233603986,-0.4111390469113713,-0.2190941758200956,0.4780821917808219,-1.577330586526846,0.9726027397260274
orb_momentum,PDBC,1.0,730,-0.18205503313929494,-0.06702098457761962,0.09668012496882696,-0.6689334174709388,-0.26913757204523026,0.473972602739726,-2.566371682417256,0.989041095890411
orb_momentum,PDBC,2.0,730,-0.2390482297081008,-0.08999488847314774,0.09668100050051454,-0.9267219158833218,-0.3159785312044123,0.473972602739726,-3.555412778307667,0.989041095890411
orb_momentum,PDBC,5.0,730,-0.38731472618043417,-0.15559032798082606,0.09668532439971023,-1.7000295534320102,-0.4392687653437628,0.4465753424657534,-6.522536065978905,0.989041095890411
orb_momentum,PDBC,10.0,730,-0.5731173715694078,-0.254615320206935,0.09669818767089598,-2.988547085581408,-0.5978912152329265,0.4123287671232877,-11.46774154543096,0.989041095890411
orb_momentum,QQQ,0.0,730,0.5305837318172975,0.15828033063351765,0.13548767771810183,1.1519102152760157,-0.13456997733450782,0.547945205479452,6.193239682837544,0.9972602739726028
orb_momentum,QQQ,1.0,730,0.42288354720231713,0.12947052401387182,0.13548767771810183,0.9659154412536017,-0.14897033755165234,0.5438356164383562,5.193239682837544,1.0
orb_momentum,QQQ,2.0,730,0.32275208436366154,0.10137452804285685,0.13548767771810183,0.7799206672311881,-0.1658044661990964,0.5383561643835616,4.193239682837546,1.0
orb_momentum,QQQ,5.0,730,0.06264140164932996,0.021195387752566353,0.13548767771810183,0.22193634516394495,-0.2335276573644689,0.5246575342465754,1.193239682837539,1.0
orb_momentum,QQQ,10.0,730,-0.2623724737117994,-0.0997219782905715,0.13548767771810183,-0.7080375249481251,-0.3485709265417972,0.4767123287671233,-3.8067603171624627,1.0
orb_momentum,SHY,0.0,730,0.00803619626483365,0.0027668723278344576,0.008194819836390591,0.34126564502968504,-0.01000876837143283,0.4684931506849315,0.11097660624475766,0.9041095890410958
orb_momentum,SHY,1.0,730,-0.05917542563858991,-0.02083689295507074,0.00820091930228733,-2.5634403692962153,-0.06276064879007948,0.39452054794520547,-0.8342288732072972,0.9452054794520548
orb_momentum,SHY,2.0,730,-0.12191171864787742,-0.04388733556646396,0.008222923617037775,-5.453260637628233,-0.12219203434375536,0.28904109589041094,-1.7794343526593521,0.9452054794520548
orb_momentum,SHY,5.0,730,-0.2861470179914021,-0.10984640929083411,0.008382660674412819,-13.873790727159248,-0.28485964526295904,0.12191780821917808,-4.615050791015518,0.9452054794520548
orb_momentum,SHY,10.0,730,-0.4945636874748035,-0.209860030321802,0.008939668995315645,-26.331530895371657,-0.4933984187669165,0.03287671232876712,-9.341078188275793,0.9452054794520548
orb_momentum,SLV,0.0,730,-0.2862859184887748,-0.10990620435277476,0.21471956201093367,-0.4325107031717439,-0.3731082610506036,0.4821917808219178,-3.685258283733245,0.9712328767123287
orb_momentum,SLV,1.0,730,-0.3357635988363742,-0.13170997313001398,0.2147203689678923,-0.5479417846582056,-0.40769629063747415,0.4808219178082192,-4.668819927568861,0.9835616438356164
orb_momentum,SLV,2.0,730,-0.38181572240375306,-0.1529817386493958,0.2147213659337064,-0.6633714115034557,-0.4403791455554916,0.473972602739726,-5.652381571404477,0.9835616438356164
orb_momentum,SLV,5.0,730,-0.5017066843755628,-0.21373275186201224,0.21472549685529327,-1.009648500287176,-0.5430569143163964,0.4575342465753425,-8.603066502911332,0.9835616438356164
orb_momentum,SLV,10.0,730,-0.6521694534983221,-0.30549140692309795,0.21473618155551633,-1.5867192968063677,-0.6760636782965757,0.4383561643835616,-13.520874722089417,0.9835616438356164
orb_momentum,SPY,0.0,730,0.2102817500934402,0.06810234524254155,0.108396290039762,0.6616164928726874,-0.1105618213535583,0.5547945205479452,2.8459037006554744,0.9945205479452055
orb_momentum,SPY,1.0,730,0.12531945094247998,0.04159933984587094,0.10839614032914603,0.4297737374315179,-0.13892971219176276,0.5438356164383562,1.848643426682872,0.9972602739726028
orb_momentum,SPY,2.0,730,0.046313926294144325,0.015751405945148456,0.10839605422433742,0.19793022542956815,-0.16639553630348103,0.5328767123287671,0.8513831527102697,0.9972602739726028
orb_momentum,SPY,5.0,730,-0.15898919745504092,-0.05802128106857607,0.10839617754571142,-0.4976007686367359,-0.2436621041067063,0.4958904109589041,-2.1403976692075433,0.9972602739726028
orb_momentum,SPY,10.0,730,-0.41569772484030065,-0.16930420318703931,0.10839765518960794,-1.6567961315255058,-0.4371733355384988,0.44794520547945205,-7.126699039070557,0.9972602739726028
orb_momentum,TIP,0.0,730,0.037378111599833064,0.012748403962473676,0.028459788799569674,0.4593484176518175,-0.03679176070974943,0.4917808219178082,0.5187682123725098,0.9712328767123287
orb_momentum,TIP,1.0,730,-0.034398010949727276,-0.012010705693439427,0.028459745104681997,-0.41034358817935646,-0.056849870301541094,0.4712328767123288,-0.4634235684494081,0.9821917808219178
orb_momentum,TIP,2.0,730,-0.1012143933410482,-0.03616690426559721,0.028461252262204834,-1.2799685153001523,-0.11419772063032785,0.4520547945205479,-1.4456153492713262,0.9821917808219178
orb_momentum,TIP,5.0,730,-0.2752115080772297,-0.10516250986361464,0.02847507511971133,-3.887020665141498,-0.2787515936595485,0.3821917808219178,-4.39219069173708,0.9821917808219178
orb_momentum,TIP,10.0,730,-0.4937004048208141,-0.209394416790479,0.028529057602399533,-8.217564459458968,-0.4936643293716223,0.24383561643835616,-9.303149595846671,0.9821917808219178
orb_momentum,TLT,0.0,730,-0.09213153300380683,-0.032815593161599876,0.07182602360732943,-0.4286303141763882,-0.20594114576521705,0.4863013698630137,-1.221698851779773,0.9835616438356164
orb_momentum,TLT,1.0,730,-0.15521218154643612,-0.05656304258833955,0.07182684891278107,-0.774663046306869,-0.24203921829787434,0.4767123287671233,-2.2080002216427856,0.9863013698630136
orb_momentum,TLT,2.0,730,-0.21391551403108366,-0.07972970518110278,0.07182814887615437,-1.1206804207739995,-0.2791734349909717,0.46301369863013697,-3.1943015915057997,0.9863013698630136
orb_momentum,TLT,5.0,730,-0.3666916780907231,-0.1458847459156607,0.07183489640906872,-2.1585718281625397,-0.41139840155624663,0.4328767123287671,-6.153205701094845,0.9863013698630136
orb_momentum,TLT,10.0,730,-0.5582981866672392,-0.24578242335484368,0.07185563120159527,-3.8874441932969663,-0.580383299949536,0.3767123287671233,-11.084712550409913,0.9863013698630136
orb_momentum,USO,0.0,730,-0.3490935047341259,-0.13776509351512956,0.21661085003889527,-0.573817666294263,-0.46333821824665966,0.4849315068493151,-4.932346526322834,0.9876712328767123
orb_momentum,USO,1.0,730,-0.3945861053549765,-0.15906333396501426,0.2166113697982697,-0.6891974752511663,-0.4963928704614432,0.4821917808219178,-5.924127348240643,0.9917808219178083
orb_momentum,USO,2.0,730,-0.4369032601073355,-0.1798375357089722,0.21661198452008734,-0.8045763777757697,-0.5274145934266152,0.4808219178082192,-6.91590817015845,0.9917808219178083
orb_momentum,USO,5.0,730,-0.5469397149576258,-0.23914278194159588,0.2166143984514896,-1.150706129448734,-0.6094928210100461,0.4684931506849315,-9.89125063591188,0.9917808219178083
orb_momentum,USO,10.0,730,-0.6847068235443039,-0.3286429970057344,0.21662032081933955,-1.7275567600083308,-0.7158889008022208,0.4506849315068493,-14.850154745500925,0.9917808219178083
orb_momentum,UUP,0.0,730,0.014107862819445538,0.004847790535564389,0.03156556768615851,0.16897334822548296,-0.0627679253444362,0.4726027397260274,0.21165633573683784,0.9164383561643835
orb_momentum,UUP,1.0,730,-0.05341349252573324,-0.018770925181782472,0.0315667362302636,-0.5845050859578265,-0.09365257136397742,0.46986301369863015,-0.7321792807015182,0.9438356164383561
orb_momentum,UUP,2.0,730,-0.11644522801774937,-0.041836767773277495,0.03157214192491316,-1.337748180290464,-0.13020936520808257,0.4383561643835616,-1.676014897139875,0.9438356164383561
orb_momentum,UUP,5.0,730,-0.28148636324497056,-0.10784445201129333,0.03161375165809597,-3.59304233294233,-0.2812960660894941,0.38082191780821917,-4.507521746454945,0.9438356164383561
orb_momentum,UUP,10.0,730,-0.49100794839564554,-0.20794556460906255,0.03176730929439999,-7.31924865046362,-0.4896852245151396,0.29041095890410956,-9.226699828646726,0.9438356164383561
orb_momentum,VEA,0.0,730,0.1899246310096705,0.06186603458855977,0.09200930171023182,0.6980580373728937,-0.0973982404228263,0.5397260273972603,2.548723514757732,0.9863013698630136
orb_momentum,VEA,1.0,730,0.10705412167578565,0.03573184669279961,0.09200868429679901,0.4271770350358536,-0.11287916451175217,0.5301369863013699,1.5596824188673215,0.989041095890411
orb_momentum,VEA,2.0,730,0.029947569543210983,0.010238344771229535,0.09200836414898085,0.15629189228637572,-0.13842733678705643,0.5123287671232877,0.5706413229769106,0.989041095890411
orb_momentum,VEA,5.0,730,-0.1706552630662359,-0.06255260022074727,0.0920091873158382,-0.6563621228714128,-0.22541012491420076,0.47534246575342465,-2.3964819646943263,0.989041095890411
orb_momentum,VEA,10.0,730,-0.4220739170143808,-0.17244472443049585,0.09201650429588336,-2.010623257297178,-0.42121322644590564,0.410958904109589,-7.34168744414638,0.989041095890411
orb_momentum,VNQ,0.0,730,-0.04336066311104314,-0.015186064855252757,0.11487115272785285,-0.07623711440961936,-0.3005705513520951,0.4958904109589041,-0.3475176671777054,0.989041095890411
orb_momentum,VNQ,1.0,730,-0.11027136773487478,-0.03953081902327504,0.11487127973322785,-0.29411043867198683,-0.3182061835716511,0.48904109589041095,-1.3406683521092122,0.9931506849315068
orb_momentum,VNQ,2.0,730,-0.1725081053025762,-0.06327611244689002,0.11487155617126488,-0.5119826151370445,-0.3353988454516843,0.4863013698630137,-2.3338190370407172,0.9931506849315068
orb_momentum,VNQ,5.0,730,-0.33432325152863474,-0.13106047338613058,0.1148732820676441,-1.1655837554584998,-0.3844284724273992,0.4712328767123288,-5.313271091835244,0.9931506849315068
orb_momentum,VNQ,10.0,730,-0.5368733977414653,-0.2333489862793392,0.11487914699948396,-2.254816688504674,-0.551078089358739,0.43424657534246575,-10.27902451649278,0.9931506849315068
orb_momentum,VTV,0.0,730,-0.00923134390726188,-0.0031963910926257055,0.0909703947704407,0.00972747580357995,-0.1537424956840724,0.4876712328767123,0.035115568014745156,0.9945205479452055
orb_momentum,VTV,1.0,730,-0.07880169962532946,-0.02793679467522836,0.09097042999667616,-0.26652667895517135,-0.17453416843892522,0.4821917808219178,-0.9621447059578568,0.9972602739726028
orb_momentum,VTV,2.0,730,-0.14349316182509586,-0.05206553088650456,0.09097054101272763,-0.5427801675636875,-0.19878697607623597,0.46986301369863015,-1.9594049799304605,0.9972602739726028
orb_momentum,VTV,5.0,730,-0.3115934835689007,-0.12093053254567854,0.09097132879605602,-1.3715297320355924,-0.3105480185678471,0.4438356164383562,-4.951185801848272,0.9972602739726028
orb_momentum,VTV,10.0,730,-0.521768081466887,-0.22480765560018423,0.090974157501441,-2.752701246210033,-0.5177143246850622,0.40684931506849314,-9.937487171711288,0.9972602739726028
orb_momentum,VUG,0.0,730,0.14553143550271397,0.0480199350285313,0.13311395050407757,0.41834441565010066,-0.16395514979295644,0.5315068493150685,2.209820549147014,0.9986301369863013
orb_momentum,VUG,1.0,730,0.06500136368183296,0.021977716529693936,0.13311390608454518,0.2292923352956408,-0.19086815458897355,0.5246575342465754,1.211190412160713,0.9986301369863013
orb_momentum,VUG,2.0,730,-0.009874717283606116,-0.0034198874573905247,0.13311388759809326,0.040240120929890974,-0.21691737081467077,0.510958904109589,0.21256027517441214,0.9986301369863013
orb_momentum,VUG,5.0,730,-0.20440671687410528,-0.07590200856829143,0.13311398773725244,-0.5269162213081264,-0.29015432141670827,0.4945205479452055,-2.7833301357844973,0.9986301369863013
orb_momentum,VUG,10.0,730,-0.4475461640420415,-0.18522224229140216,0.13311467329548796,-1.4721691593460555,-0.4708936069880505,0.4547945205479452,-7.776480820716006,0.9986301369863013
orb_momentum,VWO,0.0,730,0.09336972242801966,0.03129424860329788,0.08276811877306904,0.4133134404079645,-0.13488916866156253,0.5013698630136987,1.357506981198103,0.9794520547945206
orb_momentum,VWO,1.0,730,0.017418734400143077,0.005979076820827878,0.08276775777600058,0.11301963055421409,-0.15793158748736158,0.4917808219178082,0.37120561133508984,0.9863013698630136
orb_momentum,VWO,2.0,730,-0.053263130629474964,-0.018717122615798498,0.08276780870626708,-0.18727586675530777,-0.18185269250600522,0.48356164383561645,-0.6150957585279236,0.9863013698630136
orb_momentum,VWO,5.0,730,-0.23722016583513839,-0.08924081357574554,0.0827704330227218,-1.088127648816618,-0.2735575243113362,0.4452054794520548,-3.5739998681169687,0.9863013698630136
orb_momentum,VWO,10.0,730,-0.4679491680799551,-0.1957380589711536,0.08278304414988574,-2.5891626900215075,-0.4714693271152942,0.3780821917808219,-8.505506717432038,0.9863013698630136
orb_momentum,XLB,0.0,730,-0.11895451686503156,-0.042777007543194134,0.11644659076934151,-0.31785516502254013,-0.24868450468875036,0.4712328767123288,-1.468775806559573,0.9904109589041096
orb_momentum,XLB,1.0,730,-0.18066664289347079,-0.06647460326785481,0.11644682422116688,-0.5330765226849083,-0.26842823206208766,0.46986301369863015,-2.4632963545047777,0.9945205479452055
orb_momentum,XLB,2.0,730,-0.23806172773721868,-0.08958781003571026,0.11644717576385716,-0.74829625854082,-0.28765501586693065,0.46164383561643835,-3.4578169024499825,0.9945205479452055
orb_momentum,XLB,5.0,730,-0.3872570694879186,-0.1555628977297242,0.11644893892462622,-1.3939391879857637,-0.41068351450048346,0.4465753424657534,-6.441378546285605,0.9945205479452055
orb_momentum,XLB,10.0,730,-0.5739315754150305,-0.2551064024236753,0.11645423917273992,-2.4699172005309302,-0.5823441167245798,0.39863013698630134,-11.413981286011634,0.9945205479452055
orb_momentum,XLE,0.0,730,-0.0001838729094980618,-6.347775736748051e-05,0.13573933588063034,0.06657294415035314,-0.1875638839065602,0.4821917808219178,0.35859393756298524,0.9917808219178083
orb_momentum,XLE,1.0,730,-0.07029705085437454,-0.024848153727792366,0.13573934652694883,-0.11831404482552667,-0.2153689311491016,0.4794520547945205,-0.6372964733959174,0.9958904109589041
orb_momentum,XLE,2.0,730,-0.13549975411693738,-0.04902089798129439,0.13573943325841772,-0.3032008348479622,-0.2422250115439536,0.4726027397260274,-1.633186884354821,0.9958904109589041
orb_momentum,XLE,5.0,730,-0.30496143597420067,-0.118016201961329,0.13574014996162845,-0.8578569022293855,-0.3174169821838265,0.4520547945205479,-4.620858117231539,0.9958904109589041
orb_momentum,XLE,10.0,730,-0.5169204613118334,-0.22210406124749527,0.13574286613121395,-1.782250686391141,-0.5174422880570079,0.4315068493150685,-9.600310172026063,0.9958904109589041
orb_momentum,XLF,0.0,730,-0.1748303502879398,-0.06418442020694182,0.1091960814291123,-0.5532735646364406,-0.2302264936279388,0.4808219178082192,-2.397432746691111,0.9904109589041096
orb_momentum,XLF,1.0,730,-0.2327870240324501,-0.08741704741395329,0.10919626478868046,-0.783417494053272,-0.2800619328386602,0.4712328767123288,-3.394693020663713,0.9972602739726028
orb_momentum,XLF,2.0,730,-0.2866782460181073,-0.11007513799629476,0.10919651128769532,-1.013560064508276,-0.32667551555369934,0.4643835616438356,-4.3919532946363145,0.9972602739726028
orb_momentum,XLF,5.0,730,-0.4267090781167634,-0.17474198987664602,0.10919762961659658,-1.7039756301530915,-0.449619960532598,0.4328767123287671,-7.383734116554129,0.9972602739726028
orb_momentum,XLF,10.0,730,-0.6017757402738413,-0.2722840469628707,0.10920075622558692,-2.8546038052497615,-0.6093583563120828,0.39315068493150684,-12.370035486417143,0.9972602739726028
