Date,source_return,desired_exposure,exposure,outer_turnover,financing_cost,outer_cost,net_return,wealth,drawdown
2023-01-06,0.0398810316109126,1.15,1.15,0.1499999999999999,0.00017307692307692296,0.0003749999999999998,0.04531510942947257,1.0453151094294726,0.0
2023-01-13,0.0053489702783335,1.15,1.15,0.0,0.00017307692307692296,0.0,0.005978238897006601,1.0515642528762927,0.0
2023-01-20,0.0255903554144734,1.15,1.15,0.0,0.00017307692307692296,0.0,0.029255831803567483,1.0823286397890857,0.0
2023-01-27,0.0200652585431007,1.15,1.15,0.0,0.00017307692307692296,0.0,0.02290197040148888,1.107116098262219,0.0
2023-02-03,-0.0098754760923926,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.011529874429328412,1.0943511886705677,-0.011529874429328402
2023-02-10,-0.0030374722256475,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.003666169982571548,1.0903391111922722,-0.015153773932364167
2023-02-17,-0.0244495205442011,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.028290025548908183,1.059493389879669,-0.04301509882956345
2023-02-24,0.0272139430764819,1.15,1.15,0.0,0.00017307692307692296,0.0,0.03112295761487726,1.0924679577461365,-0.013230898312358574
2023-03-03,-0.0366762271444246,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.04235073813916521,1.0462011333422012,-0.05502129814175116
2023-03-10,0.0205959411841947,1.15,1.15,0.0,0.00017307692307692296,0.0,0.023512255438746982,1.0707996816296497,-0.03280271751948449
2023-03-17,0.0211607904735846,1.15,1.15,0.0,0.00017307692307692296,0.0,0.02416183212154537,1.0966721637729895,-0.009433459151775292
2023-03-24,0.0391555995673036,1.15,1.15,0.0,0.00017307692307692296,0.0,0.04485586257932221,1.1458643396457586,0.0
2023-03-31,-0.0166608236939949,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.019333024171171057,1.1237113166705042,-0.01933302417117111
2023-04-07,-0.0002409999982516,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.00045022692106626294,1.1232053915842324,-0.01977454684428981
2023-04-14,-0.0060097158592011,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.007084250161158188,1.115248323607888,-0.026718709168779498
2023-04-21,0.0100608036287683,1.15,1.15,0.0,0.00017307692307692296,0.0,0.011396847250006621,1.127958638397873,-0.015626370965886816
2023-04-28,0.0012671563402333,1.15,1.15,0.0,0.00017307692307692296,0.0,0.001284152868191372,1.1294071097185727,-0.01436228474679091
2023-05-05,-0.0039823065415317,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.004752729445838378,1.124039343291874,-0.019046754139003697
2023-05-12,0.0293774880193604,1.15,1.15,0.0,0.00017307692307692296,0.0,0.033611034299187534,1.1618194682128935,0.0
2023-05-19,0.0286604208297012,1.15,1.15,0.0,0.00017307692307692296,0.0,0.032786407031079455,1.1999113541943538,0.0
2023-05-26,0.0158226905314413,1.15,1.15,0.0,0.00017307692307692296,0.0,0.018023017188080574,1.2215373771551719,0.0
2023-06-02,-0.0036863948411223,1.15,1.15,0.0,0.00017307692307692296,0.0,-0.004412430990367568,1.21614742777632,-0.0044124309903675885
