Date,source_return,desired_exposure,exposure,outer_turnover,financing_cost,outer_cost,net_return,wealth,drawdown
2023-01-06,0.0383204297625721,1.35,1.25,0.25,0.0004807692307692308,0.0025,0.044919767972445894,1.0449197679724458,0.0
2023-01-13,0.0053258133759546,1.35,1.35,0.10000000000000009,0.0006730769230769233,0.0010000000000000009,0.005516771134461787,1.0506843511862245,0.0
2023-01-20,0.0255778435400892,1.35,1.35,0.0,0.0006730769230769233,0.0,0.0338570118560435,1.0862573837212959,0.0
2023-01-27,0.0146358304132765,1.35,1.35,0.0,0.0006730769230769233,0.0,0.019085294134846355,1.1069889253957654,0.0
2023-02-03,-0.0098969381937729,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.014033943484670339,1.0914535053786052,-0.014033943484670464
2023-02-10,-0.003040344404547,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.004777541869215373,1.086239040558357,-0.018744437601297514
2023-02-17,-0.0244841859352511,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.03372672793566591,1.0496037519643466,-0.05183897698967743
2023-02-24,0.0271752757197898,1.35,1.35,0.0,0.0006730769230769233,0.0,0.03601354529863931,1.0874037042313363,-0.017692337037091055
2023-03-03,-0.0366925516002365,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.050208021583396205,1.0328073155794244,-0.06701206138066829
2023-03-10,0.0205190447309797,1.35,1.35,0.0,0.0006730769230769233,0.0,0.027027633463745676,1.0607216531435801,-0.04179560534956939
2023-03-17,0.0210959933285503,1.35,1.35,0.0,0.0006730769230769233,0.0,0.02780651407046598,1.090216624716565,-0.015151281367339897
2023-03-24,0.0313397754133315,1.35,1.35,0.0,0.0006730769230769233,0.0,0.04163561988492061,1.1356084696954851,0.0
2023-03-31,-0.0193967738372569,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.026858721603373735,1.1051074779575008,-0.02685872160337377
2023-04-07,-0.0078228339807505,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.0112339027970901,1.0926928079697888,-0.037790896132717466
2023-04-14,-0.0060751090919934,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.008874474197268015,1.0829957338399205,-0.04632999599736409
2023-04-21,0.0100534947964854,1.35,1.35,0.0,0.0006730769230769233,0.0,0.012899141052178367,1.0969654485696292,-0.03402847209850246
2023-04-28,-0.002054282879493,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.0034463588103924732,1.0931849120312551,-0.03735755658427409
2023-05-05,-0.00399768375102,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.006069949986953923,1.086549334288733,-0.043200748071126616
2023-05-12,0.0293255917324137,1.35,1.35,0.0,0.0006730769230769233,0.0,0.03891647191568157,1.128834000941583,-0.005965496854491437
2023-05-19,0.0286384455999544,1.35,1.35,0.0,0.0006730769230769233,0.0,0.03798882463686152,1.1717170778474795,0.0
2023-05-26,0.0129430253787974,1.35,1.35,0.0,0.0006730769230769233,0.0,0.016800007338299568,1.1914019333537282,0.0
2023-06-02,-0.0037344179099182,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.005714541101466493,1.1845936180372116,-0.005714541101466519
2023-06-09,0.0368685206659988,1.35,1.35,0.0,0.0006730769230769233,0.0,0.04909942597602146,1.2427564846976973,0.0
2023-06-16,-0.0272741798830502,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.037493219765194694,1.1961615427023058,-0.037493219765194596
2023-06-23,0.0298191124793325,1.35,1.35,0.0,0.0006730769230769233,0.0,0.039582724924021956,1.243508876011785,0.0
2023-06-30,-0.0169734375905276,1.35,1.35,0.0,0.0006730769230769233,0.0,-0.023587217670289182,1.2141779614783583,-0.02358721767028915
