Date,source_return,desired_exposure,exposure,outer_turnover,financing_cost,outer_cost,net_return,wealth,drawdown
2023-01-06,0.0398810316109126,1.25,1.25,0.25,0.00028846153846153843,0.000625,0.04893782797517922,1.0489378279751793,0.0
2023-01-13,0.0053489702783335,1.25,1.25,0.0,0.00028846153846153843,0.0,0.0063977513094553365,1.0556486713376447,0.0
2023-01-20,0.0255903554144734,1.25,1.25,0.0,0.00028846153846153843,0.0,0.03169948272963021,1.0891121881632695,0.0
2023-01-27,0.0200652585431007,1.25,1.25,0.0,0.00028846153846153843,0.0,0.024793111640414336,1.1161146682333374,0.0
2023-02-03,-0.0098754760923926,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.012632806653952288,1.1020150074259056,-0.012632806653952167
2023-02-10,-0.0030374722256475,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.004085301820520914,1.0975129435098272,-0.016666499646451394
2023-02-17,-0.0244495205442011,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.030850362218712915,1.0636542716628232,-0.04700269431415327
2023-02-24,0.0272139430764819,1.25,1.25,0.0,0.00028846153846153843,0.0,0.03372896730714084,1.0995302318178393,-0.01485907934688202
2023-03-03,-0.0366762271444246,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.046133745468992286,1.048804783967693,-0.06030731983138171
2023-03-10,0.0205959411841947,1.25,1.25,0.0,0.00028846153846153843,0.0,0.025456464941781835,1.0755036461815397,-0.03638606606262018
2023-03-17,0.0211607904735846,1.25,1.25,0.0,0.00028846153846153843,0.0,0.02616252655351921,1.103641538883171,-0.01117549092864234
2023-03-24,0.0391555995673036,1.25,1.25,0.0,0.00028846153846153843,0.0,0.048656037920667965,1.157340363449895,0.0
2023-03-31,-0.0166608236939949,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.021114491155955168,1.1329037105814024,-0.021114491155955095
2023-04-07,-0.0002409999982516,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.0005897115362760385,1.1322356241937825,-0.021691751233213985
2023-04-14,-0.0060097158592011,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.007800606362462913,1.1234034997798894,-0.029323148782994024
2023-04-21,0.0100608036287683,1.25,1.25,0.0,0.00028846153846153843,0.0,0.012287542997498837,1.1372073685869755,-0.017395915236988357
2023-04-28,0.0012671563402333,1.25,1.25,0.0,0.00028846153846153843,0.0,0.0012954838868300866,1.1386806024089642,-0.016122967478044536
2023-05-05,-0.0039823065415317,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.005266344715376164,1.1326839178359664,-0.021304403088846513
2023-05-12,0.0293774880193604,1.25,1.25,0.0,0.00028846153846153843,0.0,0.03643339848573896,1.1739514423728723,0.0
2023-05-19,0.0286604208297012,1.25,1.25,0.0,0.00028846153846153843,0.0,0.035537064498664964,1.2156702304987779,0.0
2023-05-26,0.0158226905314413,1.25,1.25,0.0,0.00028846153846153843,0.0,0.01948990162584009,1.2393635237006613,0.0
2023-06-02,-0.0036863948411223,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.004896455089864414,1.2332950358668449,-0.004896455089864471
2023-06-09,0.0368814633677738,1.25,1.25,0.0,0.00028846153846153843,0.0,0.04581336767125572,1.2897964347921471,0.0
2023-06-16,-0.0272432703726697,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.034342549504298665,1.24550153687983,-0.0343425495042986
2023-06-23,0.0298677996430154,1.25,1.25,0.0,0.00028846153846153843,0.0,0.03704628801530771,1.2916427455385886,0.0
2023-06-30,-0.0115357144270472,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.014708104572270538,1.2726451289671923,-0.014708104572270675
2023-07-07,0.0316602837427493,1.25,1.25,0.0,0.00028846153846153843,0.0,0.03928689313997508,1.322643402154036,0.0
2023-07-14,-0.0114331627129928,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.014579914929702538,1.3033593738682978,-0.014579914929702564
2023-07-21,0.0222748421969958,1.25,1.25,0.0,0.00028846153846153843,0.0,0.02755509120778321,1.3392735602917578,0.0
2023-07-28,-0.0303438308888208,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.038218250149487536,1.2880888683459326,-0.03821825014948754
2023-08-04,-0.0213873420169554,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.02702263905965579,1.2532813077798601,-0.06420813122986202
2023-08-11,-0.023653511217461,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.029855350560287788,1.2158641549854365,-0.09214652552346125
2023-08-18,0.015480455470042,1.25,1.25,0.0,0.00028846153846153843,0.0,0.019062107799090962,1.2390410885768195,-0.07484092472721027
2023-08-25,0.0375189323771569,1.25,1.25,0.0,0.00028846153846153843,0.0,0.04661020393298459,1.2967930463967323,-0.03171907155829401
2023-09-01,-0.0208282267913091,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.026323745027597916,1.2626565968898227,-0.05720785183367938
2023-09-08,-0.0152037811704661,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.019293188001544167,1.2382959257846373,-0.0753973179946319
2023-09-15,-0.027958183029607,1.25,1.25,0.0,0.00028846153846153843,0.0,-0.03523619032547028,1.1946630948644354,-0.10797679407321326
