block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.003807121087816597,-0.020596050894192232,0.002059184966950602,0.03138329266120232,0.5524
13,0.003807121087816597,-0.011884525242784565,0.003807121087816597,0.01949876741841776,0.6236
