candidate,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week
short3__votes2__proportional,delay_0,50,full_recent,188,2023-01-06,2026-08-07,0.40627230042006457,1.6048137857901084,2.678971996133361,-0.21541298426673416,3.12658808083597,2.4302668949871062,0.22942534398940168,0.601063829787234,0.11529536904474091,-0.12569620363330736
short3__votes2__proportional,delay_0,50,trailing_1y,53,2025-08-08,2026-08-07,1.056241505223689,2.663895319398825,5.269449427234334,-0.11202451621245046,1.274209696305675,1.084945837061687,0.2874995764253531,0.660377358490566,0.11529536904474091,-0.0724939435810178
short3__votes2__proportional,delay_0,50,ytd,32,2026-01-02,2026-08-07,1.1039031341346002,2.491700064588602,4.983931658419313,-0.11202451621245058,2.1104098095062738,0.5804656858323156,0.3202835758367732,0.625,0.11529536904474091,-0.0724939435810178
short3__votes2__proportional,delay_1,50,full_recent,188,2023-01-06,2026-08-07,0.3918803110360378,1.5634576321188662,2.5642301104097105,-0.22845628262555273,3.1514987798395375,2.3050350486876745,0.22880067160476952,0.6276595744680851,0.11529536904474091,-0.12569620363330747
short3__votes2__proportional,delay_1,50,trailing_1y,53,2025-08-08,2026-08-07,1.021215815738405,2.589479236399009,4.963960355847052,-0.1285798749638859,1.3217726100687768,1.0487541908226046,0.28925314102713007,0.6792452830188679,0.11529536904474091,-0.07249394358101768
short3__votes2__proportional,delay_1,50,ytd,32,2026-01-02,2026-08-07,1.0448795970403602,2.384568212455885,4.572932517010152,-0.1285798749638859,2.1891858854264115,0.5530310858643541,0.3229668753813887,0.65625,0.11529536904474091,-0.07249394358101768
short3__votes2__proportional,delay_2,50,full_recent,188,2023-01-06,2026-08-07,0.38310487693977824,1.533022843228192,2.5148510888684408,-0.23171296080821158,2.9082095656595905,2.230318966950341,0.22925811016376946,0.6170212765957447,0.11529536904474091,-0.12569620363330736
short3__votes2__proportional,delay_2,50,trailing_1y,53,2025-08-08,2026-08-07,1.0437374932111525,2.637914260601345,5.138669370825971,-0.10988097123779772,1.0369873861945282,1.0720242124750814,0.28805891546828255,0.660377358490566,0.11529536904474091,-0.0724939435810178
short3__votes2__proportional,delay_2,50,ytd,32,2026-01-02,2026-08-07,1.0827556425644564,2.4541104848361317,4.807970037810884,-0.10988097123779772,1.7175103583846874,0.570670618784858,0.32114403892528576,0.625,0.11529536904474091,-0.0724939435810178
