Date,source_return,exposure,financing_cost,exposure_change_cost,net_return,wealth,drawdown
2023-01-06,-0.004397999999999902,2.0,0.00031746031746031746,0.0025,-0.011613460317460121,0.9883865396825399,-0.011613460317460134
2023-01-09,0.004844420276264971,2.0,0.00031746031746031746,0.0,0.009371380235069626,0.9976490857651297,-0.002350914234870327
2023-01-10,0.005019466960619612,2.0,0.00031746031746031746,0.0,0.009721473603778907,1.0073477050182296,0.0
2023-01-11,0.009159634935256511,2.0,0.00031746031746031746,0.0,0.018001809553052705,1.0254817865576724,0.0
2023-01-12,0.010831700944719636,2.0,0.00031746031746031746,0.0,0.021345941571978954,1.0473716608566612,0.0
2023-01-13,0.0019872851241291567,2.0,0.00031746031746031746,0.0,0.003657109930797996,1.0512020141588165,0.0
2023-01-17,0.005073609878519347,2.0,0.00031746031746031746,0.0,0.009829759439578378,1.061535077080398,0.0
2023-01-18,-0.01277983118712911,2.0,0.00031746031746031746,0.0,-0.025877122691718536,1.0340656036492257,-0.02587712269171838
2023-01-19,-0.004247357862719792,2.0,0.00031746031746031746,0.0,-0.0088121760428999,1.0249532355099613,-0.03446126497397506
2023-01-20,0.016410722405791667,2.0,0.00031746031746031746,0.0,0.03250398449412301,1.0582682995841783,-0.003077408902213974
2023-01-23,0.013404896533374622,2.0,0.00031746031746031746,0.0,0.026492332749288926,1.0863042955147866,0.0
2023-01-24,-0.004813677207800571,2.0,0.00031746031746031746,0.0,-0.009944814733061458,1.0755012005521631,-0.009944814733061524
2023-01-25,-0.003008410125818317,2.0,0.00031746031746031746,0.0,-0.006334280569096951,1.068688674195465,-0.016216102055431558
2023-01-26,0.01844833465618767,2.0,0.00031746031746031746,0.0,0.03657920899491502,1.1077804605593597,0.0
2023-01-27,-0.004829891601660363,2.0,0.00031746031746031746,0.0,-0.009977243520781044,1.096727865136796,-0.00997724352078111
2023-01-30,-0.01104326367615438,2.0,0.00031746031746031746,0.0,-0.022403987669769077,1.072156787569179,-0.032157701149732265
2023-01-31,0.008988008290945038,2.0,0.00031746031746031746,0.0,0.017658556264429758,1.0910895285267597,-0.015067003460389805
2023-02-01,0.01635034962005477,2.0,0.00031746031746031746,0.0,0.03238323892264922,1.1264225414150424,0.0
2023-02-02,0.014092006173175964,2.0,0.00031746031746031746,0.0,0.02786655202889161,1.157812053771901,0.0
2023-02-03,-0.010188544588966453,2.0,0.00031746031746031746,0.0,-0.020694549495393223,1.1338516549187556,-0.020694549495393177
2023-02-06,-0.010156903059296507,2.0,0.00031746031746031746,0.0,-0.02063126643605333,1.110458859327167,-0.040898861167032785
2023-02-07,0.015701591048126406,2.0,0.00031746031746031746,0.0,0.031085721778792496,1.1449782744750066,-0.011084510007548065
2023-02-08,-0.0071878720622203796,2.0,0.00031746031746031746,0.0,-0.014693204441901076,1.1281548746066101,-0.025614847477769986
2023-02-09,-0.003085778949432738,2.0,0.00031746031746031746,0.0,-0.006489018216325793,1.1208342570744512,-0.031937650482204094
2023-02-10,-0.003135680370384586,2.0,0.00031746031746031746,0.0,-0.006588821058229489,1.113449280718654,-0.038316040076386004
2023-02-13,0.011142562853611038,2.0,0.00031746031746031746,0.0,0.02196766538976176,1.1379091619459523,-0.01719008863408311
2023-02-14,0.00321278930125235,2.0,0.00031746031746031746,0.0,0.006108118285044383,1.144859645704754,-0.011186969443745975
2023-02-15,0.002269726055609489,2.0,0.00031746031746031746,0.0,0.004221991793758661,1.149693233733925,-0.0070122089431757795
2023-02-16,-0.012815030346550293,2.0,0.00031746031746031746,0.0,-0.025947521010560904,1.1198615443959143,-0.03277778051485314
2023-02-17,-0.006573713109684798,2.0,0.00031746031746031746,0.0,-0.013464886536829913,1.1047827357636644,-0.0458013179561213
2023-02-21,-0.015292878878366722,2.0,0.00031746031746031746,0.0,-0.030903218074193762,1.0706413939557555,-0.07528912791343145
2023-02-22,-0.0016222471703650765,2.0,0.00031746031746031746,0.0,-0.0035619546581904704,1.0668278178553032,-0.07858290611173968
2023-02-23,0.009846223853194225,2.0,0.00031746031746031746,0.0,0.019374987388928133,1.0874975933724076,-0.060730461537711666
2023-02-24,-0.012439681501059452,2.0,0.00031746031746031746,0.0,-0.02519682331957922,1.0600961086517355,-0.08439707014780862
2023-02-27,0.006470043486014987,2.0,0.00031746031746031746,0.0,0.012622626654569657,1.0734773060492087,-0.07283975620045413
2023-02-28,-0.004567118874918563,2.0,0.00031746031746031746,0.0,-0.009451698067297443,1.0633311226703357,-0.08160299488484934
2023-03-01,-0.0012712842633968435,2.0,0.00031746031746031746,0.0,-0.0028600288442540045,1.0602899649885056,-0.0842296368099551
2023-03-02,0.005971365508695259,2.0,0.00031746031746031746,0.0,0.0116252706999302,1.0726161228519164,-0.07358355843889741
2023-03-03,0.015393252845507854,2.0,0.00031746031746031746,0.0,0.03046904537355539,1.1052977121674985,-0.04535653384616456
2023-03-06,0.0016592542849471759,2.0,0.00031746031746031746,0.0,0.0030010482524340343,1.1086147639350181,-0.04249160274036601
2023-03-07,-0.011056108514292617,2.0,0.00031746031746031746,0.0,-0.022429677346045552,1.0837488924788932,-0.06396820714702878
2023-03-08,0.0027849718997186024,2.0,0.00031746031746031746,0.0,0.005252483481976888,1.0894412656352495,-0.059051715616463274
2023-03-09,-0.010261522577858617,2.0,0.00031746031746031746,0.0,-0.02084050547317755,1.0667367589760726,-0.07866155348713533
2023-03-10,-0.014323561671168772,2.0,0.00031746031746031746,0.0,-0.02896458365979786,1.0358391728777285,-0.10534773800014541
2023-03-13,0.0002097364168540672,2.0,0.00031746031746031746,0.0,0.00010201251624781691,1.035944841438182,-0.10525647227173185
2023-03-14,0.014600892221519945,2.0,0.00031746031746031746,0.0,0.028884324125579574,1.0658674080145045,-0.07941241020756407
2023-03-15,-0.010166176576548502,2.0,0.00031746031746031746,0.0,-0.020649813470557322,1.0438574448546587,-0.09842237222008776
2023-03-16,0.01797876763498074,2.0,0.00031746031746031746,0.0,0.03564007495250116,1.081060602429005,-0.06629007799051356
2023-03-17,-0.006464746283478262,2.0,0.00031746031746031746,0.0,-0.013246952884416841,1.0667398435634288,-0.07865888933508569
2023-03-20,0.006231255727507046,2.0,0.00031746031746031746,0.0,0.012145051137553774,1.0796954535139727,-0.06746915443092971
2023-03-21,0.012031451660162729,2.0,0.00031746031746031746,0.0,0.02374544300286514,1.1053333003658414,-0.04532579638905565
2023-03-22,-0.007859101006037372,2.0,0.00031746031746031746,0.0,-0.01603566232953506,1.0876085487995844,-0.06063462955287846
2023-03-23,0.008126842634676557,2.0,0.00031746031746031746,0.0,0.015936224951892796,1.1049409232928562,-0.04566469169741505
2023-03-24,-0.003212117942594128,2.0,0.00031746031746031746,0.0,-0.006741696202648573,1.0974917472661418,-0.05209853042145196
2023-03-27,0.002517001392084106,2.0,0.00031746031746031746,0.0,0.004716542466707895,1.1026681136989842,-0.04762771288592982
2023-03-28,-0.003420278009498179,2.0,0.00031746031746031746,0.0,-0.007158016336456675,1.094775197327437,-0.05444480927548079
2023-03-29,0.012496524093998929,2.0,0.00031746031746031746,0.0,0.02467558787053754,1.1217894189075754,-0.03111267908031501
2023-03-30,0.008225364539019564,2.0,0.00031746031746031746,0.0,0.01613326876057881,1.1398875490955849,-0.015481359533200512
2023-03-31,0.011597610542930292,2.0,0.00031746031746031746,0.0,0.022877760768400267,1.1659656237466718,0.0
2023-04-03,-0.0010907368812792528,2.0,0.00031746031746031746,0.0,-0.002498934080018823,1.163051952513361,-0.0024989340800187776
2023-04-04,-0.0028839578275713373,2.0,0.00031746031746031746,0.0,-0.006085375972602992,1.1559743441066472,-0.008569103099213993
2023-04-05,-0.009178974643563542,2.0,0.00031746031746031746,0.0,-0.0186754096045874,1.1343860497380613,-0.027084481193479615
2023-04-06,0.0028059852249615602,2.0,0.00031746031746031746,0.0,0.005294510132462803,1.140392068172524,-0.02193337012112817
2023-04-10,0.0008493096965331848,2.0,0.00031746031746031746,0.0,0.001381159075606052,1.1419671310272297,-0.020582504518723455
2023-04-11,-0.005867616994756686,2.0,0.00031746031746031746,0.0,-0.012052694306973689,1.1282033502883468,-0.03238712419066092
2023-04-12,-0.002800374781619319,2.0,0.00031746031746031746,0.0,-0.005918209880698955,1.1215264060732328,-0.038113660272967254
2023-04-13,0.014660553374939544,2.0,0.00031746031746031746,0.0,0.029003646432418772,1.1540547614196022,-0.010215448967350937
2023-04-14,-0.004790992304162467,2.0,0.00031746031746031746,0.0,-0.00989944492578525,1.1426302598675886,-0.020013766618691697
2023-04-17,0.004603554589619474,2.0,0.00031746031746031746,0.0,0.008889648861778631,1.1527878416566544,-0.0113020331145548
2023-04-18,0.003123722287579511,2.0,0.00031746031746031746,0.0,0.005929984257698705,1.1596238554101448,-0.005439069735305391
2023-04-19,-0.004716825415114756,2.0,0.00031746031746031746,0.0,-0.009751111147689829,1.1483162343065278,-0.015137143909466189
2023-04-20,-0.004263959070114898,2.0,0.00031746031746031746,0.0,-0.008845378457690112,1.1381589426249772,-0.023848628600508515
2023-04-21,-0.0035183014759225806,2.0,0.00031746031746031746,0.0,-0.007354063269305478,1.1297888497503874,-0.031027307546199534
2023-04-24,-0.0031058234571905707,2.0,0.00031746031746031746,0.0,-0.0065291072318414585,1.1224123372010284,-0.03735383415995652
2023-04-25,-0.015555696405375574,2.0,0.00031746031746031746,0.0,-0.03142885312821147,1.0871362047058448,-0.06760869912057899
2023-04-26,0.004996061390452278,2.0,0.00031746031746031746,0.0,0.009674662463444238,1.0976538805381637,-0.058588128000718886
2023-04-27,0.01401594127358341,2.0,0.00031746031746031746,0.0,0.027714422229706503,1.1280747236454742,-0.032497441888072354
2023-04-28,0.005720701957305341,2.0,0.00031746031746031746,0.0,0.011123943597150365,1.1406233632446776,-0.021734998001536554
2023-05-01,-0.0005781123043376857,2.0,0.00031746031746031746,0.0,-0.0014736849261356888,1.1389424437878657,-0.023176652388747776
2023-05-02,-0.006258209939227988,2.0,0.00031746031746031746,0.0,-0.012833880195916293,1.124325392914248,-0.03571308620456448
2023-05-03,-0.0032224493685052424,2.0,0.00031746031746031746,0.0,-0.006762359054470802,1.116722300913303,-0.042233940547176774
2023-05-04,0.002119000400367499,2.0,0.00031746031746031746,0.0,0.003920540483274681,1.1211004559026092,-0.038478979937585533
2023-05-05,0.009713487468664184,2.0,0.00031746031746031746,0.0,0.01910951461986805,1.142524141455021,-0.02010477994739235
2023-05-08,0.29917022832234297,2.0,0.00031746031746031746,0.0,0.5980229963272257,1.8257798519041435,0.0
2023-05-09,-0.004362676034443513,2.0,0.00031746031746031746,0.0,-0.009042812386347344,1.8092696672446014,-0.009042812386347299
2023-05-10,0.008207424676648145,2.0,0.00031746031746031746,0.0,0.016097389035835973,1.8383941849489753,0.0
2023-05-11,-0.006439140415184341,2.0,0.00031746031746031746,0.0,-0.013195741147829,1.8141352111567146,-0.013195741147828954
2023-05-12,0.0004803333146097266,2.0,0.00031746031746031746,0.0,0.0006432063117591358,1.815302074374915,-0.012561022420064516
2023-05-15,0.005637888671346847,2.0,0.00031746031746031746,0.0,0.010958317025233377,1.8351947300024793,-0.001740353060671107
2023-05-16,-0.003112839556644764,2.0,0.00031746031746031746,0.0,-0.006543139430749845,1.823186795001496,-0.008272105118686257
2023-05-17,0.008878822843074508,2.0,0.00031746031746031746,0.0,0.017440185368688698,1.8549835106680677,0.0
2023-05-18,0.011649710320511542,2.0,0.00031746031746031746,0.0,0.022981960323562766,1.8976146681111044,0.0
2023-05-19,0.0005591437328276161,2.0,0.00031746031746031746,0.0,0.0008008271481949147,1.8991343294541407,0.0
2023-05-22,0.0021635162366246963,2.0,0.00031746031746031746,0.0,0.0040095721557890755,1.9067490455816234,0.0
2023-05-23,-0.00891432986216334,2.0,0.00031746031746031746,0.0,-0.018146120041786996,1.8721489485109366,-0.01814612004178695
2023-05-24,-0.005529919292707519,2.0,0.00031746031746031746,0.0,-0.011377298902875355,1.8508489503330239,-0.0293169651130194
2023-05-25,0.018252673965597044,2.0,0.00031746031746031746,0.0,0.03618788761373377,1.9178272641376726,0.0
2023-05-26,0.016476134746605586,2.0,0.00031746031746031746,0.0,0.03263480917575085,1.980415190934858,0.0
2023-05-30,0.003379925078725421,2.0,0.00031746031746031746,0.0,0.006442389839990525,1.9931737976398998,0.0
2023-05-31,-0.004480388875100827,2.0,0.00031746031746031746,0.0,-0.009278238067661971,1.974680656635171,-0.009278238067661926
2023-06-01,0.007990930179109235,2.0,0.00031746031746031746,0.0,0.015664400040758152,2.0056128443934513,0.0
2023-06-02,0.007348720067730019,2.0,0.00031746031746031746,0.0,0.014379979817999721,2.0344535166185502,0.0
2023-06-05,-0.004812161939489856,2.0,0.00031746031746031746,0.0,-0.00994178419644003,2.01422741879864,-0.009941784196439984
2023-06-06,0.00151652900361543,2.0,0.00031746031746031746,0.0,0.0027155976897705425,2.0196972501238024,-0.007253184392865375
2023-06-07,-0.009909235963566854,2.0,0.00031746031746031746,0.0,-0.020135932244594024,1.9790287631407169,-0.02724306700796708
2023-06-08,0.007773998670878468,2.0,0.00031746031746031746,0.0,0.015230537024296619,2.0091704339898797,-0.01242745652439059
2023-06-09,0.002445596504299319,2.0,0.00031746031746031746,0.0,0.004573732691138321,2.018359842485888,-0.007910563697425488
2023-06-12,0.014591986604420848,2.0,0.00031746031746031746,0.0,0.02886651289138138,2.0766228528984536,0.0
2023-06-13,0.004871178000645404,2.0,0.00031746031746031746,0.0,0.009424895683830491,2.0961948066616802,0.0
2023-06-14,0.005328610453935623,2.0,0.00031746031746031746,0.0,0.010339760590410928,2.1178689591134248,0.0
2023-06-15,0.010297655190450117,2.0,0.00031746031746031746,0.0,0.020277850063439917,2.1608147883203404,0.0
2023-06-16,-0.0054753656683637075,2.0,0.00031746031746031746,0.0,-0.011268191654187732,2.136466313156344,-0.011268191654187576
2023-06-20,-0.007042339354542904,2.0,0.00031746031746031746,0.0,-0.014402139026546124,2.105696628288734,-0.025508044617952308
