Date,layer,asset,side,before_weight,after_weight,weight_change,notional_on_10000,turnover,cost_on_10000
2024-04-12,broad_residual_momentum,cash::USD,SELL,0.9671656638428776,0.9500000000000003,-0.01716566384287732,154.64339640527385,0.049999999999999864,2.252219864911324
2024-07-12,broad_residual_momentum,0001045810,SELL,0.07161552978440028,0.05,-0.021615529784400275,199.21581448641663,0.021615529784400393,0.9960790724320887
2024-07-12,broad_residual_momentum,cash::USD,BUY,0.9283844702155998,0.9500000000000003,0.02161552978440051,199.21581448641882,0.021615529784400393,0.9960790724320887
2024-10-11,broad_residual_momentum,0000935036,BUY,0.0,0.05,0.05,461.7597850608999,0.09999999999999988,4.617597850608993
2024-10-11,broad_residual_momentum,0001022652,BUY,0.0,0.05,0.05,461.7597850608999,0.09999999999999988,4.617597850608993
2024-10-11,broad_residual_momentum,0001045810,SELL,0.052043324214083315,0.0,-0.052043324214083315,480.6302840589968,0.09999999999999988,4.617597850608993
2024-10-11,broad_residual_momentum,cash::USD,SELL,0.9479566757859167,0.9000000000000002,-0.04795667578591645,442.8892860628008,0.09999999999999988,4.617597850608993
2025-01-10,broad_residual_momentum,0000935036,SELL,0.04988528176171786,0.0,-0.04988528176171786,449.96001007265966,0.07897817298896904,3.5618741900048767
2025-01-10,broad_residual_momentum,0000945983,BUY,0.0,0.05,0.05,450.9947565515813,0.07897817298896904,3.5618741900048767
2025-01-10,broad_residual_momentum,0001022652,SELL,0.029092891227251016,0.0,-0.029092891227251016,262.41482792831414,0.07897817298896904,3.5618741900048767
2025-01-10,broad_residual_momentum,cash::USD,BUY,0.9210218270110311,0.9500000000000003,0.02897817298896921,261.38008144939556,0.07897817298896904,3.5618741900048767
2025-04-11,broad_residual_momentum,0000023194,BUY,0.0,0.05,0.05,447.39888913986977,0.3,13.42196667419609
2025-04-11,broad_residual_momentum,0000788965,BUY,0.0,0.05,0.05,447.39888913986977,0.3,13.42196667419609
2025-04-11,broad_residual_momentum,0000926282,BUY,0.0,0.05,0.05,447.39888913986977,0.3,13.42196667419609
2025-04-11,broad_residual_momentum,0000945983,SELL,0.04274275127651054,0.0,-0.04274275127651054,382.4611887978512,0.3,13.42196667419609
2025-04-11,broad_residual_momentum,0001030894,BUY,0.0,0.05,0.05,447.39888913986977,0.3,13.42196667419609
2025-04-11,broad_residual_momentum,0001070235,BUY,0.0,0.05,0.05,447.39888913986977,0.3,13.42196667419609
2025-04-11,broad_residual_momentum,0001321655,BUY,0.0,0.05,0.05,447.39888913986977,0.3,13.42196667419609
2025-04-11,broad_residual_momentum,cash::USD,SELL,0.9572572487234895,0.7000000000000001,-0.25725724872348943,2301.9321460413667,0.3,13.42196667419609
2025-07-11,broad_residual_momentum,0000023194,SELL,0.051447205891183914,0.05,-0.0014472058911839114,14.532149956870244,0.2771672260879426,13.91590414735218
2025-07-11,broad_residual_momentum,0000788965,SELL,0.05334570989942534,0.05,-0.003345709899425335,33.59601993525573,0.2771672260879426,13.91590414735218
2025-07-11,broad_residual_momentum,0000917491,BUY,0.0,0.05,0.05,502.076105597593,0.2771672260879426,13.91590414735218
2025-07-11,broad_residual_momentum,0000926282,SELL,0.053712612366440676,0.0,-0.053712612366440676,539.3563847683129,0.2771672260879426,13.91590414735218
2025-07-11,broad_residual_momentum,0001030894,SELL,0.0905334479463904,0.0,-0.0905334479463904,909.0936194249219,0.2771672260879426,13.91590414735218
2025-07-11,broad_residual_momentum,0001070235,SELL,0.056736350392518696,0.0,-0.056736350392518696,569.719317017925,0.2771672260879426,13.91590414735218
2025-07-11,broad_residual_momentum,0001321655,SELL,0.07139189959198351,0.0,-0.07139189959198351,716.8833383671493,0.2771672260879426,13.91590414735218
2025-07-11,broad_residual_momentum,cash::USD,BUY,0.6228327739120576,0.8500000000000002,0.2271672260879426,2281.104723872843,0.2771672260879426,13.91590414735218
2025-10-10,broad_residual_momentum,0000023194,SELL,0.04093569223524201,0.0,-0.04093569223524201,412.2957818267229,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0000046129,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0000788965,SELL,0.06295604598037294,0.0,-0.06295604598037294,634.08020680424,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0000797721,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0001030894,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0001116942,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0001124796,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0001144879,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0001315098,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,0001321655,BUY,0.0,0.05,0.05,503.5896052000469,0.4,20.143584208001876
2025-10-10,broad_residual_momentum,cash::USD,SELL,0.8961082617843851,0.6,-0.2961082617843851,2982.3408529694116,0.4,20.143584208001876
2026-01-09,broad_residual_momentum,0000046129,SELL,0.060494420029079614,0.0,-0.060494420029079614,647.0313622637453,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0000106040,BUY,0.0,0.05,0.05,534.7859868337592,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0000797721,SELL,0.05878681764707196,0.05,-0.008786817647071954,93.9813389303533,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0000844965,BUY,0.0,0.05,0.05,534.7859868337592,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0000936395,BUY,0.0,0.05,0.05,534.7859868337592,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001030894,SELL,0.058283314545674286,0.05,-0.008283314545674283,88.59601087125708,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001051627,BUY,0.0,0.05,0.05,534.7859868337592,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001116942,SELL,0.06479200663419622,0.0,-0.06479200663419622,692.997144136162,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001124796,SELL,0.06699339165870737,0.05,-0.016993391658707363,181.75655455708778,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001137789,BUY,0.0,0.05,0.05,534.7859868337592,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001144879,SELL,0.05209031641832124,0.05,-0.0020903164183212405,22.357438571334672,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001315098,SELL,0.027152147958934628,0.0,-0.027152147958934628,290.41176481750193,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,0001321655,SELL,0.04753818123837641,0.0,-0.04753818123837641,508.45506331694446,0.25,13.36964967084398
2026-01-09,broad_residual_momentum,cash::USD,SELL,0.5638694038696382,0.5499999999999999,-0.013869403869638308,148.3432567044096,0.25,13.36964967084398
2026-04-10,broad_residual_momentum,0000006951,BUY,0.0,0.05,0.05,668.7918723614804,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000023197,BUY,0.0,0.05,0.05,668.7918723614804,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000097210,BUY,0.0,0.05,0.05,668.7918723614804,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000106040,SELL,0.06844380571327771,0.05,-0.01844380571327771,246.70134712908737,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000723125,BUY,0.0,0.05,0.05,668.7918723614804,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000751978,BUY,0.0,0.05,0.05,668.7918723614804,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000797721,SELL,0.05503915354884241,0.0,-0.05503915354884241,736.1947711024267,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000844965,BUY,0.03422701665653073,0.05,0.01577298334346927,210.97686126010515,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0000936395,SELL,0.08590749358533306,0.0,-0.08590749358533306,1149.0846696963354,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0001030894,SELL,0.0464053666389176,0.0,-0.0464053666389176,620.7106408412537,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0001051627,SELL,0.11147476788233865,0.0,-0.11147476788233865,1491.0683746618136,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0001124796,SELL,0.06522547384036001,0.0,-0.06522547384036001,872.4453355071826,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0001137789,SELL,0.06620108370659407,0.0,-0.06620108370659407,885.4949344898429,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,0001144879,SELL,0.027829131742590243,0.0,-0.027829131742590243,372.23794248642474,0.47652627665825376,31.869690079571832
2026-04-10,broad_residual_momentum,cash::USD,BUY,0.4392467066852156,0.65,0.21075329331478443,2819.001792846859,0.47652627665825376,31.869690079571832
