effective_date,scenario,selected,available,missing,missing_ciks,turnover,cost,adverse_loss,candidate,cost_bps
2024-07-05,base,30,30,0,,0.4987531179065687,0.0033244524523560566,0.0,composite_value__top30,50
2024-10-04,base,30,30,0,,0.40595714643702485,0.0028661880490273082,0.0,composite_value__top30,50
2025-01-03,base,30,30,0,,0.34181482290364906,0.0025769675868285795,0.0,composite_value__top30,50
2025-04-04,base,30,30,0,,0.3161596746221193,0.0018883360796658557,0.0,composite_value__top30,50
2025-07-04,base,30,30,0,,0.512525726804863,0.0038981586666630556,0.0,composite_value__top30,50
2025-10-03,base,30,30,0,,0.3533642944186688,0.0029555265026762812,0.0,composite_value__top30,50
2026-01-02,base,30,30,0,,0.419739193489275,0.0033807299619147543,0.0,composite_value__top30,50
2026-04-03,base,30,30,0,,0.39846436966379717,0.003129624929065716,0.0,composite_value__top30,50
2026-07-03,base,30,30,0,,0.48818125507163296,0.004454403038178555,0.0,composite_value__top30,50
2023-01-06,adverse,30,30,0,,1.0000000000000007,0.005000000000000004,0.0,composite_value__top30,50
2023-04-07,adverse,30,30,0,,0.24948293379008432,0.0013242181624866292,0.0,composite_value__top30,50
2023-07-07,adverse,30,30,0,,0.4572089690850603,0.002586328587057453,0.0,composite_value__top30,50
2023-10-06,adverse,30,30,0,,0.3402053452628654,0.001835824128468044,0.0,composite_value__top30,50
2024-01-05,adverse,30,30,0,,0.43738086782835145,0.0026591802001837356,0.0,composite_value__top30,50
2024-04-05,adverse,30,30,0,,0.32564912278276903,0.002215002386046318,0.0,composite_value__top30,50
2024-07-05,adverse,30,30,0,,0.4987531179065687,0.0033244524523560566,0.0,composite_value__top30,50
2024-10-04,adverse,30,30,0,,0.40595714643702485,0.0028661880490273082,0.0,composite_value__top30,50
2025-01-03,adverse,30,30,0,,0.34181482290364906,0.0025769675868285795,0.0,composite_value__top30,50
2025-04-04,adverse,30,30,0,,0.3161596746221193,0.0018883360796658557,0.0,composite_value__top30,50
2025-07-04,adverse,30,30,0,,0.512525726804863,0.0038981586666630556,0.0,composite_value__top30,50
2025-10-03,adverse,30,30,0,,0.3533642944186688,0.0029555265026762812,0.0,composite_value__top30,50
2026-01-02,adverse,30,30,0,,0.419739193489275,0.0033807299619147543,0.0,composite_value__top30,50
2026-04-03,adverse,30,30,0,,0.39846436966379717,0.003129624929065716,0.0,composite_value__top30,50
2026-07-03,adverse,30,30,0,,0.48818125507163296,0.004454403038178555,0.0,composite_value__top30,50
2023-01-06,base,10,10,0,,1.0000000000000004,0.005000000000000002,0.0,earnings_yield__top10,50
2023-04-07,base,10,10,0,,0.14725242973894093,0.0007063559031037086,0.0,earnings_yield__top10,50
2023-07-07,base,10,10,0,,0.33386407400582413,0.0017482232789227145,0.0,earnings_yield__top10,50
2023-10-06,base,10,10,0,,0.4248324771004675,0.0020103019399918113,0.0,earnings_yield__top10,50
2024-01-05,base,10,10,0,,0.7000000000000001,0.003472289181447788,0.0,earnings_yield__top10,50
2024-04-05,base,10,10,0,,0.5685783109866936,0.003534023613964864,0.0,earnings_yield__top10,50
2024-07-05,base,10,10,0,,0.7000000000000001,0.004546115427815337,0.0,earnings_yield__top10,50
2024-10-04,base,10,10,0,,0.6316667063701706,0.0042736997140131565,0.0,earnings_yield__top10,50
2025-01-03,base,10,10,0,,0.7312326208330171,0.005260305122658847,0.0,earnings_yield__top10,50
2025-04-04,base,10,10,0,,0.29911858607357944,0.0016881039000194605,0.0,earnings_yield__top10,50
2025-07-04,base,10,10,0,,0.724548673720692,0.005690532232309218,0.0,earnings_yield__top10,50
2025-10-03,base,10,10,0,,0.5773933983746072,0.005410707446452714,0.0,earnings_yield__top10,50
2026-01-02,base,10,10,0,,0.8374940310537065,0.008311289543489185,0.0,earnings_yield__top10,50
2026-04-03,base,10,10,0,,0.30474981447608307,0.0029813600693068738,0.0,earnings_yield__top10,50
2026-07-03,base,10,10,0,,0.7195153913003142,0.008524532044739857,0.0,earnings_yield__top10,50
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.005000000000000002,0.0,earnings_yield__top10,50
2023-04-07,adverse,10,10,0,,0.14725242973894093,0.0007063559031037086,0.0,earnings_yield__top10,50
2023-07-07,adverse,10,10,0,,0.33386407400582413,0.0017482232789227145,0.0,earnings_yield__top10,50
2023-10-06,adverse,10,10,0,,0.4248324771004675,0.0020103019399918113,0.0,earnings_yield__top10,50
2024-01-05,adverse,10,10,0,,0.7000000000000001,0.003472289181447788,0.0,earnings_yield__top10,50
2024-04-05,adverse,10,10,0,,0.5685783109866936,0.003534023613964864,0.0,earnings_yield__top10,50
2024-07-05,adverse,10,10,0,,0.7000000000000001,0.004546115427815337,0.0,earnings_yield__top10,50
2024-10-04,adverse,10,10,0,,0.6316667063701706,0.0042736997140131565,0.0,earnings_yield__top10,50
2025-01-03,adverse,10,10,0,,0.7312326208330171,0.005260305122658847,0.0,earnings_yield__top10,50
2025-04-04,adverse,10,10,0,,0.29911858607357944,0.0016881039000194605,0.0,earnings_yield__top10,50
2025-07-04,adverse,10,10,0,,0.724548673720692,0.005690532232309218,0.0,earnings_yield__top10,50
2025-10-03,adverse,10,10,0,,0.5773933983746072,0.005410707446452714,0.0,earnings_yield__top10,50
2026-01-02,adverse,10,10,0,,0.8374940310537065,0.008311289543489185,0.0,earnings_yield__top10,50
2026-04-03,adverse,10,10,0,,0.30474981447608307,0.0029813600693068738,0.0,earnings_yield__top10,50
2026-07-03,adverse,10,10,0,,0.7195153913003142,0.008524532044739857,0.0,earnings_yield__top10,50
2023-01-06,base,20,20,0,,1.0000000000000002,0.005000000000000002,0.0,earnings_yield__top20,50
2023-04-07,base,20,20,0,,0.2958007123804156,0.0014927080553120986,0.0,earnings_yield__top20,50
2023-07-07,base,20,20,0,,0.572699720451719,0.0031170645713759744,0.0,earnings_yield__top20,50
2023-10-06,base,20,20,0,,0.578969597330664,0.002927984431732329,0.0,earnings_yield__top20,50
2024-01-05,base,20,20,0,,0.6151787183938864,0.003382548987129673,0.0,earnings_yield__top20,50
2024-04-05,base,20,20,0,,0.44201788835517863,0.002817607784868957,0.0,earnings_yield__top20,50
2024-07-05,base,20,20,0,,0.7643676929926263,0.004958969086526583,0.0,earnings_yield__top20,50
2024-10-04,base,20,20,0,,0.6350004657637482,0.004599860659910085,0.0,earnings_yield__top20,50
2025-01-03,base,20,20,0,,0.6424933633299996,0.004946796817523536,0.0,earnings_yield__top20,50
2025-04-04,base,20,20,0,,0.2722215374027544,0.0015995525812961878,0.0,earnings_yield__top20,50
2025-07-04,base,20,20,0,,0.6830079695694703,0.005140467877538865,0.0,earnings_yield__top20,50
2025-10-03,base,20,20,0,,0.6310540208194563,0.005406923631168272,0.0,earnings_yield__top20,50
2026-01-02,base,20,20,0,,0.8022373931427815,0.006965619686884932,0.0,earnings_yield__top20,50
2026-04-03,base,20,20,0,,0.36006802855999454,0.0032081007831783062,0.0,earnings_yield__top20,50
2026-07-03,base,20,20,0,,0.7234793873950887,0.007693555235805701,0.0,earnings_yield__top20,50
2023-01-06,adverse,20,20,0,,1.0000000000000002,0.005000000000000002,0.0,earnings_yield__top20,50
2023-04-07,adverse,20,20,0,,0.2958007123804156,0.0014927080553120986,0.0,earnings_yield__top20,50
2023-07-07,adverse,20,20,0,,0.572699720451719,0.0031170645713759744,0.0,earnings_yield__top20,50
2023-10-06,adverse,20,20,0,,0.578969597330664,0.002927984431732329,0.0,earnings_yield__top20,50
2024-01-05,adverse,20,20,0,,0.6151787183938864,0.003382548987129673,0.0,earnings_yield__top20,50
2024-04-05,adverse,20,20,0,,0.44201788835517863,0.002817607784868957,0.0,earnings_yield__top20,50
2024-07-05,adverse,20,20,0,,0.7643676929926263,0.004958969086526583,0.0,earnings_yield__top20,50
2024-10-04,adverse,20,20,0,,0.6350004657637482,0.004599860659910085,0.0,earnings_yield__top20,50
2025-01-03,adverse,20,20,0,,0.6424933633299996,0.004946796817523536,0.0,earnings_yield__top20,50
2025-04-04,adverse,20,20,0,,0.2722215374027544,0.0015995525812961878,0.0,earnings_yield__top20,50
2025-07-04,adverse,20,20,0,,0.6830079695694703,0.005140467877538865,0.0,earnings_yield__top20,50
2025-10-03,adverse,20,20,0,,0.6310540208194563,0.005406923631168272,0.0,earnings_yield__top20,50
2026-01-02,adverse,20,20,0,,0.8022373931427815,0.006965619686884932,0.0,earnings_yield__top20,50
2026-04-03,adverse,20,20,0,,0.36006802855999454,0.0032081007831783062,0.0,earnings_yield__top20,50
2026-07-03,adverse,20,20,0,,0.7234793873950887,0.007693555235805701,0.0,earnings_yield__top20,50
2023-01-06,base,30,30,0,,1.0000000000000007,0.005000000000000004,0.0,earnings_yield__top30,50
2023-04-07,base,30,30,0,,0.2453975644443538,0.001240924300911393,0.0,earnings_yield__top30,50
2023-07-07,base,30,30,0,,0.5253079880887165,0.0029375310982133348,0.0,earnings_yield__top30,50
2023-10-06,base,30,30,0,,0.432665138332327,0.0022377846431414538,0.0,earnings_yield__top30,50
2024-01-05,base,30,30,0,,0.5847107349087394,0.0032590230962629084,0.0,earnings_yield__top30,50
2024-04-05,base,30,30,0,,0.36346443743055895,0.0023158975766976583,0.0,earnings_yield__top30,50
2024-07-05,base,30,30,0,,0.6141061549448547,0.0040024343644912705,0.0,earnings_yield__top30,50
2024-10-04,base,30,30,0,,0.6356482379567575,0.004403833398792649,0.0,earnings_yield__top30,50
2025-01-03,base,30,30,0,,0.6100586673962743,0.0045200781789726825,0.0,earnings_yield__top30,50
2025-04-04,base,30,30,0,,0.40878426946568036,0.0023609868616949322,0.0,earnings_yield__top30,50
2025-07-04,base,30,30,0,,0.5769318082540796,0.004393306155775198,0.0,earnings_yield__top30,50
2025-10-03,base,30,30,0,,0.587081917134181,0.005082170277014804,0.0,earnings_yield__top30,50
2026-01-02,base,30,30,0,,0.7272729555066608,0.006584909916450809,0.0,earnings_yield__top30,50
2026-04-03,base,30,30,0,,0.37809837001414587,0.003451569704632707,0.0,earnings_yield__top30,50
2026-07-03,base,30,30,0,,0.6982022775084552,0.007358058823810198,0.0,earnings_yield__top30,50
2023-01-06,adverse,30,30,0,,1.0000000000000007,0.005000000000000004,0.0,earnings_yield__top30,50
2023-04-07,adverse,30,30,0,,0.2453975644443538,0.001240924300911393,0.0,earnings_yield__top30,50
2023-07-07,adverse,30,30,0,,0.5253079880887165,0.0029375310982133348,0.0,earnings_yield__top30,50
2023-10-06,adverse,30,30,0,,0.432665138332327,0.0022377846431414538,0.0,earnings_yield__top30,50
2024-01-05,adverse,30,30,0,,0.5847107349087394,0.0032590230962629084,0.0,earnings_yield__top30,50
2024-04-05,adverse,30,30,0,,0.36346443743055895,0.0023158975766976583,0.0,earnings_yield__top30,50
2024-07-05,adverse,30,30,0,,0.6141061549448547,0.0040024343644912705,0.0,earnings_yield__top30,50
2024-10-04,adverse,30,30,0,,0.6356482379567575,0.004403833398792649,0.0,earnings_yield__top30,50
2025-01-03,adverse,30,30,0,,0.6100586673962743,0.0045200781789726825,0.0,earnings_yield__top30,50
2025-04-04,adverse,30,30,0,,0.40878426946568036,0.0023609868616949322,0.0,earnings_yield__top30,50
2025-07-04,adverse,30,30,0,,0.5769318082540796,0.004393306155775198,0.0,earnings_yield__top30,50
2025-10-03,adverse,30,30,0,,0.587081917134181,0.005082170277014804,0.0,earnings_yield__top30,50
2026-01-02,adverse,30,30,0,,0.7272729555066608,0.006584909916450809,0.0,earnings_yield__top30,50
2026-04-03,adverse,30,30,0,,0.3645036295920929,0.003204819058122019,0.0,earnings_yield__top30,50
2026-07-03,adverse,30,30,0,,0.6982022775084552,0.007087329840168928,0.0,earnings_yield__top30,50
2023-01-06,base,10,10,0,,1.0000000000000004,0.005000000000000002,0.0,free_cash_flow_yield__top10,50
2023-04-07,base,10,10,0,,0.3571450178366752,0.001935804431277526,0.0,free_cash_flow_yield__top10,50
2023-07-07,base,10,10,0,,0.6055287606183879,0.004586973410238834,0.0,free_cash_flow_yield__top10,50
2023-10-06,base,10,10,0,,0.15149260577182133,0.0010993742978865904,0.0,free_cash_flow_yield__top10,50
2024-01-05,base,10,10,0,,0.3528586106784783,0.0029213550575302298,0.0,free_cash_flow_yield__top10,50
2024-04-05,base,10,10,0,,0.3417302284699952,0.003078389529289736,0.0,free_cash_flow_yield__top10,50
2024-07-05,base,10,10,0,,0.645505277992735,0.007674166136169542,0.0,free_cash_flow_yield__top10,50
2024-10-04,base,10,10,0,,0.2214228083927387,0.003006389318024198,0.0,free_cash_flow_yield__top10,50
2025-01-03,base,10,10,0,,0.30635846999262606,0.004894935324054382,0.0,free_cash_flow_yield__top10,50
2025-04-04,base,10,10,0,,0.4250664726523522,0.0052906583676539855,0.0,free_cash_flow_yield__top10,50
2025-07-04,base,10,10,0,,0.33713220832335794,0.005277972209050783,0.0,free_cash_flow_yield__top10,50
2025-10-03,base,10,10,0,,0.19672309697924067,0.00321178057469549,0.0,free_cash_flow_yield__top10,50
2026-01-02,base,10,10,0,,0.2137067883702388,0.0031783042097354537,0.0,free_cash_flow_yield__top10,50
2026-04-03,base,10,10,0,,0.31759499359645205,0.0047348431200946286,0.0,free_cash_flow_yield__top10,50
2026-07-03,base,10,10,0,,0.6448822937297002,0.011315632334453648,0.0,free_cash_flow_yield__top10,50
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.005000000000000002,0.0,free_cash_flow_yield__top10,50
2023-04-07,adverse,10,10,0,,0.3571450178366752,0.001935804431277526,0.0,free_cash_flow_yield__top10,50
2023-07-07,adverse,10,10,0,,0.6055287606183879,0.004586973410238834,0.0,free_cash_flow_yield__top10,50
2023-10-06,adverse,10,10,0,,0.15149260577182133,0.0010993742978865904,0.0,free_cash_flow_yield__top10,50
2024-01-05,adverse,10,10,0,,0.3528586106784783,0.0029213550575302298,0.0,free_cash_flow_yield__top10,50
2024-04-05,adverse,10,10,0,,0.3417302284699952,0.003078389529289736,0.0,free_cash_flow_yield__top10,50
2024-07-05,adverse,10,10,0,,0.645505277992735,0.007674166136169542,0.0,free_cash_flow_yield__top10,50
2024-10-04,adverse,10,10,0,,0.2214228083927387,0.003006389318024198,0.0,free_cash_flow_yield__top10,50
2025-01-03,adverse,10,10,0,,0.30635846999262606,0.004894935324054382,0.0,free_cash_flow_yield__top10,50
2025-04-04,adverse,10,10,0,,0.4250664726523522,0.0052906583676539855,0.0,free_cash_flow_yield__top10,50
2025-07-04,adverse,10,10,0,,0.33713220832335794,0.005277972209050783,0.0,free_cash_flow_yield__top10,50
2025-10-03,adverse,10,10,0,,0.19672309697924067,0.00321178057469549,0.0,free_cash_flow_yield__top10,50
2026-01-02,adverse,10,10,0,,0.2137067883702388,0.0031783042097354537,0.0,free_cash_flow_yield__top10,50
2026-04-03,adverse,10,10,0,,0.31759499359645205,0.0047348431200946286,0.0,free_cash_flow_yield__top10,50
2026-07-03,adverse,10,10,0,,0.6448822937297002,0.011315632334453648,0.0,free_cash_flow_yield__top10,50
2023-01-06,base,20,20,0,,1.0,0.005,0.0,free_cash_flow_yield__top20,50
2023-04-07,base,20,20,0,,0.2992825218698771,0.0015973950399522372,0.0,free_cash_flow_yield__top20,50
2023-07-07,base,20,20,0,,0.5395138722957449,0.003440178272832172,0.0,free_cash_flow_yield__top20,50
2023-10-06,base,20,20,0,,0.20929635815017328,0.0012422469817495875,0.0,free_cash_flow_yield__top20,50
2024-01-05,base,20,20,0,,0.267639844830499,0.0018458100479093868,0.0,free_cash_flow_yield__top20,50
2024-04-05,base,20,20,0,,0.2692795353602128,0.0018882666614263059,0.0,free_cash_flow_yield__top20,50
2024-07-05,base,20,20,0,,0.542033354957057,0.004426999976224276,0.0,free_cash_flow_yield__top20,50
2024-10-04,base,20,20,0,,0.2842287057198759,0.0025597808528412197,0.0,free_cash_flow_yield__top20,50
2025-01-03,base,20,20,0,,0.34964541344552535,0.003741661571249795,0.0,free_cash_flow_yield__top20,50
2025-04-04,base,20,20,0,,0.23522681786423458,0.0018626301420386416,0.0,free_cash_flow_yield__top20,50
2025-07-04,base,20,20,0,,0.3944792870864234,0.004082940238402355,0.0,free_cash_flow_yield__top20,50
2025-10-03,base,20,20,0,,0.21871568404838737,0.0023670435394227587,0.0,free_cash_flow_yield__top20,50
2026-01-02,base,20,20,0,,0.17809552127598988,0.0017933737576019272,0.0,free_cash_flow_yield__top20,50
2026-04-03,base,20,20,0,,0.42147648596188414,0.004281251165994697,0.0,free_cash_flow_yield__top20,50
2026-07-03,base,20,20,0,,0.5486327885705442,0.007409970223874967,0.0,free_cash_flow_yield__top20,50
2023-01-06,adverse,20,20,0,,1.0,0.005,0.0,free_cash_flow_yield__top20,50
2023-04-07,adverse,20,20,0,,0.2992825218698771,0.0015973950399522372,0.0,free_cash_flow_yield__top20,50
2023-07-07,adverse,20,20,0,,0.5395138722957449,0.003440178272832172,0.0,free_cash_flow_yield__top20,50
2023-10-06,adverse,20,20,0,,0.20929635815017328,0.0012422469817495875,0.0,free_cash_flow_yield__top20,50
2024-01-05,adverse,20,20,0,,0.267639844830499,0.0018458100479093868,0.0,free_cash_flow_yield__top20,50
2024-04-05,adverse,20,20,0,,0.2692795353602128,0.0018882666614263059,0.0,free_cash_flow_yield__top20,50
2024-07-05,adverse,20,20,0,,0.542033354957057,0.004426999976224276,0.0,free_cash_flow_yield__top20,50
2024-10-04,adverse,20,20,0,,0.2842287057198759,0.0025597808528412197,0.0,free_cash_flow_yield__top20,50
2025-01-03,adverse,20,20,0,,0.34964541344552535,0.003741661571249795,0.0,free_cash_flow_yield__top20,50
2025-04-04,adverse,20,20,0,,0.23522681786423458,0.0018626301420386416,0.0,free_cash_flow_yield__top20,50
2025-07-04,adverse,20,20,0,,0.3944792870864234,0.004082940238402355,0.0,free_cash_flow_yield__top20,50
2025-10-03,adverse,20,20,0,,0.21871568404838737,0.0023670435394227587,0.0,free_cash_flow_yield__top20,50
2026-01-02,adverse,20,20,0,,0.17809552127598988,0.0017933737576019272,0.0,free_cash_flow_yield__top20,50
2026-04-03,adverse,20,20,0,,0.42147648596188414,0.004281251165994697,0.0,free_cash_flow_yield__top20,50
2026-07-03,adverse,20,20,0,,0.5486327885705442,0.007409970223874967,0.0,free_cash_flow_yield__top20,50
2023-01-06,base,30,30,0,,1.0000000000000007,0.005000000000000004,0.0,free_cash_flow_yield__top30,50
2023-04-07,base,30,30,0,,0.2804419622226077,0.0014625538767561752,0.0,free_cash_flow_yield__top30,50
2023-07-07,base,30,30,0,,0.5454412770646729,0.003251422662472465,0.0,free_cash_flow_yield__top30,50
2023-10-06,base,30,30,0,,0.27494825945039375,0.0016149752163844983,0.0,free_cash_flow_yield__top30,50
2024-01-05,base,30,30,0,,0.3010795259877728,0.0020111918008017863,0.0,free_cash_flow_yield__top30,50
2024-04-05,base,30,30,0,,0.2775809437027923,0.0018209520022810868,0.0,free_cash_flow_yield__top30,50
2024-07-05,base,30,30,0,,0.4804424213499745,0.0035086547819251357,0.0,free_cash_flow_yield__top30,50
2024-10-04,base,30,30,0,,0.21839140852752953,0.001767190376343314,0.0,free_cash_flow_yield__top30,50
2025-01-03,base,30,30,0,,0.34171009228212307,0.003399900299537672,0.0,free_cash_flow_yield__top30,50
2025-04-04,base,30,30,0,,0.3157388532148147,0.002324134363891892,0.0,free_cash_flow_yield__top30,50
2025-07-04,base,30,30,0,,0.3810969729879739,0.0037634102521270775,0.0,free_cash_flow_yield__top30,50
2025-10-03,base,30,30,0,,0.20791621663005144,0.0021123052497187835,0.0,free_cash_flow_yield__top30,50
2026-01-02,base,30,30,0,,0.13137534520429797,0.0012263033403913403,0.0,free_cash_flow_yield__top30,50
2026-04-03,base,30,30,0,,0.3514979137597516,0.003229827574761544,0.0,free_cash_flow_yield__top30,50
2026-07-03,base,30,30,0,,0.49787798349797574,0.006307644107458892,0.0,free_cash_flow_yield__top30,50
2023-01-06,adverse,30,30,0,,1.0000000000000007,0.005000000000000004,0.0,free_cash_flow_yield__top30,50
2023-04-07,adverse,30,30,0,,0.2804419622226077,0.0014625538767561752,0.0,free_cash_flow_yield__top30,50
2023-07-07,adverse,30,30,0,,0.5454412770646729,0.003251422662472465,0.0,free_cash_flow_yield__top30,50
2023-10-06,adverse,30,30,0,,0.27494825945039375,0.0016149752163844983,0.0,free_cash_flow_yield__top30,50
2024-01-05,adverse,30,30,0,,0.3010795259877728,0.0020111918008017863,0.0,free_cash_flow_yield__top30,50
2024-04-05,adverse,30,30,0,,0.2775809437027923,0.0018209520022810868,0.0,free_cash_flow_yield__top30,50
2024-07-05,adverse,30,30,0,,0.4804424213499745,0.0035086547819251357,0.0,free_cash_flow_yield__top30,50
2024-10-04,adverse,30,30,0,,0.21839140852752953,0.001767190376343314,0.0,free_cash_flow_yield__top30,50
2025-01-03,adverse,30,30,0,,0.34171009228212307,0.003399900299537672,0.0,free_cash_flow_yield__top30,50
2025-04-04,adverse,30,30,0,,0.3157388532148147,0.002324134363891892,0.0,free_cash_flow_yield__top30,50
2025-07-04,adverse,30,30,0,,0.3810969729879739,0.0037634102521270775,0.0,free_cash_flow_yield__top30,50
2025-10-03,adverse,30,30,0,,0.20791621663005144,0.0021123052497187835,0.0,free_cash_flow_yield__top30,50
