Date,gross_return,net_return,turnover,cost,adverse_loss,wealth,drawdown
2023-01-06,0.09368705876463257,0.08868705876463268,1.0,0.005,0.0,1.0886870587646327,0.0
2023-01-13,-0.011803896355886745,-0.011803896355886745,0.0,0.0,0.0,1.0758363095589798,-0.011803896355886745
2023-01-20,0.023167593517821272,0.023167593517821272,0.0,0.0,0.0,1.100760847870555,0.0
2023-01-27,0.027652764620542003,0.027652764620542003,0.0,0.0,0.0,1.1311999285002277,0.0
2023-02-03,-0.03874024606311299,-0.03874024606311299,0.0,0.0,0.0,1.087376964923553,-0.03874024606311299
2023-02-10,0.014995595434008191,0.014995595434008191,0.0,0.0,0.0,1.1036828299738062,-0.024325583686081287
2023-02-17,-0.04442678119199672,-0.04442678119199672,0.0,0.0,0.0,1.0546497543811961,-0.06767165749428894
2023-02-24,0.03155504238988782,0.03155504238988782,0.0,0.0,0.0,1.0879292720871796,-0.03825199712522731
2023-03-03,-0.09514982012529016,-0.09514982012529016,0.0,0.0,0.0,0.9844129975390467,-0.12976214660461893
2023-03-10,-0.029987844662973773,-0.029987844662973773,0.0,0.0,0.0,0.9548925734846333,-0.15585870417207937
2023-03-17,0.003941009588837696,0.003941009588837696,0.0,0.0,0.0,0.9586558142730462,-0.1525319352308876
2023-03-24,0.022130302072518537,0.022130302072518537,0.0,0.0,0.0,0.9798711570264851,-0.13377721096073436
2023-03-31,-0.0015710404282610613,-0.0015710404282610613,0.0,0.0,0.0,0.9783317398243095,-0.13513808198219612
2023-04-07,-0.049130768547536285,-0.050463455933264956,0.26653747714574527,0.0013326873857287262,0.0,0.9289617391835711,-0.17878200327044658
2023-04-14,-0.04917375674448976,-0.04917375674448976,0.0,0.0,0.0,0.88328120059602,-0.21916437727582283
2023-04-21,-0.01476137361898533,-0.01476137361898533,0.0,0.0,0.0,0.8702427567833962,-0.23069058363786743
2023-04-28,-0.04916715772854974,-0.04916715772854974,0.0,0.0,0.0,0.8274553938984991,-0.26851534105420294
2023-05-05,-0.0013669650269405587,-0.0013669650269405587,0.0,0.0,0.0,0.8263242913136866,-0.26951525500072526
2023-05-12,0.0581859396075286,0.0581859396075286,0.0,0.0,0.0,0.8744047466242987,-0.22701131374397654
2023-05-19,0.025821149413389755,0.025821149413389755,0.0,0.0,0.0,0.8969828822346618,-0.20705185738129994
2023-05-26,0.027595353593394822,0.027595353593394822,0.0,0.0,0.0,0.9217354420371497,-0.18517017300451122
2023-06-02,-0.009944405852322147,-0.009944405852322147,0.0,0.0,0.0,0.9125693307130628,-0.19327317150473178
2023-06-09,-0.0021318283502548274,-0.0021318283502548274,0.0,0.0,0.0,0.9106238895422756,-0.1949929746286292
2023-06-16,-0.03777649241334868,-0.03777649241334868,0.0,0.0,0.0,0.8762237130875677,-0.22540331641526323
2023-06-23,0.04559009264782721,0.04559009264782721,0.0,0.0,0.0,0.9161708333474531,-0.19008938184593538
2023-06-30,-0.005639911675275888,-0.005639911675275888,0.0,0.0,0.0,0.9110037107679095,-0.1946572061971924
2023-07-07,0.007251442113308748,0.005894419875173584,0.27140444762702587,0.0013570222381351293,0.0,0.9163735491470167,-0.1899101776270734
2023-07-14,-0.015389669632983383,-0.015389669632983383,0.0,0.0,0.0,0.9022708629652397,-0.2023771923664348
2023-07-21,-0.0012934108052377047,-0.0012934108052377047,0.0,0.0,0.0,0.9011038560818293,-0.2034088463243322
2023-07-28,-0.0062679734278804355,-0.0062679734278804355,0.0,0.0,0.0,0.8954557610561478,-0.20840185850845594
2023-08-04,-0.039434985231778574,-0.039434985231778574,0.0,0.0,0.0,0.8601434763431876,-0.23961851952767832
2023-08-11,-0.017105907481688276,-0.017105907481688276,0.0,0.0,0.0,0.8454299416158833,-0.252625534783427
2023-08-18,-0.033557271702733815,-0.033557271702733815,0.0,0.0,0.0,0.8170596193594527,-0.2777053827763849
2023-08-25,0.03571085292200071,0.03571085292200071,0.0,0.0,0.0,0.8462375152549041,-0.25191162593435945
2023-09-01,-0.035813200827088165,-0.035813200827088165,0.0,0.0,0.0,0.8159310411736641,-0.27870306511118215
2023-09-08,-0.008577633253609163,-0.008577633253609163,0.0,0.0,0.0,0.8089322839422409,-0.2848900856856108
