cik10,status,source,price_file,rows,first_date,last_date,split_events
0000896878,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INTU.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000897723,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SANM.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000898293,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/JBL.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000909494,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TCX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000910638,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DDD.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000912093,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VIAV.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000917273,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RMBS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000917491,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/FARO/prices.csv.gz,3344.0,2012-04-02,2025-07-21,0.0
0000918965,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SCSC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000921582,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/IMAX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000926282,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ADTN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000926326,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OMCL.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000927003,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/AEIS.csv.gz,2163.0,2018-01-02,2026-08-11,0.0
0000928022,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CPE/prices.csv.gz,3026.0,2012-04-02,2024-04-11,1.0
0000935036,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ACIW.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000935494,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NATI/prices.csv.gz,2901.0,2012-04-02,2023-10-11,0.0
0000936395,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CIEN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000945983,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/CLMB.csv.gz,2163.0,2018-01-02,2026-08-11,1.0
0000946581,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TTWO.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0000949039,missing_mapping,missing,,,,,
0001000697,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/WAT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001001115,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GEOS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001001614,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/REPX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001002047,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NTAP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001002638,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OTEX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001005284,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OLED.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001005757,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CSGS/prices.csv.gz,3526.0,2012-04-02,2026-04-10,0.0
0001006655,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EPM.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001007587,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KVHI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001013237,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FDS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001013462,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/ANSS/prices.csv.gz,3383.0,2012-04-02,2026-04-10,0.0
0001013857,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PEGA.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001014473,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VRSN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001022408,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PLUS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001022652,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INSG.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001023459,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SLP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001023731,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EGHT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001024478,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ROK.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001030894,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CLS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001031308,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BSY.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001032975,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LOGI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001035002,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VLO.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001036044,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INVE.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001036262,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INTT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001037646,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MTD.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001037676,missing_mapping,missing,,,,,
0001037868,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AME.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001038074,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SLAB.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001038357,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PXD/prices.csv.gz,3042.0,2012-04-02,2024-05-03,0.0
0001039065,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OSIS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001039399,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/FORM.csv.gz,2163.0,2018-01-02,2026-08-11,0.0
0001043604,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/JNPR/prices.csv.gz,3332.0,2012-04-02,2025-07-02,0.0
0001044777,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OSPN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001045810,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NVDA.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001047127,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AMKR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001048695,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FFIV.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001049502,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MKSI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001049521,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MRCY.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001050377,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CNXN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001051627,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AXTI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001056696,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MANH.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001057083,missing_mapping,missing,,,,,
0001058290,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CTSH.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001064728,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BTU.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001070235,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BB.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001070412,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CNX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001078075,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NTCT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001078271,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EXTR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001081745,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INLX.csv.gz,925.0,2022-12-01,2026-08-12,0.0
0001084991,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NGS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001085869,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PRFT/prices.csv.gz,3152.0,2012-04-02,2024-10-10,0.0
0001086600,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ARLP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001090012,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DVN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001090872,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/A.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001092699,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SPSC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001094285,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TDY.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001095565,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HSTM.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001097864,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ON.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001101680,missing_mapping,missing,,,,,
0001102993,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LPSN.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001104485,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NOG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001107843,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QLYS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001108524,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRM.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001110611,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/ONTF/prices.csv.gz,752.0,2023-04-03,2026-04-01,0.0
0001110803,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ILMN.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001111928,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/IPGP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001114925,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LTRX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001114995,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001116942,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TTMI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001118417,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MODN/prices.csv.gz,2387.0,2015-01-02,2024-06-27,0.0
0001120914,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PDFS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001121142,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MAXR/prices.csv.gz,1034.0,2019-04-01,2023-05-08,0.0
0001121788,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GRMN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001122904,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NTGR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001123494,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HBIO.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001124610,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VMW/prices.csv.gz,2931.0,2012-04-02,2023-11-22,0.0
0001124796,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LASR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001124804,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/MDRX.csv.gz,2163.0,2018-01-02,2026-08-11,0.0
0001131554,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SNCR/prices.csv.gz,3522.0,2012-04-02,2026-04-10,1.0
0001133421,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NOC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001137789,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/STX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001138639,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/INFN/prices.csv.gz,3247.0,2012-04-02,2025-02-28,0.0
0001144879,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/APLD.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001158114,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AAOI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001160951,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/DCT/prices.csv.gz,312.0,2022-01-03,2023-03-30,0.0
0001162194,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LAB.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001163165,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/COP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001163739,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NBR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001166388,loaded,yahoo_recovered_former,/workspace/2.0/data/sec_recovered_price_probe_vintages/20260813T100449Z-recovered-yahoo-price-probe-v1/histories/VRNT.csv.gz,1.0,2025-11-25,2025-11-25,0.0
0001167419,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RIOT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001169445,missing_mapping,missing,,,,,
0001169561,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CVLT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001171486,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NRP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001172358,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DMLP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001173489,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CEVA.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001176334,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MMLP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001177394,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SNX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001210618,missing_mapping,missing,,,,,
0001210677,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FA.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001261333,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DOCU.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001262039,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FTNT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001273441,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GTE.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001274494,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FSLR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001275014,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/UCTT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001280058,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BLKB.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001280263,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AMBA.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001280452,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MPWR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001282631,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NLST.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001286139,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LZ.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001288403,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/WTI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001288469,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MXL.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001288847,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FIVN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001299130,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PACB.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001313275,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/BCOV/prices.csv.gz,2729.0,2014-04-01,2025-02-04,0.0
0001314727,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SONO.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001315098,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RBLX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
