variant,cost_bps,decision_date,realization_date,ml_weight,winner_net_return,ml_net_return,allocation_turnover,allocation_cost,net_return
persistent_cost_aware_buffered_guarded,10,2012-08-17,2012-08-24,0,0.00791023374,0.0130661975,0,0,0.00791023374
persistent_cost_aware_buffered_guarded,10,2012-08-24,2012-08-31,0,0.00817564607,0.00774276998,0,0,0.00817564607
persistent_cost_aware_buffered_guarded,10,2012-08-31,2012-09-07,0,0.00709020634,-0.00150191571,0,0,0.00709020634
persistent_cost_aware_buffered_guarded,10,2012-09-07,2012-09-14,0,0.00580954202,0.025331036,0,0,0.00580954202
persistent_cost_aware_buffered_guarded,10,2012-09-14,2012-09-21,0,-0.000344375854,-0.0155663115,0,0,-0.000344375854
persistent_cost_aware_buffered_guarded,10,2012-09-21,2012-09-28,0,-0.00635636434,-0.0225930437,0,0,-0.00635636434
persistent_cost_aware_buffered_guarded,10,2012-09-28,2012-10-05,0,0.00585339414,0.00850737245,0,0,0.00585339414
persistent_cost_aware_buffered_guarded,10,2012-10-05,2012-10-12,0,-0.0110477574,-0.0183781624,0,0,-0.0110477574
persistent_cost_aware_buffered_guarded,10,2012-10-12,2012-10-19,0,-0.00299011583,-0.00650680488,0,0,-0.00299011583
persistent_cost_aware_buffered_guarded,10,2012-10-19,2012-10-26,0,-0.00683813967,-0.0123290527,0,0,-0.00683813967
persistent_cost_aware_buffered_guarded,10,2012-10-26,2012-11-02,0,-0.00210484724,-0.00886290627,0,0,-0.00210484724
persistent_cost_aware_buffered_guarded,10,2012-11-02,2012-11-09,0,-0.00586728985,-0.0217366185,0,0,-0.00586728985
persistent_cost_aware_buffered_guarded,10,2012-11-09,2012-11-16,0,-0.00756323624,-0.0157556088,0,0,-0.00756323624
persistent_cost_aware_buffered_guarded,10,2012-11-16,2012-11-23,0,0.0171973296,0.0434004817,0,0,0.0171973296
persistent_cost_aware_buffered_guarded,10,2012-11-23,2012-11-30,0,0.00140830003,0.00779382531,0,0,0.00140830003
persistent_cost_aware_buffered_guarded,10,2012-11-30,2012-12-07,0,0.000524327163,-0.000252017346,0,0,0.000524327163
persistent_cost_aware_buffered_guarded,10,2012-12-07,2012-12-14,0,-0.0027006737,-0.00275070611,0,0,-0.0027006737
persistent_cost_aware_buffered_guarded,10,2012-12-14,2012-12-21,0,0.00017403649,-0.0144452792,0,0,0.00017403649
persistent_cost_aware_buffered_guarded,10,2012-12-21,2012-12-28,0,-0.00122667822,0.00372873575,0,0,-0.00122667822
persistent_cost_aware_buffered_guarded,10,2012-12-28,2013-01-04,0,0.0208514798,0.0148018392,0,0,0.0208514798
persistent_cost_aware_buffered_guarded,10,2013-01-04,2013-01-11,0,0.00424220683,-0.00201136822,0,0,0.00424220683
persistent_cost_aware_buffered_guarded,10,2013-01-11,2013-01-18,0,0.00333749368,0.0117792534,0,0,0.00333749368
persistent_cost_aware_buffered_guarded,10,2013-01-18,2013-01-25,0,0.00479452921,0.00465361806,0,0,0.00479452921
persistent_cost_aware_buffered_guarded,10,2013-01-25,2013-02-01,0,-0.000500983761,0.00721583597,0,0,-0.000500983761
persistent_cost_aware_buffered_guarded,10,2013-02-01,2013-02-08,0,-0.00427612203,0.00242062126,0,0,-0.00427612203
persistent_cost_aware_buffered_guarded,10,2013-02-08,2013-02-15,0,0.000675879191,-0.00247852685,0,0,0.000675879191
persistent_cost_aware_buffered_guarded,10,2013-02-15,2013-02-22,0,0.00224345894,-0.0079498237,0,0,0.00224345894
persistent_cost_aware_buffered_guarded,10,2013-02-22,2013-03-01,0,0.00315210121,0.00237656966,0,0,0.00315210121
persistent_cost_aware_buffered_guarded,10,2013-03-01,2013-03-08,0,0.00865504406,0.0168553978,0,0,0.00865504406
persistent_cost_aware_buffered_guarded,10,2013-03-08,2013-03-15,0,0.00617049051,0.00764913302,0,0,0.00617049051
persistent_cost_aware_buffered_guarded,10,2013-03-15,2013-03-22,0,9.68312025e-05,0.00060709842,0,0,9.68312025e-05
persistent_cost_aware_buffered_guarded,10,2013-03-22,2013-03-29,0,0.00331309555,0.00630401591,0,0,0.00331309555
persistent_cost_aware_buffered_guarded,10,2013-03-29,2013-04-05,0,0.00505471352,-0.00639607869,0,0,0.00505471352
persistent_cost_aware_buffered_guarded,10,2013-04-05,2013-04-12,0,0.017719543,0.0139365242,0,0,0.017719543
persistent_cost_aware_buffered_guarded,10,2013-04-12,2013-04-19,0,-0.00722358492,-0.022212479,0,0,-0.00722358492
persistent_cost_aware_buffered_guarded,10,2013-04-19,2013-04-26,0,0.0112526883,0.0275517884,0,0,0.0112526883
persistent_cost_aware_buffered_guarded,10,2013-04-26,2013-05-03,0,0.0163818585,0.01752695,0,0,0.0163818585
persistent_cost_aware_buffered_guarded,10,2013-05-03,2013-05-10,0,0.00325769131,0.00084679507,0,0,0.00325769131
persistent_cost_aware_buffered_guarded,10,2013-05-10,2013-05-17,0,0.0127123439,0.00566321667,0,0,0.0127123439
persistent_cost_aware_buffered_guarded,10,2013-05-17,2013-05-24,0,-0.0226973599,-0.0185113924,0,0,-0.0226973599
persistent_cost_aware_buffered_guarded,10,2013-05-24,2013-05-31,0,-0.0252144537,-0.0175360155,0,0,-0.0252144537
persistent_cost_aware_buffered_guarded,10,2013-05-31,2013-06-07,0,0.00289900335,-0.00158406567,0,0,0.00289900335
persistent_cost_aware_buffered_guarded,10,2013-06-07,2013-06-14,0,-0.00579309854,-0.0072121742,0,0,-0.00579309854
persistent_cost_aware_buffered_guarded,10,2013-06-14,2013-06-21,0,-0.0244945593,-0.0311335583,0,0,-0.0244945593
persistent_cost_aware_buffered_guarded,10,2013-06-21,2013-06-28,0,0.0123765105,0.000927550095,0,0,0.0123765105
persistent_cost_aware_buffered_guarded,10,2013-06-28,2013-07-05,0,0.0126408056,0.00931803677,0,0,0.0126408056
persistent_cost_aware_buffered_guarded,10,2013-07-05,2013-07-12,0,0.0186443158,0.0340582112,0,0,0.0186443158
persistent_cost_aware_buffered_guarded,10,2013-07-12,2013-07-19,0,0.0048080326,0.0122734829,0,0,0.0048080326
persistent_cost_aware_buffered_guarded,10,2013-07-19,2013-07-26,0,-0.00128798801,-0.00675042102,0,0,-0.00128798801
persistent_cost_aware_buffered_guarded,10,2013-07-26,2013-08-02,0,0.0085399349,0.00312610134,0,0,0.0085399349
persistent_cost_aware_buffered_guarded,10,2013-08-02,2013-08-09,0,-0.00642441443,0.00600156084,0,0,-0.00642441443
persistent_cost_aware_buffered_guarded,10,2013-08-09,2013-08-16,0,-0.0117940022,0.0297662215,0,0,-0.0117940022
persistent_cost_aware_buffered_guarded,10,2013-08-16,2013-08-23,0,0.00658557524,0.00900599875,0,0,0.00658557524
persistent_cost_aware_buffered_guarded,10,2013-08-23,2013-08-30,0,-0.0140069542,-0.0246223217,0,0,-0.0140069542
persistent_cost_aware_buffered_guarded,10,2013-08-30,2013-09-06,0,0.0186209291,0.0198217068,0,0,0.0186209291
persistent_cost_aware_buffered_guarded,10,2013-09-06,2013-09-13,0,0.016678619,-0.00318932537,0,0,0.016678619
persistent_cost_aware_buffered_guarded,10,2013-09-13,2013-09-20,0,0.0137535628,0.0121280718,0,0,0.0137535628
persistent_cost_aware_buffered_guarded,10,2013-09-20,2013-09-27,0,-0.00109073885,0.00261713237,0,0,-0.00109073885
persistent_cost_aware_buffered_guarded,10,2013-09-27,2013-10-04,0,-0.00198295855,-0.00463838774,0,0,-0.00198295855
persistent_cost_aware_buffered_guarded,10,2013-10-04,2013-10-11,0,0.00620400669,-0.00899119157,0,0,0.00620400669
persistent_cost_aware_buffered_guarded,10,2013-10-11,2013-10-18,0,0.0230586373,0.0286650127,0,0,0.0230586373
persistent_cost_aware_buffered_guarded,10,2013-10-18,2013-10-25,0,0.00411662815,0.0234889005,0,0,0.00411662815
persistent_cost_aware_buffered_guarded,10,2013-10-25,2013-11-01,0,-0.00835917958,-0.0162748202,0,0,-0.00835917958
persistent_cost_aware_buffered_guarded,10,2013-11-01,2013-11-08,0,-0.00019973371,-0.00699443728,0,0,-0.00019973371
persistent_cost_aware_buffered_guarded,10,2013-11-08,2013-11-15,0,0.0152265982,0.00964215076,0,0,0.0152265982
persistent_cost_aware_buffered_guarded,10,2013-11-15,2013-11-22,0,0.00221463594,-0.0195285757,0,0,0.00221463594
persistent_cost_aware_buffered_guarded,10,2013-11-22,2013-11-29,0,0.0070995807,-0.00183303891,0,0,0.0070995807
persistent_cost_aware_buffered_guarded,10,2013-11-29,2013-12-06,0,-0.00195244508,-0.0113529518,0,0,-0.00195244508
persistent_cost_aware_buffered_guarded,10,2013-12-06,2013-12-13,0,-0.00960589619,-0.0140694328,0,0,-0.00960589619
persistent_cost_aware_buffered_guarded,10,2013-12-13,2013-12-20,0,0.0156366423,0.0174393399,0,0,0.0156366423
persistent_cost_aware_buffered_guarded,10,2013-12-20,2013-12-27,0,0.00821131905,0.01496516,0,0,0.00821131905
persistent_cost_aware_buffered_guarded,10,2013-12-27,2014-01-03,0,-0.00282606526,0.000445853871,0,0,-0.00282606526
persistent_cost_aware_buffered_guarded,10,2014-01-03,2014-01-10,0,0.00410556217,0.00700623496,0,0,0.00410556217
persistent_cost_aware_buffered_guarded,10,2014-01-10,2014-01-17,0,0.000996232091,-0.00216825396,0,0,0.000996232091
persistent_cost_aware_buffered_guarded,10,2014-01-17,2014-01-24,0,-0.0108056197,-0.0235836318,0,0,-0.0108056197
persistent_cost_aware_buffered_guarded,10,2014-01-24,2014-01-31,0,-0.00345827846,0.00515155665,0,0,-0.00345827846
persistent_cost_aware_buffered_guarded,10,2014-01-31,2014-02-07,0,0.00325284427,0.00782117042,0,0,0.00325284427
persistent_cost_aware_buffered_guarded,10,2014-02-07,2014-02-14,0,0.0170888409,0.0230426982,0,0,0.0170888409
persistent_cost_aware_buffered_guarded,10,2014-02-14,2014-02-21,0,0.00344644915,-0.00178574707,0,0,0.00344644915
persistent_cost_aware_buffered_guarded,10,2014-02-21,2014-02-28,0,0.00964971731,0.0129396298,0,0,0.00964971731
persistent_cost_aware_buffered_guarded,10,2014-02-28,2014-03-07,0,0.00624885,0.0148842669,0,0,0.00624885
persistent_cost_aware_buffered_guarded,10,2014-03-07,2014-03-14,0,-0.00874412971,-0.0173206449,0,0,-0.00874412971
persistent_cost_aware_buffered_guarded,10,2014-03-14,2014-03-21,0,0.000637906829,0.00544055807,0,0,0.000637906829
persistent_cost_aware_buffered_guarded,10,2014-03-21,2014-03-28,0,-0.0012274142,-0.0165306319,0,0,-0.0012274142
persistent_cost_aware_buffered_guarded,10,2014-03-28,2014-04-04,0,-9.79444208e-05,0.00477500641,0,0,-9.79444208e-05
persistent_cost_aware_buffered_guarded,10,2014-04-04,2014-04-11,0,-0.00906030465,-0.0202958748,0,0,-0.00906030465
persistent_cost_aware_buffered_guarded,10,2014-04-11,2014-04-18,0,0.0109335358,0.0170624276,0,0,0.0109335358
persistent_cost_aware_buffered_guarded,10,2014-04-18,2014-04-25,0,0.00144062772,-0.00133795947,0,0,0.00144062772
persistent_cost_aware_buffered_guarded,10,2014-04-25,2014-05-02,0,0.00790439842,0.00240691546,0,0,0.00790439842
persistent_cost_aware_buffered_guarded,10,2014-05-02,2014-05-09,0,-0.00350490692,-0.00535985956,0,0,-0.00350490692
persistent_cost_aware_buffered_guarded,10,2014-05-09,2014-05-16,0,0.00497087712,0.000518972955,0,0,0.00497087712
persistent_cost_aware_buffered_guarded,10,2014-05-16,2014-05-23,0,0.00166745184,0.00651111369,0,0,0.00166745184
persistent_cost_aware_buffered_guarded,10,2014-05-23,2014-05-30,0,0.005816622,-0.000998388458,0,0,0.005816622
persistent_cost_aware_buffered_guarded,10,2014-05-30,2014-06-06,0,0.00543182296,0.0086168838,0,0,0.00543182296
persistent_cost_aware_buffered_guarded,10,2014-06-06,2014-06-13,0,-0.00455924676,-0.00298037796,0,0,-0.00455924676
persistent_cost_aware_buffered_guarded,10,2014-06-13,2014-06-20,0,0.00810822112,0.0121317828,0,0,0.00810822112
persistent_cost_aware_buffered_guarded,10,2014-06-20,2014-06-27,0,0.00244359133,-0.00424509136,0,0,0.00244359133
persistent_cost_aware_buffered_guarded,10,2014-06-27,2014-07-04,0,0.00905536389,0.00744774691,0,0,0.00905536389
persistent_cost_aware_buffered_guarded,10,2014-07-04,2014-07-11,0,-0.0104825066,-0.00788491967,0,0,-0.0104825066
persistent_cost_aware_buffered_guarded,10,2014-07-11,2014-07-18,0,0.00431906505,0.00247429829,0,0,0.00431906505
persistent_cost_aware_buffered_guarded,10,2014-07-18,2014-07-25,0,0.00211401474,0.00128592476,0,0,0.00211401474
persistent_cost_aware_buffered_guarded,10,2014-07-25,2014-08-01,0,-0.0173593842,-0.0288009307,0,0,-0.0173593842
persistent_cost_aware_buffered_guarded,10,2014-08-01,2014-08-08,0,0.00295179921,-6.94084818e-05,0,0,0.00295179921
persistent_cost_aware_buffered_guarded,10,2014-08-08,2014-08-15,0,0.0157600451,0.0160880501,0,0,0.0157600451
persistent_cost_aware_buffered_guarded,10,2014-08-15,2014-08-22,0,0.00729900527,0.0147369734,0,0,0.00729900527
persistent_cost_aware_buffered_guarded,10,2014-08-22,2014-08-29,0,0.00693989801,0.00721776154,0,0,0.00693989801
persistent_cost_aware_buffered_guarded,10,2014-08-29,2014-09-05,0,-0.00215572767,0.00795532937,0,0,-0.00215572767
persistent_cost_aware_buffered_guarded,10,2014-09-05,2014-09-12,0,-0.0195945394,-0.0136918043,0,0,-0.0195945394
persistent_cost_aware_buffered_guarded,10,2014-09-12,2014-09-19,0,0.00534315761,0.00628622023,0,0,0.00534315761
persistent_cost_aware_buffered_guarded,10,2014-09-19,2014-09-26,0,-0.00807831843,-0.017183476,0,0,-0.00807831843
persistent_cost_aware_buffered_guarded,10,2014-09-26,2014-10-03,0,0.000782708423,-0.0142329121,0,0,0.000782708423
persistent_cost_aware_buffered_guarded,10,2014-10-03,2014-10-10,0,-0.01205169,-0.0257659825,0,0,-0.01205169
persistent_cost_aware_buffered_guarded,10,2014-10-10,2014-10-17,0,-0.0014774354,-0.00707092543,0,0,-0.0014774354
persistent_cost_aware_buffered_guarded,10,2014-10-17,2014-10-24,0,0.0210261153,0.0289368101,0,0,0.0210261153
persistent_cost_aware_buffered_guarded,10,2014-10-24,2014-10-31,0,0.0103401789,0.0194110284,0,0,0.0103401789
persistent_cost_aware_buffered_guarded,10,2014-10-31,2014-11-07,0,0.00283565157,0.0068080403,0,0,0.00283565157
persistent_cost_aware_buffered_guarded,10,2014-11-07,2014-11-14,0,-0.00186091904,0.00844977702,0,0,-0.00186091904
persistent_cost_aware_buffered_guarded,10,2014-11-14,2014-11-21,0,0.00575317468,0.00949368021,0,0,0.00575317468
persistent_cost_aware_buffered_guarded,10,2014-11-21,2014-11-28,0,0.00909325415,0.00709077953,0,0,0.00909325415
persistent_cost_aware_buffered_guarded,10,2014-11-28,2014-12-05,0,-0.00370733001,-0.00275448095,0,0,-0.00370733001
persistent_cost_aware_buffered_guarded,10,2014-12-05,2014-12-12,0,-0.00177016015,-0.0330328132,0,0,-0.00177016015
persistent_cost_aware_buffered_guarded,10,2014-12-12,2014-12-19,0,0.0122276536,0.0287481332,0,0,0.0122276536
persistent_cost_aware_buffered_guarded,10,2014-12-19,2014-12-26,0,0.00359413359,0.00900693271,0,0,0.00359413359
persistent_cost_aware_buffered_guarded,10,2014-12-26,2015-01-02,0,0.00192963716,-0.0142325763,0,0,0.00192963716
persistent_cost_aware_buffered_guarded,10,2015-01-02,2015-01-09,0,0.0118705642,0.0218189611,0,0,0.0118705642
persistent_cost_aware_buffered_guarded,10,2015-01-09,2015-01-16,0,0.00504742769,0.0177142166,0,0,0.00504742769
persistent_cost_aware_buffered_guarded,10,2015-01-16,2015-01-23,0,0.00907619732,0.0103322845,0,0,0.00907619732
persistent_cost_aware_buffered_guarded,10,2015-01-23,2015-01-30,0,-0.00275558685,-0.00623712719,0,0,-0.00275558685
persistent_cost_aware_buffered_guarded,10,2015-01-30,2015-02-06,0,-0.00817620162,-0.0158714369,0,0,-0.00817620162
persistent_cost_aware_buffered_guarded,10,2015-02-06,2015-02-13,0,0.00105234426,0.0110591109,0,0,0.00105234426
persistent_cost_aware_buffered_guarded,10,2015-02-13,2015-02-20,0,-0.00137725813,-0.00326768842,0,0,-0.00137725813
persistent_cost_aware_buffered_guarded,10,2015-02-20,2015-02-27,0,0.00223232462,0.00778553141,0,0,0.00223232462
persistent_cost_aware_buffered_guarded,10,2015-02-27,2015-03-06,0,-0.0176353722,-0.0302392185,0,0,-0.0176353722
persistent_cost_aware_buffered_guarded,10,2015-03-06,2015-03-13,0,0.00341122997,0.00128965028,0,0,0.00341122997
persistent_cost_aware_buffered_guarded,10,2015-03-13,2015-03-20,0,0.0285054544,0.0320507275,0,0,0.0285054544
persistent_cost_aware_buffered_guarded,10,2015-03-20,2015-03-27,0,-0.0178669642,-0.0207580105,0,0,-0.0178669642
persistent_cost_aware_buffered_guarded,10,2015-03-27,2015-04-03,0,0.00429673438,0.00316350718,0,0,0.00429673438
persistent_cost_aware_buffered_guarded,10,2015-04-03,2015-04-10,0,0.00281616766,-8.56598446e-05,0,0,0.00281616766
persistent_cost_aware_buffered_guarded,10,2015-04-10,2015-04-17,0,-0.0042848139,-0.00841477158,0,0,-0.0042848139
persistent_cost_aware_buffered_guarded,10,2015-04-17,2015-04-24,0,0.0111600684,-0.00222408105,0,0,0.0111600684
persistent_cost_aware_buffered_guarded,10,2015-04-24,2015-05-01,0,-0.0155327461,-0.0207632069,0,0,-0.0155327461
persistent_cost_aware_buffered_guarded,10,2015-05-01,2015-05-08,0,0.00382670645,-0.000956603339,0,0,0.00382670645
persistent_cost_aware_buffered_guarded,10,2015-05-08,2015-05-15,0,0.00433363048,-0.000901319362,0,0,0.00433363048
persistent_cost_aware_buffered_guarded,10,2015-05-15,2015-05-22,0,-0.00130208011,0.0101816302,0,0,-0.00130208011
persistent_cost_aware_buffered_guarded,10,2015-05-22,2015-05-29,0,-0.00779051052,-0.00314340224,0,0,-0.00779051052
persistent_cost_aware_buffered_guarded,10,2015-05-29,2015-06-05,0,-0.0137540203,-0.00825920868,0,0,-0.0137540203
persistent_cost_aware_buffered_guarded,10,2015-06-05,2015-06-12,0,0.0021706137,-0.00228968021,0,0,0.0021706137
persistent_cost_aware_buffered_guarded,10,2015-06-12,2015-06-19,0,0.00237792354,0.0058548871,0,0,0.00237792354
persistent_cost_aware_buffered_guarded,10,2015-06-19,2015-06-26,0,0.000720827174,0.0034109235,0,0,0.000720827174
persistent_cost_aware_buffered_guarded,10,2015-06-26,2015-07-03,0,-0.0165113577,-0.0104506103,0,0,-0.0165113577
persistent_cost_aware_buffered_guarded,10,2015-07-03,2015-07-10,0,-0.00207252607,-0.00451110425,0,0,-0.00207252607
persistent_cost_aware_buffered_guarded,10,2015-07-10,2015-07-17,0,0.0180048923,0.0293620443,0,0,0.0180048923
persistent_cost_aware_buffered_guarded,10,2015-07-17,2015-07-24,0,-0.0223490318,-0.0177032266,0,0,-0.0223490318
persistent_cost_aware_buffered_guarded,10,2015-07-24,2015-07-31,0,0.0120611094,0.00862373027,0,0,0.0120611094
persistent_cost_aware_buffered_guarded,10,2015-07-31,2015-08-07,0,-0.00821471695,-0.0147099724,0,0,-0.00821471695
persistent_cost_aware_buffered_guarded,10,2015-08-07,2015-08-14,0,-0.000613262,0.000805019716,0,0,-0.000613262
persistent_cost_aware_buffered_guarded,10,2015-08-14,2015-08-21,0,-0.0534079598,-0.0526251701,0,0,-0.0534079598
persistent_cost_aware_buffered_guarded,10,2015-08-21,2015-08-28,0,0.0125753138,0.0120707682,0,0,0.0125753138
persistent_cost_aware_buffered_guarded,10,2015-08-28,2015-09-04,0,-0.00857982492,-0.0275617843,0,0,-0.00857982492
persistent_cost_aware_buffered_guarded,10,2015-09-04,2015-09-11,0,0.00485756196,-0.000711712361,0,0,0.00485756196
persistent_cost_aware_buffered_guarded,10,2015-09-11,2015-09-18,0,-0.000874099179,0.00553096812,0,0,-0.000874099179
persistent_cost_aware_buffered_guarded,10,2015-09-18,2015-09-25,0,-0.00310380852,0.00916748971,0,0,-0.00310380852
persistent_cost_aware_buffered_guarded,10,2015-09-25,2015-10-02,0,0.00172261335,-0.00598484072,0,0,0.00172261335
persistent_cost_aware_buffered_guarded,10,2015-10-02,2015-10-09,0,0.00446052297,0.0101987957,0,0,0.00446052297
persistent_cost_aware_buffered_guarded,10,2015-10-09,2015-10-16,0,0.00173720946,0.00742127222,0,0,0.00173720946
persistent_cost_aware_buffered_guarded,10,2015-10-16,2015-10-23,0,0.00327528882,0.00516566595,0,0,0.00327528882
persistent_cost_aware_buffered_guarded,10,2015-10-23,2015-10-30,0,-0.000982541098,-0.00753136327,0,0,-0.000982541098
persistent_cost_aware_buffered_guarded,10,2015-10-30,2015-11-06,0,0.00121707115,-0.016988016,0,0,0.00121707115
persistent_cost_aware_buffered_guarded,10,2015-11-06,2015-11-13,0,-0.00423187017,-0.020833214,0,0,-0.00423187017
persistent_cost_aware_buffered_guarded,10,2015-11-13,2015-11-20,0,0.00472799851,0.00893750157,0,0,0.00472799851
persistent_cost_aware_buffered_guarded,10,2015-11-20,2015-11-27,0,0.0008661654,-0.00971273736,0,0,0.0008661654
persistent_cost_aware_buffered_guarded,10,2015-11-27,2015-12-04,0,-0.000470559877,0.0217354507,0,0,-0.000470559877
persistent_cost_aware_buffered_guarded,10,2015-12-04,2015-12-11,0,-0.0014960987,-0.0360124263,0,0,-0.0014960987
persistent_cost_aware_buffered_guarded,10,2015-12-11,2015-12-18,0,0.000101411543,0.00244253114,0,0,0.000101411543
persistent_cost_aware_buffered_guarded,10,2015-12-18,2015-12-25,0,0.00188446256,0.027484038,0,0,0.00188446256
persistent_cost_aware_buffered_guarded,10,2015-12-25,2016-01-01,0,-0.00180971448,-0.00721077897,0,0,-0.00180971448
persistent_cost_aware_buffered_guarded,10,2016-01-01,2016-01-08,0,-0.0113905931,-0.0414565638,0,0,-0.0113905931
persistent_cost_aware_buffered_guarded,10,2016-01-08,2016-01-15,0,-0.00569765647,-0.0190288078,0,0,-0.00569765647
persistent_cost_aware_buffered_guarded,10,2016-01-15,2016-01-22,0,0.00426933167,0.0220347832,0,0,0.00426933167
persistent_cost_aware_buffered_guarded,10,2016-01-22,2016-01-29,0,0.00557305063,0.0171483863,0,0,0.00557305063
persistent_cost_aware_buffered_guarded,10,2016-01-29,2016-02-05,0,-0.00663368381,-0.0231343334,0,0,-0.00663368381
persistent_cost_aware_buffered_guarded,10,2016-02-05,2016-02-12,0,-0.00148892963,-0.00429260909,0,0,-0.00148892963
persistent_cost_aware_buffered_guarded,10,2016-02-12,2016-02-19,0,0.00641945042,0.0297606668,0,0,0.00641945042
persistent_cost_aware_buffered_guarded,10,2016-02-19,2016-02-26,0,0.00209465475,0.0158912557,0,0,0.00209465475
persistent_cost_aware_buffered_guarded,10,2016-02-26,2016-03-04,0,0.00656598075,0.0270993966,0,0,0.00656598075
persistent_cost_aware_buffered_guarded,10,2016-03-04,2016-03-11,0,-0.00183628282,-0.000874602627,0,0,-0.00183628282
persistent_cost_aware_buffered_guarded,10,2016-03-11,2016-03-18,0,0.00422531803,0.00756755091,0,0,0.00422531803
persistent_cost_aware_buffered_guarded,10,2016-03-18,2016-03-25,0,-0.0042926005,0.00162278472,0,0,-0.0042926005
persistent_cost_aware_buffered_guarded,10,2016-03-25,2016-04-01,0,0.010822992,0.0154546217,0,0,0.010822992
persistent_cost_aware_buffered_guarded,10,2016-04-01,2016-04-08,0,0.00363931367,0.00399720025,0,0,0.00363931367
persistent_cost_aware_buffered_guarded,10,2016-04-08,2016-04-15,0,-5.10764396e-06,-0.0021443183,0,0,-5.10764396e-06
