variant,market_state,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks
b8_asymmetric_breadth_gate,calm_trend,0.07953901827415977,0.07684932150473907,1.0349996163499613,-0.08934104542168164,0.8902852871123548,-0.025064418615727672,0.13014721852073313,0.03839342946361628,295
b8_asymmetric_breadth_gate,neutral_mixed,0.04859895424788907,0.07839271761050338,0.6199422054654932,-0.11359184040627868,0.4278384263699526,-0.02710400180442585,0.11947170352716353,0.05878007813536445,492
b8_asymmetric_breadth_gate,recovery_confirmed,0.19011487834054663,0.04890658622081194,3.887306251190443,-0.025578723257683955,7.432539788061366,-0.009795871927613333,0.17263870995816644,0.007596103238159321,44
b8_asymmetric_breadth_gate,recovery_fragile,0.1615778178866507,0.05226588324316808,3.091458669796254,-0.01387371385748759,11.646327691806025,-0.010912080481328107,0.2050287474653899,0.010046408625804106,49
b8_asymmetric_breadth_gate,stressed_panic,0.008963306623976708,0.07889722159188825,0.1136073798687261,-0.1230589589326162,0.07283749758426589,-0.027312403917673644,0.10427458349456417,0.023878879620255193,229
b8_calm_neutral_confirmation,calm_trend,0.07891336969954454,0.07670469485016312,1.028794519731757,-0.08934104542168153,0.8832823628499161,-0.025064418615727672,0.13091602221333365,0.03862022655293343,295
b8_calm_neutral_confirmation,neutral_mixed,0.04883034719984236,0.07806989889250462,0.6254695842129557,-0.11211020225845914,0.4355566774134325,-0.027002613909350118,0.12054913220031196,0.05931017304255348,492
b8_calm_neutral_confirmation,recovery_confirmed,0.19011487834054663,0.04890658622081194,3.887306251190443,-0.025578723257683955,7.432539788061366,-0.009795871927613333,0.17263870995816644,0.007596103238159321,44
b8_calm_neutral_confirmation,recovery_fragile,0.1615778178866507,0.05226588324316808,3.091458669796254,-0.01387371385748759,11.646327691806025,-0.010912080481328107,0.2050287474653899,0.010046408625804106,49
b8_calm_neutral_confirmation,stressed_panic,0.008789069699919771,0.07887122872275032,0.11143568880884665,-0.12305895893261609,0.07142161591609465,-0.027321066644266128,0.10469956183278115,0.023976199659706883,229
b8_recovery_safe_sector_gate,calm_trend,0.07918702641723163,0.07676486283790825,1.0315530242584796,-0.08934104542168175,0.8863454198848463,-0.025064418615727672,0.130800564378745,0.03858616649172977,295
b8_recovery_safe_sector_gate,neutral_mixed,0.049101415491144884,0.07834824238095038,0.6267073006232928,-0.11258113863891084,0.4361424665336811,-0.02706554107264674,0.12043390124325211,0.059253479411680035,492
b8_recovery_safe_sector_gate,recovery_confirmed,0.1911420358909126,0.049130169734525955,3.8905226040077894,-0.025608603945248,7.463977196866346,-0.009855543501814954,0.17917215985855947,0.007883575033776617,44
b8_recovery_safe_sector_gate,recovery_fragile,0.16156821843580382,0.05237741052615986,3.0846927485105184,-0.01387371385748759,11.64563577535557,-0.01092726625480702,0.212876949806552,0.01043097054052105,49
b8_recovery_safe_sector_gate,stressed_panic,0.00912559151707959,0.078913822860776,0.11563996250922286,-0.1230589589326162,0.07415625482478297,-0.027312403917673644,0.10439286345764534,0.02390596573180078,229
b8_soft_etf_breadth_95_103,calm_trend,0.07976892272698821,0.07723122601725883,1.032858428392193,-0.08928397690492174,0.8934293194839867,-0.025188303110066024,0.13101216041939123,0.038648587323720424,295
b8_soft_etf_breadth_95_103,neutral_mixed,0.0491161058863101,0.07891718658809106,0.6223752772976062,-0.11400653649635728,0.43081833196361907,-0.02724380364262672,0.11980341229344026,0.05894327884837261,492
b8_soft_etf_breadth_95_103,recovery_confirmed,0.19172284439840226,0.04927057327399541,3.8912241457436414,-0.02588291802506737,7.407311811315882,-0.009951373850486236,0.1744005185403971,0.007673622815777473,44
b8_soft_etf_breadth_95_103,recovery_fragile,0.16280013825707096,0.05250999955858992,3.100364494869608,-0.013882817815950133,11.726735913081562,-0.010952686679536682,0.20858981289515424,0.010220900831862558,49
b8_soft_etf_breadth_95_103,stressed_panic,0.008965813897512831,0.07907682193385851,0.11338106006602065,-0.1230589589326162,0.07285787215559228,-0.027438924963184914,0.10378369736252717,0.023766466696018722,229
b8_soft_etf_breadth_90_105,calm_trend,0.07976431364027414,0.07743319963819181,1.030104838918894,-0.0890538316234416,0.8956864874444977,-0.025270202046999295,0.13180126269282064,0.038881372494382095,295
b8_soft_etf_breadth_90_105,neutral_mixed,0.0490544657369163,0.07909063401251659,0.6202310342986139,-0.11386173016192636,0.4308248756377968,-0.02732969089769932,0.12156046658207764,0.05980774955838221,492
b8_soft_etf_breadth_90_105,recovery_confirmed,0.1926545795744028,0.049517770757739894,3.8906149575461217,-0.0260856971861404,7.385448746095318,-0.010055041799068172,0.17626445812280525,0.007755636157403432,44
b8_soft_etf_breadth_90_105,recovery_fragile,0.16337120447155318,0.05265841671123662,3.1024708807223194,-0.013888887111781378,11.762728227013381,-0.010980897470953618,0.2116478600514933,0.010370745142523173,49
