variant,family,mode,min_mult,max_mult,weak_threshold,recovery_protect,macro_strength,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_calmar,full_cvar_5,full_avg_turnover,full_cost_drag,full_n_weeks,full_avg_BIL,full_avg_SPY,full_avg_offense,full_avg_defense,holdout_2020_ann_return,holdout_2020_ann_vol,holdout_2020_sharpe,holdout_2020_max_drawdown,holdout_2020_calmar,holdout_2020_cvar_5,holdout_2020_avg_turnover,holdout_2020_cost_drag,holdout_2020_n_weeks,holdout_2020_avg_BIL,holdout_2020_avg_SPY,holdout_2020_avg_offense,holdout_2020_avg_defense,shock_2022_ann_return,shock_2022_ann_vol,shock_2022_sharpe,shock_2022_max_drawdown,shock_2022_calmar,shock_2022_cvar_5,shock_2022_avg_turnover,shock_2022_cost_drag,shock_2022_n_weeks,shock_2022_avg_BIL,shock_2022_avg_SPY,shock_2022_avg_offense,shock_2022_avg_defense,delta_sharpe_vs_ggg_dashboard,delta_return_vs_ggg_dashboard,delta_mdd_vs_ggg_dashboard,delta_cvar_vs_ggg_dashboard,delta_turnover_vs_ggg_dashboard,delta_sharpe_vs_phase2b,delta_return_vs_phase2b,delta_mdd_vs_phase2b,delta_cvar_vs_phase2b,delta_ann_return_vs_ggg_recomputed,delta_ann_vol_vs_ggg_recomputed,delta_sharpe_vs_ggg_recomputed,delta_max_drawdown_vs_ggg_recomputed,delta_calmar_vs_ggg_recomputed,delta_cvar_5_vs_ggg_recomputed,delta_avg_turnover_vs_ggg_recomputed,delta_cost_drag_vs_ggg_recomputed,delta_n_weeks_vs_ggg_recomputed,delta_avg_BIL_vs_ggg_recomputed,delta_avg_SPY_vs_ggg_recomputed,delta_avg_offense_vs_ggg_recomputed,delta_avg_defense_vs_ggg_recomputed,calm_trend_sharpe_delta_vs_ggg_recomputed,neutral_mixed_sharpe_delta_vs_ggg_recomputed,recovery_confirmed_sharpe_delta_vs_ggg_recomputed,recovery_fragile_sharpe_delta_vs_ggg_recomputed,stressed_panic_sharpe_delta_vs_ggg_recomputed,b8_verdict,b8_verdict_reason
b8_asymmetric_breadth_gate,asymmetric_breadth_gate,asymmetric_breadth_gate,0.95,1.0,0.3,True,mild,0.05842026535588962,0.0763376088211438,0.765288122827716,-0.12815628286433678,0.4558517464003847,-0.026177324660112033,0.1250630289298461,0.13869489908319935,1109,0.2682271894836442,0.0599464237484424,0.41459073725086765,0.5463703926673749,0.0812017922603987,0.08833664849470989,0.9192310738986382,-0.1281562828643369,0.6336153830737813,-0.027699640386072342,0.12890830555198202,0.04228192422105011,328,0.23707794586310627,0.05758100320136464,0.403787323700576,0.5194815406794712,-0.04549807405154882,0.057962210268717444,-0.7849609916636393,-0.0740105001617567,-0.6147516089218237,-0.015574931189875506,0.0868368728591968,0.004515517388678233,52,0.553060231145361,0.02941216391777173,0.16481330410169476,0.6985053328309632,-0.17130206410367643,-0.012960727179062076,-0.010417738829319678,-0.0008001789419512344,0.0014968165669198147,-0.1195268182823721,-0.010503132090037684,0.01159775659952933,3.7171868918668693e-06,-0.00037094205118570756,-0.00018613388874212655,-0.0029859490503736374,0.0,-0.0028944507666345265,3.860412822659018e-05,0.0013853952753390963,0.001536403360351074,0,0.0016470629221586042,-0.0003101413748325607,-0.00164706292215816,0.0016470629221585487,-0.0008395255813156144,-0.0058486978813980794,-0.004482769514740692,-0.0050056863284644315,-0.0021412620346264177,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp; CVaR worse than GGG by more than 0.05pp
b8_calm_neutral_confirmation,calm_only_confirmation,calm_neutral_confirmation,0.95,1.0,0.4,True,mild,0.05832291284450042,0.07614582031493089,0.7659371532578302,-0.1281562828643369,0.4550921073939046,-0.026111816365969185,0.1258332832454078,0.13954911111915724,1109,0.2695637713433109,0.059675223289225955,0.4132541553912009,0.5477069745270416,0.0809980941458266,0.08825058330993872,0.9178193628631194,-0.1281562828643369,0.6320259322094196,-0.027703903738328556,0.130229023984342,0.042715119866864174,328,0.23812078389373326,0.05737885552098784,0.4027444856699491,0.5205243787100982,-0.044996949924295926,0.057888721736706936,-0.7773008035823253,-0.07401050016175648,-0.6079806220191881,-0.015574931189875506,0.08752702865336773,0.004551405489975122,52,0.553060231145361,0.02941216391777173,0.16481330410169476,0.6985053328309632,-0.17065303367356222,-0.01305807969045128,-0.01041773882931979,-0.0007346706478083866,0.0022670708824815006,-0.11887778785225789,-0.010600484601426888,0.011597756599529219,6.922548103471468e-05,-0.0004682945625749113,-0.00037792239495502977,-0.0023369186202594205,-1.1102230246251565e-16,-0.003654089773114655,0.00010411242236943799,0.0021556495909007822,0.0023906153963089705,0,0.0029836447818252787,-0.0005813418340490026,-0.00298364478182489,0.002983644781825334,-0.0070446221995199565,-0.0003213191339355159,-0.004482769514740692,-0.0050056863284644315,-0.00431295309450587,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp; CVaR worse than GGG by more than 0.05pp
b8_recovery_safe_sector_gate,recovery_safe_gate,recovery_safe_gate,0.95,1.03,0.4,True,mild,0.058624408883757084,0.07630705448983285,0.7682698444554454,-0.12815628286433678,0.4574446728126119,-0.02615186860129946,0.1262941002790877,0.14006015720950826,1109,0.2678041856216738,0.059997845510773966,0.41501857781171914,0.5459425521065234,0.08133125692097831,0.08837984625874724,0.9202466440467324,-0.1281562828643369,0.6346255923096146,-0.027739203494585606,0.13086416849470064,0.04292344726626181,328,0.23649635128572385,0.05764471965291164,0.40436891827795846,0.5188999461020888,-0.04629810932918321,0.05816429647656352,-0.7959884694528778,-0.07401050016175692,-0.6255613626173898,-0.015860623392496945,0.086209471191693,0.004482892501968036,52,0.552313408989293,0.029670664114980014,0.16556012625776262,0.6977585106748952,-0.16832034247594696,-0.012756583651194614,-0.010417738829319678,-0.0007747228831386614,0.002727887916161395,-0.11654509665464263,-0.010298988562170222,0.01159775659952933,2.9173245704439826e-05,-0.00016679852331824563,-0.00021668822005306565,-4.227422644165202e-06,0.0,-0.0013015243544073352,6.406018703916314e-05,0.0026164666245806767,0.00290166148665999,0,0.0012240590601881873,-0.0002587196125009919,-0.001219222361306671,0.0012192223613071151,-0.004286117672797296,0.0009163972764015815,-0.0012664166973941349,-0.01177160761419982,-0.00010867939412965988,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp; CVaR worse than GGG by more than 0.05pp
b8_soft_etf_breadth_95_103,soft_scaler,soft_scaler,0.95,1.03,0.4,True,mild,0.05881824242663325,0.07673631579510604,0.7664981282615143,-0.12873300013988753,0.45690104606214793,-0.026302761356384256,0.12556614654260756,0.13925285651575178,1109,0.2649095481438517,0.06047950322186854,0.41848008872669185,0.5425275795671867,0.08112598185061604,0.08875410307956613,0.9140533117425382,-0.12873300013988753,0.6301879219971616,-0.027879741563052472,0.13023432870377036,0.04271685981483668,328,0.23361193249196419,0.058141387352083455,0.40791994126583214,0.5154544617973745,-0.045907224582158235,0.058164812597337905,-0.7892611104924169,-0.0739074129697832,-0.6211450616046762,-0.015820450344462177,0.0863283284242809,0.004489073078062606,52,0.5515058252687903,0.029861922974748493,0.16636770997826533,0.6969509269543924,-0.1700920586698781,-0.012562750108318449,-0.010994456104870431,-0.0009256156382234579,0.0019999341796812647,-0.11831681284857376,-0.010105155019294057,0.011021039323978576,-0.00012171950938035664,2.7035019557919426e-05,0.0002125730852201163,-0.0017759436165752929,-0.0005767172755507533,-0.0018451511048713232,-8.683256804563333e-05,0.0018885128881005464,0.00209436079290351,0,-0.0016705784176339056,0.0002229380985935836,0.0022422885536660386,-0.002195750178029643,-0.0029807135390838013,-0.0034156260492850254,-0.0005648749615421167,0.003900138744889592,-0.002367581837331864,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp; CVaR worse than GGG by more than 0.05pp
b8_soft_etf_breadth_90_105,soft_scaler,soft_scaler,0.9,1.05,0.4,True,mild,0.05881605666877898,0.0768712170240244,0.7651245673708708,-0.12911127939981282,0.45554545615372666,-0.026357067606013466,0.1269523597198206,0.140790166929281,1109,0.26388349831925323,0.06062027542685043,0.4198912369592272,0.5411496713376838,0.08086684810906708,0.08894912267182828,0.9091359833578101,-0.1291112793998127,0.6263344959866023,-0.027984930334830755,0.131787620240111,0.04322633943875641,328,0.23214835693747782,0.05833365140445812,0.4098196093688593,0.5136237957870063,-0.04563118703083224,0.05804871252297686,-0.7860843944259831,-0.07395455540029161,-0.617016582465349,-0.01571121607448467,0.08651082339147921,0.004498562816356918,52,0.5524734054381211,0.0295946269999592,0.16540012980893454,0.6979185071237233,-0.17146561956052164,-0.012564935866172716,-0.011372735364795716,-0.000979921887852668,0.003386147356894312,-0.11969037373921732,-0.010107340777148324,0.010642760064053292,-0.0001760257590095668,2.4849261703652203e-05,0.0003474743141384795,-0.0031495045072188477,-0.0009549965354760381,-0.003200741013292596,-0.00014113881767484349,0.0032747260653135934,0.003631671206432735,0,-0.0026966282422323795,0.0003637103035754735,0.0036534367862013917,-0.003573658407532543,-0.005734303012382869,-0.005559869048277322,-0.0011740631590617667,0.006006524597601093,-0.003997601260259054,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp; CVaR worse than GGG by more than 0.05pp
b8_sector_soft_95_103,sector_breadth_only,sector_soft_scaler,0.95,1.03,0.4,True,mild,0.05891047047595799,0.07688830458527317,0.7661824616073201,-0.12875611408217635,0.4575353247952125,-0.026350717116556167,0.1260372341824067,0.13977529270828903,1109,0.2634188033356271,0.06079951437939508,0.4200508448421936,0.5409588744873175,0.08133798971200767,0.08885245165400225,0.9154276353425066,-0.12875611408217613,0.6317213772085049,-0.02788970594522109,0.13092301279997556,0.04294274819839198,328,0.2323983103925088,0.058433179080185416,0.4090181508959807,0.5143438953007685,-0.046863293246607984,0.05836025663188352,-0.8030001228782383,-0.07391661073124833,-0.63400219224062,-0.016026281223176262,0.08625933561921689,0.004485485452199279,52,0.550516918308374,0.030173231132574634,0.1673566169386816,0.6959620199939762,-0.17040772532407233,-0.01247052205899371,-0.011017570047159253,-0.0009735713983953682,0.002471021819480404,-0.118632479502768,-0.010012926969969319,0.010997925381689755,-0.000169675269552267,0.00011926306888265792,0.00036456187538724816,-0.0020916102707695394,-0.0005998312178395748,-0.0012108723718067815,-0.0001347883282175437,0.0023596005278996857,0.0026167969854407613,0,-0.0031613232258584922,0.0005429492561201191,0.00381304466916782,-0.0037644552578988133,-0.0023245548268238103,-0.0033144630813982667,0.009761405398533984,-0.010282406524327214,-0.0013565278023859872,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp; CVaR worse than GGG by more than 0.05pp
b8_sector_soft_90_105,sector_breadth_only,sector_soft_scaler,0.9,1.05,0.4,True,mild,0.058968547484063105,0.07712425841661921,0.7645914358815565,-0.1291494139613485,0.45659167684424073,-0.026436950985430856,0.12777875640704622,0.14170664085541426,1109,0.26140039392359504,0.06115323420916016,0.4225119329763903,0.5385366813624993,0.08123166778853252,0.0891155729035695,0.9115316789404696,-0.1291494139613486,0.6289743429485732,-0.028001569729496262,0.13300836560656626,0.04362674391895374,328,0.2301083178186413,0.05882125608783134,0.4116692255256096,0.5117538003197583,-0.047225721395289244,0.0583743741899113,-0.8090146070199953,-0.07396987004184596,-0.6384453746988183,-0.01605426753900814,0.08641956615393975,0.0044938174400048665,52,0.5508252271707607,0.030113473929669433,0.16704830807629498,0.696270328856363,-0.17199875104983586,-0.012412445050888593,-0.01141086992633139,-0.0010598052672700572,0.0042125440441199286,-0.12022350522853154,-0.009954849961864201,0.010604625502517617,-0.000255909138426956,0.00017734007698777532,0.0006005157067332928,-0.003682635996533068,-0.0009931310970117124,-0.0021545203227785192,-0.0002210221970922327,0.00410112275253921,0.004548145132565989,0,-0.005179732637890566,0.0008966690858852044,0.006274132803364474,-0.006186648382716986,-0.0047043675452109746,-0.005550398513950894,0.015723852747570266,-0.015637465632035497,-0.0022580991792871957,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp; CVaR worse than GGG by more than 0.05pp
b8_market_quality_composite_mild,market_quality_composite,market_quality_composite,0.95,1.03,0.4,True,mild,0.05772273599825173,0.07509937555400722,0.7686180553757175,-0.12519986194118582,0.4610447256353022,-0.025684749984333923,0.13277087244964403,0.1472428975466552,1109,0.2782030750284416,0.058515356119430886,0.40538472017460364,0.5560416141348965,0.08157408300485813,0.0873500873554223,0.9338752309764506,-0.1251998619411857,0.6515509022140826,-0.027341137117877706,0.13967591685708539,0.04581370072912401,328,0.24712635246351558,0.05623177585508931,0.3948074915485909,0.5293739601653191,-0.045574545800282085,0.05751530506126544,-0.7923898821667723,-0.07346067305341997,-0.6203937958360478,-0.015707269991719456,0.08958044381370288,0.004658183078312549,52,0.556833500396433,0.02945044641009698,0.1646174288773494,0.7022786020820354,-0.16797213155567492,-0.01365825653669997,-0.0074613179061687185,-0.0003076042661731247,0.009204660086717734,-0.11619688573437059,-0.011200661447675578,0.01455417752268029,0.0004962918626699765,-0.0010684714088236014,-0.0014243671558786947,0.0003439834976278755,0.0029564209231509597,0.0022985284682829343,0.0005311788040046998,0.009093238795137015,0.010084401823806932,0,0.011622948466955996,-0.0017412090038440714,-0.010853079998422166,0.011318284389680189,-0.011506111356154536,0.009819663032598736,-0.04739817062229923,-0.005257124845440941,-0.0030622994886468496,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp
b8_market_quality_composite_medium,market_quality_composite,market_quality_composite,0.95,1.03,0.4,True,medium,0.0574019159003154,0.07473622951825197,0.7680600997712468,-0.12445999594827162,0.4612077596738227,-0.02554318536557699,0.13500618532292075,0.14972185952311912,1109,0.2813006664917757,0.05801319679317884,0.40228712871126954,0.5591392055982304,0.08154108359268397,0.08707181461729376,0.936480811282974,-0.1244599959482714,0.6551589767572741,-0.027220917788611656,0.14240859561136981,0.046710019360529306,328,0.2501068715799791,0.055754019612016606,0.39182697243212744,0.5323544792817826,-0.0454627048782803,0.05742301077921604,-0.7917157993174279,-0.07353467347189158,-0.6182485449623747,-0.015657663149408564,0.09049502323428826,0.004705741208182989,52,0.557620576487585,0.029252510387128852,0.16383035278619737,0.7030656781731874,-0.16853008716014561,-0.013979076634636295,-0.006721451913254517,-0.00016603964741618987,0.011439972959994452,-0.11675484133884129,-0.011521481545611903,0.015294043515594491,0.0006378564814269114,-0.0013892915067599265,-0.0017875131916339493,-0.0002139721068428191,0.0036962869160651612,0.0024615625068034608,0.0006727434227616347,0.011328551668413733,0.012563363800270844,0,0.0147205399302901,-0.0022433683300961196,-0.01395067146175627,0.01441587585301407,-0.014609982941251154,0.0110285950065383,-0.0555642336825799,-0.004597971560943215,-0.004082354089708584,research-only,Sharpe below GGG by more than 0.01; max drawdown worse than GGG by more than 0.5pp
