variant,family,mode,min_mult,max_mult,weak_threshold,recovery_protect,macro_strength,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_calmar,full_cvar_5,full_avg_turnover,full_cost_drag,full_n_weeks,full_avg_BIL,full_avg_SPY,full_avg_offense,full_avg_defense,holdout_2020_ann_return,holdout_2020_ann_vol,holdout_2020_sharpe,holdout_2020_max_drawdown,holdout_2020_calmar,holdout_2020_cvar_5,holdout_2020_avg_turnover,holdout_2020_cost_drag,holdout_2020_n_weeks,holdout_2020_avg_BIL,holdout_2020_avg_SPY,holdout_2020_avg_offense,holdout_2020_avg_defense,shock_2022_ann_return,shock_2022_ann_vol,shock_2022_sharpe,shock_2022_max_drawdown,shock_2022_calmar,shock_2022_cvar_5,shock_2022_avg_turnover,shock_2022_cost_drag,shock_2022_n_weeks,shock_2022_avg_BIL,shock_2022_avg_SPY,shock_2022_avg_offense,shock_2022_avg_defense,delta_sharpe_vs_ggg_dashboard,delta_return_vs_ggg_dashboard,delta_mdd_vs_ggg_dashboard,delta_cvar_vs_ggg_dashboard,delta_turnover_vs_ggg_dashboard,delta_sharpe_vs_phase2b,delta_return_vs_phase2b,delta_mdd_vs_phase2b,delta_cvar_vs_phase2b
sens_market_quality_composite_0.95_1.03_thr0.30_rp_on,sensitivity,market_quality_composite,0.95,1.03,0.3,True,mild,0.05772273599825173,0.07509937555400722,0.7686180553757175,-0.12519986194118582,0.4610447256353022,-0.025684749984333923,0.13277087244964403,0.1472428975466552,1109,0.2782030750284416,0.058515356119430886,0.40538472017460364,0.5560416141348965,0.08157408300485813,0.0873500873554223,0.9338752309764506,-0.1251998619411857,0.6515509022140826,-0.027341137117877706,0.13967591685708539,0.04581370072912401,328,0.24712635246351558,0.05623177585508931,0.3948074915485909,0.5293739601653191,-0.045574545800282085,0.05751530506126544,-0.7923898821667723,-0.07346067305341997,-0.6203937958360478,-0.015707269991719456,0.08958044381370288,0.004658183078312549,52,0.556833500396433,0.02945044641009698,0.1646174288773494,0.7022786020820354,-0.16797213155567492,-0.01365825653669997,-0.0074613179061687185,-0.0003076042661731247,0.009204660086717734,-0.11619688573437059,-0.011200661447675578,0.01455417752268029,0.0004962918626699765
sens_market_quality_composite_0.95_1.03_thr0.30_rp_off,sensitivity,market_quality_composite,0.95,1.03,0.3,False,medium,0.05732984593380097,0.07463645546020042,0.7681212295025435,-0.1244599959482715,0.4606286983781407,-0.02550510510510497,0.13403042598573847,0.14863974241818398,1109,0.2826514784168866,0.05780985702863723,0.4009363167861586,0.5604900175233414,0.08127876940418233,0.08698853510198817,0.9343618593977754,-0.1244599959482714,0.653051358269076,-0.027220917788611656,0.1413926241445314,0.046376780719406305,328,0.25107116597754825,0.05568651637637321,0.3908626780345582,0.5333187736793518,-0.0454627048782803,0.05742301077921604,-0.7917157993174279,-0.07353467347189158,-0.6182485449623747,-0.015657663149408564,0.09049502323428826,0.004705741208182989,52,0.557620576487585,0.029252510387128852,0.16383035278619737,0.7030656781731874,-0.16846895742884893,-0.014051146601150727,-0.006721451913254406,-0.00012795938694417155,0.010464213622812177,-0.1166937116075446,-0.011593551512126335,0.015294043515594602,0.0006759367418989297
sens_market_quality_composite_0.95_1.03_thr0.40_rp_on,sensitivity,market_quality_composite,0.95,1.03,0.4,True,mild,0.05772273599825173,0.07509937555400722,0.7686180553757175,-0.12519986194118582,0.4610447256353022,-0.025684749984333923,0.13277087244964403,0.1472428975466552,1109,0.2782030750284416,0.058515356119430886,0.40538472017460364,0.5560416141348965,0.08157408300485813,0.0873500873554223,0.9338752309764506,-0.1251998619411857,0.6515509022140826,-0.027341137117877706,0.13967591685708539,0.04581370072912401,328,0.24712635246351558,0.05623177585508931,0.3948074915485909,0.5293739601653191,-0.045574545800282085,0.05751530506126544,-0.7923898821667723,-0.07346067305341997,-0.6203937958360478,-0.015707269991719456,0.08958044381370288,0.004658183078312549,52,0.556833500396433,0.02945044641009698,0.1646174288773494,0.7022786020820354,-0.16797213155567492,-0.01365825653669997,-0.0074613179061687185,-0.0003076042661731247,0.009204660086717734,-0.11619688573437059,-0.011200661447675578,0.01455417752268029,0.0004962918626699765
sens_market_quality_composite_0.95_1.03_thr0.40_rp_off,sensitivity,market_quality_composite,0.95,1.03,0.4,False,medium,0.05732984593380097,0.07463645546020042,0.7681212295025435,-0.1244599959482715,0.4606286983781407,-0.02550510510510497,0.13403042598573847,0.14863974241818398,1109,0.2826514784168866,0.05780985702863723,0.4009363167861586,0.5604900175233414,0.08127876940418233,0.08698853510198817,0.9343618593977754,-0.1244599959482714,0.653051358269076,-0.027220917788611656,0.1413926241445314,0.046376780719406305,328,0.25107116597754825,0.05568651637637321,0.3908626780345582,0.5333187736793518,-0.0454627048782803,0.05742301077921604,-0.7917157993174279,-0.07353467347189158,-0.6182485449623747,-0.015657663149408564,0.09049502323428826,0.004705741208182989,52,0.557620576487585,0.029252510387128852,0.16383035278619737,0.7030656781731874,-0.16846895742884893,-0.014051146601150727,-0.006721451913254406,-0.00012795938694417155,0.010464213622812177,-0.1166937116075446,-0.011593551512126335,0.015294043515594602,0.0006759367418989297
sens_market_quality_composite_0.95_1.03_thr0.50_rp_on,sensitivity,market_quality_composite,0.95,1.03,0.5,True,mild,0.05772273599825173,0.07509937555400722,0.7686180553757175,-0.12519986194118582,0.4610447256353022,-0.025684749984333923,0.13277087244964403,0.1472428975466552,1109,0.2782030750284416,0.058515356119430886,0.40538472017460364,0.5560416141348965,0.08157408300485813,0.0873500873554223,0.9338752309764506,-0.1251998619411857,0.6515509022140826,-0.027341137117877706,0.13967591685708539,0.04581370072912401,328,0.24712635246351558,0.05623177585508931,0.3948074915485909,0.5293739601653191,-0.045574545800282085,0.05751530506126544,-0.7923898821667723,-0.07346067305341997,-0.6203937958360478,-0.015707269991719456,0.08958044381370288,0.004658183078312549,52,0.556833500396433,0.02945044641009698,0.1646174288773494,0.7022786020820354,-0.16797213155567492,-0.01365825653669997,-0.0074613179061687185,-0.0003076042661731247,0.009204660086717734,-0.11619688573437059,-0.011200661447675578,0.01455417752268029,0.0004962918626699765
sens_market_quality_composite_0.95_1.03_thr0.50_rp_off,sensitivity,market_quality_composite,0.95,1.03,0.5,False,medium,0.05732984593380097,0.07463645546020042,0.7681212295025435,-0.1244599959482715,0.4606286983781407,-0.02550510510510497,0.13403042598573847,0.14863974241818398,1109,0.2826514784168866,0.05780985702863723,0.4009363167861586,0.5604900175233414,0.08127876940418233,0.08698853510198817,0.9343618593977754,-0.1244599959482714,0.653051358269076,-0.027220917788611656,0.1413926241445314,0.046376780719406305,328,0.25107116597754825,0.05568651637637321,0.3908626780345582,0.5333187736793518,-0.0454627048782803,0.05742301077921604,-0.7917157993174279,-0.07353467347189158,-0.6182485449623747,-0.015657663149408564,0.09049502323428826,0.004705741208182989,52,0.557620576487585,0.029252510387128852,0.16383035278619737,0.7030656781731874,-0.16846895742884893,-0.014051146601150727,-0.006721451913254406,-0.00012795938694417155,0.010464213622812177,-0.1166937116075446,-0.011593551512126335,0.015294043515594602,0.0006759367418989297
sens_market_quality_composite_0.95_1.05_thr0.30_rp_on,sensitivity,market_quality_composite,0.95,1.05,0.3,True,mild,0.057825671811276846,0.07525188427589634,0.768428224325524,-0.12519986194118582,0.46186689757246835,-0.025738869464243846,0.13394218096228427,0.14854187868717325,1109,0.2769223583638917,0.05871915013731175,0.4068930177569596,0.5545549150656086,0.08172822232375343,0.08751391376718912,0.9338883247888192,-0.1251998619411857,0.652782048291286,-0.027413028528059304,0.1412805642158541,0.04634002506280015,328,0.24562567566271554,0.05643729880976372,0.39643539923156246,0.5277707065923105,-0.045505872704216355,0.05750143014827275,-0.7913867983261504,-0.07346067305341986,-0.6194589678088703,-0.015690923334569663,0.08955264902526497,0.004656737749313779,52,0.5568690650566356,0.029436662120121696,0.16458186421714677,0.7023141667422379,-0.16816196260586835,-0.013555320723674852,-0.0074613179061687185,-0.00036172374608304733,0.01037596859935798,-0.11638671678456403,-0.01109772563465046,0.01455417752268029,0.0004421723827600539
sens_market_quality_composite_0.95_1.05_thr0.30_rp_off,sensitivity,market_quality_composite,0.95,1.05,0.3,False,medium,0.05743218578336107,0.07478992855204304,0.7679133660810562,-0.1244599959482715,0.4614509694121413,-0.02556133306084285,0.1352118747137004,0.14994996905749372,1109,0.2813707617523367,0.05801365104651809,0.4024446143685145,0.5590033184540538,0.08143271635789229,0.08715305006675196,0.9343645035431534,-0.1244599959482714,0.6542882774296225,-0.027292809198793257,0.14299994826416873,0.04690398303064734,328,0.24957048917674815,0.05589203933104762,0.39249058571752976,0.5317155201063432,-0.04539402277545446,0.05740909370370609,-0.7907113637734366,-0.07353467347189147,-0.617314535200952,-0.01564131649225877,0.09046722844585038,0.004704295879184219,52,0.5576561411477877,0.029238726097153563,0.16379478812599474,0.7031012428333899,-0.1686768208503362,-0.013948806751590631,-0.006721451913254406,-0.00018418734268205172,0.011645662350774091,-0.11690157502903187,-0.01149121166256624,0.015294043515594602,0.0006197087861610495
sens_market_quality_composite_0.95_1.05_thr0.40_rp_on,sensitivity,market_quality_composite,0.95,1.05,0.4,True,mild,0.057825671811276846,0.07525188427589634,0.768428224325524,-0.12519986194118582,0.46186689757246835,-0.025738869464243846,0.13394218096228427,0.14854187868717325,1109,0.2769223583638917,0.05871915013731175,0.4068930177569596,0.5545549150656086,0.08172822232375343,0.08751391376718912,0.9338883247888192,-0.1251998619411857,0.652782048291286,-0.027413028528059304,0.1412805642158541,0.04634002506280015,328,0.24562567566271554,0.05643729880976372,0.39643539923156246,0.5277707065923105,-0.045505872704216355,0.05750143014827275,-0.7913867983261504,-0.07346067305341986,-0.6194589678088703,-0.015690923334569663,0.08955264902526497,0.004656737749313779,52,0.5568690650566356,0.029436662120121696,0.16458186421714677,0.7023141667422379,-0.16816196260586835,-0.013555320723674852,-0.0074613179061687185,-0.00036172374608304733,0.01037596859935798,-0.11638671678456403,-0.01109772563465046,0.01455417752268029,0.0004421723827600539
sens_market_quality_composite_0.95_1.05_thr0.40_rp_off,sensitivity,market_quality_composite,0.95,1.05,0.4,False,medium,0.05743218578336107,0.07478992855204304,0.7679133660810562,-0.1244599959482715,0.4614509694121413,-0.02556133306084285,0.1352118747137004,0.14994996905749372,1109,0.2813707617523367,0.05801365104651809,0.4024446143685145,0.5590033184540538,0.08143271635789229,0.08715305006675196,0.9343645035431534,-0.1244599959482714,0.6542882774296225,-0.027292809198793257,0.14299994826416873,0.04690398303064734,328,0.24957048917674815,0.05589203933104762,0.39249058571752976,0.5317155201063432,-0.04539402277545446,0.05740909370370609,-0.7907113637734366,-0.07353467347189147,-0.617314535200952,-0.01564131649225877,0.09046722844585038,0.004704295879184219,52,0.5576561411477877,0.029238726097153563,0.16379478812599474,0.7031012428333899,-0.1686768208503362,-0.013948806751590631,-0.006721451913254406,-0.00018418734268205172,0.011645662350774091,-0.11690157502903187,-0.01149121166256624,0.015294043515594602,0.0006197087861610495
