block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.030102776176833875,-0.02711458519010919,0.02818113623104581,0.09801196904601293,0.78
13,0.030102776176833875,-0.030254139571216216,0.026967699143004557,0.10867104826027771,0.7195
