candidate,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week
control,base,50,full_recent,188,2023-01-06,2026-08-07,0.3859439073786717,1.5388388960078965,2.522905279182384,-0.21241551098419487,0.0,2.2543559701473765,0.22981736144842455,0.6170212765957447,0.11529536904474091,-0.12569620363330747
control,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.37508709752935965,1.4433979801155608,2.350876998653114,-0.2124155109841952,0.0,1.6321522958537549,0.241388819860497,0.620253164556962,0.11529536904474091,-0.12569620363330747
control,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.38713656679470443,1.4783509829545012,2.4101772089053597,-0.2124155109841953,0.0,1.6859054679487673,0.24166649409433405,0.6242038216560509,0.11529536904474091,-0.12569620363330747
control,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5585821924961887,1.8011104151115283,3.019253515627269,-0.21241551098419498,0.0,1.4499981725111284,0.26703072975664444,0.6571428571428571,0.11529536904474091,-0.12569620363330747
control,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9231041941304314,2.433138458415453,4.608076981179561,-0.13441888678479008,0.0,0.947441441869731,0.28684550654384433,0.660377358490566,0.11529536904474091,-0.0724939435810178
control,base,50,ytd,32,2026-01-02,2026-08-07,0.8831130360956219,2.1465395766734408,4.050310444818278,-0.13441888678479008,0.0,0.47623229310385873,0.3193675169064504,0.625,0.11529536904474091,-0.0724939435810178
cash_rel_8w_00_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.37916141605640274,1.526032976228297,2.504717876250693,-0.21241551098419476,0.811941418447401,2.197144606313493,0.2282789199292015,0.6117021276595744,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_10,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.37111549486542783,1.4415234844236626,2.3532478921409377,-0.21241551098419476,0.7347712360421006,1.6091208467315803,0.23934095352263238,0.6139240506329114,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_10,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.38278523676927945,1.4756382291967942,2.411165210914063,-0.21241551098419464,0.739179608856521,1.6605475449665743,0.23963545606557538,0.6178343949044586,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5561011822524733,1.806827630139584,3.0345231379707833,-0.21241551098419498,0.6541284764113728,1.4421295608275644,0.2649988196241295,0.6571428571428571,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9394026333249568,2.4866397398590947,4.779188700080108,-0.12250772022562229,0.5073465606195167,0.9642649060246569,0.28375303665047835,0.660377358490566,0.11529536904474091,-0.0724939435810178
cash_rel_8w_00_10,base,50,ytd,32,2026-01-02,2026-08-07,0.9217107852622899,2.238266938481267,4.311394312967916,-0.12250772022562217,0.5195357970087915,0.49477989440636816,0.314816983280661,0.625,0.11529536904474091,-0.0724939435810178
cash_rel_8w_00_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.37222969124785643,1.5088280424750748,2.477687404219736,-0.21241551098419498,1.6215624167035214,2.139429840259546,0.22738510390666838,0.6117021276595744,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_20,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.36695367970481385,1.4356053404798652,2.34805062156626,-0.2124155109841951,1.466998084406814,1.5851318307221827,0.2379660747020039,0.6139240506329114,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_20,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.3782427174313783,1.468759401008699,2.4043325025168465,-0.21241551098419542,1.4758594411017032,1.634246790593369,0.23828046129448116,0.6178343949044586,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5533357318752836,1.807406762539671,3.0392522219407736,-0.2124155109841953,1.3057694803170754,1.433373894721417,0.2637366422445045,0.6571428571428571,0.11529536904474091,-0.12569620363330747
cash_rel_8w_00_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9552362922178914,2.5308509397312555,4.923251852186873,-0.11057976323854946,1.0105852450864408,0.9806112219439931,0.28183114464276154,0.660377358490566,0.11529536904474091,-0.0724939435810179
cash_rel_8w_00_20,base,50,ytd,32,2026-01-02,2026-08-07,0.9601359067534008,2.320282343932256,4.547660898681488,-0.11057976323854946,1.031346971113194,0.5131027519787876,0.31194210934702676,0.625,0.11529536904474091,-0.0724939435810179
cash_rel_8w_05_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.36663153242283086,1.5118410147788377,2.4668322095745143,-0.21829343055387684,1.2679600409805096,2.093371774317228,0.2236796958894523,0.6117021276595744,0.10928498555828203,-0.12571027160248693
cash_rel_8w_05_20,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.35948958390006247,1.4345093296360834,2.329029261032145,-0.21829343055387662,1.1434491143413619,1.542479706234717,0.23362103187410815,0.6139240506329114,0.10928498555828203,-0.12571027160248693
cash_rel_8w_05_20,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.37066917641852526,1.4682151315431318,2.3858155655085715,-0.2182934305538765,1.1502496495708663,1.5907843177291858,0.23391768716625663,0.6178343949044586,0.10928498555828203,-0.12571027160248693
cash_rel_8w_05_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.539578664054122,1.8050941785436698,3.0093379871092454,-0.2182934305538764,1.031474478504958,1.390053652159216,0.2583593897919154,0.6571428571428571,0.10928498555828203,-0.12571027160248693
cash_rel_8w_05_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9367782790427479,2.5711674222959284,4.992996327445356,-0.10765981124233259,0.8279000949984429,0.9615558286280266,0.2727375233060132,0.6792452830188679,0.10928498555828203,-0.07027644761635177
cash_rel_8w_05_20,base,50,ytd,32,2026-01-02,2026-08-07,0.949668945922689,2.37693688465622,4.681196328330675,-0.10765981124233237,0.854183547677279,0.5081254232688366,0.30087441384388486,0.625,0.10928498555828203,-0.07027644761635177
cash_rel_8w_05_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.35958308720719745,1.4900009675338086,2.431012772895232,-0.21829343055387662,2.075313796298107,2.036079284942422,0.2234270233841932,0.601063829787234,0.10928498555828225,-0.12571027160248704
cash_rel_8w_05_30,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3551640664575657,1.4243855024499315,2.316166273558375,-0.21829343055387662,1.873193273025709,1.5179798062274896,0.2329112205466869,0.6012658227848101,0.10928498555828225,-0.12571027160248704
cash_rel_8w_05_30,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.36596441230473853,1.4569971520332827,2.3710695899053045,-0.21829343055387662,1.8844916301859735,1.5640279662813197,0.23323090353688739,0.6050955414012739,0.10928498555828225,-0.12571027160248704
cash_rel_8w_05_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5365582104154634,1.800388790400824,3.0037805400106263,-0.21829343055387662,1.680702211613377,1.3805949951630376,0.25786195279064605,0.6571428571428571,0.10928498555828225,-0.12571027160248704
cash_rel_8w_05_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9519898511789608,2.606579609451353,5.11333482344052,-0.09567784958457803,1.3271751713956905,0.977259460554301,0.2719880417197071,0.6981132075471698,0.10928498555828225,-0.07027644761635177
cash_rel_8w_05_30,base,50,ytd,32,2026-01-02,2026-08-07,0.9876773348488084,2.4503939310134073,4.899814906164653,-0.09567784958457815,1.3585009804042176,0.526150868048318,0.2996855960452421,0.65625,0.10928498555828225,-0.07027644761635177
cash_rel_8w_10_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.35393862126309417,1.4904239420886238,2.417100247773355,-0.22414084172827142,1.7182254860616755,1.9907555396348084,0.22007606828549717,0.5957446808510638,0.10327742772697523,-0.12572386728948481
cash_rel_8w_10_30,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3476534732761296,1.4208615913933889,2.2941189658200813,-0.22414084172827142,1.545653202100824,1.4758166717182748,0.22893241191629798,0.6012658227848101,0.10327742772697523,-0.12572386728948481
cash_rel_8w_10_30,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.3583458767106673,1.4539639790246346,2.349443073975448,-0.2241408417282713,1.5548653167711208,1.5210937633300756,0.22923637446833378,0.6050955414012739,0.10327742772697523,-0.12572386728948481
cash_rel_8w_10_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5227813633355516,1.7949324702077165,2.9696425669298847,-0.22414084172827142,1.401469632410011,1.337692409566281,0.2529115664186472,0.6476190476190476,0.10327742772697523,-0.12572386728948481
cash_rel_8w_10_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9332085542771591,2.6458137305883023,5.186038674957001,-0.0936571828008278,1.138015249257248,0.9578709742960136,0.2634242666288978,0.6981132075471698,0.10327742772697523,-0.06805679705282619
cash_rel_8w_10_30,base,50,ytd,32,2026-01-02,2026-08-07,0.9766912460195847,2.511296806170486,5.0557319591186,-0.09365718280082769,1.1744167893271935,0.5209544525233596,0.28899339288356835,0.65625,0.10327742772697523,-0.06805679705282619
cash_rel_13w_00_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.38731948077089173,1.547820408710144,2.547580105950947,-0.21548521775479834,0.5326126994741689,2.2660488445160345,0.22900436308575153,0.6117021276595744,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_10,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.37796588610325754,1.4568861377103959,2.3826206768329286,-0.21548521775479812,0.535657260291621,1.6489314744757269,0.24043656655077825,0.6139240506329114,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_10,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.38973804745320795,1.490954068615504,2.440556871195172,-0.215485217754798,0.5387973912222805,1.701142854317983,0.24073305121304978,0.6178343949044586,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5659635523008391,1.8245598986896747,3.0680626860666673,-0.21238320825479484,0.5548445234016548,1.4734839706952836,0.26606962697253655,0.6571428571428571,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9531589625293568,2.4968816024185814,4.805963847692312,-0.1287647362225901,0.11737684474707745,0.9784664876247797,0.28566923356435575,0.660377358490566,0.11529536904474091,-0.0724939435810178
cash_rel_13w_00_10,base,50,ytd,32,2026-01-02,2026-08-07,0.9321056132900711,2.2384801936049277,4.31588190500597,-0.12876473622258988,0.19440539911234705,0.49975041973602874,0.3176057492324327,0.625,0.11529536904474091,-0.0724939435810178
cash_rel_13w_00_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.3885904389917565,1.5544849441474045,2.5673825678954163,-0.2197117185919416,1.0635666684034357,2.2768794367444936,0.22854382505017332,0.6117021276595744,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_20,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3807308894451391,1.4681332885321656,2.4099618969265406,-0.21971171859194227,1.0692009829446303,1.6651148673299412,0.2398719027871722,0.6139240506329114,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_20,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.39222263163143656,1.5012455941391856,2.4663665996505,-0.2197117185919426,1.0755286001397606,1.7157494261580108,0.24018878147094436,0.6178343949044586,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5732213015905709,1.8453831401153324,3.1102081354419235,-0.21236021448231956,1.1073434178876531,1.4966867469527028,0.26551424891843006,0.6571428571428571,0.11529536904474091,-0.12569620363330747
cash_rel_13w_00_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.9834116041272369,2.556666418204467,4.990779803828518,-0.12316427265011909,0.23035986419754945,1.0097050678339525,0.28499756964446843,0.660377358490566,0.11529536904474091,-0.0724939435810178
cash_rel_13w_00_20,base,50,ytd,32,2026-01-02,2026-08-07,0.9819229190843375,2.326043550989636,4.570739107596895,-0.12316427265011909,0.3815335250771913,0.5234304133440624,0.3165876236569157,0.625,0.11529536904474091,-0.0724939435810178
cash_rel_13w_05_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.37951062817906567,1.5500938429752864,2.541985911163397,-0.220869810751829,0.8554081608714416,2.2000723617481164,0.22433989208829425,0.6117021276595744,0.10928498555828203,-0.12571027160248693
