split,bucket,asset_or_portfolio,n_weeks,ann_return,ann_vol,sharpe,max_drawdown
ETF breadth bull-quality split in calm/neutral,active,SPY,410,0.245869971780448,0.11097677673518475,2.215508316367382,-0.08264667717727481
ETF breadth bull-quality split in calm/neutral,active,QQQ,410,0.27742199687862357,0.14539238216399597,1.908091694692121,-0.09579467209202153
ETF breadth bull-quality split in calm/neutral,active,ggg1,410,0.06622074493540397,0.08324492356705016,0.7954928913120577,-0.14298047530674507
ETF breadth bull-quality split in calm/neutral,active,phase4b_best,410,0.07781678980054618,0.09008310994590894,0.8638332962446772,-0.11938694128660088
ETF breadth bull-quality split in calm/neutral,inactive,SPY,378,-0.008928528294389282,0.15016224625691882,-0.05945920840257739,-0.2729355307165976
ETF breadth bull-quality split in calm/neutral,inactive,QQQ,378,0.0073770962277550645,0.1779265103920788,0.041461478739165385,-0.34352438733935253
ETF breadth bull-quality split in calm/neutral,inactive,ggg1,378,0.10548872171669443,0.07157188687385696,1.4738848774884858,-0.07007513135417476
ETF breadth bull-quality split in calm/neutral,inactive,phase4b_best,378,0.10615461102512191,0.07589166929664709,1.3987650029172813,-0.06821278982907031
