name,kind,research_status,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,avg_weekly_turnover,annualized_turnover,annualized_cost,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight,spy_beta,ief_beta,track_a_corr,holdout_ann_return,holdout_ann_vol,holdout_sharpe,holdout_max_drawdown,holdout_cvar_5,psr_zero_benchmark,dsr_proxy_trial_adjusted,multiple_testing_adjusted_support,delta_ann_return_vs_track_a,delta_sharpe_vs_track_a,delta_max_drawdown_vs_track_a,delta_cvar_5_vs_track_a,delta_avg_BIL_vs_track_a,delta_avg_offense_vs_track_a,delta_avg_equity_vs_track_a,delta_spy_beta_vs_track_a,parent_candidate,max_abs_existing_sleeve_corr,beta_cash_adjusted_residual_vs_track_a_est_ann,residual_return_vs_track_a_est_ann,performance_gate,positive_beta_cash_adjusted_residual,survives_2x_cost_return,survives_2x_cost_sharpe,turnover_increment_ok,drawdown_not_materially_worse,cvar_not_materially_worse,parent_not_clone,holdout_does_not_collapse,blend_gate_score,track_c_watchlist
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,research_only,0.07166910622961531,0.07166910622961531,0.07220853417980529,0.0767100386955488,0.9342858828954549,1.1683915262850102,-0.11562819184879392,0.6198238083955896,-0.015964430552173794,-0.025412053001036446,0.5666666666666667,0.0706509801042293,3.6738509654199234,0.0036705411897754005,0.26828433024587445,0.26828433024587445,0.05616443427619944,0.40776312866668246,0.5459204438539522,0.3011084317378468,1.0,0.2544512286748457,0.2097982569474583,0.99768640417935,0.18112254628531343,0.084535761601093,2.1425553263480817,-0.0755884899530842,-0.0236417338590667,0.9999855536531315,0.7121830142456247,0.9440204058844262,0.0003274119102805173,-0.013969760945365506,0.0004063870088154564,-0.00046412414363652607,-0.0077759889318596565,0.0006042165566611524,0.0061986553234229524,0.014220488185313906,track_c_vol_managed_residual_xsmom_top5,0.8533727856177661,-0.0017300125921813605,-0.001002691118199069,False,False,False,True,True,True,True,True,True,6,False
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,research_only,0.07193698076712063,0.07193698076712063,0.07260000185235371,0.0785253128789196,0.9160992567841441,1.1523040638757607,-0.11636908721646011,0.6181794709217701,-0.016643589407284835,-0.02596097071061617,0.5684684684684684,0.07442956943441059,3.8703376105893508,0.0038668508199491804,0.2605083413140147,0.2605083413140147,0.05320841141955738,0.40836734522334356,0.5379995480418192,0.30730708706126975,1.0,0.268666580317607,0.19315487737660655,0.9911400155018621,0.1830834377723407,0.08707427963855097,2.1026121437045227,-0.0791357852472706,-0.02443284724545078,0.9999806030126772,0.688745678366147,0.9248366741242122,0.0005952864477858366,-0.03215638705667634,-0.00033450835885073804,-0.0010130418532162504,-0.015551977863719424,0.0012084331133222492,0.012397310646845905,0.028435839828075182,track_c_vol_managed_residual_xsmom_top5,0.8545490941016288,-0.0035190821143629603,-0.002064439166398367,False,False,False,False,True,True,True,True,True,5,False
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,research_only,0.0721656868246674,0.0721656868246674,0.07298385685412345,0.08065846014158996,0.8947069742961354,1.1291253628633275,-0.13142298688119924,0.5491100798820079,-0.017421102504656866,-0.026630992041451446,0.5774774774774775,0.07835468828814696,4.074443790983642,0.004070773120901675,0.252732352382155,0.252732352382155,0.05025238856291529,0.40897156178000466,0.530078652229686,0.3135057423846927,1.0,0.28288348193303103,0.1765108634886065,0.9810088660666328,0.18500427695229948,0.08980453108420774,2.060077311453528,-0.08269453970996776,-0.02540451163808366,0.999972519455532,0.659541654428383,0.8935128901865199,0.0008239925053326047,-0.05354866954468496,-0.015388408023589872,-0.001683063184051526,-0.02332796679557908,0.001812649669983346,0.018595965970268857,0.04265274144349923,track_c_vol_managed_residual_xsmom_top5,0.8554137028023745,-0.005347465092069759,-0.0031655006701228738,False,False,False,False,True,True,True,True,True,5,False
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,research_only,0.07098243260809256,0.07098243260809256,0.07132019638615589,0.07343419482762412,0.9666127990470011,1.21280376389487,-0.11147330138110156,0.6367662187147393,-0.015141981248839314,-0.02433514660762483,0.5927927927927928,0.06532220082189805,3.3967544427386986,0.003393694303601096,0.2742573032188474,0.2742573032188474,0.07595497481673999,0.4065915070450608,0.5563587321422406,0.2999548281342432,0.985,0.23734769274008596,0.22339758980669425,0.9995413475807378,0.17555567390411508,0.08059729012317882,2.178183331422298,-0.07124012492747689,-0.022334941144095472,0.9999917189851593,0.7531916891224921,0.9679110674921378,-0.0003592617112422314,0.018357155206180753,0.004561277476507808,0.0006127822497750887,-0.0018030159588867112,-0.0005674050649605022,0.005045051719819338,-0.0028830477494458384,track_c_canary_breadth_timing,0.8479275097267288,-0.0002582417225641694,-8.959793508935129e-05,False,False,False,True,True,True,True,True,True,6,False
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,research_only,0.0705796879777787,0.0705796879777787,0.07081772758619947,0.07170496151501438,0.9843068943423104,1.2402850416942097,-0.10807865955192386,0.6530400013322735,-0.014851712519880012,-0.023732201482183548,0.5936936936936937,0.06387977485548586,3.321748292485265,0.0033187557264559996,0.2724542872599607,0.2724542872599607,0.09278949250063845,0.40602410198010036,0.5588761246183956,0.3049998798540625,0.97,0.234465638986935,0.22034661574276782,0.9980749745851183,0.17201390967414376,0.07908478201006401,2.1750570122612713,-0.06963181927495932,-0.021674286639424334,0.9999940375756136,0.7753875667998724,0.9768956055025415,-0.0007620063415560985,0.03605125050149005,0.00795591930568551,0.0012157273752163716,-0.0036060319177734224,-0.001134810129920949,0.010090103439638676,-0.005765101502596792,track_c_canary_breadth_timing,0.8467209877137792,-0.000560059336921086,-0.00022277176197144988,True,False,False,True,True,True,True,True,True,7,False
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,research_only,0.07015733814622283,0.07015733814622283,0.07030511971403924,0.0700515266149011,1.0015104814475122,1.2672424055443716,-0.10469125362236065,0.6701356199180918,-0.014459957956882043,-0.023157041242954677,0.5945945945945946,0.06263250686483596,3.2568903569714696,0.0032539562215147385,0.27065127130107397,0.27065127130107397,0.10962401018453691,0.40545669691513975,0.561393517094551,0.3100449315738819,0.955,0.23158319011692877,0.21728747560920877,0.9954562778758804,0.1684708678295337,0.07767392120160288,2.1689502116452584,-0.06802281830795287,-0.02103953717990366,0.9999956937762554,0.7959142821785349,0.9833133829897219,-0.0011843561731119667,0.05325483760669181,0.011343325235248725,0.0017908876144452426,-0.0054090478766601335,-0.0017022151948815623,0.015135155159458069,-0.008647550372603036,track_c_canary_breadth_timing,0.844777098544968,-0.000881445195552073,-0.0003755138331276188,True,False,False,True,True,True,True,True,True,7,False
