candidate,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week
bsq150__breadth15,base,50,full_recent,188,2023-01-06,2026-08-07,0.37377675158249457,1.5125735968374228,2.4894445237247678,-0.23322756710125592,2.9411640221636906,2.152245056067061,0.22759795021804377,0.601063829787234,0.11529536904474091,-0.12569620363330747
bsq150__breadth15,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.37097787506045576,1.4470948358539857,2.371868753411021,-0.2332275671012558,2.678196353102178,1.6083252180915215,0.2381446310741568,0.6075949367088608,0.11529536904474091,-0.12569620363330747
bsq150__breadth15,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.3841096873356318,1.4865015855408437,2.4400555660740593,-0.2332275671012558,2.529985033237919,1.668248919753745,0.2383120386595308,0.6114649681528662,0.11529536904474091,-0.12569620363330747
bsq150__breadth15,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5595785362529138,1.8188865861342134,3.072445661778203,-0.23322756710125592,2.784054468439564,1.4531617077096461,0.2643854387062238,0.6476190476190476,0.11529536904474091,-0.12569620363330747
bsq150__breadth15,base,50,trailing_1y,53,2025-08-08,2026-08-07,1.0339741363188435,2.6340892005029226,5.252223765098972,-0.11739190887188145,0.5406930878677839,1.0619358326789108,0.28644073448825275,0.660377358490566,0.11529536904474091,-0.0724939435810178
bsq150__breadth15,base,50,ytd,32,2026-01-02,2026-08-07,1.0663022071822628,2.444887532998708,4.944883306447728,-0.11739190887188133,0.8955229267810172,0.5630232555727936,0.3187215611807113,0.625,0.11529536904474091,-0.0724939435810178
bsq150__breadth15,base,100,full_recent,188,2023-01-06,2026-08-07,0.3267948808895347,1.3518951429631867,2.1847930850728536,-0.26097834284365673,2.9409934232620665,1.7796039685800027,0.22901462264266015,0.5957446808510638,0.11524988102393063,-0.1275485828049836
bsq150__breadth15,base,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.32421582882460376,1.294001416596544,2.084371270176578,-0.26097834284365695,2.677841852106283,1.3472916111493927,0.23963962742715228,0.6012658227848101,0.11524988102393063,-0.1275485828049836
bsq150__breadth15,base,100,trailing_3y,157,2023-08-11,2026-08-07,0.33771559932910944,1.3361060861762528,2.1562451596546146,-0.2609783428436564,2.5296279224563922,1.4072513966837445,0.23974063198191822,0.6050955414012739,0.11524988102393063,-0.1275485828049836
bsq150__breadth15,base,100,trailing_2y,105,2024-08-09,2026-08-07,0.5053560069791205,1.6755821214834625,2.783070755924206,-0.25193028570025666,2.783281758106245,1.2839920014820714,0.2659708483774724,0.638095238095238,0.11524988102393063,-0.1275485828049836
bsq150__breadth15,base,100,trailing_1y,53,2025-08-08,2026-08-07,0.9939457703276775,2.5606632845149564,5.061045029138283,-0.12035136184670281,0.5409931255814818,1.0205847024393684,0.2868332761083305,0.6415094339622641,0.11524988102393063,-0.07293461104915755
bsq150__breadth15,base,100,ytd,32,2026-01-02,2026-08-07,1.0281387409532137,2.3830650538306872,4.785624588262504,-0.12035136184670281,0.8960198642443293,0.545194579349477,0.31911257465258164,0.59375,0.11524988102393063,-0.07293461104915755
bsq150__breadth15,base,200,full_recent,188,2023-01-06,2026-08-07,0.23736220973272015,1.0335827700208597,1.6094862981363323,-0.32733402439524173,2.94089237861451,1.1597907737116917,0.23253469874052873,0.5691489361702128,0.1151589049823103,-0.13124847902741354
bsq150__breadth15,base,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.23520381000359714,0.99101139051909,1.5406730152001338,-0.32733402439524184,2.6774177710242033,0.8999592059245842,0.24329975170335338,0.5759493670886076,0.1151589049823103,-0.13124847902741354
bsq150__breadth15,base,200,trailing_3y,157,2023-08-11,2026-08-07,0.24932601237854435,1.0380642778593592,1.6181454751313324,-0.32733402439524173,2.529200436583523,0.9583327974298936,0.24326164391077057,0.5796178343949044,0.1151589049823103,-0.13124847902741354
bsq150__breadth15,base,200,trailing_2y,105,2024-08-09,2026-08-07,0.4022768949727633,1.3912005701775327,2.2338036899227025,-0.2973149093924984,2.782164680456693,0.9792072955192483,0.26975511673002145,0.6190476190476191,0.1151589049823103,-0.13124847902741354
bsq150__breadth15,base,200,trailing_1y,53,2025-08-08,2026-08-07,0.9161114977087532,2.4126501799873035,4.684338760424293,-0.12698932680713537,0.5415951262243274,0.9402243274549964,0.2878363761934279,0.6415094339622641,0.1151589049823103,-0.07381567285851609
bsq150__breadth15,base,200,ytd,32,2026-01-02,2026-08-07,0.9538011069923236,2.2585912435954145,4.469139191118634,-0.12698932680713548,0.8970169278090423,0.5100916047003936,0.3200862183008589,0.59375,0.1151589049823103,-0.07381567285851609
bsq150__breadth15,adverse,50,full_recent,188,2023-01-06,2026-08-07,0.3582481643742148,1.4614953341705472,2.395534075316015,-0.23322756710125514,2.9411198325733143,2.025315615878634,0.22775096767102504,0.601063829787234,0.11529536904474091,-0.12569620363330736
bsq150__breadth15,adverse,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.37097787506045554,1.4470948358539852,2.3718687534110203,-0.23322756710125525,2.678196353102178,1.608325218091521,0.2381446310741568,0.6075949367088608,0.11529536904474091,-0.12569620363330736
bsq150__breadth15,adverse,50,trailing_3y,157,2023-08-11,2026-08-07,0.38410968733563133,1.4865015855408428,2.4400555660740575,-0.23322756710125514,2.529985033237918,1.6682489197537422,0.23831203865953085,0.6114649681528662,0.11529536904474091,-0.12569620363330736
bsq150__breadth15,adverse,50,trailing_2y,105,2024-08-09,2026-08-07,0.5595785362529142,1.8188865861342163,3.0724456617782088,-0.23322756710125514,2.7840544684395634,1.453161707709648,0.26438543870622383,0.6476190476190476,0.11529536904474091,-0.12569620363330736
bsq150__breadth15,adverse,50,trailing_1y,53,2025-08-08,2026-08-07,1.0339741363188466,2.6340892005029266,5.252223765098979,-0.117391908871881,0.5406930878677839,1.0619358326789143,0.28644073448825286,0.660377358490566,0.11529536904474091,-0.0724939435810178
bsq150__breadth15,adverse,50,ytd,32,2026-01-02,2026-08-07,1.0663022071822672,2.4448875329987154,4.944883306447745,-0.11739190887188111,0.8955229267810172,0.5630232555727956,0.3187215611807113,0.625,0.11529536904474091,-0.0724939435810178
bsq150__breadth15,adverse,100,full_recent,188,2023-01-06,2026-08-07,0.31169305228915767,1.3007597536209055,2.092875524581459,-0.2609783428436572,2.940949697890167,1.6669126346588325,0.22920326406363858,0.5904255319148937,0.11524988102393063,-0.12754858280498382
bsq150__breadth15,adverse,100,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3242158288246024,1.294001416596539,2.0843712701765678,-0.2609783428436573,2.677841852106283,1.3472916111493847,0.23963962742715228,0.6012658227848101,0.11524988102393063,-0.12754858280498382
bsq150__breadth15,adverse,100,trailing_3y,157,2023-08-11,2026-08-07,0.3377155993291079,1.3361060861762477,2.156245159654605,-0.2609783428436572,2.5296279224563922,1.407251396683736,0.23974063198191822,0.6050955414012739,0.11524988102393063,-0.12754858280498382
bsq150__breadth15,adverse,100,trailing_2y,105,2024-08-09,2026-08-07,0.5053560069791181,1.675582121483458,2.783070755924196,-0.25193028570025766,2.783281758106245,1.2839920014820638,0.2659708483774723,0.638095238095238,0.11524988102393063,-0.12754858280498382
bsq150__breadth15,adverse,100,trailing_1y,53,2025-08-08,2026-08-07,0.9939457703276744,2.560663284514951,5.061045029138269,-0.12035136184670325,0.5409931255814817,1.0205847024393653,0.28683327610833037,0.6415094339622641,0.11524988102393063,-0.07293461104915755
bsq150__breadth15,adverse,100,ytd,32,2026-01-02,2026-08-07,1.028138740953204,2.3830650538306766,4.785624588262475,-0.12035136184670325,0.8960198642443289,0.5451945793494724,0.31911257465258147,0.59375,0.11524988102393063,-0.07293461104915755
bsq150__breadth15,adverse,200,full_recent,188,2023-01-06,2026-08-07,0.22308308438947844,0.9826390991592489,1.522680278097533,-0.3273340243952426,2.9408495825908005,1.071032582800865,0.23279243645579448,0.5691489361702128,0.1151589049823103,-0.13124847902741377
bsq150__breadth15,adverse,200,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.23520381000359758,0.9910113905190917,1.5406730152001358,-0.3273340243952423,2.6774177710242046,0.8999592059245862,0.2432997517033532,0.5759493670886076,0.1151589049823103,-0.13124847902741377
bsq150__breadth15,adverse,200,trailing_3y,157,2023-08-11,2026-08-07,0.24932601237854457,1.03806427785936,1.6181454751313336,-0.3273340243952423,2.529200436583523,0.9583327974298941,0.2432616439107704,0.5796178343949044,0.1151589049823103,-0.13124847902741377
bsq150__breadth15,adverse,200,trailing_2y,105,2024-08-09,2026-08-07,0.402276894972762,1.3912005701775292,2.233803689922696,-0.29731490939249894,2.782164680456693,0.9792072955192443,0.26975511673002134,0.6190476190476191,0.1151589049823103,-0.13124847902741377
bsq150__breadth15,adverse,200,trailing_1y,53,2025-08-08,2026-08-07,0.916111497708753,2.412650179987304,4.684338760424296,-0.12698932680713537,0.5415951262243274,0.9402243274549962,0.2878363761934277,0.6415094339622641,0.1151589049823103,-0.07381567285851587
bsq150__breadth15,adverse,200,ytd,32,2026-01-02,2026-08-07,0.9538011069923218,2.2585912435954163,4.469139191118642,-0.12698932680713526,0.8970169278090423,0.5100916047003927,0.3200862183008586,0.59375,0.1151589049823103,-0.07381567285851587
bsq150__breadth20,base,50,full_recent,188,2023-01-06,2026-08-07,0.3867904911469955,1.5517651468095708,2.5633907311678295,-0.2185211075475092,2.391993747394,2.261548649968673,0.2280269087804557,0.601063829787234,0.11529536904474091,-0.12569620363330736
bsq150__breadth20,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3881513361647939,1.4972746417426435,2.4629773484512314,-0.21852110754750897,2.022409174060257,1.7088738789987796,0.23860408059678867,0.6075949367088608,0.11529536904474091,-0.12569620363330736
bsq150__breadth20,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.40333880500070296,1.5432009574000787,2.5441303653768665,-0.21852110754750875,2.0351815186796745,1.781747152020769,0.23860019467747917,0.6114649681528662,0.11529536904474091,-0.12569620363330736
bsq150__breadth20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5749404409346521,1.8565026272181018,3.1336378138137935,-0.21852110754750897,1.7968986813459726,1.5021987958095138,0.2643575785677424,0.6476190476190476,0.11529536904474091,-0.12569620363330736
