kind,cik10,path,sha256,source,observations,first_week,last_week
,0001828972,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/BZFD.csv.gz,,yahoo_full_history,1383,2021-03-05,2026-09-04
,0000915840,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/BZH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000831001,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/C.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001632127,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CABO.csv.gz,,yahoo_full_history,2826,2015-06-11,2026-09-04
,0000750686,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000885550,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CACC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000016058,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CACI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000023217,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAG.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000721371,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000887596,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAKE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000014707,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAL.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000016160,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CALM.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001406666,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CALX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000837465,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CALY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001538849,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAPL.csv.gz,,yahoo_full_history,3484,2012-10-25,2026-09-04
,0000723612,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001829576,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CARE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001494259,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CARG.csv.gz,,yahoo_full_history,2236,2017-10-12,2026-09-04
,0001783180,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CARR.csv.gz,,yahoo_full_history,1625,2020-03-19,2026-09-04
,0001683606,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CARS.csv.gz,,yahoo_full_history,2329,2017-06-01,2026-09-04
,0001579091,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CART.csv.gz,,yahoo_full_history,744,2023-09-19,2026-09-04
,0000907471,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CASH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000708781,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CASS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000726958,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CASY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000018230,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000711772,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CATC.csv.gz,,yahoo_full_history,2294,2015-11-09,2024-12-19
,0000018255,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CATO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000861842,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CATY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001639438,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CAVA.csv.gz,,yahoo_full_history,809,2023-06-15,2026-09-04
,0000896159,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000711669,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBAN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001117171,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBAT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000910612,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBL.csv.gz,,yahoo_full_history,1215,2021-11-02,2026-09-04
,0001419536,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBNK.csv.gz,,yahoo_full_history,1996,2018-09-26,2026-09-04
,0001374310,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBOE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001138118,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBRE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001067294,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBRL.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000022356,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBSH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000016040,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000723188,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBU.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000944148,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CBZ.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001627223,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CC.csv.gz,,yahoo_full_history,2820,2015-06-19,2026-09-04
,0001437958,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCB.csv.gz,,yahoo_full_history,2044,2018-07-19,2026-09-04
,0000726601,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCBG.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001818201,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCC.csv.gz,,yahoo_full_history,1487,2020-10-05,2026-09-04
,0001662579,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCCC.csv.gz,,yahoo_full_history,1488,2020-10-02,2026-09-04
,0001051470,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001219601,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCK.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000815097,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCL.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001582982,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCLD.csv.gz,,yahoo_full_history,3049,2014-07-23,2026-09-04
,0000736772,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCNE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001334978,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001158324,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCOI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001141103,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCRN.csv.gz,,yahoo_full_history,5,2026-07-22,2026-07-28
,0001576940,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCS.csv.gz,,yahoo_full_history,3073,2014-06-18,2026-09-04
,0001866633,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CCSI.csv.gz,,yahoo_full_history,1238,2021-09-30,2026-09-04
,0000215466,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001666071,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDLX.csv.gz,,yahoo_full_history,2154,2018-02-09,2026-09-04
,0001217234,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDNA.csv.gz,,yahoo_full_history,3053,2014-07-17,2026-09-04
,0000813672,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDNS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000860546,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDP.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001860543,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDRE.csv.gz,,yahoo_full_history,1213,2021-11-04,2026-09-04
,0001402057,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDW.csv.gz,,yahoo_full_history,3318,2013-06-27,2026-09-04
,0001200375,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDXS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000727273,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CDZI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001306830,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000003197,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CECO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001868275,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CEG.csv.gz,,yahoo_full_history,1162,2022-01-19,2026-09-04
,0001341766,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CELH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000887733,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CENT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000949157,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CENX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001020214,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CERS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001827090,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CERT.csv.gz,,yahoo_full_history,1439,2020-12-11,2026-09-04
,0001173489,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CEVA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001324404,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CF.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001070680,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CFBK.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000913341,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CFFI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001490906,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CFFN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000759944,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CFG.csv.gz,,yahoo_full_history,3005,2014-09-24,2026-09-04
,0000039263,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CFR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001527166,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CG.csv.gz,,yahoo_full_history,3606,2012-05-03,2026-09-04
,0001737927,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CGC.csv.gz,,yahoo_full_history,3123,2014-04-07,2026-09-04
,0001789972,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CGEM.csv.gz,,yahoo_full_history,1421,2021-01-08,2026-09-04
,0000851205,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CGNX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001991792,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CGON.csv.gz,,yahoo_full_history,656,2024-01-25,2026-09-04
,0000726854,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHCO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001631569,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHCT.csv.gz,,yahoo_full_history,2841,2015-05-20,2026-09-04
,0000313927,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHD.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000020212,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHDN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000019584,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001517175,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHEF.csv.gz,,yahoo_full_history,3799,2011-07-28,2026-09-04
,0001364954,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHGG.csv.gz,,yahoo_full_history,3221,2013-11-13,2026-09-04
,0001046311,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000763563,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHMG.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001571776,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHMI.csv.gz,,yahoo_full_history,3249,2013-10-04,2026-09-04
,0001777393,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHPT.csv.gz,,yahoo_full_history,1753,2019-09-16,2026-09-04
,0001486159,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHRD.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001512762,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHRS.csv.gz,,yahoo_full_history,2974,2014-11-06,2026-09-04
,0001043277,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHRW.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001091667,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHTR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001766502,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CHWY.csv.gz,,yahoo_full_history,1817,2019-06-14,2026-09-04
,0001739940,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000024090,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CIA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000936395,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CIEN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001819989,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CIFR.csv.gz,,yahoo_full_history,1476,2020-10-20,2026-09-04
,0001409493,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CIM.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000020286,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CINF.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000944745,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CIVB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000021665,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CL.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000913277,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLAR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001958086,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001723596,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLBK.csv.gz,,yahoo_full_history,2105,2018-04-23,2026-09-04
,0001476045,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLDT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000744218,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLDX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000764065,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLF.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000796505,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLFD.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000822818,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000945983,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLMB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0002013745,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLMT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001368265,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLNE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001801170,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLOV.csv.gz,,yahoo_full_history,1566,2020-06-12,2026-09-04
,0001649096,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLPR.csv.gz,,yahoo_full_history,2405,2017-02-10,2026-09-04
,0001030894,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000827876,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLSK.csv.gz,,yahoo_full_history,2463,2016-11-16,2026-09-04
,0001764046,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLVT.csv.gz,,yahoo_full_history,1973,2018-10-29,2026-09-04
,0001441236,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLW.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000021076,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CLX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001738177,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMBMF.csv.gz,,yahoo_full_history,1809,2019-06-26,2026-09-04
,0000022444,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001005229,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMCO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001166691,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMCSA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000908311,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMCT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001156375,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CME.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001058090,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMG.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000026172,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001227654,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMP.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001262976,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMPR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001816590,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMPS.csv.gz,,yahoo_full_history,1498,2020-09-18,2026-09-04
,0001626450,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMRC.csv.gz,,yahoo_full_history,1529,2020-08-05,2026-09-04
,0000811156,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001026655,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001666291,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMTG.csv.gz,,yahoo_full_history,1214,2021-11-03,2026-09-04
,0000023197,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CMTL.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000021175,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001071739,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001677703,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNDT.csv.gz,,yahoo_full_history,2445,2016-12-13,2026-09-04
,0001567094,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNH.csv.gz,,yahoo_full_history,3253,2013-09-30,2026-09-04
,0001385280,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNK.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001856525,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNM.csv.gz,,yahoo_full_history,1287,2021-07-22,2026-09-04
,0000816956,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNMD.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001704720,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNNE.csv.gz,,yahoo_full_history,2209,2017-11-20,2026-09-04
,0001224608,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000712771,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNOB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001130310,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNP.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001710366,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNR.csv.gz,,yahoo_full_history,2213,2017-11-14,2026-09-04
,0001284812,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000911147,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNTY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001070412,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001803599,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNXC.csv.gz,,yahoo_full_history,1451,2020-11-24,2026-09-04
,0001050377,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CNXN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001482981,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COCO.csv.gz,,yahoo_full_history,1223,2021-10-21,2026-09-04
,0001345126,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CODI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001770561,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/CODQL.csv.gz,,yahoo_full_history,1501,2020-09-15,2026-09-04
,0000927628,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COF.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000803164,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COFS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001622229,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COGT.csv.gz,,yahoo_full_history,2121,2018-03-29,2026-09-04
,0000820318,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COHR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000021535,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COHU.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001679788,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COIN.csv.gz,,yahoo_full_history,1356,2021-04-14,2026-09-04
,0000317540,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COKE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000887343,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COLB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001455863,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COLD.csv.gz,,yahoo_full_history,2169,2018-01-19,2026-09-04
,0001267565,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/COLL.csv.gz,,yahoo_full_history,2850,2015-05-07,2026-09-04
