lookback,horizon,plain_ic,plain_t,fracdiff_ic,fracdiff_t,abs_ic_improved,abs_t_improved
4,4,-0.005714031763577367,-0.7811324990918193,0.001771658948481422,0.18029170382167367,False,False
4,13,-0.013969364383361287,-1.2155017996795063,-0.0020330187441206828,-0.1314828264190835,False,False
13,4,0.0017761291852319344,0.19692618727100217,0.0035140523990573767,0.3548947302440558,True,True
13,13,0.014492484752333128,1.2327351061698237,-0.003670985930609169,-0.22085090882399036,False,False
26,4,0.008008587840172238,0.8127866314481694,0.0028277405317044435,0.28811832424934347,False,False
26,13,0.009060025240359017,0.7744546725409673,-0.006827945669318467,-0.390521588822579,False,False
52,4,0.01427909105969928,1.3362929703059059,0.0023809427019624643,0.24248151529990244,False,False
52,13,0.017686381282170212,1.1774220023684816,-0.009190998602613763,-0.5219146404950021,False,False
