rule_name,target,comparison_name,comparison_type,jaccard_overlap,event_count,comparison_event_count
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_market_trend_positive_signal,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_raw_event,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,regime_market_trend_positive,trend_breadth,0.2707455090957427,8575,24885
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,0.26957383548067393,8575,23450
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2548667265648398,8575,20755
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.25088354833009363,8575,19740
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.22598870056497175,8575,15295
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_recent_stress_26w_signal,drawdown_stress,0.2161422708618331,8575,13650
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_recent_stress_26w_signal,drawdown_stress,0.2161422708618331,8575,13650
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,regime_recent_stress_26w,drawdown_stress,0.21552995140064435,8575,13685
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_neutral_mixed,regime_state_context,0.20669291338582677,8575,12880
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.18121790168745414,8575,10745
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_calm_trend,regime_state_context,0.17429295624332977,8575,9030
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.1461639699620655,8575,6230
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_stressed_panic,regime_state_context,0.12507138777841234,8575,5215
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.08230568011958146,8575,3010
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_drawdown_top20_event,drawdown_stress,0.05177664974619289,8575,1785
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,0.042165538781884435,8575,1435
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.04155789913334029,8575,1400
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_recovery_confirmed,regime_state_context,0.04155789913334029,8575,1400
rule_int_breadth_x_mom13__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_recovery_fragile,regime_state_context,0.037695891571368066,8575,1225
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_market_trend_positive_signal,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_raw_event,trend_breadth,0.2709645594596646,8575,24920
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,regime_market_trend_positive,trend_breadth,0.2707455090957427,8575,24885
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,0.26957383548067393,8575,23450
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2548667265648398,8575,20755
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.25088354833009363,8575,19740
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.22598870056497175,8575,15295
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_recent_stress_26w_signal,drawdown_stress,0.2161422708618331,8575,13650
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_recent_stress_26w_signal,drawdown_stress,0.2161422708618331,8575,13650
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,regime_recent_stress_26w,drawdown_stress,0.21552995140064435,8575,13685
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_neutral_mixed,regime_state_context,0.20669291338582677,8575,12880
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.18121790168745414,8575,10745
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_calm_trend,regime_state_context,0.17429295624332977,8575,9030
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.1461639699620655,8575,6230
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_stressed_panic,regime_state_context,0.12507138777841234,8575,5215
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.08230568011958146,8575,3010
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_drawdown_top20_event,drawdown_stress,0.05177664974619289,8575,1785
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,0.042165538781884435,8575,1435
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.04155789913334029,8575,1400
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_recovery_confirmed,regime_state_context,0.04155789913334029,8575,1400
rule_int_breadth_x_mom13__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_recovery_fragile,regime_state_context,0.037695891571368066,8575,1225
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,5957,20755
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.2590047393364929,5957,15295
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo2_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_trend_raw_event,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,regime_market_trend_positive,trend_breadth,0.22979385142948283,5957,24885
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.22805256869773,5957,19740
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,state_lag1_neutral_mixed,regime_state_context,0.21662468513853905,5957,12880
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,state_lag1_calm_trend,regime_state_context,0.2101905684754522,5957,9030
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,0.19623316926331205,5957,23450
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.1873178360702353,5957,10745
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.14089121887287026,5957,6230
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.08902113189215448,5957,3010
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo2_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,regime_recent_stress_26w,drawdown_stress,0.08435464281771006,5957,13685
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,0.001761756335546822,5957,1435
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_market_drawdown_top20_event,drawdown_stress,0.0016819769698537975,5957,1785
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,state_lag1_recovery_confirmed,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,state_lag1_recovery_fragile,regime_state_context,0.0,5957,1225
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,state_lag1_stressed_panic,regime_state_context,0.0,5957,5215
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,5957,20755
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.2590047393364929,5957,15295
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_raw_event,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,regime_market_trend_positive,trend_breadth,0.22979385142948283,5957,24885
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.22805256869773,5957,19740
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_neutral_mixed,regime_state_context,0.21662468513853905,5957,12880
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_calm_trend,regime_state_context,0.2101905684754522,5957,9030
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,0.19623316926331205,5957,23450
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.1873178360702353,5957,10745
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.14089121887287026,5957,6230
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.08902113189215448,5957,3010
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo2_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,regime_recent_stress_26w,drawdown_stress,0.08435464281771006,5957,13685
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,0.001761756335546822,5957,1435
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_market_drawdown_top20_event,drawdown_stress,0.0016819769698537975,5957,1785
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_recovery_confirmed,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_recovery_fragile,regime_state_context,0.0,5957,1225
rule_int_calm_neutral_trend_x_relspy__forward_risk_adjusted_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w,state_lag1_stressed_panic,regime_state_context,0.0,5957,5215
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,5957,20755
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.2590047393364929,5957,15295
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_raw_event,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,regime_market_trend_positive,trend_breadth,0.22979385142948283,5957,24885
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.22805256869773,5957,19740
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_neutral_mixed,regime_state_context,0.21662468513853905,5957,12880
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_calm_trend,regime_state_context,0.2101905684754522,5957,9030
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,0.19623316926331205,5957,23450
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.1873178360702353,5957,10745
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.14089121887287026,5957,6230
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.08902113189215448,5957,3010
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo2_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,regime_recent_stress_26w,drawdown_stress,0.08435464281771006,5957,13685
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,0.001761756335546822,5957,1435
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_market_drawdown_top20_event,drawdown_stress,0.0016819769698537975,5957,1785
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_recovery_confirmed,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_recovery_fragile,regime_state_context,0.0,5957,1225
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_4w,target_etf_forward_top_quantile_4w,state_lag1_stressed_panic,regime_state_context,0.0,5957,5215
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_calm_neutral_event,trend_breadth,0.2870151770657673,5957,20755
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_recent_stress_filtered_event,drawdown_stress,0.2590047393364929,5957,15295
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_market_trend_positive_signal__raw,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_raw_event,trend_breadth,0.23904494382022473,5957,24920
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,regime_market_trend_positive,trend_breadth,0.22979385142948283,5957,24885
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_ex_high_vol_drawdown_event,volatility_quality,0.22805256869773,5957,19740
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_neutral_mixed,regime_state_context,0.21662468513853905,5957,12880
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_calm_trend,regime_state_context,0.2101905684754522,5957,9030
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,volatility_quality,0.19623316926331205,5957,23450
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_breadth_confirmed_event,trend_breadth,0.1873178360702353,5957,10745
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_trend_vol_scaled_score_event,volatility_quality,0.14089121887287026,5957,6230
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_efa_spy_market_trend_confirmed_top20_event,trend_breadth,0.08902113189215448,5957,3010
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo2_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3_recent_stress_26w_signal,drawdown_stress,0.08794806347797136,5957,13650
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,regime_recent_stress_26w,drawdown_stress,0.08435464281771006,5957,13685
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_drawdown_vol_filtered_top20_event,volatility_quality,0.001761756335546822,5957,1435
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_market_drawdown_top20_event,drawdown_stress,0.0016819769698537975,5957,1785
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_recovery_confirmed,regime_state_context,0.0,5957,1400
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_recovery_fragile,regime_state_context,0.0,5957,1225
rule_int_calm_neutral_trend_x_relspy__forward_top_quantile_8w,target_etf_forward_top_quantile_8w,state_lag1_stressed_panic,regime_state_context,0.0,5957,5215
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo2_market_trend_positive_signal,trend_breadth,0.11605006081054572,3527,24920
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_market_trend_positive_signal,trend_breadth,0.11605006081054572,3527,24920
rule_int_carry_x_lowvol__forward_risk_adjusted_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,ooo3_market_trend_positive_signal__abs_strength,trend_breadth,0.11605006081054572,3527,24920
