date,ticker,market_state,market_state_lag1,risk_state_lag1,ooo3event_market_trend_breadth_confirmed_event,ooo3event_market_trend_recent_stress_filtered_event,z_mom_13w,z_mom_26w,z_mom_52w,z_downside_vol_13w,z_vol_13w,z_downside_vol_26w,z_vol_26w,z_drawdown_26w,z_ma_distance_26w,z_trend_consistency_13w,z_rel_strength_SPY_13w,z_rel_strength_TLT_13w,z_rel_strength_GLD_13w,z_rel_strength_HYG_13w,z_rel_strength_LQD_13w,z_l1_multi_horizon_mom_multi_mom_equal_score_tradable,z_l1_multi_horizon_mom_multi_mom_invvol_score_tradable,z_l1_xsmom_xsmom_asset_class_neutral_tradable,z_l1_xsmom_xsmom_score_tradable,z_l1_quality_quality_score_asset_class_neutral_tradable,z_l1_quality_quality_score_tradable,z_l1_bab_bab_score_asset_class_neutral_tradable,z_l1_bab_bab_score_tradable,z_l1_carry_carry_score_asset_class_neutral_tradable,z_l1_carry_carry_score_tradable,z_l1_carry_carry_yield_trailing_52w_tradable,z_l1_reversal_reversal_1w_asset_class_neutral_tradable,z_l1_reversal_reversal_1w_score_tradable,z_l1_reversal_reversal_4w_asset_class_neutral_tradable,z_l1_reversal_reversal_4w_score_tradable,z_l1_breadth_confirmation_breadth_confirmed_momentum_score_tradable,z_l1_breadth_confirmation_breadth_confirmed_momentum_tradable,ooo3_ggg1_trailing_vol_13w,ooo3_ggg1_trailing_vol_26w,ooo2_leadlag_DBA_minus_SPY_13w_signal,ooo2_leadlag_EFA_minus_SPY_13w_signal,ooo2_leadlag_GLD_minus_SPY_13w_signal,ooo2_leadlag_HYG_minus_LQD_13w_signal,ooo2_leadlag_HYG_minus_LQD_13w_x_calm_trend_signal,ooo3_leadlag_DBA_minus_SPY_13w_signal__abs_strength,ooo3_leadlag_DBA_minus_SPY_13w_signal__direction_strength,ooo3_leadlag_DBA_minus_SPY_13w_signal__percentile,ooo3_leadlag_DBA_minus_SPY_13w_signal__raw,ooo3_leadlag_DBA_minus_SPY_13w_signal__strength_scaled_score,ooo3_leadlag_DBA_minus_SPY_13w_signal__zscore,ooo3_leadlag_EFA_minus_SPY_13w_signal__abs_strength,ooo3_leadlag_EFA_minus_SPY_13w_signal__direction_strength,ooo3_leadlag_EFA_minus_SPY_13w_signal__percentile,ooo3_leadlag_EFA_minus_SPY_13w_signal__raw,ooo3_leadlag_EFA_minus_SPY_13w_signal__strength_scaled_score,ooo3_leadlag_EFA_minus_SPY_13w_signal__zscore,ooo3_leadlag_GLD_minus_SPY_13w_signal__abs_strength,ooo3_leadlag_GLD_minus_SPY_13w_signal__direction_strength,ooo3_leadlag_GLD_minus_SPY_13w_signal__percentile,ooo3_leadlag_GLD_minus_SPY_13w_signal__raw,ooo3_leadlag_GLD_minus_SPY_13w_signal__strength_scaled_score,ooo3_leadlag_GLD_minus_SPY_13w_signal__zscore,ooo2_breadth_ret13_positive_signal,ooo2_breadth_ret13_positive_x_neutral_mixed_signal,ooo2_breadth_ret13_positive_x_recovery_confirmed_signal,ooo2_breadth_ret13_positive_x_stressed_panic_signal,ooo2_breadth_ret26_positive_signal,ooo2_canary_breadth_pair_signal,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__abs_strength,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__direction_strength,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__percentile,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__raw,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__strength_scaled_score,ooo3_breadth_ret13_positive_x_recovery_confirmed_signal__zscore,ooo3_breadth_ret26_positive_signal,ooo3event_breadth_ret13_positive_x_recovery_confirmed_state_filtered_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_top20_event,ooo3event_breadth_ret13_positive_x_recovery_confirmed_vol_filtered_top20_event,regime_breadth_13w_mom,regime_breadth_26w_mom,regime_breadth_change_4w,regime_breadth_sma_43,regime_canary_breadth_default,regime_canary_breadth_pair,ooo2_market_trend_positive_signal,ooo3_market_trend_positive_signal,ooo3_market_trend_positive_signal__abs_strength,ooo3_market_trend_positive_signal__direction_strength,ooo3_market_trend_positive_signal__percentile,ooo3_market_trend_positive_signal__raw,ooo3_market_trend_positive_signal__strength_scaled_score,ooo3_market_trend_positive_signal__zscore,ooo3event_efa_spy_market_trend_confirmed_top20_event,ooo3event_market_trend_calm_neutral_event,ooo3event_market_trend_ex_high_vol_drawdown_event,ooo3event_market_trend_raw_event,ooo3event_market_trend_vol_scaled_score_event,regime_market_trend_positive,ooo2_market_drawdown_signal,ooo3_market_drawdown_signal,ooo3_market_drawdown_signal__abs_strength,ooo3_market_drawdown_signal__direction_strength,ooo3_market_drawdown_signal__percentile,ooo3_market_drawdown_signal__raw,ooo3_market_drawdown_signal__strength_scaled_score,ooo3_market_drawdown_signal__zscore,ooo3event_market_drawdown_top20_event,ooo3event_market_drawdown_vol_filtered_top20_event,regime_market_drawdown,ooo2_recent_stress_26w_signal,ooo3_recent_stress_26w_signal,regime_recent_stress_26w,state_lag1_calm_trend,state_lag1_neutral_mixed,state_lag1_recovery_confirmed,state_lag1_recovery_fragile,state_lag1_stressed_panic,state_lag1_unknown,int_mom13_x_lowvol13,int_mom26_x_lowvol26,int_mom13_x_drawdown_repair,int_mom26_x_ma_distance26,int_trend_consistency_x_lowdownsidevol,int_credit_strength_x_trend,int_market_trend_x_mom13,int_breadth_x_mom13,int_real_asset_strength_x_stress,int_international_strength_x_calm,int_momentum_x_recovery_confirmed,int_momentum_x_recovery_fragile,int_quality_x_highvol,int_bab_x_highvol,int_carry_x_lowvol,int_reversal_x_drawdown,int_efa_spy_strength_x_market_trend,int_gld_spy_strength_x_stress,int_dba_spy_strength_x_inflation_proxy,int_ppp_equity_factor_x_lowvol_mom,int_ppp_duration_factor_x_quality,int_breadth_recovery_x_mom13,int_calm_neutral_trend_x_relspy,fwd_return_4w,fwd_return_8w,fwd_risk_adjusted_return_4w,target_etf_forward_top_quantile_4w,target_etf_forward_risk_adjusted_top_quantile_4w,fwd_risk_adjusted_return_8w,target_etf_forward_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_8w
2005-01-07,BIL,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,DBA,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,EEM,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.07484948263892939,0.14843830126037236,,1.0,,,1.0,
2005-01-07,EFA,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.019702395369314986,0.06707159248198488,,0.0,,,1.0,
2005-01-07,EWJ,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0030811416776509036,0.04063871959174618,,0.0,,,0.0,
2005-01-07,GLD,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,-0.009380585966747455,0.035848588562714265,,0.0,,,0.0,
2005-01-07,HYG,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,IAU,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,IEF,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.01414528803364573,0.0010808047253856301,,0.0,,,0.0,
2005-01-07,IWM,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.039704428087352875,0.055170035506175226,,1.0,,,1.0,
2005-01-07,LQD,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.013741457275345764,0.00418281524217122,,0.0,,,0.0,
2005-01-07,MBB,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,PDBC,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-07,QQQ,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,-0.021673066058848518,-0.027705699137149438,,0.0,,,0.0,
2005-01-07,SHY,neutral_mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0011170783208873211,-0.0009403540454376514,,0.0,,,0.0,
