target,model,market_state,n_oos,positive_rate,brier,auc,pearson_ic,spearman_ic,positive_spearman_ic_rate,top_minus_bottom_forward_return_spread,top_decile_precision
target_etf_forward_risk_adjusted_top_quantile_4w,simple_momentum_rank,calm_trend,8906,0.25971255333483045,0.33882124735852764,0.5040417101841759,0.007600010062778853,0.023141297551917836,0.5525291828793775,-0.0006981772222465757,0.24124513618677043
target_etf_forward_risk_adjusted_top_quantile_4w,simple_momentum_rank,neutral_mixed,12671,0.2599636966301002,0.3321876306527003,0.5212104194537668,0.027579905884818387,0.03636697600053434,0.5546448087431693,0.0016425681224509342,0.27937158469945356
target_etf_forward_risk_adjusted_top_quantile_4w,simple_momentum_rank,recovery_confirmed,1395,0.25806451612903225,0.33893884867326146,0.503401771336554,0.0895722408004376,0.10011077158135984,0.625,0.010050224001540695,0.31875
target_etf_forward_risk_adjusted_top_quantile_4w,simple_momentum_rank,recovery_fragile,1217,0.25883319638455216,0.32454233461538684,0.5406046527997748,0.0991433496546878,0.13036050783949943,0.6285714285714286,0.013992061210172133,0.3142857142857143
target_etf_forward_risk_adjusted_top_quantile_4w,simple_momentum_rank,stressed_panic,5161,0.25808951753536136,0.3297267060452059,0.5276978793889215,-0.08927493383576174,-0.09275769275769277,0.4189189189189189,-0.009730241763323752,0.2702702702702703
target_etf_forward_risk_adjusted_top_quantile_4w,state_only_lag1_rate,calm_trend,8906,0.25971255333483045,0.19226486030106396,0.5032076232249627,-8.736264321349568e-19,,0.0,-0.0008021039546143923,0.24221789883268482
target_etf_forward_risk_adjusted_top_quantile_4w,state_only_lag1_rate,neutral_mixed,12671,0.2599636966301002,0.19238693055463296,0.5036913072387909,-5.9711061284016476e-18,,0.0,-0.0028356432567639522,0.22404371584699453
target_etf_forward_risk_adjusted_top_quantile_4w,state_only_lag1_rate,recovery_confirmed,1395,0.25806451612903225,0.19147476864739574,0.5009299516908213,-1.5685772484397175e-17,,0.0,0.0016330830303458031,0.15625
target_etf_forward_risk_adjusted_top_quantile_4w,state_only_lag1_rate,recovery_fragile,1217,0.25883319638455216,0.19185485344766245,0.5013303769401329,-5.1323370353451444e-18,,0.0,-0.0018694944758983684,0.32142857142857145
target_etf_forward_risk_adjusted_top_quantile_4w,state_only_lag1_rate,stressed_panic,5161,0.25808951753536136,0.19149657958001196,0.5019754999188272,4.494085730484134e-18,,0.0,0.006197082302468002,0.22635135135135134
target_etf_forward_risk_adjusted_top_quantile_8w,decision_tree_depth3,calm_trend,8906,0.25971255333483045,0.1959968327438982,0.5419915028641061,-0.04348919717121761,-0.025838654086535868,0.4669260700389105,-0.00033799164031537906,0.3005836575875486
target_etf_forward_risk_adjusted_top_quantile_8w,decision_tree_depth3,neutral_mixed,12566,0.2599872672290307,0.19775231758931217,0.5411472307961667,-0.09768323993145667,-0.10323215265554156,0.3581267217630854,-0.01401630916726381,0.2837465564738292
target_etf_forward_risk_adjusted_top_quantile_8w,decision_tree_depth3,recovery_confirmed,1395,0.25806451612903225,0.18396366974336514,0.6158024691358024,-0.031782795551510465,-0.044433110008494224,0.375,-0.01708274984548707,0.35
target_etf_forward_risk_adjusted_top_quantile_8w,decision_tree_depth3,recovery_fragile,1217,0.25883319638455216,0.19052097346208202,0.5712244395171225,-0.006034628239848388,-0.02963369338653317,0.5142857142857142,-0.0026431771441040256,0.42857142857142855
target_etf_forward_risk_adjusted_top_quantile_8w,decision_tree_depth3,stressed_panic,5126,0.25809598127194694,0.1973584141563392,0.5346885708442374,-0.14044361770545905,-0.1621615244130213,0.3333333333333333,-0.02554213509612963,0.28741496598639454
target_etf_forward_risk_adjusted_top_quantile_8w,hist_gradient_depth3,calm_trend,8906,0.25971255333483045,0.18952011074565542,0.5830524900671223,0.020163362551746052,0.03530307919529402,0.556420233463035,0.005912151533585629,0.3463035019455253
target_etf_forward_risk_adjusted_top_quantile_8w,hist_gradient_depth3,neutral_mixed,12566,0.2599872672290307,0.192539839949057,0.5685996200176611,-0.049899835908596764,-0.0380664867672113,0.4765840220385675,-0.0031717103555446435,0.34228650137741046
target_etf_forward_risk_adjusted_top_quantile_8w,hist_gradient_depth3,recovery_confirmed,1395,0.25806451612903225,0.18049085819495844,0.6507259796027911,0.07247767601600516,0.08447219710704308,0.425,0.013997182758165177,0.425
target_etf_forward_risk_adjusted_top_quantile_8w,hist_gradient_depth3,recovery_fragile,1217,0.25883319638455216,0.1892897319984102,0.5773941505648823,-0.034752102816845376,-0.030314841182216768,0.5142857142857142,0.003527176765927484,0.40714285714285714
target_etf_forward_risk_adjusted_top_quantile_8w,hist_gradient_depth3,stressed_panic,5126,0.25809598127194694,0.19344596173013243,0.5512366514958453,-0.12236268801187573,-0.1366333588109988,0.3197278911564626,-0.012654218885664724,0.3010204081632653
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_base,calm_trend,8906,0.25971255333483045,0.19092872219130855,0.5641496119671002,-0.03931817625651602,-0.04775053282720942,0.377431906614786,0.00609895551293113,0.3472762645914397
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_base,neutral_mixed,12566,0.2599872672290307,0.19139239890326004,0.5679250771391666,-0.100347281755675,-0.09457839734942311,0.3746556473829201,-0.01091176140034236,0.3298898071625344
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_base,recovery_confirmed,1395,0.25806451612903225,0.1825554715689159,0.6406253354804079,0.04751884524233432,0.03826330532212886,0.475,-0.006412878459280097,0.3625
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_base,recovery_fragile,1217,0.25883319638455216,0.18981765277527216,0.5584450779572732,-0.04489219886390413,-0.06517952635599696,0.34285714285714286,-0.0001093550802911593,0.4142857142857143
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_base,stressed_panic,5126,0.25809598127194694,0.19705738711725446,0.5084868551680466,-0.17982846547550946,-0.18902071651171293,0.36054421768707484,-0.028915626843737215,0.29931972789115646
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_interactions,calm_trend,8906,0.25971255333483045,0.19045631015920506,0.5762975955645814,-0.013450899420838125,-0.01681207325519525,0.44357976653696496,0.0024973859124412592,0.3472762645914397
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_interactions,neutral_mixed,12566,0.2599872672290307,0.19290021520987158,0.5619882768940829,-0.08027676744601117,-0.07110952570359474,0.42424242424242425,-0.01336151939866472,0.33539944903581265
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_interactions,recovery_confirmed,1395,0.25806451612903225,0.18481000987804594,0.6279066022544284,0.11080530241437947,0.09108925388337152,0.6,0.00435175921824765,0.375
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_interactions,recovery_fragile,1217,0.25883319638455216,0.1864438628236432,0.5986766620912962,0.047971730819566585,0.06149150569318636,0.6285714285714286,0.008509424973853713,0.39285714285714285
target_etf_forward_risk_adjusted_top_quantile_8w,logistic_l2_interactions,stressed_panic,5126,0.25809598127194694,0.1973982696668071,0.5237973998726788,-0.1406152302351756,-0.1393260334436805,0.3197278911564626,-0.022497740286987557,0.2755102040816326
target_etf_forward_risk_adjusted_top_quantile_8w,naive_historical_class_rate,calm_trend,8906,0.25971255333483045,0.1922640181241284,0.5044121786991391,-3.250143068374088e-18,,0.0,-0.0013698595008569572,0.24319066147859922
target_etf_forward_risk_adjusted_top_quantile_8w,naive_historical_class_rate,neutral_mixed,12566,0.2599872672290307,0.19239587163448388,0.5039632212593137,-7.306889962184574e-19,,0.0,-0.004202209265403284,0.2238292011019284
target_etf_forward_risk_adjusted_top_quantile_8w,naive_historical_class_rate,recovery_confirmed,1395,0.25806451612903225,0.19148067697645285,0.5019927536231884,-3.5071024419427965e-17,,0.0,0.006111430619328027,0.15625
target_etf_forward_risk_adjusted_top_quantile_8w,naive_historical_class_rate,recovery_fragile,1217,0.25883319638455216,0.19185025866254576,0.5016471333544504,8.575895222957902e-18,,0.0,-0.008563256959403822,0.3
target_etf_forward_risk_adjusted_top_quantile_8w,naive_historical_class_rate,stressed_panic,5126,0.25809598127194694,0.1914981215078292,0.5020731932004987,1.277095395603367e-17,,0.0,0.00875588932064461,0.26700680272108845
target_etf_forward_risk_adjusted_top_quantile_8w,random_forest_depth4,calm_trend,8906,0.25971255333483045,0.18966703508659813,0.5731437114223716,-0.012719606021622525,-0.004901411422845993,0.5058365758754864,0.003931214623983524,0.3657587548638132
target_etf_forward_risk_adjusted_top_quantile_8w,random_forest_depth4,neutral_mixed,12566,0.2599872672290307,0.18990881363821885,0.5672163503992929,-0.10068783275635791,-0.0958331184543913,0.38292011019283745,-0.017403399688010565,0.365702479338843
target_etf_forward_risk_adjusted_top_quantile_8w,random_forest_depth4,recovery_confirmed,1395,0.25806451612903225,0.1826583801177063,0.6423027375201289,0.01622908735293167,0.019734530175706644,0.425,-0.0011218616754789929,0.45
target_etf_forward_risk_adjusted_top_quantile_8w,random_forest_depth4,recovery_fragile,1217,0.25883319638455216,0.1876230709306223,0.5903776440361806,0.014325546508308034,0.013816435665175158,0.5142857142857142,0.0010938968659419937,0.37142857142857144
target_etf_forward_risk_adjusted_top_quantile_8w,random_forest_depth4,stressed_panic,5126,0.25809598127194694,0.19063988701132123,0.5550293568211753,-0.13601430469625947,-0.143452775841201,0.3741496598639456,-0.013663211199410344,0.31802721088435376
target_etf_forward_risk_adjusted_top_quantile_8w,simple_momentum_rank,calm_trend,8906,0.25971255333483045,0.33820906379235466,0.5052301668849346,0.02476276508740907,0.032510138827373886,0.556420233463035,0.004490597056966424,0.2441634241245136
target_etf_forward_risk_adjusted_top_quantile_8w,simple_momentum_rank,neutral_mixed,12566,0.2599872672290307,0.33398819500937116,0.5164666310048512,-0.009334736490809266,-0.0016505074356314051,0.5316804407713499,-0.0007629273166469216,0.26377410468319556
target_etf_forward_risk_adjusted_top_quantile_8w,simple_momentum_rank,recovery_confirmed,1395,0.25806451612903225,0.3441977249842159,0.48966720343531933,0.10039185053687379,0.1507900432900433,0.675,0.012388802664162252,0.225
target_etf_forward_risk_adjusted_top_quantile_8w,simple_momentum_rank,recovery_fragile,1217,0.25883319638455216,0.32977078589729647,0.526808151198395,0.07596619403471376,0.08412528647822766,0.5428571428571428,0.019108666570330585,0.3
target_etf_forward_risk_adjusted_top_quantile_8w,simple_momentum_rank,stressed_panic,5126,0.25809598127194694,0.34055551836250436,0.4993679652595546,-0.15052236166523048,-0.16723000888667156,0.30612244897959184,-0.019155133174162807,0.23809523809523808
target_etf_forward_risk_adjusted_top_quantile_8w,state_only_lag1_rate,calm_trend,8906,0.25971255333483045,0.19226486030106396,0.5032076232249627,2.5587149464054743e-18,,0.0,-0.0013698595008569572,0.24319066147859922
target_etf_forward_risk_adjusted_top_quantile_8w,state_only_lag1_rate,neutral_mixed,12566,0.2599872672290307,0.19239822630521955,0.5036930420256096,-3.644215758981117e-18,,0.0,-0.004202209265403284,0.2238292011019284
target_etf_forward_risk_adjusted_top_quantile_8w,state_only_lag1_rate,recovery_confirmed,1395,0.25806451612903225,0.19147476864739574,0.5009299516908213,-1.2335258135456244e-17,,0.0,0.006111430619328027,0.15625
target_etf_forward_risk_adjusted_top_quantile_8w,state_only_lag1_rate,recovery_fragile,1217,0.25883319638455216,0.19185485344766245,0.5013303769401329,1.684852950812601e-18,,0.0,-0.008563256959403822,0.3
target_etf_forward_risk_adjusted_top_quantile_8w,state_only_lag1_rate,stressed_panic,5126,0.25809598127194694,0.191499730545647,0.5019855430997011,1.0545452574462685e-17,,0.0,0.00875588932064461,0.26700680272108845
target_etf_forward_top_quantile_4w,decision_tree_depth3,calm_trend,8906,0.25971255333483045,0.1940984144568779,0.5513731204518096,0.0035478406315632427,0.015563478375183229,0.5252918287937743,-0.0026494182712002287,0.30739299610894943
target_etf_forward_top_quantile_4w,decision_tree_depth3,neutral_mixed,12674,0.2599021619062648,0.1926027621956331,0.5729234390110338,0.035798823790968805,0.041350731584532154,0.5819672131147541,0.0077086326126948575,0.36270491803278687
target_etf_forward_top_quantile_4w,decision_tree_depth3,recovery_confirmed,1395,0.25806451612903225,0.19555665596677457,0.5329790660225442,-0.048230905141688284,-0.006622524419630941,0.475,-0.0057376446469082016,0.34375
target_etf_forward_top_quantile_4w,decision_tree_depth3,recovery_fragile,1220,0.2581967213114754,0.18888006617696165,0.6029851793387704,0.03857595078648281,0.11282568227769453,0.6285714285714286,0.004754547593070104,0.36428571428571427
target_etf_forward_top_quantile_4w,decision_tree_depth3,stressed_panic,5162,0.2580395195660597,0.1921943332920743,0.5475459467300199,-0.019875189817780636,-0.006539060921078567,0.4864864864864865,-0.008226374226192634,0.28716216216216217
target_etf_forward_top_quantile_4w,hist_gradient_depth3,calm_trend,8906,0.25971255333483045,0.19192075553646654,0.5687209095000403,0.018322575202352014,0.016785578679725726,0.5369649805447471,-0.005142891091487299,0.3025291828793774
target_etf_forward_top_quantile_4w,hist_gradient_depth3,neutral_mixed,12674,0.2599021619062648,0.19076897087462763,0.5805854930396158,0.029799674435501727,0.038821454111708946,0.5655737704918032,0.0031798745568190467,0.3326502732240437
target_etf_forward_top_quantile_4w,hist_gradient_depth3,recovery_confirmed,1395,0.25806451612903225,0.19057763499233935,0.568455448201825,0.0047152891680183745,0.006984975808505237,0.6,-0.0022090838525496564,0.3
target_etf_forward_top_quantile_4w,hist_gradient_depth3,recovery_fragile,1220,0.2581967213114754,0.18349658542039388,0.6256020345523108,0.06265431986835164,0.11197719453620879,0.6571428571428571,0.005244953225794766,0.4
target_etf_forward_top_quantile_4w,hist_gradient_depth3,stressed_panic,5162,0.2580395195660597,0.19270574182137462,0.556462631038349,-0.02574507234918361,-0.011157943551702989,0.46621621621621623,-0.007512456606925692,0.2922297297297297
target_etf_forward_top_quantile_4w,logistic_l2_base,calm_trend,8906,0.25971255333483045,0.19156689128206272,0.5798375551792837,-0.017732290491335626,0.02463370916106096,0.5914396887159533,-0.0043072247642966955,0.33073929961089493
target_etf_forward_top_quantile_4w,logistic_l2_base,neutral_mixed,12674,0.2599021619062648,0.18901257444148215,0.5909182942948541,0.036612946973747736,0.04946878900591532,0.5956284153005464,0.005973178320891801,0.35655737704918034
target_etf_forward_top_quantile_4w,logistic_l2_base,recovery_confirmed,1395,0.25806451612903225,0.1892800428886659,0.581406333870102,0.012674430958373579,0.03403043035395978,0.5,0.006557042759961192,0.3625
target_etf_forward_top_quantile_4w,logistic_l2_base,recovery_fragile,1220,0.2581967213114754,0.18224243309283306,0.6613242129264228,0.11014448669650839,0.16336352722907346,0.7714285714285715,0.004525888651106122,0.40714285714285714
target_etf_forward_top_quantile_4w,logistic_l2_base,stressed_panic,5162,0.2580395195660597,0.19093672976387233,0.5627163063847137,0.006504181001318182,0.02570888306182424,0.5337837837837838,-0.004107370757219354,0.32432432432432434
target_etf_forward_top_quantile_4w,logistic_l2_interactions,calm_trend,8906,0.25971255333483045,0.19274382318015687,0.5630649284188205,-0.016334319775350097,0.0028665162563079744,0.5214007782101168,-0.006834500853352945,0.3025291828793774
target_etf_forward_top_quantile_4w,logistic_l2_interactions,neutral_mixed,12674,0.2599021619062648,0.19051478325767754,0.5822122150113342,0.04591935739604385,0.049459048398296214,0.5983606557377049,0.005828329420748775,0.3476775956284153
target_etf_forward_top_quantile_4w,logistic_l2_interactions,recovery_confirmed,1395,0.25806451612903225,0.185529493956703,0.6172866344605475,0.09779469128534017,0.08039024700789407,0.625,0.009366924242910838,0.35
target_etf_forward_top_quantile_4w,logistic_l2_interactions,recovery_fragile,1220,0.2581967213114754,0.1797861926369645,0.6758642462509866,0.15293548197525034,0.2146007493906654,0.8571428571428571,0.00823081940171954,0.36428571428571427
target_etf_forward_top_quantile_4w,logistic_l2_interactions,stressed_panic,5162,0.2580395195660597,0.19165294548384598,0.5689626310383491,-0.003831256832370692,0.014713797066738246,0.5675675675675675,-0.005802354217612709,0.3260135135135135
target_etf_forward_top_quantile_4w,naive_historical_class_rate,calm_trend,8906,0.25971255333483045,0.19226371094227085,0.5044121786991391,1.3366751317061146e-17,,0.0,-0.0008021039546143923,0.21206225680933852
target_etf_forward_top_quantile_4w,naive_historical_class_rate,neutral_mixed,12674,0.2599021619062648,0.19235521820472562,0.5040934088340498,2.9519971209902437e-18,,0.0,-0.0023155520272956174,0.22131147540983606
target_etf_forward_top_quantile_4w,naive_historical_class_rate,recovery_confirmed,1395,0.25806451612903225,0.1914802744990074,0.5020169082125604,-5.0801436098592795e-18,,0.0,0.0016330830303458031,0.14375
target_etf_forward_top_quantile_4w,naive_historical_class_rate,recovery_fragile,1220,0.2581967213114754,0.19154975287403572,0.5014996053670087,-1.0054470827602064e-17,,0.0,0.00367918683475438,0.24285714285714285
target_etf_forward_top_quantile_4w,naive_historical_class_rate,stressed_panic,5162,0.2580395195660597,0.19147091194619112,0.501959988709336,5.456822663879947e-18,,0.0,0.00648462973268267,0.22635135135135134
target_etf_forward_top_quantile_4w,random_forest_depth4,calm_trend,8906,0.25971255333483045,0.1894374427347579,0.5805173431004034,0.005399267248828262,0.013188425542257836,0.5175097276264592,-0.004722598567047364,0.32684824902723736
target_etf_forward_top_quantile_4w,random_forest_depth4,neutral_mixed,12674,0.2599021619062648,0.18793203006269527,0.6028572496611401,0.04761807076443281,0.060561021816600315,0.5956284153005464,0.006188950379002597,0.36133879781420764
target_etf_forward_top_quantile_4w,random_forest_depth4,recovery_confirmed,1395,0.25806451612903225,0.18754455654072577,0.5960386473429952,0.006036714965107101,0.019836389101094982,0.575,0.0003228538954209607,0.36875
target_etf_forward_top_quantile_4w,random_forest_depth4,recovery_fragile,1220,0.2581967213114754,0.18363612892775347,0.6511058493378936,0.07760963656594938,0.13453483674394434,0.7142857142857143,-0.001159647711169295,0.37142857142857144
target_etf_forward_top_quantile_4w,random_forest_depth4,stressed_panic,5162,0.2580395195660597,0.18931569867041617,0.5724382345792267,-0.012904197513644458,-0.004639966942759105,0.5,-0.0053304375119975905,0.3260135135135135
target_etf_forward_top_quantile_4w,simple_momentum_rank,calm_trend,8906,0.25971255333483045,0.3386168763651269,0.5046574636766096,0.007600010062778853,0.023141297551917836,0.5525291828793775,-0.0006981772222465757,0.2840466926070039
target_etf_forward_top_quantile_4w,simple_momentum_rank,neutral_mixed,12674,0.2599021619062648,0.33422803742886725,0.5160359081511516,0.02772415325147728,0.0365511430603041,0.5546448087431693,0.0016425681224509342,0.32103825136612024
target_etf_forward_top_quantile_4w,simple_momentum_rank,recovery_confirmed,1395,0.25806451612903225,0.3167033781392413,0.5616210413311864,0.0895722408004376,0.10011077158135984,0.625,0.010050224001540695,0.4
target_etf_forward_top_quantile_4w,simple_momentum_rank,recovery_fragile,1220,0.2581967213114754,0.3211842702190578,0.5484521617118302,0.10036743164180754,0.13185783404270798,0.6285714285714286,0.013992061210172133,0.36428571428571427
target_etf_forward_top_quantile_4w,simple_momentum_rank,stressed_panic,5162,0.2580395195660597,0.35340731152260674,0.4657755666894048,-0.08910087378239143,-0.09255345872992932,0.4189189189189189,-0.009730241763323752,0.2652027027027027
target_etf_forward_top_quantile_4w,state_only_lag1_rate,calm_trend,8906,0.25971255333483045,0.19226893572596393,0.5040208899782282,-5.51620826405651e-18,,0.0,-0.0008021039546143923,0.21206225680933852
target_etf_forward_top_quantile_4w,state_only_lag1_rate,neutral_mixed,12674,0.2599021619062648,0.19235671187587736,0.5036698824379275,-3.2956498869632514e-18,,0.0,-0.0023155520272956174,0.22131147540983606
target_etf_forward_top_quantile_4w,state_only_lag1_rate,recovery_confirmed,1395,0.25806451612903225,0.1914738541991173,0.5011231884057972,-1.2111348451500398e-17,,0.0,0.0016330830303458031,0.14375
target_etf_forward_top_quantile_4w,state_only_lag1_rate,recovery_fragile,1220,0.2581967213114754,0.19154813253234465,0.5011365430149961,2.1868818018500368e-17,,0.0,0.00367918683475438,0.24285714285714285
target_etf_forward_top_quantile_4w,state_only_lag1_rate,stressed_panic,5162,0.2580395195660597,0.19147019333733786,0.5019061816385576,1.1217079624612433e-17,,0.0,0.00648462973268267,0.22635135135135134
target_etf_forward_top_quantile_8w,decision_tree_depth3,calm_trend,8906,0.25971255333483045,0.19366648225993138,0.5662941259674266,-0.015033815544077173,-0.003972308915122794,0.5058365758754864,-0.0036629994961484527,0.29863813229571984
target_etf_forward_top_quantile_8w,decision_tree_depth3,neutral_mixed,12569,0.25992521282520487,0.19119934934862995,0.5827887561923253,0.05727340610872442,0.07562420039177833,0.6143250688705234,0.004655709025710094,0.3085399449035813
target_etf_forward_top_quantile_8w,decision_tree_depth3,recovery_confirmed,1395,0.25806451612903225,0.19253720503776586,0.5421685453569511,0.05549178050642704,0.05909868648365709,0.6,0.015587993024629553,0.26875
